tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,,0,93,0,,
0,note_on,0,0,1,,,,,,,,,0,,,69,70
0,track_name,0,1,3,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,control_change,0,0,2,,,,,,,,,1,10,63,,
0,control_change,0,0,2,,,,,,,,,1,91,63,,
0,control_change,0,0,2,,,,,,,,,1,93,0,,
0,note_on,0,0,2,,,,,,,,,1,,,66,70
0,note_on,0,0,3,,,,,,,,,2,,,50,70
0,control_change,0,0,3,,,,,,,,,2,93,0,,
0,control_change,0,0,3,,,,,,,,,2,91,63,,
0,control_change,0,0,3,,,,,,,,,2,10,55,,
0,control_change,0,0,3,,,,,,,,,2,7,119,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,program_change,0,0,3,,,,,,,,0,2,,,,
0,control_change,0,0,1,,,,,,,,,0,91,63,,
0,control_change,0,0,1,,,,,,,,,0,10,71,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,time_signature,0,1,0,2,4,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,D,,,,,,,,
0,set_tempo,0,1,0,,,,,,681818,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,,0,7,123,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
94,note_on,94,0,3,,,,,,,,,2,,,50,0
96,note_on,2,0,3,,,,,,,,,2,,,52,70
190,note_on,94,0,3,,,,,,,,,2,,,52,0
192,note_on,2,0,3,,,,,,,,,2,,,54,70
192,note_on,192,0,1,,,,,,,,,0,,,69,0
192,note_on,0,0,1,,,,,,,,,0,,,74,70
