tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,12,8,12,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,set_tempo,,,,,0,1,0,,317460,,,,,
0,marker,,,,,0,1,0,,,,,,,
0,key_signature,,,,,0,1,0,G,,,,,,
1200,note_on,,,,,1200,0,1,,,,,0,64,64
1320,note_on,,,,,0,0,1,,,,,0,66,64
1320,note_on,,,,,120,0,1,,,,,0,64,0
1440,note_on,,,,,120,0,1,,,,,0,66,0
1440,note_on,,,,,0,0,1,,,,,0,67,64
1504,note_on,,,,,64,0,1,,,,,0,66,64
1551,note_on,,,,,47,0,1,,,,,0,67,0
1552,note_on,,,,,1,0,1,,,,,0,67,64
1615,note_on,,,,,63,0,1,,,,,0,66,0
1727,note_on,,,,,112,0,1,,,,,0,67,0
1800,note_on,,,,,73,0,1,,,,,0,69,64
1890,note_on,,,,,0,0,1,,,,,0,67,64
1890,note_on,,,,,90,0,1,,,,,0,69,0
1980,note_on,,,,,90,0,1,,,,,0,67,0
1980,note_on,,,,,0,0,1,,,,,0,66,64
2070,note_on,,,,,90,0,1,,,,,0,66,0
2070,note_on,,,,,0,0,1,,,,,0,67,64
2160,note_on,,,,,90,0,1,,,,,0,67,0
2160,note_on,,,,,0,0,1,,,,,0,69,64
2471,note_on,,,,,311,0,1,,,,,0,69,0
2520,note_on,,,,,49,0,1,,,,,0,71,64
2610,note_on,,,,,90,0,1,,,,,0,71,0
2610,note_on,,,,,0,0,1,,,,,0,69,64
2700,note_on,,,,,0,0,1,,,,,0,67,64
2700,note_on,,,,,90,0,1,,,,,0,69,0
2790,note_on,,,,,90,0,1,,,,,0,67,0
2790,note_on,,,,,0,0,1,,,,,0,69,64
2880,note_on,,,,,90,0,1,,,,,0,69,0
2880,note_on,,,,,0,0,1,,,,,0,71,64
3127,note_on,,,,,247,0,1,,,,,0,71,0
