tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,track_name,,,,,0,1,2,,,,,,,
0,note_on,,,,,0,0,1,,,,,0,49,120
0,note_on,,,,,0,0,1,,,,,0,56,120
0,program_change,,,,,0,0,1,,,,6,0,,
0,program_change,,,,,0,0,2,,,,6,1,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,key_signature,,,,,0,1,0,C#,,,,,,
0,set_tempo,,,,,0,1,0,,697674,,,,,
0,track_name,,,,,0,1,1,,,,,,,
0,marker,,,,,0,1,0,,,,,,,
60,note_on,,,,,60,0,1,,,,,0,65,120
87,note_on,,,,,27,0,1,,,,,0,56,0
120,note_on,,,,,33,0,1,,,,,0,65,0
120,note_on,,,,,0,0,1,,,,,0,68,120
120,note_on,,,,,0,0,1,,,,,0,56,120
180,note_on,,,,,60,0,1,,,,,0,68,0
180,note_on,,,,,0,0,1,,,,,0,73,120
211,note_on,,,,,31,0,1,,,,,0,56,0
240,note_on,,,,,29,0,1,,,,,0,49,0
240,note_on,,,,,0,0,1,,,,,0,68,120
240,note_on,,,,,0,0,1,,,,,0,61,120
300,note_on,,,,,60,0,1,,,,,0,68,0
300,note_on,,,,,0,0,1,,,,,0,66,120
335,note_on,,,,,35,0,1,,,,,0,61,0
360,note_on,,,,,0,0,1,,,,,0,68,120
360,note_on,,,,,0,0,1,,,,,0,61,120
360,note_on,,,,,25,0,1,,,,,0,66,0
420,note_on,,,,,0,0,1,,,,,0,65,120
420,note_on,,,,,60,0,1,,,,,0,68,0
451,note_on,,,,,31,0,1,,,,,0,61,0
480,note_on,,,,,0,0,1,,,,,0,49,120
480,note_on,,,,,0,0,1,,,,,0,73,0
480,note_on,,,,,29,0,1,,,,,0,65,0
480,note_on,,,,,0,0,1,,,,,0,59,120
540,note_on,,,,,60,0,1,,,,,0,65,120
