tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,control_change,0,0,2,,,,,,,,,1,10,55,,
0,control_change,0,0,2,,,,,,,,,1,91,63,,
0,control_change,0,0,2,,,,,,,,,1,93,0,,
0,note_on,0,0,2,,,,,,,,,1,,,52,63
0,control_change,0,0,1,,,,,,,,,0,93,0,,
0,control_change,0,0,1,,,,,,,,,0,91,63,,
0,control_change,0,0,1,,,,,,,,,0,10,71,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,E,,,,,,,,
0,set_tempo,0,1,0,,,,,,625000,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
46,note_on,46,0,2,,,,,,,,,1,,,52,0
48,note_on,2,0,2,,,,,,,,,1,,,64,63
94,note_on,46,0,2,,,,,,,,,1,,,64,0
96,note_on,96,0,1,,,,,,,,,0,,,71,63
96,note_on,2,0,2,,,,,,,,,1,,,63,63
128,note_on,32,0,1,,,,,,,,,0,,,71,0
142,note_on,46,0,2,,,,,,,,,1,,,63,0
144,note_on,2,0,2,,,,,,,,,1,,,64,63
190,note_on,46,0,2,,,,,,,,,1,,,64,0
192,note_on,2,0,2,,,,,,,,,1,,,56,63
192,note_on,64,0,1,,,,,,,,,0,,,76,63
224,note_on,32,0,1,,,,,,,,,0,,,76,0
238,note_on,46,0,2,,,,,,,,,1,,,56,0
240,note_on,2,0,2,,,,,,,,,1,,,64,63
286,note_on,46,0,2,,,,,,,,,1,,,64,0
288,note_on,2,0,2,,,,,,,,,1,,,63,63
288,note_on,64,0,1,,,,,,,,,0,,,71,63
320,note_on,32,0,1,,,,,,,,,0,,,71,0
334,note_on,46,0,2,,,,,,,,,1,,,63,0
336,note_on,2,0,2,,,,,,,,,1,,,64,63
382,note_on,46,0,2,,,,,,,,,1,,,64,0
384,note_on,64,0,1,,,,,,,,,0,,,73,63
384,note_on,2,0,2,,,,,,,,,1,,,57,63
430,note_on,46,0,2,,,,,,,,,1,,,57,0
432,note_on,2,0,2,,,,,,,,,1,,,64,63
478,note_on,46,0,2,,,,,,,,,1,,,64,0
480,note_on,2,0,2,,,,,,,,,1,,,66,63
480,note_on,96,0,1,,,,,,,,,0,,,73,0
480,note_on,0,0,1,,,,,,,,,0,,,69,63
526,note_on,46,0,2,,,,,,,,,1,,,66,0
528,note_on,2,0,2,,,,,,,,,1,,,64,63
574,note_on,46,0,2,,,,,,,,,1,,,64,0
574,note_on,94,0,1,,,,,,,,,0,,,69,0
576,note_on,2,0,1,,,,,,,,,0,,,66,63
576,note_on,2,0,2,,,,,,,,,1,,,63,63
608,note_on,32,0,1,,,,,,,,,0,,,66,0
622,note_on,46,0,2,,,,,,,,,1,,,63,0
624,note_on,2,0,2,,,,,,,,,1,,,61,63
670,note_on,46,0,2,,,,,,,,,1,,,61,0
672,note_on,64,0,1,,,,,,,,,0,,,71,63
672,note_on,2,0,2,,,,,,,,,1,,,59,63
