tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,note,velocity
0,set_tempo,1666660,0,1,0,,,,,,,,
0,time_signature,,0,1,0,6,8,24,8,,,,
0,note_on,,0,0,1,,,,,,0,83,92
0,track_name,,0,1,2,,,,,,,,
0,track_name,,0,1,3,,,,,,,,
0,program_change,,0,0,1,,,,,19,0,,
0,track_name,,0,1,1,,,,,,,,
192,note_on,,192,0,2,,,,,,0,59,92
240,note_on,,0,0,1,,,,,,0,81,92
240,note_off,,240,0,1,,,,,,0,83,64
288,note_off,,48,0,1,,,,,,0,81,64
288,note_on,,0,0,1,,,,,,0,79,92
336,note_on,,0,0,1,,,,,,0,78,92
336,note_off,,48,0,1,,,,,,0,79,64
384,note_off,,192,0,2,,,,,,0,59,64
384,note_on,,0,0,1,,,,,,0,79,92
384,note_on,,0,0,1,,,,,,0,71,92
384,note_off,,48,0,1,,,,,,0,78,64
480,note_on,,0,0,1,,,,,,0,76,92
480,note_off,,96,0,1,,,,,,0,79,64
576,note_on,,0,0,1,,,,,,0,74,92
576,note_off,,96,0,1,,,,,,0,76,64
672,note_on,,0,0,1,,,,,,0,73,92
672,note_off,,96,0,1,,,,,,0,74,64
768,note_on,,0,0,1,,,,,,0,70,92
768,note_off,,96,0,1,,,,,,0,71,64
864,note_off,,96,0,1,,,,,,0,73,64
864,note_on,,0,0,1,,,,,,0,79,92
960,note_off,,96,0,1,,,,,,0,79,64
960,note_on,,0,0,1,,,,,,0,78,92
960,note_off,,0,0,1,,,,,,0,70,64
1152,note_on,,0,0,1,,,,,,0,71,92
1152,note_off,,192,0,1,,,,,,0,78,64
1152,note_on,,0,0,1,,,,,,0,76,92
1344,note_on,,0,0,1,,,,,,0,74,92
1344,note_off,,192,0,1,,,,,,0,76,64
1392,note_off,,48,0,1,,,,,,0,71,64
1392,note_on,,0,0,1,,,,,,0,69,92
1440,note_off,,48,0,1,,,,,,0,69,64
1440,note_on,,0,0,1,,,,,,0,67,92
1488,note_on,,0,0,1,,,,,,0,66,92
1488,note_off,,48,0,1,,,,,,0,67,64
1536,note_on,,0,0,1,,,,,,0,67,92
1536,note_on,,0,0,1,,,,,,0,71,92
1536,note_off,,48,0,1,,,,,,0,66,64
1536,note_off,,0,0,1,,,,,,0,74,64
1632,note_on,,0,0,1,,,,,,0,64,92
1632,note_off,,96,0,1,,,,,,0,67,64
1728,note_on,,0,0,1,,,,,,0,62,92
1728,note_off,,96,0,1,,,,,,0,64,64
1824,note_on,,0,0,1,,,,,,0,61,92
1824,note_off,,96,0,1,,,,,,0,62,64
1920,note_on,,0,0,1,,,,,,0,70,92
