tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,3,2,48,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,3,,,,6,2,,
0,program_change,,,,,0,0,2,,,,6,1,,
0,track_name,,,,,0,1,2,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,midi_port,,,,,0,1,4,,,0,,,,
0,program_change,,,,,0,0,4,,,,6,3,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,set_tempo,,,,,0,1,0,,535714,,,,,
0,key_signature,,,,,0,1,0,Db,,,,,,
0,marker,,,,,0,1,0,,,,,,,
4,note_on,,,,,4,0,2,,,,,1,58,64
229,note_on,,,,,225,0,2,,,,,1,58,0
244,note_on,,,,,15,0,2,,,,,1,60,64
469,note_on,,,,,225,0,2,,,,,1,60,0
604,note_on,,,,,135,0,2,,,,,1,61,64
709,note_on,,,,,105,0,2,,,,,1,61,0
724,note_on,,,,,15,0,2,,,,,1,63,64
829,note_on,,,,,105,0,2,,,,,1,63,0
844,note_on,,,,,15,0,2,,,,,1,57,64
949,note_on,,,,,105,0,2,,,,,1,57,0
964,note_on,,,,,15,0,2,,,,,1,58,64
1189,note_on,,,,,225,0,2,,,,,1,58,0
1324,note_on,,,,,135,0,2,,,,,1,60,64
1429,note_on,,,,,105,0,2,,,,,1,60,0
1444,note_on,,,,,15,0,2,,,,,1,61,64
1496,note_on,,,,,52,0,2,,,,,1,61,0
1504,note_on,,,,,8,0,2,,,,,1,58,64
1556,note_on,,,,,52,0,2,,,,,1,58,0
1564,note_on,,,,,8,0,2,,,,,1,60,64
1616,note_on,,,,,52,0,2,,,,,1,60,0
1624,note_on,,,,,8,0,2,,,,,1,61,64
1676,note_on,,,,,52,0,2,,,,,1,61,0
1684,note_on,,,,,8,0,2,,,,,1,63,64
1736,note_on,,,,,52,0,2,,,,,1,63,0
1744,note_on,,,,,8,0,2,,,,,1,60,64
1796,note_on,,,,,52,0,2,,,,,1,60,0
1804,note_on,,,,,8,0,2,,,,,1,61,64
1856,note_on,,,,,52,0,2,,,,,1,61,0
1864,note_on,,,,,8,0,2,,,,,1,63,64
1916,note_on,,,,,52,0,2,,,,,1,63,0
1924,note_on,,,,,8,0,2,,,,,1,65,64
1976,note_on,,,,,52,0,2,,,,,1,65,0
1984,note_on,,,,,8,0,2,,,,,1,61,64
2036,note_on,,,,,52,0,2,,,,,1,61,0
2044,note_on,,,,,8,0,2,,,,,1,63,64
2096,note_on,,,,,52,0,2,,,,,1,63,0
2104,note_on,,,,,8,0,2,,,,,1,65,64
2156,note_on,,,,,52,0,2,,,,,1,65,0
2164,note_on,,,,,8,0,2,,,,,1,66,64
2216,note_on,,,,,52,0,2,,,,,1,66,0
2224,note_on,,,,,8,0,2,,,,,1,63,64
2276,note_on,,,,,52,0,2,,,,,1,63,0
2284,note_on,,,,,8,0,2,,,,,1,65,64
2389,note_on,,,,,105,0,2,,,,,1,65,0
2524,note_on,,,,,135,0,2,,,,,1,66,64
2629,note_on,,,,,105,0,2,,,,,1,66,0
2644,note_on,,,,,15,0,2,,,,,1,60,64
2749,note_on,,,,,105,0,2,,,,,1,60,0
2764,note_on,,,,,15,0,2,,,,,1,61,64
2816,note_on,,,,,52,0,2,,,,,1,61,0
2824,note_on,,,,,8,0,2,,,,,1,63,64
2876,note_on,,,,,52,0,2,,,,,1,63,0
2884,note_on,,,,,8,0,2,,,,,1,61,64
2884,note_on,,,,,2884,0,1,,,,,0,65,64
2989,note_on,,,,,105,0,2,,,,,1,61,0
3004,note_on,,,,,15,0,2,,,,,1,57,64
3109,note_on,,,,,105,0,2,,,,,1,57,0
3109,note_on,,,,,225,0,1,,,,,0,65,0
3124,note_on,,,,,15,0,2,,,,,1,58,64
3124,note_on,,,,,15,0,1,,,,,0,67,64
3229,note_on,,,,,105,0,2,,,,,1,58,0
3244,note_on,,,,,15,0,2,,,,,1,59,64
3349,note_on,,,,,225,0,1,,,,,0,67,0
3349,note_on,,,,,105,0,2,,,,,1,59,0
3364,note_on,,,,,15,0,2,,,,,1,60,64
3484,note_on,,,,,135,0,1,,,,,0,68,64
3589,note_on,,,,,105,0,1,,,,,0,68,0
3589,note_on,,,,,225,0,2,,,,,1,60,0
3604,note_on,,,,,15,0,1,,,,,0,70,64
3709,note_on,,,,,105,0,1,,,,,0,70,0
3724,note_on,,,,,135,0,2,,,,,1,60,64
3724,note_on,,,,,15,0,1,,,,,0,64,64
3829,note_on,,,,,105,0,1,,,,,0,64,0
3829,note_on,,,,,105,0,2,,,,,1,60,0
3844,note_on,,,,,15,0,1,,,,,0,65,64
3844,note_on,,,,,15,0,2,,,,,1,61,64
3949,note_on,,,,,105,0,2,,,,,1,61,0
3964,note_on,,,,,15,0,2,,,,,1,62,64
4069,note_on,,,,,105,0,2,,,,,1,62,0
4069,note_on,,,,,225,0,1,,,,,0,65,0
4084,note_on,,,,,15,0,2,,,,,1,63,64
4189,note_on,,,,,105,0,2,,,,,1,63,0
4204,note_on,,,,,15,0,2,,,,,1,64,64
4204,note_on,,,,,135,0,1,,,,,0,67,64
4309,note_on,,,,,105,0,2,,,,,1,64,0
4309,note_on,,,,,105,0,1,,,,,0,67,0
4324,note_on,,,,,15,0,2,,,,,1,65,64
4324,note_on,,,,,15,0,1,,,,,0,68,64
4376,note_on,,,,,52,0,1,,,,,0,68,0
4384,note_on,,,,,8,0,1,,,,,0,65,64
4436,note_on,,,,,52,0,1,,,,,0,65,0
4444,note_on,,,,,8,0,1,,,,,0,67,64
4496,note_on,,,,,52,0,1,,,,,0,67,0
4504,note_on,,,,,8,0,1,,,,,0,68,64
4556,note_on,,,,,52,0,1,,,,,0,68,0
4564,note_on,,,,,8,0,1,,,,,0,70,64
4616,note_on,,,,,52,0,1,,,,,0,70,0
4624,note_on,,,,,8,0,1,,,,,0,67,64
4676,note_on,,,,,52,0,1,,,,,0,67,0
4684,note_on,,,,,8,0,1,,,,,0,68,64
4736,note_on,,,,,52,0,1,,,,,0,68,0
4744,note_on,,,,,8,0,1,,,,,0,70,64
4796,note_on,,,,,52,0,1,,,,,0,70,0
4804,note_on,,,,,8,0,1,,,,,0,72,64
4856,note_on,,,,,52,0,1,,,,,0,72,0
4864,note_on,,,,,8,0,1,,,,,0,68,64
4916,note_on,,,,,52,0,1,,,,,0,68,0
4924,note_on,,,,,8,0,1,,,,,0,70,64
4976,note_on,,,,,52,0,1,,,,,0,70,0
4984,note_on,,,,,8,0,1,,,,,0,72,64
5036,note_on,,,,,52,0,1,,,,,0,72,0
5044,note_on,,,,,8,0,1,,,,,0,73,64
5096,note_on,,,,,52,0,1,,,,,0,73,0
5104,note_on,,,,,8,0,1,,,,,0,70,64
5149,note_on,,,,,825,0,2,,,,,1,65,0
5156,note_on,,,,,52,0,1,,,,,0,70,0
5164,note_on,,,,,8,0,1,,,,,0,72,64
5164,note_on,,,,,15,0,2,,,,,1,64,64
5216,note_on,,,,,52,0,2,,,,,1,64,0
5224,note_on,,,,,8,0,2,,,,,1,62,64
5269,note_on,,,,,105,0,1,,,,,0,72,0
5276,note_on,,,,,52,0,2,,,,,1,62,0
5284,note_on,,,,,8,0,2,,,,,1,64,64
5404,note_on,,,,,135,0,1,,,,,0,73,64
5509,note_on,,,,,105,0,1,,,,,0,73,0
5509,note_on,,,,,225,0,2,,,,,1,64,0
5524,note_on,,,,,15,0,1,,,,,0,67,64
5629,note_on,,,,,105,0,1,,,,,0,67,0
5644,note_on,,,,,15,0,1,,,,,0,69,64
5644,note_on,,,,,135,0,2,,,,,1,63,64
5696,note_on,,,,,52,0,1,,,,,0,69,0
5704,note_on,,,,,8,0,1,,,,,0,70,64
