tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,2,10,93,,
0,control_change,0,0,2,,,,,,,,2,7,100,,
0,program_change,0,0,2,,,,,,,0,2,,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,0,10,40,,
0,control_change,0,0,1,,,,,,,,0,7,100,,
0,program_change,0,0,1,,,,,,,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,545455,,,,,,
0,marker,0,1,0,,,,,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,
10,control_change,10,0,2,,,,,,,,2,7,83,,
15,set_tempo,15,1,0,,,,,,665336,,,,,,
30,control_change,0,0,1,,,,,,,,0,7,75,,
30,note_on,30,0,1,,,,,,,,0,,,60,64
60,note_on,30,0,1,,,,,,,,0,,,60,0
60,note_on,0,0,1,,,,,,,,0,,,62,64
80,control_change,70,0,2,,,,,,,,2,7,82,,
90,note_on,30,0,1,,,,,,,,0,,,62,0
90,note_on,0,0,1,,,,,,,,0,,,64,64
110,control_change,20,0,1,,,,,,,,0,7,76,,
120,note_on,0,0,1,,,,,,,,0,,,65,64
120,note_on,10,0,1,,,,,,,,0,,,64,0
140,control_change,60,0,2,,,,,,,,2,7,81,,
150,note_on,0,0,1,,,,,,,,0,,,62,64
150,note_on,30,0,1,,,,,,,,0,,,65,0
180,note_on,0,0,1,,,,,,,,0,,,64,54
180,note_on,30,0,1,,,,,,,,0,,,62,0
210,note_on,30,0,1,,,,,,,,0,,,64,0
210,note_on,0,0,1,,,,,,,,0,,,60,54
240,note_on,30,0,1,,,,,,,,0,,,60,0
240,note_on,0,0,1,,,,,,,,0,,,67,54
270,note_on,130,0,2,,,,,,,,2,,,48,54
300,note_on,60,0,1,,,,,,,,0,,,67,0
300,note_on,0,0,1,,,,,,,,0,,,72,54
300,note_on,0,0,2,,,,,,,,2,,,50,54
300,note_on,30,0,2,,,,,,,,2,,,48,0
330,note_on,0,0,2,,,,,,,,2,,,52,54
330,note_on,30,0,2,,,,,,,,2,,,50,0
360,note_on,30,0,2,,,,,,,,2,,,52,0
360,note_on,60,0,1,,,,,,,,0,,,72,0
360,note_on,0,0,1,,,,,,,,0,,,71,54
360,note_on,0,0,2,,,,,,,,2,,,53,54
375,note_on,15,0,1,,,,,,,,0,,,71,0
375,note_on,0,0,1,,,,,,,,0,,,69,54
390,note_on,0,0,2,,,,,,,,2,,,50,54
390,note_on,15,0,1,,,,,,,,0,,,69,0
390,note_on,0,0,1,,,,,,,,0,,,71,54
390,note_on,30,0,2,,,,,,,,2,,,53,0
420,note_on,30,0,1,,,,,,,,0,,,71,0
420,note_on,30,0,2,,,,,,,,2,,,50,0
420,note_on,0,0,1,,,,,,,,0,,,72,54
420,note_on,0,0,2,,,,,,,,2,,,52,54
450,note_on,30,0,2,,,,,,,,2,,,52,0
450,note_on,0,0,2,,,,,,,,2,,,48,54
480,note_on,30,0,2,,,,,,,,2,,,48,0
480,note_on,0,0,2,,,,,,,,2,,,55,54
480,note_on,60,0,1,,,,,,,,0,,,72,0
480,note_on,0,0,1,,,,,,,,0,,,74,54
510,note_on,30,0,1,,,,,,,,0,,,74,0
510,note_on,0,0,1,,,,,,,,0,,,67,54
540,note_on,60,0,2,,,,,,,,2,,,55,0
540,note_on,0,0,2,,,,,,,,2,,,43,54
540,note_on,0,0,1,,,,,,,,0,,,69,54
540,note_on,30,0,1,,,,,,,,0,,,67,0
570,note_on,30,0,2,,,,,,,,2,,,43,0
570,note_on,30,0,1,,,,,,,,0,,,69,0
570,note_on,0,0,1,,,,,,,,0,,,71,54
600,note_on,0,0,1,,,,,,,,0,,,72,54
600,note_on,30,0,1,,,,,,,,0,,,71,0
630,note_on,0,0,1,,,,,,,,0,,,69,54
630,note_on,30,0,1,,,,,,,,0,,,72,0
660,note_on,30,0,1,,,,,,,,0,,,69,0
660,note_on,0,0,1,,,,,,,,0,,,71,54
690,note_on,30,0,1,,,,,,,,0,,,71,0
690,note_on,0,0,1,,,,,,,,0,,,67,54
720,note_on,30,0,1,,,,,,,,0,,,67,0
720,note_on,0,0,1,,,,,,,,0,,,74,54
750,note_on,180,0,2,,,,,,,,2,,,55,54
780,note_on,60,0,1,,,,,,,,0,,,74,0
