tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
0,track_name,0,1,0,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,0,41,64
0,program_change,0,0,1,,,,,,,0,0,,
0,track_name,0,1,1,,,,,,,,,,
0,end_of_track,0,1,2,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,419580,,,,
0,marker,0,1,0,,,,,,,,,,
0,time_signature,0,1,0,3,2,48,8,,,,,,
0,key_signature,0,1,0,,,,,F,,,,,
120,note_on,120,0,1,,,,,,,,0,76,64
240,note_on,0,0,1,,,,,,,,0,77,64
240,note_on,120,0,1,,,,,,,,0,76,0
360,note_on,0,0,1,,,,,,,,0,79,64
360,note_on,120,0,1,,,,,,,,0,77,0
480,note_on,0,0,1,,,,,,,,0,41,0
480,note_on,0,0,1,,,,,,,,0,77,64
480,note_on,0,0,1,,,,,,,,0,53,64
480,note_on,120,0,1,,,,,,,,0,79,0
600,note_on,120,0,1,,,,,,,,0,77,0
600,note_on,0,0,1,,,,,,,,0,76,64
720,note_on,0,0,1,,,,,,,,0,74,64
720,note_on,120,0,1,,,,,,,,0,76,0
840,note_on,120,0,1,,,,,,,,0,74,0
840,note_on,0,0,1,,,,,,,,0,72,64
960,note_on,0,0,1,,,,,,,,0,57,64
960,note_on,0,0,1,,,,,,,,0,74,64
960,note_on,120,0,1,,,,,,,,0,72,0
1080,note_on,120,0,1,,,,,,,,0,74,0
1080,note_on,0,0,1,,,,,,,,0,72,64
1200,note_on,0,0,1,,,,,,,,0,70,64
1200,note_on,120,0,1,,,,,,,,0,72,0
1320,note_on,0,0,1,,,,,,,,0,69,64
1320,note_on,120,0,1,,,,,,,,0,70,0
1440,note_on,120,0,1,,,,,,,,0,69,0
1440,note_on,0,0,1,,,,,,,,0,62,64
1440,note_on,0,0,1,,,,,,,,0,70,64
1440,note_on,0,0,1,,,,,,,,0,57,0
1560,note_on,120,0,1,,,,,,,,0,69,64
1680,note_on,120,0,1,,,,,,,,0,69,0
1680,note_on,0,0,1,,,,,,,,0,67,64
1800,note_on,0,0,1,,,,,,,,0,65,64
1800,note_on,120,0,1,,,,,,,,0,67,0
1920,note_on,0,0,1,,,,,,,,0,58,64
1920,note_on,0,0,1,,,,,,,,0,62,0
1920,note_on,0,0,1,,,,,,,,0,67,64
1920,note_on,120,0,1,,,,,,,,0,65,0
2040,note_on,120,0,1,,,,,,,,0,65,64
2160,note_on,120,0,1,,,,,,,,0,65,0
2160,note_on,0,0,1,,,,,,,,0,64,64
2280,note_on,120,0,1,,,,,,,,0,64,0
2280,note_on,0,0,1,,,,,,,,0,62,64
2400,note_on,0,0,1,,,,,,,,0,58,0
2400,note_on,0,0,1,,,,,,,,0,55,64
2400,note_on,0,0,1,,,,,,,,0,64,64
2400,note_on,120,0,1,,,,,,,,0,62,0
2520,note_on,0,0,1,,,,,,,,0,58,64
2520,note_on,120,0,1,,,,,,,,0,55,0
