tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,,,
0,program_change,,,,,0,0,2,,,,0,1,,,,
0,control_change,,,,,0,0,2,,,,,1,7,100,,
0,midi_port,,,,,0,1,3,,,0,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,program_change,,,,,0,0,3,,,,0,2,,,,
0,control_change,,,,,0,0,3,,,,,2,7,100,,
0,note_on,,,,,0,0,3,,,,,2,,,52,64
0,control_change,,,,,0,0,3,,,,,2,7,112,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,control_change,,,,,0,0,1,,,,,0,7,109,,
0,control_change,,,,,0,0,1,,,,,0,7,100,,
0,program_change,,,,,0,0,1,,,,0,0,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,key_signature,,,,,0,1,0,G,,,,,,,,
0,set_tempo,,,,,0,1,0,,750000,,,,,,,
60,note_on,,,,,60,0,1,,,,,0,,,71,64
60,note_on,,,,,60,0,3,,,,,2,,,52,0
60,note_on,,,,,0,0,3,,,,,2,,,40,64
90,note_on,,,,,30,0,3,,,,,2,,,40,0
90,note_on,,,,,0,0,1,,,,,0,,,69,64
90,note_on,,,,,30,0,1,,,,,0,,,71,0
120,note_on,,,,,0,0,1,,,,,0,,,67,64
120,note_on,,,,,30,0,1,,,,,0,,,69,0
120,note_on,,,,,120,0,2,,,,,1,,,59,64
150,note_on,,,,,30,0,1,,,,,0,,,67,0
150,note_on,,,,,0,0,2,,,,,1,,,57,64
150,note_on,,,,,30,0,2,,,,,1,,,59,0
150,note_on,,,,,0,0,1,,,,,0,,,66,64
180,note_on,,,,,0,0,2,,,,,1,,,55,64
180,note_on,,,,,30,0,2,,,,,1,,,57,0
180,note_on,,,,,30,0,1,,,,,0,,,66,0
180,note_on,,,,,0,0,1,,,,,0,,,67,64
210,note_on,,,,,30,0,2,,,,,1,,,55,0
210,note_on,,,,,0,0,2,,,,,1,,,54,64
210,note_on,,,,,30,0,1,,,,,0,,,67,0
210,note_on,,,,,0,0,1,,,,,0,,,64,64
240,note_on,,,,,0,0,1,,,,,0,,,71,64
240,note_on,,,,,30,0,1,,,,,0,,,64,0
240,note_on,,,,,30,0,2,,,,,1,,,54,0
240,note_on,,,,,0,0,2,,,,,1,,,55,64
255,note_on,,,,,15,0,1,,,,,0,,,71,0
255,note_on,,,,,0,0,1,,,,,0,,,69,64
270,note_on,,,,,0,0,1,,,,,0,,,71,64
270,note_on,,,,,0,0,2,,,,,1,,,52,64
270,note_on,,,,,30,0,2,,,,,1,,,55,0
270,note_on,,,,,15,0,1,,,,,0,,,69,0
300,note_on,,,,,30,0,2,,,,,1,,,52,0
300,note_on,,,,,0,0,2,,,,,1,,,59,64
300,note_on,,,,,30,0,1,,,,,0,,,71,0
300,note_on,,,,,210,0,3,,,,,2,,,59,64
300,note_on,,,,,0,0,1,,,,,0,,,71,64
330,note_on,,,,,30,0,3,,,,,2,,,59,0
330,note_on,,,,,30,0,2,,,,,1,,,59,0
330,note_on,,,,,0,0,3,,,,,2,,,57,64
360,note_on,,,,,60,0,1,,,,,0,,,71,0
360,note_on,,,,,0,0,1,,,,,0,,,76,64
360,note_on,,,,,0,0,3,,,,,2,,,55,64
360,note_on,,,,,30,0,2,,,,,1,,,59,64
360,note_on,,,,,30,0,3,,,,,2,,,57,0
375,note_on,,,,,15,0,1,,,,,0,,,76,0
375,note_on,,,,,0,0,1,,,,,0,,,74,64
390,note_on,,,,,30,0,3,,,,,2,,,55,0
390,note_on,,,,,0,0,1,,,,,0,,,76,64
390,note_on,,,,,15,0,1,,,,,0,,,74,0
390,note_on,,,,,30,0,2,,,,,1,,,59,0
390,note_on,,,,,0,0,3,,,,,2,,,54,64
420,note_on,,,,,0,0,3,,,,,2,,,55,64
420,note_on,,,,,30,0,3,,,,,2,,,54,0
450,note_on,,,,,60,0,1,,,,,0,,,76,0
450,note_on,,,,,0,0,3,,,,,2,,,52,64
450,note_on,,,,,30,0,3,,,,,2,,,55,0
450,note_on,,,,,0,0,1,,,,,0,,,78,64
480,note_on,,,,,90,0,2,,,,,1,,,66,64
480,note_on,,,,,0,0,1,,,,,0,,,75,64
480,note_on,,,,,30,0,1,,,,,0,,,78,0
480,note_on,,,,,30,0,3,,,,,2,,,52,0
480,note_on,,,,,0,0,3,,,,,2,,,59,64
495,note_on,,,,,15,0,1,,,,,0,,,75,0
495,note_on,,,,,0,0,1,,,,,0,,,76,64
510,note_on,,,,,15,0,1,,,,,0,,,76,0
510,note_on,,,,,0,0,1,,,,,0,,,75,64
540,note_on,,,,,30,0,1,,,,,0,,,75,0
540,note_on,,,,,60,0,3,,,,,2,,,59,0
540,note_on,,,,,0,0,3,,,,,2,,,47,64
540,note_on,,,,,60,0,2,,,,,1,,,66,0
540,note_on,,,,,0,0,2,,,,,1,,,63,64
540,note_on,,,,,0,0,1,,,,,0,,,78,64
570,note_on,,,,,30,0,1,,,,,0,,,78,0
570,note_on,,,,,30,0,3,,,,,2,,,47,0
570,note_on,,,,,0,0,1,,,,,0,,,76,64
570,note_on,,,,,30,0,2,,,,,1,,,63,0
570,note_on,,,,,0,0,2,,,,,1,,,64,64
600,note_on,,,,,30,0,2,,,,,1,,,64,0
600,note_on,,,,,30,0,1,,,,,0,,,76,0
600,note_on,,,,,0,0,1,,,,,0,,,75,64
600,note_on,,,,,0,0,2,,,,,1,,,66,64
630,note_on,,,,,0,0,2,,,,,1,,,64,64
630,note_on,,,,,30,0,2,,,,,1,,,66,0
