tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,6,4,24,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,2,,,,6,1,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,program_change,,,,,0,0,3,,,,6,2,,
0,track_name,,,,,0,1,2,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,midi_port,,,,,0,1,4,,,0,,,,
0,track_name,,,,,0,1,4,,,,,,,
0,program_change,,,,,0,0,4,,,,6,3,,
0,set_tempo,,,,,0,1,0,,461538,,,,,
0,key_signature,,,,,0,1,0,C,,,,,,
240,note_on,,,,,240,0,3,,,,,2,54,64
480,note_on,,,,,0,0,3,,,,,2,56,64
480,note_on,,,,,240,0,3,,,,,2,54,0
720,note_on,,,,,0,0,3,,,,,2,57,64
720,note_on,,,,,240,0,3,,,,,2,56,0
1680,note_on,,,,,960,0,3,,,,,2,57,0
1680,note_on,,,,,0,0,3,,,,,2,56,64
1800,note_on,,,,,120,0,3,,,,,2,56,0
1800,note_on,,,,,0,0,3,,,,,2,58,64
1920,note_on,,,,,120,0,3,,,,,2,58,0
1920,note_on,,,,,0,0,3,,,,,2,59,64
2400,note_on,,,,,480,0,3,,,,,2,59,0
2400,note_on,,,,,0,0,3,,,,,2,58,64
2520,note_on,,,,,0,0,3,,,,,2,56,64
2520,note_on,,,,,120,0,3,,,,,2,58,0
2640,note_on,,,,,120,0,3,,,,,2,56,0
2640,note_on,,,,,0,0,3,,,,,2,58,64
2760,note_on,,,,,120,0,3,,,,,2,58,0
2760,note_on,,,,,0,0,3,,,,,2,60,64
2880,note_on,,,,,120,0,3,,,,,2,60,0
2880,note_on,,,,,0,0,3,,,,,2,61,64
3240,note_on,,,,,0,0,3,,,,,2,59,64
3240,note_on,,,,,360,0,3,,,,,2,61,0
3360,note_on,,,,,120,0,3,,,,,2,59,0
3360,note_on,,,,,0,0,3,,,,,2,57,64
3480,note_on,,,,,120,0,3,,,,,2,57,0
3480,note_on,,,,,0,0,3,,,,,2,61,64
3600,note_on,,,,,120,0,3,,,,,2,61,0
3600,note_on,,,,,0,0,3,,,,,2,59,64
3720,note_on,,,,,120,0,3,,,,,2,59,0
3720,note_on,,,,,0,0,3,,,,,2,57,64
3830,note_on,,,,,110,0,3,,,,,2,57,0
3840,note_on,,,,,10,0,3,,,,,2,57,70
3870,note_on,,,,,30,0,3,,,,,2,57,0
3870,note_on,,,,,0,0,3,,,,,2,56,51
3900,note_on,,,,,30,0,3,,,,,2,56,0
3900,note_on,,,,,0,0,3,,,,,2,57,53
3930,note_on,,,,,30,0,3,,,,,2,57,0
3930,note_on,,,,,0,0,3,,,,,2,56,56
3960,note_on,,,,,30,0,3,,,,,2,56,0
3960,note_on,,,,,0,0,3,,,,,2,57,58
3990,note_on,,,,,0,0,3,,,,,2,56,61
3990,note_on,,,,,30,0,3,,,,,2,57,0
4020,note_on,,,,,30,0,3,,,,,2,56,0
4020,note_on,,,,,0,0,3,,,,,2,57,63
4050,note_on,,,,,30,0,3,,,,,2,57,0
4050,note_on,,,,,0,0,3,,,,,2,56,66
4320,note_on,,,,,270,0,3,,,,,2,56,0
4320,note_on,,,,,0,0,3,,,,,2,54,64
4560,note_on,,,,,4560,0,2,,,,,1,61,64
4800,note_on,,,,,0,0,2,,,,,1,63,64
4800,note_on,,,,,240,0,2,,,,,1,61,0
5040,note_on,,,,,720,0,3,,,,,2,54,0
5040,note_on,,,,,0,0,2,,,,,1,64,64
5040,note_on,,,,,240,0,2,,,,,1,63,0
5160,note_on,,,,,120,0,3,,,,,2,61,64
5280,note_on,,,,,120,0,3,,,,,2,61,0
5280,note_on,,,,,0,0,3,,,,,2,61,64
5400,note_on,,,,,120,0,3,,,,,2,61,0
5400,note_on,,,,,0,0,3,,,,,2,59,64
5520,note_on,,,,,120,0,3,,,,,2,59,0
5520,note_on,,,,,0,0,3,,,,,2,59,64
5640,note_on,,,,,0,0,3,,,,,2,58,64
5640,note_on,,,,,120,0,3,,,,,2,59,0
5760,note_on,,,,,120,0,3,,,,,2,58,0
5760,note_on,,,,,0,0,3,,,,,2,58,64
5880,note_on,,,,,120,0,3,,,,,2,58,0
5880,note_on,,,,,0,0,3,,,,,2,59,64
6000,note_on,,,,,960,0,2,,,,,1,64,0
6000,note_on,,,,,0,0,2,,,,,1,63,64
6000,note_on,,,,,0,0,3,,,,,2,59,64
6000,note_on,,,,,120,0,3,,,,,2,59,0
6120,note_on,,,,,120,0,2,,,,,1,63,0
6120,note_on,,,,,0,0,2,,,,,1,65,64
6120,note_on,,,,,0,0,3,,,,,2,57,64
6120,note_on,,,,,120,0,3,,,,,2,59,0
6240,note_on,,,,,0,0,3,,,,,2,57,64
6240,note_on,,,,,120,0,3,,,,,2,57,0
6240,note_on,,,,,0,0,2,,,,,1,66,64
6240,note_on,,,,,120,0,2,,,,,1,65,0
6360,note_on,,,,,120,0,3,,,,,2,57,0
6360,note_on,,,,,0,0,3,,,,,2,56,64
6480,note_on,,,,,120,0,3,,,,,2,56,0
6480,note_on,,,,,0,0,3,,,,,2,56,64
6720,note_on,,,,,480,0,2,,,,,1,66,0
6720,note_on,,,,,0,0,2,,,,,1,65,64
6840,note_on,,,,,120,0,2,,,,,1,65,0
6840,note_on,,,,,0,0,2,,,,,1,63,64
6960,note_on,,,,,0,0,2,,,,,1,65,64
6960,note_on,,,,,120,0,2,,,,,1,63,0
7080,note_on,,,,,0,0,2,,,,,1,67,64
7080,note_on,,,,,120,0,2,,,,,1,65,0
7080,note_on,,,,,0,0,3,,,,,2,58,64
7080,note_on,,,,,600,0,3,,,,,2,56,0
7200,note_on,,,,,0,0,3,,,,,2,60,64
7200,note_on,,,,,120,0,3,,,,,2,58,0
7200,note_on,,,,,120,0,2,,,,,1,67,0
7200,note_on,,,,,0,0,2,,,,,1,68,64
7320,note_on,,,,,120,0,3,,,,,2,60,0
7320,note_on,,,,,0,0,3,,,,,2,61,64
7440,note_on,,,,,0,0,3,,,,,2,63,64
7440,note_on,,,,,120,0,3,,,,,2,61,0
7560,note_on,,,,,0,0,2,,,,,1,66,64
7560,note_on,,,,,360,0,2,,,,,1,68,0
7680,note_on,,,,,0,0,3,,,,,2,56,64
7680,note_on,,,,,240,0,3,,,,,2,63,0
7680,note_on,,,,,120,0,2,,,,,1,66,0
7680,note_on,,,,,0,0,2,,,,,1,64,64
7800,note_on,,,,,0,0,2,,,,,1,68,64
7800,note_on,,,,,120,0,2,,,,,1,64,0
7920,note_on,,,,,0,0,3,,,,,2,61,64
7920,note_on,,,,,240,0,3,,,,,2,56,0
7920,note_on,,,,,120,0,2,,,,,1,68,0
7920,note_on,,,,,0,0,2,,,,,1,66,64
8040,note_on,,,,,120,0,2,,,,,1,66,0
8040,note_on,,,,,0,0,2,,,,,1,64,64
8150,note_on,,,,,110,0,2,,,,,1,64,0
8160,note_on,,,,,10,0,2,,,,,1,64,70
8190,note_on,,,,,30,0,2,,,,,1,64,0
8190,note_on,,,,,0,0,2,,,,,1,63,51
8220,note_on,,,,,30,0,2,,,,,1,63,0
8220,note_on,,,,,0,0,2,,,,,1,64,53
8250,note_on,,,,,0,0,2,,,,,1,63,56
8250,note_on,,,,,30,0,2,,,,,1,64,0
8280,note_on,,,,,30,0,2,,,,,1,63,0
8280,note_on,,,,,0,0,2,,,,,1,64,58
8310,note_on,,,,,30,0,2,,,,,1,64,0
8310,note_on,,,,,0,0,2,,,,,1,63,61
8340,note_on,,,,,30,0,2,,,,,1,63,0
8340,note_on,,,,,0,0,2,,,,,1,64,63
8370,note_on,,,,,30,0,2,,,,,1,64,0
8370,note_on,,,,,0,0,2,,,,,1,63,66
8400,note_on,,,,,0,0,3,,,,,2,60,64
8400,note_on,,,,,480,0,3,,,,,2,61,0
8640,note_on,,,,,270,0,2,,,,,1,63,0
8640,note_on,,,,,240,0,3,,,,,2,60,0
8640,note_on,,,,,0,0,3,,,,,2,61,64
8760,note_on,,,,,120,0,2,,,,,1,64,64
8880,note_on,,,,,120,0,2,,,,,1,64,0
8880,note_on,,,,,0,0,2,,,,,1,66,64
9000,note_on,,,,,120,0,2,,,,,1,66,0
9000,note_on,,,,,0,0,3,,,,,2,59,64
9000,note_on,,,,,360,0,3,,,,,2,61,0
9000,note_on,,,,,0,0,2,,,,,1,68,64
9120,note_on,,,,,120,0,3,,,,,2,59,0
9120,note_on,,,,,0,0,3,,,,,2,61,64
9120,note_on,,,,,0,0,2,,,,,1,69,64
9120,note_on,,,,,120,0,2,,,,,1,68,0
9240,note_on,,,,,0,0,3,,,,,2,63,64
9240,note_on,,,,,120,0,3,,,,,2,61,0
9360,note_on,,,,,0,0,3,,,,,2,64,64
9360,note_on,,,,,120,0,3,,,,,2,63,0
9480,note_on,,,,,360,0,2,,,,,1,69,0
9480,note_on,,,,,0,0,2,,,,,1,66,64
9600,note_on,,,,,0,0,2,,,,,1,68,64
9600,note_on,,,,,120,0,2,,,,,1,66,0
9720,note_on,,,,,0,0,2,,,,,1,70,64
9720,note_on,,,,,120,0,2,,,,,1,68,0
9720,note_on,,,,,360,0,3,,,,,2,64,0
