tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,2,,,,6,1,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,program_change,,,,,0,0,3,,,,6,2,,
0,track_name,,,,,0,1,2,,,,,,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,track_name,,,,,0,1,4,,,,,,,
0,key_signature,,,,,0,1,0,C,,,,,,
0,midi_port,,,,,0,1,4,,,0,,,,
0,set_tempo,,,,,0,1,0,,659340,,,,,
0,program_change,,,,,0,0,4,,,,6,3,,
240,note_on,,,,,240,0,3,,,,,2,60,69
480,note_on,,,,,0,0,3,,,,,2,61,69
480,note_on,,,,,240,0,3,,,,,2,60,0
720,note_on,,,,,240,0,3,,,,,2,61,0
720,note_on,,,,,0,0,3,,,,,2,60,69
960,note_on,,,,,240,0,3,,,,,2,60,0
960,note_on,,,,,0,0,3,,,,,2,59,69
1200,note_on,,,,,240,0,3,,,,,2,59,0
1200,note_on,,,,,0,0,3,,,,,2,64,69
1440,note_on,,,,,0,0,3,,,,,2,65,69
1440,note_on,,,,,240,0,3,,,,,2,64,0
1680,note_on,,,,,0,0,3,,,,,2,58,69
1680,note_on,,,,,240,0,3,,,,,2,65,0
1920,note_on,,,,,240,0,3,,,,,2,58,0
1920,note_on,,,,,0,0,3,,,,,2,57,69
2160,note_on,,,,,240,0,3,,,,,2,57,0
2160,note_on,,,,,0,0,3,,,,,2,56,69
2400,note_on,,,,,240,0,3,,,,,2,56,0
2400,note_on,,,,,0,0,3,,,,,2,55,69
2880,note_on,,,,,0,0,3,,,,,2,53,69
2880,note_on,,,,,480,0,3,,,,,2,55,0
3000,note_on,,,,,120,0,3,,,,,2,53,0
3000,note_on,,,,,0,0,3,,,,,2,53,64
3060,note_on,,,,,60,0,3,,,,,2,53,0
3060,note_on,,,,,0,0,3,,,,,2,55,64
3120,note_on,,,,,3120,0,2,,,,,1,65,69
3120,note_on,,,,,0,0,3,,,,,2,56,64
3120,note_on,,,,,60,0,3,,,,,2,55,0
3240,note_on,,,,,0,0,3,,,,,2,56,64
3240,note_on,,,,,120,0,3,,,,,2,56,0
3300,note_on,,,,,60,0,3,,,,,2,56,0
3300,note_on,,,,,0,0,3,,,,,2,58,64
3360,note_on,,,,,60,0,3,,,,,2,58,0
3360,note_on,,,,,0,0,2,,,,,1,68,69
3360,note_on,,,,,240,0,2,,,,,1,65,0
3360,note_on,,,,,0,0,3,,,,,2,60,64
3420,note_on,,,,,0,0,3,,,,,2,47,64
3420,note_on,,,,,60,0,3,,,,,2,60,0
3480,note_on,,,,,0,0,3,,,,,2,48,64
3480,note_on,,,,,60,0,3,,,,,2,47,0
3540,note_on,,,,,0,0,3,,,,,2,50,64
3540,note_on,,,,,60,0,3,,,,,2,48,0
3600,note_on,,,,,0,0,2,,,,,1,67,69
3600,note_on,,,,,0,0,3,,,,,2,51,64
3600,note_on,,,,,60,0,3,,,,,2,50,0
3600,note_on,,,,,240,0,2,,,,,1,68,0
3840,note_on,,,,,240,0,2,,,,,1,67,0
3840,note_on,,,,,240,0,3,,,,,2,51,0
3840,note_on,,,,,0,0,2,,,,,1,66,69
3900,note_on,,,,,60,0,3,,,,,2,48,64
3960,note_on,,,,,0,0,3,,,,,2,50,64
3960,note_on,,,,,60,0,3,,,,,2,48,0
4020,note_on,,,,,0,0,3,,,,,2,51,64
4020,note_on,,,,,60,0,3,,,,,2,50,0
4080,note_on,,,,,60,0,3,,,,,2,51,0
4080,note_on,,,,,0,0,3,,,,,2,53,64
4080,note_on,,,,,240,0,2,,,,,1,66,0
4080,note_on,,,,,0,0,2,,,,,1,71,69
4320,note_on,,,,,240,0,3,,,,,2,53,0
4320,note_on,,,,,240,0,2,,,,,1,71,0
4320,note_on,,,,,0,0,2,,,,,1,72,69
4380,note_on,,,,,60,0,3,,,,,2,51,64
4440,note_on,,,,,60,0,3,,,,,2,51,0
4440,note_on,,,,,0,0,3,,,,,2,53,64
4500,note_on,,,,,0,0,3,,,,,2,55,64
4500,note_on,,,,,60,0,3,,,,,2,53,0
4560,note_on,,,,,0,0,2,,,,,1,65,69
4560,note_on,,,,,240,0,2,,,,,1,72,0
4560,note_on,,,,,0,0,3,,,,,2,56,64
4560,note_on,,,,,60,0,3,,,,,2,55,0
4800,note_on,,,,,240,0,3,,,,,2,56,0
4800,note_on,,,,,0,0,2,,,,,1,64,69
4800,note_on,,,,,240,0,2,,,,,1,65,0
4860,note_on,,,,,60,0,3,,,,,2,55,64
4920,note_on,,,,,60,0,3,,,,,2,55,0
4920,note_on,,,,,0,0,3,,,,,2,57,64
4980,note_on,,,,,0,0,3,,,,,2,59,64
4980,note_on,,,,,60,0,3,,,,,2,57,0
5040,note_on,,,,,0,0,3,,,,,2,60,64
5040,note_on,,,,,60,0,3,,,,,2,59,0
5040,note_on,,,,,240,0,2,,,,,1,64,0
5040,note_on,,,,,0,0,2,,,,,1,63,69
5280,note_on,,,,,240,0,2,,,,,1,63,0
5280,note_on,,,,,0,0,2,,,,,1,62,69
5400,note_on,,,,,0,0,3,,,,,2,59,64
5400,note_on,,,,,360,0,3,,,,,2,60,0
5460,note_on,,,,,0,0,3,,,,,2,57,64
5460,note_on,,,,,60,0,3,,,,,2,59,0
5520,note_on,,,,,60,0,3,,,,,2,57,0
