tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,,,
0,program_change,,,,,0,0,2,,,,61,1,,,,
0,control_change,,,,,0,0,2,,,,,1,7,127,,
0,control_change,,,,,0,0,2,,,,,1,10,64,,
0,control_change,,,,,0,0,6,,,,,5,10,64,,
0,control_change,,,,,0,0,6,,,,,5,7,110,,
0,program_change,,,,,0,0,6,,,,43,5,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,midi_port,,,,,0,1,6,,,0,,,,,,
0,midi_port,,,,,0,1,3,,,0,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,program_change,,,,,0,0,3,,,,81,2,,,,
0,control_change,,,,,0,0,3,,,,,2,10,1,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,midi_port,,,,,0,1,4,,,0,,,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,program_change,,,,,0,0,4,,,,84,3,,,,
0,control_change,,,,,0,0,4,,,,,3,7,100,,
0,control_change,,,,,0,0,4,,,,,3,10,126,,
0,control_change,,,,,0,0,5,,,,,4,10,64,,
0,control_change,,,,,0,0,5,,,,,4,7,120,,
0,program_change,,,,,0,0,5,,,,48,4,,,,
0,control_change,,,,,0,0,3,,,,,2,7,110,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,midi_port,,,,,0,1,5,,,0,,,,,,
0,set_tempo,,,,,0,1,0,,1333333,,,,,,,
0,key_signature,,,,,0,1,0,C,,,,,,,,
0,control_change,,,,,0,0,1,,,,,0,10,64,,
0,control_change,,,,,0,0,1,,,,,0,7,127,,
0,program_change,,,,,0,0,1,,,,56,0,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,,,
120,note_on,,,,,120,0,5,,,,,4,,,43,90
120,note_on,,,,,120,0,4,,,,,3,,,55,90
120,note_on,,,,,120,0,1,,,,,0,,,67,127
120,note_on,,,,,120,0,6,,,,,5,,,43,90
120,note_on,,,,,120,0,3,,,,,2,,,58,90
120,note_on,,,,,120,0,2,,,,,1,,,62,122
146,note_on,,,,,26,0,4,,,,,3,,,55,0
150,note_on,,,,,4,0,4,,,,,3,,,58,90
176,note_on,,,,,26,0,4,,,,,3,,,58,0
