tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
0,track_name,0,1,0,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,0,60,64
0,program_change,0,0,2,,,,,,,0,0,,
0,note_on,0,0,1,,,,,,,,0,60,64
0,program_change,0,0,1,,,,,,,0,0,,
0,end_of_track,0,1,0,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,
0,text,0,1,0,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,375000,,,,
480,note_on,0,0,2,,,,,,,,0,63,64
480,note_on,480,0,2,,,,,,,,0,60,0
960,note_on,960,0,1,,,,,,,,0,60,0
960,note_on,0,0,1,,,,,,,,0,63,64
960,note_on,480,0,2,,,,,,,,0,63,0
960,note_on,0,0,2,,,,,,,,0,67,64
1440,note_on,0,0,2,,,,,,,,0,72,64
1440,note_on,480,0,2,,,,,,,,0,67,0
1920,note_on,960,0,1,,,,,,,,0,63,0
1920,note_on,0,0,1,,,,,,,,0,67,64
1920,note_on,480,0,2,,,,,,,,0,72,0
1920,note_on,0,0,2,,,,,,,,0,71,64
2160,note_on,240,0,2,,,,,,,,0,71,0
2160,note_on,0,0,2,,,,,,,,0,72,64
2400,note_on,240,0,2,,,,,,,,0,72,0
2400,note_on,0,0,2,,,,,,,,0,74,64
2640,note_on,240,0,2,,,,,,,,0,74,0
2640,note_on,0,0,2,,,,,,,,0,75,64
2880,note_on,960,0,1,,,,,,,,0,67,0
2880,note_on,0,0,1,,,,,,,,0,68,64
2880,note_on,0,0,2,,,,,,,,0,77,64
2880,note_on,240,0,2,,,,,,,,0,75,0
3120,note_on,0,0,2,,,,,,,,0,75,64
3120,note_on,240,0,2,,,,,,,,0,77,0
3360,note_on,0,0,2,,,,,,,,0,74,64
3360,note_on,240,0,2,,,,,,,,0,75,0
3600,note_on,240,0,2,,,,,,,,0,74,0
3600,note_on,0,0,2,,,,,,,,0,72,64
3840,note_on,240,0,2,,,,,,,,0,72,0
3840,note_on,0,0,1,,,,,,,,0,59,64
3840,note_on,960,0,1,,,,,,,,0,68,0
3840,note_on,0,0,2,,,,,,,,0,74,64
4080,note_on,240,0,2,,,,,,,,0,74,0
4080,note_on,0,0,2,,,,,,,,0,67,64
4320,note_on,240,0,2,,,,,,,,0,67,0
4320,note_on,0,0,2,,,,,,,,0,74,64
4560,note_on,0,0,2,,,,,,,,0,77,64
4560,note_on,240,0,2,,,,,,,,0,74,0
4800,note_on,240,0,2,,,,,,,,0,77,0
4800,note_on,0,0,2,,,,,,,,0,75,64
4800,note_on,960,0,1,,,,,,,,0,59,0
5040,note_on,240,0,2,,,,,,,,0,75,0
5040,note_on,0,0,2,,,,,,,,0,74,64
5280,note_on,240,0,2,,,,,,,,0,74,0
5280,note_on,0,0,2,,,,,,,,0,72,64
5280,note_on,480,0,1,,,,,,,,0,67,64
5520,note_on,240,0,2,,,,,,,,0,72,0
5520,note_on,0,0,2,,,,,,,,0,71,64
5760,note_on,0,0,2,,,,,,,,0,69,64
5760,note_on,240,0,2,,,,,,,,0,71,0
6000,note_on,240,0,2,,,,,,,,0,69,0
6000,note_on,0,0,2,,,,,,,,0,71,64
6240,note_on,240,0,2,,,,,,,,0,71,0
6240,note_on,0,0,1,,,,,,,,0,66,64
6240,note_on,960,0,1,,,,,,,,0,67,0
6240,note_on,0,0,2,,,,,,,,0,72,64
6480,note_on,240,0,2,,,,,,,,0,72,0
6480,note_on,0,0,2,,,,,,,,0,75,64
6720,note_on,240,0,2,,,,,,,,0,75,0
6720,note_on,0,0,2,,,,,,,,0,74,64
6960,note_on,240,0,2,,,,,,,,0,74,0
6960,note_on,0,0,2,,,,,,,,0,72,64
7200,note_on,0,0,1,,,,,,,,0,65,64
7200,note_on,960,0,1,,,,,,,,0,66,0
7200,note_on,240,0,2,,,,,,,,0,72,0
7200,note_on,0,0,2,,,,,,,,0,71,64
7440,note_on,0,0,2,,,,,,,,0,69,64
7440,note_on,240,0,2,,,,,,,,0,71,0
7680,note_on,240,0,2,,,,,,,,0,69,0
7680,note_on,0,0,2,,,,,,,,0,67,64
7920,note_on,0,0,2,,,,,,,,0,68,64
7920,note_on,240,0,2,,,,,,,,0,67,0
8160,note_on,240,0,2,,,,,,,,0,68,0
8160,note_on,0,0,2,,,,,,,,0,70,64
8160,note_on,960,0,1,,,,,,,,0,65,0
8160,note_on,0,0,1,,,,,,,,0,64,64
8400,note_on,240,0,2,,,,,,,,0,70,0
8400,note_on,0,0,2,,,,,,,,0,73,64
8640,note_on,0,0,2,,,,,,,,0,72,64
8640,note_on,240,0,2,,,,,,,,0,73,0
8880,note_on,0,0,2,,,,,,,,0,70,64
8880,note_on,240,0,2,,,,,,,,0,72,0
9120,note_on,240,0,2,,,,,,,,0,70,0
9120,note_on,0,0,2,,,,,,,,0,68,64
9120,note_on,0,0,1,,,,,,,,0,63,64
9120,note_on,960,0,1,,,,,,,,0,64,0
9360,note_on,240,0,2,,,,,,,,0,68,0
9360,note_on,0,0,2,,,,,,,,0,67,64
9600,note_on,240,0,2,,,,,,,,0,67,0
9600,note_on,0,0,2,,,,,,,,0,65,64
9840,note_on,240,0,2,,,,,,,,0,65,0
9840,note_on,0,0,2,,,,,,,,0,67,64
10080,note_on,960,0,1,,,,,,,,0,63,0
10080,note_on,0,0,1,,,,,,,,0,62,64
10080,note_on,0,0,2,,,,,,,,0,68,64
10080,note_on,240,0,2,,,,,,,,0,67,0
10320,note_on,0,0,2,,,,,,,,0,70,64
10320,note_on,240,0,2,,,,,,,,0,68,0
10560,note_on,0,0,2,,,,,,,,0,68,64
10560,note_on,240,0,2,,,,,,,,0,70,0
10560,note_on,0,0,1,,,,,,,,0,61,64
10560,note_on,480,0,1,,,,,,,,0,62,0
10800,note_on,240,0,2,,,,,,,,0,68,0
10800,note_on,0,0,2,,,,,,,,0,67,64
11040,note_on,240,0,2,,,,,,,,0,67,0
11040,note_on,0,0,1,,,,,,,,0,60,64
11040,note_on,480,0,1,,,,,,,,0,61,0
11040,note_on,0,0,2,,,,,,,,0,65,64
11280,note_on,240,0,2,,,,,,,,0,65,0
11280,note_on,0,0,2,,,,,,,,0,63,64
11520,note_on,0,0,2,,,,,,,,0,62,64
11520,note_on,480,0,1,,,,,,,,0,60,0
11520,note_on,240,0,2,,,,,,,,0,63,0
11520,note_on,0,0,1,,,,,,,,0,59,64
11760,note_on,240,0,2,,,,,,,,0,62,0
11760,note_on,0,0,2,,,,,,,,0,63,64
12000,note_on,0,0,1,,,,,,,,0,55,64
12000,note_on,0,0,2,,,,,,,,0,65,64
12000,note_on,240,0,2,,,,,,,,0,63,0
12000,note_on,480,0,1,,,,,,,,0,59,0
12240,note_on,0,0,2,,,,,,,,0,67,64
12240,note_on,240,0,2,,,,,,,,0,65,0
12480,note_on,0,0,2,,,,,,,,0,65,64
