tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
0,time_signature,3,4,12,8,0,1,0,,,,,,,
0,track_name,,,,,0,1,4,,,,,,,
0,control_change,,,,,0,0,8,,,2,7,100,,
0,program_change,,,,,0,0,8,,41,2,,,,
0,track_name,,,,,0,1,8,,,,,,,
0,track_name,,,,,0,1,5,,,,,,,
0,program_change,,,,,0,0,5,,73,4,,,,
0,control_change,,,,,0,0,5,,,4,7,127,,
0,program_change,,,,,0,0,6,,40,0,,,,
0,track_name,,,,,0,1,10,,,,,,,
0,program_change,,,,,0,0,10,,73,4,,,,
0,control_change,,,,,0,0,10,,,4,7,127,,
0,control_change,,,,,0,0,3,,,2,7,100,,
0,program_change,,,,,0,0,3,,41,2,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,control_change,,,,,0,0,2,,,1,7,100,,
0,program_change,,,,,0,0,2,,40,1,,,,
0,track_name,,,,,0,1,2,,,,,,,
0,control_change,,,,,0,0,7,,,1,7,100,,
0,program_change,,,,,0,0,7,,40,1,,,,
0,track_name,,,,,0,1,7,,,,,,,
0,track_name,,,,,0,1,6,,,,,,,
0,program_change,,,,,0,0,4,,42,3,,,,
0,control_change,,,,,0,0,4,,,3,7,100,,
0,control_change,,,,,0,0,6,,,0,7,100,,
0,track_name,,,,,0,1,1,,,,,,,
0,track_name,,,,,0,1,9,,,,,,,
0,program_change,,,,,0,0,9,,42,3,,,,
0,control_change,,,,,0,0,9,,,3,7,100,,
0,set_tempo,,,,,0,1,0,1071429,,,,,,
0,program_change,,,,,0,0,1,,40,0,,,,
0,marker,,,,,0,1,0,,,,,,,
0,control_change,,,,,0,0,1,,,0,7,100,,
716,note_on,,,,,716,0,1,,,0,,,71,102
718,note_on,,,,,718,0,2,,,1,,,66,105
720,note_on,,,,,720,0,5,,,4,,,83,110
723,note_on,,,,,723,0,3,,,2,,,59,107
725,note_on,,,,,725,0,4,,,3,,,50,119
750,note_off,,,,,32,0,2,,,1,,,66,64
760,note_off,,,,,37,0,3,,,2,,,59,64
769,note_off,,,,,44,0,4,,,3,,,50,64
839,note_on,,,,,89,0,2,,,1,,,62,95
840,note_on,,,,,80,0,3,,,2,,,66,116
842,note_on,,,,,73,0,4,,,3,,,47,102
862,note_off,,,,,146,0,1,,,0,,,71,64
877,note_off,,,,,38,0,2,,,1,,,62,64
877,note_off,,,,,157,0,5,,,4,,,83,64
880,note_off,,,,,40,0,3,,,2,,,66,64
885,note_off,,,,,43,0,4,,,3,,,47,64
907,note_on,,,,,45,0,1,,,0,,,74,98
913,note_on,,,,,36,0,5,,,4,,,86,102
943,note_off,,,,,36,0,1,,,0,,,74,64
947,note_off,,,,,34,0,5,,,4,,,86,64
952,note_on,,,,,9,0,1,,,0,,,73,100
954,note_on,,,,,7,0,5,,,4,,,85,100
957,note_on,,,,,80,0,2,,,1,,,67,98
958,note_on,,,,,73,0,4,,,3,,,52,107
966,note_on,,,,,86,0,3,,,2,,,64,113
995,note_off,,,,,43,0,1,,,0,,,73,64
995,note_off,,,,,41,0,5,,,4,,,85,64
997,note_off,,,,,40,0,2,,,1,,,67,64
1004,note_off,,,,,46,0,4,,,3,,,52,64
1005,note_off,,,,,39,0,3,,,2,,,64,64
1071,note_on,,,,,76,0,1,,,0,,,71,85
1074,note_on,,,,,79,0,5,,,4,,,83,93
1075,note_on,,,,,71,0,4,,,3,,,55,91
1084,note_on,,,,,79,0,3,,,2,,,64,113
1085,note_on,,,,,88,0,2,,,1,,,59,102
1119,note_off,,,,,34,0,2,,,1,,,59,64
1119,note_off,,,,,45,0,5,,,4,,,83,64
1122,note_off,,,,,38,0,3,,,2,,,64,64
1122,note_off,,,,,51,0,1,,,0,,,71,64
1123,note_off,,,,,48,0,4,,,3,,,55,64
1193,note_on,,,,,74,0,5,,,4,,,83,102
1196,note_on,,,,,74,0,1,,,0,,,71,102
1197,note_on,,,,,74,0,4,,,3,,,54,107
1200,note_on,,,,,78,0,3,,,2,,,66,91
1200,note_on,,,,,81,0,2,,,1,,,61,87
1238,note_off,,,,,41,0,4,,,3,,,54,64
1239,note_off,,,,,39,0,3,,,2,,,66,64
1239,note_off,,,,,39,0,2,,,1,,,61,64
1254,note_on,,,,,58,0,1,,,0,,,70,62
1259,note_on,,,,,66,0,5,,,4,,,82,100
1261,note_off,,,,,7,0,1,,,0,,,71,64
1262,note_off,,,,,3,0,5,,,4,,,83,64
1316,note_on,,,,,77,0,3,,,2,,,61,89
1317,note_on,,,,,78,0,2,,,1,,,66,82
1319,note_on,,,,,81,0,4,,,3,,,52,98
1355,note_off,,,,,38,0,2,,,1,,,66,64
1360,note_off,,,,,44,0,3,,,2,,,61,64
1361,note_off,,,,,100,0,1,,,0,,,70,64
1364,note_off,,,,,45,0,4,,,3,,,52,64
1375,note_off,,,,,113,0,5,,,4,,,82,64
1376,note_on,,,,,1,0,5,,,4,,,83,72
1379,note_on,,,,,18,0,1,,,0,,,71,68
1401,note_on,,,,,25,0,5,,,4,,,85,61
1404,note_on,,,,,25,0,1,,,0,,,73,64
1406,note_off,,,,,5,0,5,,,4,,,83,64
1411,note_off,,,,,7,0,1,,,0,,,71,64
1426,note_off,,,,,20,0,5,,,4,,,85,64
1428,note_off,,,,,17,0,1,,,0,,,73,64
1435,note_on,,,,,71,0,4,,,3,,,50,64
1436,note_on,,,,,81,0,2,,,1,,,66,51
1437,note_on,,,,,77,0,3,,,2,,,62,58
1444,note_on,,,,,16,0,1,,,0,,,71,59
1448,note_on,,,,,22,0,5,,,4,,,83,52
1473,note_off,,,,,37,0,2,,,1,,,66,64
1475,note_off,,,,,38,0,3,,,2,,,62,64
1480,note_off,,,,,45,0,4,,,3,,,50,64
1548,note_on,,,,,73,0,3,,,2,,,66,61
1555,note_on,,,,,75,0,4,,,3,,,47,56
1555,note_on,,,,,82,0,2,,,1,,,71,64
1586,note_off,,,,,142,0,1,,,0,,,71,64
1590,note_off,,,,,42,0,3,,,2,,,66,64
1590,note_off,,,,,35,0,2,,,1,,,71,64
1600,note_off,,,,,45,0,4,,,3,,,47,64
1607,note_off,,,,,159,0,5,,,4,,,83,64
1636,note_on,,,,,50,0,1,,,0,,,74,80
1645,note_on,,,,,38,0,5,,,4,,,86,66
1669,note_on,,,,,69,0,4,,,3,,,54,56
1671,note_off,,,,,35,0,1,,,0,,,74,64
1674,note_on,,,,,84,0,3,,,2,,,64,59
1675,note_off,,,,,30,0,5,,,4,,,86,64
1676,note_on,,,,,86,0,2,,,1,,,70,57
1677,note_on,,,,,2,0,5,,,4,,,85,61
1680,note_on,,,,,9,0,1,,,0,,,73,51
1711,note_off,,,,,35,0,2,,,1,,,70,64
1717,note_off,,,,,40,0,5,,,4,,,85,64
1719,note_off,,,,,45,0,3,,,2,,,64,64
1721,note_off,,,,,52,0,4,,,3,,,54,64
1726,note_off,,,,,46,0,1,,,0,,,73,64
1789,note_on,,,,,68,0,4,,,3,,,55,53
1794,note_on,,,,,83,0,2,,,1,,,71,64
1794,note_on,,,,,75,0,3,,,2,,,62,58
1796,note_on,,,,,70,0,1,,,0,,,71,68
1796,note_on,,,,,79,0,5,,,4,,,83,59
1827,note_off,,,,,33,0,2,,,1,,,71,64
1832,note_off,,,,,38,0,3,,,2,,,62,64
1837,note_off,,,,,41,0,5,,,4,,,83,64
1839,note_off,,,,,43,0,1,,,0,,,71,64
1844,note_off,,,,,55,0,4,,,3,,,55,64
1910,note_on,,,,,71,0,1,,,0,,,73,61
1911,note_on,,,,,74,0,5,,,4,,,85,62
1913,note_on,,,,,69,0,4,,,3,,,52,59
1915,note_on,,,,,83,0,3,,,2,,,64,59
1916,note_on,,,,,89,0,2,,,1,,,67,55
1957,note_off,,,,,42,0,3,,,2,,,64,64
1957,note_off,,,,,41,0,2,,,1,,,67,64
1960,note_off,,,,,47,0,4,,,3,,,52,64
1973,note_on,,,,,63,0,1,,,0,,,71,60
1973,note_on,,,,,62,0,5,,,4,,,83,66
1981,note_off,,,,,8,0,5,,,4,,,85,64
1989,note_off,,,,,16,0,1,,,0,,,73,64
2032,note_on,,,,,72,0,4,,,3,,,54,66
2032,note_off,,,,,51,0,5,,,4,,,83,64
2032,note_on,,,,,75,0,3,,,2,,,61,68
2033,note_off,,,,,44,0,1,,,0,,,71,64
2033,note_on,,,,,76,0,2,,,1,,,66,64
2034,note_on,,,,,1,0,1,,,0,,,70,55
2036,note_on,,,,,4,0,5,,,4,,,82,55
2061,note_off,,,,,27,0,1,,,0,,,70,64
2063,note_off,,,,,27,0,5,,,4,,,82,64
2069,note_off,,,,,37,0,3,,,2,,,61,64
2070,note_off,,,,,37,0,2,,,1,,,66,64
2080,note_off,,,,,48,0,4,,,3,,,54,64
2091,note_on,,,,,28,0,5,,,4,,,85,54
2094,note_on,,,,,33,0,1,,,0,,,73,61
2110,note_off,,,,,19,0,5,,,4,,,85,64
2116,note_off,,,,,22,0,1,,,0,,,73,64
2154,note_on,,,,,85,0,3,,,2,,,62,105
2158,note_on,,,,,88,0,2,,,1,,,66,113
2160,note_on,,,,,80,0,4,,,3,,,50,119
2164,note_on,,,,,48,0,1,,,0,,,71,98
2164,note_on,,,,,54,0,5,,,4,,,83,110
2197,note_off,,,,,43,0,3,,,2,,,62,64
2201,note_off,,,,,43,0,2,,,1,,,66,64
2210,note_off,,,,,50,0,4,,,3,,,50,64
2276,note_on,,,,,79,0,3,,,2,,,66,95
2281,note_on,,,,,80,0,2,,,1,,,71,100
2284,note_on,,,,,74,0,4,,,3,,,47,102
2306,note_off,,,,,142,0,1,,,0,,,71,64
2320,note_off,,,,,156,0,5,,,4,,,83,64
2321,note_off,,,,,45,0,3,,,2,,,66,64
2321,note_off,,,,,40,0,2,,,1,,,71,64
2330,note_off,,,,,46,0,4,,,3,,,47,64
2354,note_on,,,,,48,0,1,,,0,,,74,89
2356,note_on,,,,,36,0,5,,,4,,,86,91
2389,note_off,,,,,33,0,5,,,4,,,86,64
2389,note_off,,,,,35,0,1,,,0,,,74,64
2391,note_on,,,,,2,0,5,,,4,,,85,102
2392,note_on,,,,,3,0,1,,,0,,,73,78
2398,note_on,,,,,77,0,3,,,2,,,64,89
2400,note_on,,,,,79,0,2,,,1,,,67,89
2403,note_on,,,,,73,0,4,,,3,,,52,95
2435,note_off,,,,,44,0,5,,,4,,,85,64
2438,note_off,,,,,46,0,1,,,0,,,73,64
2439,note_off,,,,,39,0,2,,,1,,,67,64
2447,note_off,,,,,44,0,4,,,3,,,52,64
2448,note_off,,,,,50,0,3,,,2,,,64,64
2508,note_on,,,,,73,0,5,,,4,,,83,85
2512,note_on,,,,,74,0,1,,,0,,,71,85
2512,note_on,,,,,64,0,3,,,2,,,66,93
2516,note_on,,,,,77,0,2,,,1,,,66,89
2520,note_on,,,,,73,0,4,,,3,,,50,98
2551,note_off,,,,,43,0,5,,,4,,,83,64
2555,note_off,,,,,43,0,1,,,0,,,71,64
2558,note_off,,,,,42,0,2,,,1,,,66,64
2559,note_off,,,,,47,0,3,,,2,,,66,64
2565,note_off,,,,,45,0,4,,,3,,,50,64
2601,note_on,,,,,42,0,3,,,2,,,67,89
2624,note_off,,,,,23,0,3,,,2,,,67,64
2630,note_on,,,,,79,0,5,,,4,,,81,87
2632,note_on,,,,,8,0,3,,,2,,,69,89
2632,note_on,,,,,77,0,1,,,0,,,69,85
2634,note_on,,,,,76,0,2,,,1,,,64,89
2637,note_on,,,,,72,0,4,,,3,,,49,95
2676,note_off,,,,,46,0,5,,,4,,,81,64
2676,note_off,,,,,39,0,4,,,3,,,49,64
2677,note_off,,,,,45,0,1,,,0,,,69,64
2678,note_off,,,,,46,0,3,,,2,,,69,64
2680,note_off,,,,,46,0,2,,,1,,,64,64
2748,note_on,,,,,70,0,3,,,2,,,61,98
2751,note_on,,,,,75,0,5,,,4,,,79,89
2752,note_on,,,,,75,0,1,,,0,,,67,82
2755,note_on,,,,,75,0,2,,,1,,,64,87
2759,note_on,,,,,83,0,4,,,3,,,45,100
2796,note_off,,,,,48,0,3,,,2,,,61,64
2799,note_off,,,,,44,0,2,,,1,,,64,64
2799,note_off,,,,,48,0,5,,,4,,,79,64
2799,note_off,,,,,40,0,4,,,3,,,45,64
2803,note_off,,,,,51,0,1,,,0,,,67,64
2869,note_on,,,,,70,0,2,,,1,,,64,95
2869,note_on,,,,,70,0,5,,,4,,,79,89
2871,note_on,,,,,75,0,3,,,2,,,59,87
2877,note_on,,,,,74,0,1,,,0,,,67,89
