tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,track_name,,,,,0,1,3,,,,,
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,5,,,,,
0,note_on,,,,,0,0,5,,,55,96,4
0,track_name,,,,,0,1,6,,,,,
0,note_on,,,,,0,0,6,,,71,96,5
0,track_name,,,,,0,1,7,,,,,
0,note_on,,,,,0,0,7,,,67,96,6
0,track_name,,,,,0,1,8,,,,,
0,track_name,,,,,0,1,2,,,,,
0,set_tempo,,,,,0,1,0,,600000,,,
0,track_name,,,,,0,1,1,,,,,
0,key_signature,,,,,0,1,0,G,,,,
512,note_on,,,,,512,0,8,,,43,96,7
1024,note_on,,,,,0,0,8,,,43,96,7
1024,note_off,,,,,1024,0,5,,,55,0,4
1024,note_off,,,,,512,0,8,,,43,0,7
1536,note_on,,,,,0,0,8,,,43,96,7
1536,note_on,,,,,0,0,7,,,69,96,6
1536,note_off,,,,,1536,0,7,,,67,0,6
1536,note_on,,,,,0,0,6,,,72,96,5
1536,note_off,,,,,1536,0,6,,,71,0,5
1536,note_off,,,,,512,0,8,,,43,0,7
2048,note_on,,,,,2048,0,3,,,59,96,2
2048,note_off,,,,,512,0,6,,,72,0,5
2048,note_on,,,,,2048,0,2,,,67,96,1
2048,note_on,,,,,0,0,7,,,67,96,6
2048,note_on,,,,,2048,0,1,,,74,96,0
2048,note_on,,,,,1024,0,5,,,43,96,4
2048,note_on,,,,,0,0,6,,,71,96,5
2048,note_off,,,,,512,0,7,,,69,0,6
2048,note_on,,,,,0,0,8,,,43,96,7
2048,note_off,,,,,512,0,8,,,43,0,7
2048,note_on,,,,,2048,0,4,,,55,96,3
2560,note_on,,,,,0,0,6,,,69,96,5
2560,note_off,,,,,512,0,6,,,71,0,5
2560,note_on,,,,,0,0,7,,,62,96,6
2560,note_off,,,,,512,0,7,,,67,0,6
2560,note_off,,,,,512,0,8,,,43,0,7
2560,note_on,,,,,0,0,8,,,43,96,7
3072,note_off,,,,,512,0,8,,,43,0,7
3072,note_off,,,,,1024,0,5,,,43,0,4
3072,note_off,,,,,512,0,6,,,69,0,5
3072,note_on,,,,,0,0,6,,,71,96,5
3072,note_on,,,,,0,0,8,,,43,96,7
3072,note_on,,,,,0,0,7,,,67,96,6
3072,note_off,,,,,512,0,7,,,62,0,6
3584,note_off,,,,,512,0,6,,,71,0,5
3584,note_on,,,,,0,0,6,,,72,96,5
3584,note_off,,,,,512,0,8,,,43,0,7
3584,note_on,,,,,0,0,8,,,43,96,7
3584,note_off,,,,,512,0,7,,,67,0,6
3584,note_on,,,,,0,0,7,,,69,96,6
4096,note_on,,,,,0,0,4,,,55,96,3
4096,note_on,,,,,1024,0,5,,,55,96,4
4096,note_off,,,,,2048,0,1,,,74,0,0
4096,note_on,,,,,0,0,7,,,71,96,6
4096,note_off,,,,,512,0,6,,,72,0,5
4096,note_on,,,,,0,0,2,,,67,96,1
4096,note_off,,,,,2048,0,4,,,55,0,3
4096,note_off,,,,,512,0,8,,,43,0,7
4096,note_on,,,,,0,0,8,,,43,96,7
4096,note_on,,,,,0,0,3,,,59,96,2
4096,note_off,,,,,2048,0,3,,,59,0,2
4096,note_off,,,,,512,0,7,,,69,0,6
4096,note_on,,,,,0,0,1,,,74,96,0
4096,note_off,,,,,2048,0,2,,,67,0,1
4096,note_on,,,,,0,0,6,,,74,96,5
4608,note_off,,,,,512,0,8,,,43,0,7
4608,note_on,,,,,0,0,8,,,43,96,7
4608,note_on,,,,,0,0,6,,,72,96,5
4608,note_off,,,,,512,0,7,,,71,0,6
4608,note_on,,,,,0,0,7,,,69,96,6
4608,note_off,,,,,512,0,6,,,74,0,5
5120,note_off,,,,,512,0,6,,,72,0,5
5120,note_on,,,,,0,0,8,,,43,96,7
5120,note_off,,,,,512,0,8,,,43,0,7
5120,note_off,,,,,512,0,7,,,69,0,6
5120,note_on,,,,,0,0,7,,,67,96,6
5120,note_on,,,,,0,0,3,,,62,96,2
5120,note_off,,,,,1024,0,3,,,59,0,2
5120,note_on,,,,,0,0,6,,,71,96,5
5120,note_off,,,,,1024,0,5,,,55,0,4
