tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,2,2,48,8,0,1,0,,,,,,,
0,note_on,,,,,0,0,4,,,,,3,51,64
0,program_change,,,,,0,0,4,,,,6,3,,
0,track_name,,,,,0,1,4,,,,,,,
0,midi_port,,,,,0,1,4,,,0,,,,
0,program_change,,,,,0,0,3,,,,6,2,,
0,track_name,,,,,0,1,3,,,,,,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,track_name,,,,,0,1,2,,,,,,,
0,program_change,,,,,0,0,2,,,,6,1,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,end_of_track,,,,,0,1,0,,,,,,,
0,marker,,,,,0,1,0,,,,,,,
0,set_tempo,,,,,0,1,0,,400000,,,,,
0,key_signature,,,,,0,1,0,Eb,,,,,,
480,note_on,,,,,480,0,4,,,,,3,51,0
480,note_on,,,,,0,0,4,,,,,3,58,64
720,note_on,,,,,240,0,4,,,,,3,58,0
840,note_on,,,,,120,0,4,,,,,3,56,64
960,note_on,,,,,0,0,4,,,,,3,55,64
960,note_on,,,,,120,0,4,,,,,3,56,0
1080,note_on,,,,,0,0,4,,,,,3,60,64
1080,note_on,,,,,120,0,4,,,,,3,55,0
1320,note_on,,,,,0,0,4,,,,,3,58,64
1320,note_on,,,,,240,0,4,,,,,3,60,0
1440,note_on,,,,,120,0,4,,,,,3,58,0
1440,note_on,,,,,0,0,4,,,,,3,56,64
1560,note_on,,,,,120,0,4,,,,,3,56,0
1560,note_on,,,,,0,0,4,,,,,3,56,64
1620,note_on,,,,,0,0,4,,,,,3,55,64
1620,note_on,,,,,60,0,4,,,,,3,56,0
1680,note_on,,,,,0,0,4,,,,,3,56,64
1680,note_on,,,,,60,0,4,,,,,3,55,0
1800,note_on,,,,,120,0,4,,,,,3,56,0
1800,note_on,,,,,0,0,4,,,,,3,60,64
1920,note_on,,,,,120,0,4,,,,,3,60,0
1920,note_on,,,,,0,0,4,,,,,3,53,64
2040,note_on,,,,,120,0,4,,,,,3,53,0
2040,note_on,,,,,0,0,4,,,,,3,58,64
2280,note_on,,,,,0,0,4,,,,,3,56,64
2280,note_on,,,,,240,0,4,,,,,3,58,0
2400,note_on,,,,,0,0,4,,,,,3,55,64
2400,note_on,,,,,120,0,4,,,,,3,56,0
2520,note_on,,,,,120,0,4,,,,,3,55,0
2520,note_on,,,,,0,0,4,,,,,3,55,64
2580,note_on,,,,,60,0,4,,,,,3,55,0
2580,note_on,,,,,0,0,4,,,,,3,53,64
2640,note_on,,,,,60,0,4,,,,,3,53,0
2640,note_on,,,,,0,0,4,,,,,3,55,64
2760,note_on,,,,,0,0,4,,,,,3,58,64
2760,note_on,,,,,120,0,4,,,,,3,55,0
2880,note_on,,,,,2880,0,3,,,,,2,58,64
2880,note_on,,,,,0,0,4,,,,,3,51,64
2880,note_on,,,,,120,0,4,,,,,3,58,0
3000,note_on,,,,,0,0,4,,,,,3,51,64
3000,note_on,,,,,120,0,4,,,,,3,51,0
3060,note_on,,,,,0,0,4,,,,,3,50,64
3060,note_on,,,,,60,0,4,,,,,3,51,0
3120,note_on,,,,,0,0,4,,,,,3,51,64
3120,note_on,,,,,60,0,4,,,,,3,50,0
3240,note_on,,,,,120,0,4,,,,,3,51,0
3240,note_on,,,,,0,0,4,,,,,3,55,64
3360,note_on,,,,,0,0,3,,,,,2,63,64
3360,note_on,,,,,120,0,4,,,,,3,55,0
3360,note_on,,,,,0,0,4,,,,,3,48,64
3360,note_on,,,,,480,0,3,,,,,2,58,0
3480,note_on,,,,,120,0,4,,,,,3,48,0
3480,note_on,,,,,0,0,4,,,,,3,50,64
3540,note_on,,,,,0,0,4,,,,,3,51,64
3540,note_on,,,,,60,0,4,,,,,3,50,0
3600,note_on,,,,,0,0,4,,,,,3,53,64
3600,note_on,,,,,240,0,3,,,,,2,63,0
3600,note_on,,,,,60,0,4,,,,,3,51,0
3720,note_on,,,,,120,0,3,,,,,2,63,64
3840,note_on,,,,,240,0,4,,,,,3,53,0
3840,note_on,,,,,0,0,3,,,,,2,62,64
3840,note_on,,,,,0,0,4,,,,,3,46,64
3840,note_on,,,,,120,0,3,,,,,2,63,0
3960,note_on,,,,,120,0,3,,,,,2,62,0
3960,note_on,,,,,0,0,3,,,,,2,67,64
4080,note_on,,,,,0,0,4,,,,,3,58,64
4080,note_on,,,,,240,0,4,,,,,3,46,0
4200,note_on,,,,,240,0,3,,,,,2,67,0
4200,note_on,,,,,0,0,3,,,,,2,65,64
4320,note_on,,,,,0,0,3,,,,,2,63,64
4320,note_on,,,,,120,0,3,,,,,2,65,0
4440,note_on,,,,,0,0,3,,,,,2,63,64
4440,note_on,,,,,120,0,3,,,,,2,63,0
4500,note_on,,,,,60,0,3,,,,,2,63,0
4500,note_on,,,,,0,0,3,,,,,2,62,64
