tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,12,8,36,8,0,1,0,,,,,
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,5,,,,,
0,track_name,,,,,0,1,6,,,,,
0,track_name,,,,,0,1,7,,,,,
0,track_name,,,,,0,1,2,,,,,
0,track_name,,,,,0,1,3,,,,,
0,track_name,,,,,0,1,1,,,,,
0,key_signature,,,,,0,1,0,C,,,,
0,set_tempo,,,,,0,1,0,,800000,,,
4608,note_on,,,,,4608,0,3,,,67,96,2
4608,note_on,,,,,4608,0,2,,,67,96,1
5120,note_on,,,,,5120,0,6,,,59,96,5
5120,note_on,,,,,5120,0,5,,,62,96,4
5376,note_off,,,,,256,0,6,,,59,0,5
5376,note_on,,,,,0,0,6,,,57,96,5
5376,note_on,,,,,0,0,5,,,60,96,4
5376,note_off,,,,,256,0,5,,,62,0,4
5632,note_on,,,,,0,0,6,,,59,96,5
5632,note_on,,,,,0,0,5,,,62,96,4
5632,note_off,,,,,256,0,5,,,60,0,4
5632,note_on,,,,,5632,0,7,,,55,96,6
5632,note_off,,,,,256,0,6,,,57,0,5
6144,note_off,,,,,512,0,7,,,55,0,6
6144,note_off,,,,,512,0,5,,,62,0,4
6144,note_on,,,,,0,0,5,,,64,96,4
6144,note_off,,,,,1536,0,2,,,67,0,1
6144,note_on,,,,,0,0,2,,,69,96,1
6144,note_on,,,,,0,0,3,,,69,96,2
6144,note_off,,,,,1536,0,3,,,67,0,2
6144,note_off,,,,,512,0,6,,,59,0,5
6144,note_on,,,,,0,0,6,,,60,96,5
6656,note_off,,,,,512,0,6,,,60,0,5
6656,note_off,,,,,512,0,5,,,64,0,4
6656,note_on,,,,,0,0,5,,,60,96,4
6656,note_on,,,,,0,0,6,,,57,96,5
7168,note_on,,,,,1024,0,7,,,53,96,6
7168,note_on,,,,,0,0,5,,,65,96,4
7168,note_off,,,,,512,0,5,,,60,0,4
7168,note_off,,,,,512,0,6,,,57,0,5
7168,note_on,,,,,0,0,6,,,62,96,5
7680,note_on,,,,,0,0,5,,,62,96,4
7680,note_off,,,,,1536,0,2,,,69,0,1
7680,note_off,,,,,512,0,6,,,62,0,5
7680,note_on,,,,,0,0,6,,,59,96,5
7680,note_off,,,,,512,0,7,,,53,0,6
7680,note_on,,,,,0,0,3,,,67,96,2
7680,note_off,,,,,1536,0,3,,,69,0,2
7680,note_off,,,,,512,0,5,,,65,0,4
7680,note_on,,,,,0,0,2,,,67,96,1
8192,note_off,,,,,512,0,6,,,59,0,5
8192,note_on,,,,,0,0,6,,,55,96,5
8192,note_on,,,,,0,0,5,,,59,96,4
8192,note_off,,,,,512,0,5,,,62,0,4
8704,note_on,,,,,0,0,5,,,64,96,4
8704,note_off,,,,,512,0,5,,,59,0,4
8704,note_on,,,,,0,0,6,,,60,96,5
8704,note_on,,,,,1024,0,7,,,52,96,6
8704,note_off,,,,,512,0,6,,,55,0,5
9216,note_off,,,,,1536,0,2,,,67,0,1
9216,note_on,,,,,0,0,6,,,57,96,5
9216,note_on,,,,,0,0,5,,,60,96,4
9216,note_off,,,,,512,0,5,,,64,0,4
9216,note_off,,,,,512,0,6,,,60,0,5
9216,note_on,,,,,0,0,2,,,65,96,1
9216,note_off,,,,,512,0,7,,,52,0,6
9216,note_on,,,,,0,0,3,,,65,96,2
9216,note_off,,,,,1536,0,3,,,67,0,2
9728,note_on,,,,,0,0,5,,,62,96,4
9728,note_off,,,,,512,0,6,,,57,0,5
9728,note_off,,,,,512,0,5,,,60,0,4
9728,note_on,,,,,0,0,6,,,59,96,5
9984,note_on,,,,,0,0,6,,,57,96,5
9984,note_off,,,,,256,0,5,,,62,0,4
9984,note_on,,,,,0,0,5,,,60,96,4
9984,note_off,,,,,256,0,6,,,59,0,5
10240,note_on,,,,,0,0,6,,,59,96,5
10240,note_on,,,,,0,0,5,,,62,96,4
10240,note_off,,,,,256,0,5,,,60,0,4
10240,note_on,,,,,1024,0,7,,,50,96,6
10240,note_off,,,,,256,0,6,,,57,0,5
10752,note_on,,,,,0,0,5,,,59,96,4
10752,note_off,,,,,512,0,6,,,59,0,5
10752,note_off,,,,,512,0,5,,,62,0,4
10752,note_on,,,,,0,0,3,,,67,96,2
10752,note_off,,,,,1536,0,3,,,65,0,2
10752,note_on,,,,,0,0,6,,,55,96,5
10752,note_on,,,,,0,0,2,,,67,96,1
