tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
0,track_name,0,1,0,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,1,48,64
0,program_change,0,0,2,,,,,,,0,1,,
0,track_name,0,1,2,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,0,72,64
0,program_change,0,0,1,,,,,,,0,0,,
0,track_name,0,1,1,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,618557,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,
60,note_on,60,0,1,,,,,,,,0,72,0
60,note_on,0,0,1,,,,,,,,0,63,64
60,note_on,60,0,2,,,,,,,,1,48,0
60,note_on,0,0,2,,,,,,,,1,55,64
120,note_on,0,0,1,,,,,,,,0,62,64
120,note_on,60,0,1,,,,,,,,0,63,0
120,note_on,60,0,2,,,,,,,,1,55,0
120,note_on,0,0,2,,,,,,,,1,53,64
180,note_on,0,0,1,,,,,,,,0,63,64
180,note_on,60,0,2,,,,,,,,1,53,0
180,note_on,0,0,2,,,,,,,,1,55,64
180,note_on,60,0,1,,,,,,,,0,62,0
240,note_on,0,0,1,,,,,,,,0,60,64
240,note_on,60,0,2,,,,,,,,1,55,0
240,note_on,0,0,2,,,,,,,,1,51,64
240,note_on,60,0,1,,,,,,,,0,63,0
300,note_on,0,0,2,,,,,,,,1,55,64
300,note_on,60,0,2,,,,,,,,1,51,0
300,note_on,60,0,1,,,,,,,,0,60,0
300,note_on,0,0,1,,,,,,,,0,63,64
360,note_on,0,0,2,,,,,,,,1,53,64
360,note_on,60,0,2,,,,,,,,1,55,0
360,note_on,60,0,1,,,,,,,,0,63,0
360,note_on,0,0,1,,,,,,,,0,62,64
420,note_on,60,0,2,,,,,,,,1,53,0
420,note_on,0,0,2,,,,,,,,1,55,64
420,note_on,60,0,1,,,,,,,,0,62,0
420,note_on,0,0,1,,,,,,,,0,63,64
480,note_on,0,0,1,,,,,,,,0,72,64
480,note_on,0,0,2,,,,,,,,1,48,64
480,note_on,60,0,2,,,,,,,,1,55,0
480,note_on,60,0,1,,,,,,,,0,63,0
540,note_on,60,0,1,,,,,,,,0,72,0
540,note_on,0,0,2,,,,,,,,1,55,64
540,note_on,0,0,1,,,,,,,,0,63,64
540,note_on,60,0,2,,,,,,,,1,48,0
600,note_on,0,0,1,,,,,,,,0,62,64
600,note_on,0,0,2,,,,,,,,1,53,64
600,note_on,60,0,2,,,,,,,,1,55,0
600,note_on,60,0,1,,,,,,,,0,63,0
660,note_on,0,0,2,,,,,,,,1,55,64
660,note_on,60,0,2,,,,,,,,1,53,0
660,note_on,60,0,1,,,,,,,,0,62,0
660,note_on,0,0,1,,,,,,,,0,63,64
720,note_on,60,0,2,,,,,,,,1,55,0
720,note_on,0,0,1,,,,,,,,0,60,64
720,note_on,60,0,1,,,,,,,,0,63,0
720,note_on,0,0,2,,,,,,,,1,51,64
780,note_on,0,0,1,,,,,,,,0,63,64
780,note_on,60,0,1,,,,,,,,0,60,0
780,note_on,60,0,2,,,,,,,,1,51,0
780,note_on,0,0,2,,,,,,,,1,55,64
840,note_on,0,0,2,,,,,,,,1,53,64
840,note_on,60,0,1,,,,,,,,0,63,0
840,note_on,0,0,1,,,,,,,,0,62,64
840,note_on,60,0,2,,,,,,,,1,55,0
900,note_on,60,0,2,,,,,,,,1,53,0
900,note_on,60,0,1,,,,,,,,0,62,0
900,note_on,0,0,1,,,,,,,,0,63,64
900,note_on,0,0,2,,,,,,,,1,55,64
960,note_on,0,0,2,,,,,,,,1,48,64
960,note_on,0,0,1,,,,,,,,0,68,64
960,note_on,60,0,1,,,,,,,,0,63,0
960,note_on,60,0,2,,,,,,,,1,55,0
1020,note_on,0,0,1,,,,,,,,0,65,64
1020,note_on,0,0,2,,,,,,,,1,56,64
1020,note_on,60,0,1,,,,,,,,0,68,0
1020,note_on,60,0,2,,,,,,,,1,48,0
1080,note_on,0,0,2,,,,,,,,1,55,64
1080,note_on,60,0,2,,,,,,,,1,56,0
1080,note_on,0,0,1,,,,,,,,0,64,64
1080,note_on,60,0,1,,,,,,,,0,65,0
1140,note_on,0,0,2,,,,,,,,1,56,64
1140,note_on,60,0,2,,,,,,,,1,55,0
1140,note_on,0,0,1,,,,,,,,0,65,64
1140,note_on,60,0,1,,,,,,,,0,64,0
1200,note_on,0,0,2,,,,,,,,1,53,64
1200,note_on,60,0,2,,,,,,,,1,56,0
1200,note_on,0,0,1,,,,,,,,0,60,64
1200,note_on,60,0,1,,,,,,,,0,65,0
1260,note_on,60,0,1,,,,,,,,0,60,0
1260,note_on,0,0,1,,,,,,,,0,65,64
1260,note_on,0,0,2,,,,,,,,1,56,64
1260,note_on,60,0,2,,,,,,,,1,53,0
1320,note_on,0,0,2,,,,,,,,1,55,64
1320,note_on,60,0,2,,,,,,,,1,56,0
1320,note_on,60,0,1,,,,,,,,0,65,0
1320,note_on,0,0,1,,,,,,,,0,64,64
1380,note_on,60,0,2,,,,,,,,1,55,0
1380,note_on,0,0,1,,,,,,,,0,65,64
1380,note_on,60,0,1,,,,,,,,0,64,0
1380,note_on,0,0,2,,,,,,,,1,56,64
1440,note_on,0,0,1,,,,,,,,0,68,64
1440,note_on,60,0,1,,,,,,,,0,65,0
1440,note_on,0,0,2,,,,,,,,1,48,64
1440,note_on,60,0,2,,,,,,,,1,56,0
1500,note_on,0,0,2,,,,,,,,1,56,64
1500,note_on,60,0,2,,,,,,,,1,48,0
1500,note_on,60,0,1,,,,,,,,0,68,0
1500,note_on,0,0,1,,,,,,,,0,65,64
1560,note_on,0,0,2,,,,,,,,1,55,64
1560,note_on,60,0,2,,,,,,,,1,56,0
1560,note_on,0,0,1,,,,,,,,0,64,64
1560,note_on,60,0,1,,,,,,,,0,65,0
1620,note_on,60,0,2,,,,,,,,1,55,0
1620,note_on,0,0,1,,,,,,,,0,65,64
1620,note_on,60,0,1,,,,,,,,0,64,0
1620,note_on,0,0,2,,,,,,,,1,56,64
1680,note_on,60,0,2,,,,,,,,1,56,0
1680,note_on,0,0,1,,,,,,,,0,60,64
1680,note_on,0,0,2,,,,,,,,1,53,64
1680,note_on,60,0,1,,,,,,,,0,65,0
1740,note_on,0,0,1,,,,,,,,0,65,64
1740,note_on,0,0,2,,,,,,,,1,56,64
1740,note_on,60,0,2,,,,,,,,1,53,0
1740,note_on,60,0,1,,,,,,,,0,60,0
1800,note_on,60,0,1,,,,,,,,0,65,0
1800,note_on,0,0,2,,,,,,,,1,55,64
1800,note_on,60,0,2,,,,,,,,1,56,0
1800,note_on,0,0,1,,,,,,,,0,64,64
1860,note_on,60,0,2,,,,,,,,1,55,0
1860,note_on,0,0,2,,,,,,,,1,56,64
1860,note_on,0,0,1,,,,,,,,0,65,64
1860,note_on,60,0,1,,,,,,,,0,64,0
1920,note_on,0,0,1,,,,,,,,0,71,64
1920,note_on,60,0,2,,,,,,,,1,56,0
1920,note_on,0,0,2,,,,,,,,1,48,64
1920,note_on,60,0,1,,,,,,,,0,65,0
1980,note_on,0,0,2,,,,,,,,1,56,64
1980,note_on,60,0,2,,,,,,,,1,48,0
1980,note_on,60,0,1,,,,,,,,0,71,0
1980,note_on,0,0,1,,,,,,,,0,65,64
2040,note_on,0,0,2,,,,,,,,1,55,64
2040,note_on,60,0,1,,,,,,,,0,65,0
2040,note_on,0,0,1,,,,,,,,0,63,64
2040,note_on,60,0,2,,,,,,,,1,56,0
2100,note_on,60,0,2,,,,,,,,1,55,0
