tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,control,value,note,velocity
0,time_signature,3,4,24,8,0,1,0,,,,,,,
0,track_name,,,,,0,1,10,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,
0,program_change,,,,,0,0,2,,40,1,,,,
0,control_change,,,,,0,0,2,,,1,7,100,,
0,track_name,,,,,0,1,3,,,,,,,
0,program_change,,,,,0,0,3,,41,2,,,,
0,control_change,,,,,0,0,3,,,2,7,100,,
0,program_change,,,,,0,0,6,,40,0,,,,
0,control_change,,,,,0,0,9,,,3,7,100,,
0,program_change,,,,,0,0,9,,42,3,,,,
0,track_name,,,,,0,1,9,,,,,,,
0,program_change,,,,,0,0,10,,73,4,,,,
0,track_name,,,,,0,1,4,,,,,,,
0,control_change,,,,,0,0,4,,,3,7,100,,
0,control_change,,,,,0,0,8,,,2,7,100,,
0,program_change,,,,,0,0,8,,41,2,,,,
0,track_name,,,,,0,1,8,,,,,,,
0,control_change,,,,,0,0,7,,,1,7,100,,
0,program_change,,,,,0,0,7,,40,1,,,,
0,track_name,,,,,0,1,7,,,,,,,
0,track_name,,,,,0,1,5,,,,,,,
0,program_change,,,,,0,0,5,,73,4,,,,
0,control_change,,,,,0,0,5,,,4,7,127,,
0,control_change,,,,,0,0,6,,,0,7,100,,
0,program_change,,,,,0,0,4,,42,3,,,,
0,control_change,,,,,0,0,10,,,4,7,127,,
0,track_name,,,,,0,1,6,,,,,,,
0,set_tempo,,,,,0,1,0,555556,,,,,,
0,program_change,,,,,0,0,1,,40,0,,,,
0,track_name,,,,,0,1,1,,,,,,,
0,control_change,,,,,0,0,1,,,0,7,100,,
705,note_on,,,,,705,0,4,,,3,,,59,68
705,note_on,,,,,705,0,5,,,4,,,71,64
705,note_on,,,,,705,0,1,,,0,,,71,80
710,note_on,,,,,710,0,2,,,1,,,66,56
722,note_on,,,,,722,0,3,,,2,,,62,63
816,note_on,,,,,111,0,1,,,0,,,73,52
823,note_off,,,,,118,0,4,,,3,,,59,64
829,note_on,,,,,124,0,5,,,4,,,73,57
836,note_off,,,,,20,0,1,,,0,,,71,64
838,note_off,,,,,116,0,3,,,2,,,62,64
844,note_off,,,,,15,0,5,,,4,,,71,64
861,note_off,,,,,151,0,2,,,1,,,66,64
946,note_on,,,,,102,0,5,,,4,,,74,59
947,note_on,,,,,111,0,1,,,0,,,74,61
951,note_off,,,,,4,0,1,,,0,,,73,64
951,note_on,,,,,128,0,4,,,3,,,47,74
951,note_on,,,,,113,0,3,,,2,,,66,66
952,note_off,,,,,6,0,5,,,4,,,73,64
955,note_on,,,,,94,0,2,,,1,,,71,68
1011,note_off,,,,,60,0,1,,,0,,,74,64
1011,note_off,,,,,59,0,5,,,4,,,74,64
1050,note_off,,,,,99,0,3,,,2,,,66,64
1058,note_on,,,,,47,0,1,,,0,,,78,57
1058,note_off,,,,,107,0,4,,,3,,,47,64
1064,note_on,,,,,53,0,5,,,4,,,78,59
1078,note_off,,,,,123,0,2,,,1,,,71,64
1113,note_off,,,,,49,0,5,,,4,,,78,64
1116,note_off,,,,,58,0,1,,,0,,,78,64
1186,note_on,,,,,128,0,4,,,3,,,50,63
1189,note_on,,,,,139,0,3,,,2,,,66,60
1192,note_on,,,,,79,0,5,,,4,,,83,64
1195,note_on,,,,,79,0,1,,,0,,,83,82
1197,note_on,,,,,119,0,2,,,1,,,71,60
1263,note_off,,,,,71,0,5,,,4,,,83,64
1284,note_off,,,,,98,0,4,,,3,,,50,64
1287,note_off,,,,,98,0,3,,,2,,,66,64
