tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
0,track_name,0,1,0,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,1,54,64
0,note_on,0,0,2,,,,,,,,1,57,64
0,program_change,0,0,2,,,,,,,0,1,,
0,track_name,0,1,2,,,,,,,,,,
0,program_change,0,0,1,,,,,,,0,0,,
0,track_name,0,1,1,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,625000,,,,
0,key_signature,0,1,0,,,,,C,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,
120,note_on,120,0,2,,,,,,,,1,57,0
120,note_on,120,0,1,,,,,,,,0,73,64
240,note_on,0,0,1,,,,,,,,0,74,64
240,note_on,120,0,2,,,,,,,,1,59,64
240,note_on,120,0,1,,,,,,,,0,73,0
300,note_on,60,0,1,,,,,,,,0,74,0
300,note_on,0,0,1,,,,,,,,0,73,64
360,note_on,120,0,2,,,,,,,,1,59,0
360,note_on,60,0,1,,,,,,,,0,73,0
360,note_on,0,0,1,,,,,,,,0,71,64
420,note_on,60,0,1,,,,,,,,0,71,0
420,note_on,0,0,1,,,,,,,,0,74,64
480,note_on,0,0,1,,,,,,,,0,73,64
480,note_on,120,0,2,,,,,,,,1,57,64
480,note_on,60,0,1,,,,,,,,0,74,0
540,note_on,60,0,1,,,,,,,,0,73,0
540,note_on,0,0,1,,,,,,,,0,71,64
600,note_on,0,0,1,,,,,,,,0,69,64
600,note_on,60,0,1,,,,,,,,0,71,0
600,note_on,120,0,2,,,,,,,,1,57,0
660,note_on,60,0,1,,,,,,,,0,69,0
660,note_on,0,0,1,,,,,,,,0,73,64
720,note_on,60,0,1,,,,,,,,0,73,0
720,note_on,0,0,1,,,,,,,,0,71,64
720,note_on,120,0,2,,,,,,,,1,56,64
780,note_on,60,0,1,,,,,,,,0,71,0
780,note_on,0,0,1,,,,,,,,0,69,64
840,note_on,60,0,1,,,,,,,,0,69,0
840,note_on,0,0,1,,,,,,,,0,68,64
840,note_on,120,0,2,,,,,,,,1,56,0
900,note_on,0,0,1,,,,,,,,0,71,64
900,note_on,60,0,1,,,,,,,,0,68,0
960,note_on,0,0,2,,,,,,,,1,42,64
960,note_on,120,0,2,,,,,,,,1,54,0
960,note_on,60,0,1,,,,,,,,0,71,0
960,note_on,0,0,1,,,,,,,,0,69,64
960,note_on,0,0,2,,,,,,,,1,54,64
1020,note_on,60,0,1,,,,,,,,0,69,0
1020,note_on,0,0,1,,,,,,,,0,68,64
1080,note_on,0,0,2,,,,,,,,1,42,0
1080,note_on,0,0,2,,,,,,,,1,54,64
1080,note_on,120,0,2,,,,,,,,1,54,0
1080,note_on,60,0,1,,,,,,,,0,68,0
1080,note_on,0,0,1,,,,,,,,0,66,64
1140,note_on,60,0,1,,,,,,,,0,66,0
1140,note_on,0,0,1,,,,,,,,0,69,64
1200,note_on,120,0,2,,,,,,,,1,54,0
1200,note_on,60,0,1,,,,,,,,0,69,0
1200,note_on,0,0,1,,,,,,,,0,73,64
1200,note_on,0,0,2,,,,,,,,1,57,64
1260,note_on,0,0,2,,,,,,,,1,56,64
1260,note_on,60,0,2,,,,,,,,1,57,0
1320,note_on,0,0,2,,,,,,,,1,54,64
1320,note_on,60,0,2,,,,,,,,1,56,0
1320,note_on,0,0,1,,,,,,,,0,81,64
1320,note_on,120,0,1,,,,,,,,0,73,0
1380,note_on,60,0,2,,,,,,,,1,54,0
1380,note_on,0,0,2,,,,,,,,1,57,64
1440,note_on,120,0,1,,,,,,,,0,81,0
1440,note_on,60,0,2,,,,,,,,1,57,0
1440,note_on,0,0,2,,,,,,,,1,56,64
1440,note_on,0,0,1,,,,,,,,0,72,64
1500,note_on,60,0,2,,,,,,,,1,56,0
1500,note_on,0,0,2,,,,,,,,1,54,64
1560,note_on,0,0,1,,,,,,,,0,80,64
1560,note_on,120,0,1,,,,,,,,0,72,0
1560,note_on,60,0,2,,,,,,,,1,54,0
1560,note_on,0,0,2,,,,,,,,1,52,64
1620,note_on,60,0,2,,,,,,,,1,52,0
1620,note_on,0,0,2,,,,,,,,1,56,64
1680,note_on,60,0,2,,,,,,,,1,56,0
1680,note_on,120,0,1,,,,,,,,0,80,0
1680,note_on,0,0,1,,,,,,,,0,68,64
1680,note_on,0,0,2,,,,,,,,1,54,64
1740,note_on,60,0,2,,,,,,,,1,54,0
1740,note_on,0,0,2,,,,,,,,1,52,64
1800,note_on,120,0,1,,,,,,,,0,68,0
1800,note_on,0,0,2,,,,,,,,1,51,64
1800,note_on,60,0,2,,,,,,,,1,52,0
1800,note_on,0,0,1,,,,,,,,0,78,64
1860,note_on,60,0,2,,,,,,,,1,51,0
1860,note_on,0,0,2,,,,,,,,1,54,64
1920,note_on,0,0,1,,,,,,,,0,73,64
1920,note_on,60,0,2,,,,,,,,1,54,0
1920,note_on,0,0,2,,,,,,,,1,52,64
1920,note_on,120,0,1,,,,,,,,0,78,0
1980,note_on,60,0,2,,,,,,,,1,52,0
1980,note_on,0,0,2,,,,,,,,1,51,64
2040,note_on,120,0,1,,,,,,,,0,73,0
2040,note_on,0,0,1,,,,,,,,0,76,64
2040,note_on,60,0,2,,,,,,,,1,51,0
2040,note_on,0,0,2,,,,,,,,1,49,64
2100,note_on,60,0,2,,,,,,,,1,49,0
2100,note_on,0,0,2,,,,,,,,1,52,64
2160,note_on,60,0,2,,,,,,,,1,52,0
2160,note_on,0,0,2,,,,,,,,1,54,64
2160,note_on,120,0,1,,,,,,,,0,76,0
2160,note_on,0,0,1,,,,,,,,0,69,64
2220,note_on,60,0,1,,,,,,,,0,69,0
2220,note_on,0,0,1,,,,,,,,0,68,64
2280,note_on,0,0,2,,,,,,,,1,57,64
2280,note_on,120,0,2,,,,,,,,1,54,0
2280,note_on,60,0,1,,,,,,,,0,68,0
2280,note_on,0,0,1,,,,,,,,0,66,64
2340,note_on,0,0,1,,,,,,,,0,69,64
2340,note_on,60,0,1,,,,,,,,0,66,0
2400,note_on,120,0,2,,,,,,,,1,57,0
2400,note_on,0,0,1,,,,,,,,0,71,64
2400,note_on,60,0,1,,,,,,,,0,69,0
2400,note_on,0,0,2,,,,,,,,1,50,64
2460,note_on,0,0,2,,,,,,,,1,49,64
2460,note_on,60,0,2,,,,,,,,1,50,0
2520,note_on,120,0,1,,,,,,,,0,71,0
2520,note_on,0,0,1,,,,,,,,0,74,64
