tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,2,,,,,
0,track_name,,,,,0,1,1,,,,,
0,track_name,,,,,0,1,3,,,,,
0,key_signature,,,,,0,1,0,Fm,,,,
0,set_tempo,,,,,0,1,0,,625000,,,
3072,note_on,,,,,3072,0,1,,,72,96,0
3072,note_on,,,,,3072,0,4,,,48,96,3
3072,note_on,,,,,3072,0,3,,,55,96,2
3072,note_on,,,,,3072,0,2,,,64,96,1
4096,note_on,,,,,0,0,4,,,53,96,3
4096,note_off,,,,,1024,0,4,,,48,0,3
4096,note_off,,,,,1024,0,3,,,55,0,2
4096,note_on,,,,,0,0,2,,,60,96,1
4096,note_off,,,,,1024,0,2,,,64,0,1
4096,note_on,,,,,0,0,3,,,53,96,2
4096,note_off,,,,,1024,0,1,,,72,0,0
4096,note_on,,,,,0,0,1,,,68,96,0
4608,note_off,,,,,512,0,3,,,53,0,2
4608,note_on,,,,,0,0,1,,,67,96,0
4608,note_off,,,,,512,0,1,,,68,0,0
4608,note_on,,,,,0,0,3,,,52,96,2
5120,note_off,,,,,512,0,1,,,67,0,0
5120,note_on,,,,,0,0,1,,,68,96,0
5120,note_on,,,,,0,0,3,,,50,96,2
5120,note_on,,,,,0,0,4,,,41,96,3
5120,note_on,,,,,0,0,2,,,60,96,1
5120,note_off,,,,,1024,0,2,,,60,0,1
5120,note_off,,,,,1024,0,4,,,53,0,3
5120,note_off,,,,,512,0,3,,,52,0,2
5632,note_on,,,,,0,0,2,,,59,96,1
5632,note_off,,,,,512,0,2,,,60,0,1
6144,note_off,,,,,512,0,2,,,59,0,1
6144,note_on,,,,,0,0,2,,,60,96,1
6144,note_off,,,,,1024,0,1,,,68,0,0
6144,note_on,,,,,0,0,1,,,67,96,0
6144,note_on,,,,,0,0,3,,,52,96,2
6144,note_off,,,,,1024,0,3,,,50,0,2
6144,note_on,,,,,0,0,4,,,48,96,3
6144,note_off,,,,,1024,0,4,,,41,0,3
7168,note_on,,,,,0,0,4,,,46,96,3
7168,note_off,,,,,1024,0,4,,,48,0,3
7168,note_off,,,,,1024,0,1,,,67,0,0
7168,note_off,,,,,1024,0,2,,,60,0,1
7168,note_on,,,,,0,0,1,,,64,96,0
7168,note_on,,,,,0,0,3,,,55,96,2
7168,note_off,,,,,1024,0,3,,,52,0,2
7168,note_on,,,,,0,0,2,,,60,96,1
8192,note_off,,,,,1024,0,2,,,60,0,1
8192,note_on,,,,,0,0,3,,,56,96,2
8192,note_on,,,,,0,0,2,,,60,96,1
8192,note_off,,,,,1024,0,1,,,64,0,0
8192,note_off,,,,,1024,0,4,,,46,0,3
8192,note_on,,,,,0,0,4,,,44,96,3
8192,note_off,,,,,1024,0,3,,,55,0,2
8192,note_on,,,,,0,0,1,,,65,96,0
9216,note_off,,,,,1024,0,4,,,44,0,3
9216,note_on,,,,,0,0,3,,,55,96,2
9216,note_off,,,,,1024,0,3,,,56,0,2
9216,note_off,,,,,1024,0,2,,,60,0,1
9216,note_on,,,,,0,0,4,,,49,96,3
9216,note_on,,,,,0,0,2,,,58,96,1
9216,note_off,,,,,1024,0,1,,,65,0,0
9216,note_on,,,,,0,0,1,,,65,96,0
9728,note_off,,,,,512,0,3,,,55,0,2
9728,note_on,,,,,0,0,3,,,53,96,2
10240,note_off,,,,,512,0,3,,,53,0,2
10240,note_on,,,,,0,0,3,,,55,96,2
10240,note_off,,,,,1024,0,4,,,49,0,3
10240,note_on,,,,,0,0,4,,,48,96,3
10240,note_on,,,,,0,0,2,,,60,96,1
10240,note_off,,,,,1024,0,2,,,58,0,1
10240,note_off,,,,,1024,0,1,,,65,0,0
10240,note_on,,,,,0,0,1,,,64,96,0
11264,note_off,,,,,1024,0,3,,,55,0,2
11264,note_on,,,,,0,0,3,,,55,96,2
11264,note_on,,,,,0,0,2,,,64,96,1
11264,note_on,,,,,0,0,1,,,72,96,0
11264,note_off,,,,,1024,0,2,,,60,0,1
11264,note_off,,,,,1024,0,1,,,64,0,0
11264,note_off,,,,,1024,0,4,,,48,0,3
11264,note_on,,,,,0,0,4,,,48,96,3
12288,note_off,,,,,1024,0,1,,,72,0,0
12288,note_on,,,,,0,0,1,,,72,96,0
12288,note_off,,,,,1024,0,3,,,55,0,2
12288,note_on,,,,,0,0,4,,,53,96,3
12288,note_off,,,,,1024,0,4,,,48,0,3
12288,note_off,,,,,1024,0,2,,,64,0,1
12288,note_on,,,,,0,0,2,,,65,96,1
12288,note_on,,,,,0,0,3,,,56,96,2
13312,note_off,,,,,1024,0,3,,,56,0,2
13312,note_on,,,,,0,0,3,,,55,96,2
13312,note_off,,,,,1024,0,1,,,72,0,0
13312,note_on,,,,,0,0,2,,,67,96,1
13312,note_off,,,,,1024,0,2,,,65,0,1
13312,note_off,,,,,1024,0,4,,,53,0,3
13312,note_on,,,,,0,0,4,,,52,96,3
13312,note_on,,,,,0,0,1,,,72,96,0
14336,note_on,,,,,0,0,4,,,53,96,3
14336,note_on,,,,,0,0,3,,,56,96,2
14336,note_off,,,,,1024,0,3,,,55,0,2
14336,note_off,,,,,1024,0,2,,,67,0,1
14336,note_off,,,,,1024,0,4,,,52,0,3
14336,note_on,,,,,0,0,1,,,73,96,0
14336,note_off,,,,,1024,0,1,,,72,0,0
14336,note_on,,,,,0,0,2,,,65,96,1
14848,note_off,,,,,512,0,4,,,53,0,3
14848,note_on,,,,,0,0,4,,,55,96,3
14848,note_off,,,,,512,0,3,,,56,0,2
14848,note_on,,,,,0,0,3,,,58,96,2
15360,note_off,,,,,1024,0,2,,,65,0,1
15360,note_off,,,,,1024,0,1,,,73,0,0
15360,note_on,,,,,0,0,1,,,72,96,0
15360,note_on,,,,,0,0,4,,,56,96,3
15360,note_off,,,,,512,0,4,,,55,0,3
15360,note_on,,,,,0,0,3,,,60,96,2
15360,note_off,,,,,512,0,3,,,58,0,2
15360,note_on,,,,,0,0,2,,,63,96,1
15872,note_off,,,,,512,0,1,,,72,0,0
15872,note_on,,,,,0,0,1,,,70,96,0
15872,note_on,,,,,0,0,3,,,56,96,2
15872,note_off,,,,,512,0,3,,,60,0,2
16384,note_off,,,,,1024,0,4,,,56,0,3
16384,note_on,,,,,0,0,4,,,50,96,3
16384,note_on,,,,,0,0,1,,,70,96,0
16384,note_off,,,,,512,0,1,,,70,0,0
16384,note_on,,,,,0,0,2,,,65,96,1
16384,note_off,,,,,512,0,3,,,56,0,2
16384,note_on,,,,,0,0,3,,,56,96,2
16384,note_off,,,,,1024,0,2,,,63,0,1
17408,note_off,,,,,1024,0,2,,,65,0,1
17408,note_on,,,,,0,0,2,,,63,96,1
17408,note_off,,,,,1024,0,3,,,56,0,2
17408,note_on,,,,,0,0,4,,,51,96,3
17408,note_off,,,,,1024,0,4,,,50,0,3
17408,note_on,,,,,0,0,3,,,55,96,2
17920,note_off,,,,,512,0,2,,,63,0,1
17920,note_on,,,,,0,0,2,,,61,96,1
18432,note_off,,,,,2048,0,1,,,70,0,0
18432,note_on,,,,,0,0,2,,,60,96,1
18432,note_on,,,,,0,0,3,,,56,96,2
18432,note_off,,,,,1024,0,4,,,51,0,3
18432,note_on,,,,,0,0,4,,,44,96,3
18432,note_off,,,,,512,0,2,,,61,0,1
18432,note_off,,,,,1024,0,3,,,55,0,2
18432,note_on,,,,,0,0,1,,,68,96,0
20480,note_on,,,,,0,0,4,,,39,96,3
20480,note_on,,,,,0,0,1,,,67,96,0
20480,note_off,,,,,2048,0,2,,,60,0,1
20480,note_off,,,,,2048,0,4,,,44,0,3
20480,note_on,,,,,0,0,2,,,63,96,1
20480,note_off,,,,,2048,0,3,,,56,0,2
20480,note_on,,,,,0,0,3,,,58,96,2
20480,note_off,,,,,2048,0,1,,,68,0,0
21504,note_off,,,,,1024,0,3,,,58,0,2
21504,note_on,,,,,0,0,3,,,56,96,2
21504,note_off,,,,,1024,0,2,,,63,0,1
21504,note_on,,,,,0,0,1,,,68,96,0
21504,note_off,,,,,1024,0,1,,,67,0,0
21504,note_off,,,,,1024,0,4,,,39,0,3
21504,note_on,,,,,0,0,4,,,41,96,3
21504,note_on,,,,,0,0,2,,,61,96,1
22016,note_off,,,,,512,0,2,,,61,0,1
22016,note_on,,,,,0,0,2,,,60,96,1
22528,note_on,,,,,0,0,1,,,70,96,0
22528,note_on,,,,,0,0,3,,,63,96,2
22528,note_off,,,,,1024,0,3,,,56,0,2
22528,note_off,,,,,1024,0,1,,,68,0,0
22528,note_off,,,,,512,0,2,,,60,0,1
22528,note_on,,,,,0,0,2,,,58,96,1
22528,note_off,,,,,1024,0,4,,,41,0,3
22528,note_on,,,,,0,0,4,,,43,96,3
23040,note_off,,,,,512,0,2,,,58,0,1
23040,note_on,,,,,0,0,2,,,70,96,1
23552,note_on,,,,,0,0,2,,,68,96,1
23552,note_on,,,,,0,0,1,,,72,96,0
23552,note_off,,,,,1024,0,1,,,70,0,0
23552,note_on,,,,,0,0,3,,,51,96,2
23552,note_off,,,,,1024,0,3,,,63,0,2
23552,note_off,,,,,1024,0,4,,,43,0,3
23552,note_on,,,,,0,0,4,,,44,96,3
23552,note_off,,,,,512,0,2,,,70,0,1
24064,note_on,,,,,0,0,3,,,53,96,2
24064,note_off,,,,,512,0,3,,,51,0,2
24576,note_off,,,,,1024,0,4,,,44,0,3
24576,note_off,,,,,1024,0,2,,,68,0,1
24576,note_on,,,,,0,0,2,,,67,96,1
24576,note_on,,,,,0,0,4,,,52,96,3
24576,note_off,,,,,1024,0,1,,,72,0,0
24576,note_on,,,,,0,0,1,,,70,96,0
24576,note_off,,,,,512,0,3,,,53,0,2
24576,note_on,,,,,0,0,3,,,55,96,2
25088,note_on,,,,,0,0,3,,,48,96,2
25088,note_off,,,,,512,0,3,,,55,0,2
25600,note_on,,,,,0,0,2,,,65,96,1
25600,note_on,,,,,0,0,4,,,53,96,3
25600,note_off,,,,,1024,0,4,,,52,0,3
25600,note_off,,,,,1024,0,2,,,67,0,1
25600,note_off,,,,,1024,0,1,,,70,0,0
25600,note_on,,,,,0,0,1,,,68,96,0
25600,note_off,,,,,512,0,3,,,48,0,2
25600,note_on,,,,,0,0,3,,,60,96,2
26624,note_on,,,,,0,0,4,,,48,96,3
26624,note_off,,,,,1024,0,4,,,53,0,3
26624,note_on,,,,,0,0,2,,,64,96,1
26624,note_off,,,,,1024,0,2,,,65,0,1
26624,note_on,,,,,0,0,3,,,60,96,2
26624,note_off,,,,,1024,0,3,,,60,0,2
26624,note_off,,,,,1024,0,1,,,68,0,0
26624,note_on,,,,,0,0,1,,,67,96,0
28672,note_on,,,,,0,0,3,,,60,96,2
28672,note_on,,,,,0,0,4,,,50,96,3
28672,note_off,,,,,2048,0,4,,,48,0,3
28672,note_on,,,,,0,0,1,,,65,96,0
28672,note_off,,,,,2048,0,1,,,67,0,0
28672,note_on,,,,,0,0,2,,,60,96,1
28672,note_off,,,,,2048,0,2,,,64,0,1
28672,note_off,,,,,2048,0,3,,,60,0,2
29184,note_on,,,,,0,0,3,,,58,96,2
29184,note_off,,,,,512,0,3,,,60,0,2
29696,note_off,,,,,1024,0,2,,,60,0,1
