tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
0,track_name,0,1,0,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,1,53,64
0,program_change,0,0,2,,,,,,,0,1,,
0,track_name,0,1,2,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,0,77,64
0,program_change,0,0,1,,,,,,,0,0,,
0,track_name,0,1,1,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,
0,time_signature,0,1,0,12,8,12,8,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,
0,set_tempo,0,1,0,,,,,,588235,,,,
60,note_on,60,0,1,,,,,,,,0,77,0
60,note_on,0,0,1,,,,,,,,0,72,64
120,note_on,0,0,2,,,,,,,,1,57,64
120,note_on,120,0,2,,,,,,,,1,53,0
120,note_on,60,0,1,,,,,,,,0,72,0
120,note_on,0,0,1,,,,,,,,0,69,64
180,note_on,60,0,1,,,,,,,,0,69,0
180,note_on,0,0,1,,,,,,,,0,67,64
240,note_on,0,0,2,,,,,,,,1,60,64
240,note_on,120,0,2,,,,,,,,1,57,0
240,note_on,60,0,1,,,,,,,,0,67,0
240,note_on,0,0,1,,,,,,,,0,69,64
300,note_on,60,0,1,,,,,,,,0,69,0
300,note_on,0,0,1,,,,,,,,0,72,64
360,note_on,60,0,1,,,,,,,,0,72,0
360,note_on,0,0,1,,,,,,,,0,65,64
360,note_on,0,0,2,,,,,,,,1,57,64
360,note_on,120,0,2,,,,,,,,1,60,0
420,note_on,60,0,1,,,,,,,,0,65,0
420,note_on,0,0,1,,,,,,,,0,69,64
480,note_on,60,0,1,,,,,,,,0,69,0
480,note_on,0,0,1,,,,,,,,0,72,64
480,note_on,120,0,2,,,,,,,,1,57,0
480,note_on,0,0,2,,,,,,,,1,53,64
540,note_on,60,0,1,,,,,,,,0,72,0
540,note_on,0,0,1,,,,,,,,0,75,64
600,note_on,0,0,2,,,,,,,,1,57,64
600,note_on,120,0,2,,,,,,,,1,53,0
600,note_on,0,0,1,,,,,,,,0,74,64
600,note_on,60,0,1,,,,,,,,0,75,0
660,note_on,0,0,1,,,,,,,,0,72,64
660,note_on,60,0,1,,,,,,,,0,74,0
720,note_on,60,0,1,,,,,,,,0,72,0
720,note_on,0,0,2,,,,,,,,1,58,64
720,note_on,0,0,1,,,,,,,,0,74,64
720,note_on,120,0,2,,,,,,,,1,57,0
780,note_on,60,0,1,,,,,,,,0,74,0
780,note_on,0,0,1,,,,,,,,0,70,64
840,note_on,0,0,1,,,,,,,,0,65,64
840,note_on,0,0,2,,,,,,,,1,62,64
840,note_on,120,0,2,,,,,,,,1,58,0
840,note_on,60,0,1,,,,,,,,0,70,0
900,note_on,60,0,1,,,,,,,,0,65,0
900,note_on,0,0,1,,,,,,,,0,64,64
960,note_on,60,0,1,,,,,,,,0,64,0
960,note_on,120,0,2,,,,,,,,1,62,0
960,note_on,0,0,1,,,,,,,,0,65,64
960,note_on,0,0,2,,,,,,,,1,58,64
1020,note_on,60,0,1,,,,,,,,0,65,0
1020,note_on,0,0,1,,,,,,,,0,70,64
1080,note_on,60,0,1,,,,,,,,0,70,0
1080,note_on,0,0,2,,,,,,,,1,41,64
1080,note_on,120,0,2,,,,,,,,1,58,0
1080,note_on,0,0,1,,,,,,,,0,62,64
1140,note_on,60,0,1,,,,,,,,0,62,0
1140,note_on,0,0,1,,,,,,,,0,65,64
1200,note_on,60,0,1,,,,,,,,0,65,0
1200,note_on,0,0,1,,,,,,,,0,69,64
1260,note_on,60,0,1,,,,,,,,0,69,0
1260,note_on,0,0,1,,,,,,,,0,72,64
1320,note_on,0,0,1,,,,,,,,0,70,64
1320,note_on,60,0,1,,,,,,,,0,72,0
1320,note_on,240,0,2,,,,,,,,1,41,0
1380,note_on,60,0,1,,,,,,,,0,70,0
1380,note_on,0,0,1,,,,,,,,0,69,64
1440,note_on,60,0,1,,,,,,,,0,69,0
1440,note_on,0,0,1,,,,,,,,0,70,64
1440,note_on,120,0,2,,,,,,,,1,53,64
1500,note_on,0,0,1,,,,,,,,0,67,64
1500,note_on,60,0,1,,,,,,,,0,70,0
1560,note_on,0,0,2,,,,,,,,1,55,64
1560,note_on,0,0,1,,,,,,,,0,64,64
1560,note_on,120,0,2,,,,,,,,1,53,0
1560,note_on,60,0,1,,,,,,,,0,67,0
1620,note_on,60,0,1,,,,,,,,0,64,0
1620,note_on,0,0,1,,,,,,,,0,62,64
1680,note_on,120,0,2,,,,,,,,1,55,0
1680,note_on,0,0,2,,,,,,,,1,58,64
1680,note_on,0,0,1,,,,,,,,0,64,64
1680,note_on,60,0,1,,,,,,,,0,62,0
1740,note_on,0,0,1,,,,,,,,0,67,64
1740,note_on,60,0,1,,,,,,,,0,64,0
1800,note_on,120,0,2,,,,,,,,1,58,0
1800,note_on,0,0,2,,,,,,,,1,55,64
1800,note_on,0,0,1,,,,,,,,0,60,64
1800,note_on,60,0,1,,,,,,,,0,67,0
1860,note_on,0,0,1,,,,,,,,0,64,64
1860,note_on,60,0,1,,,,,,,,0,60,0
1920,note_on,60,0,1,,,,,,,,0,64,0
1920,note_on,120,0,2,,,,,,,,1,55,0
1920,note_on,0,0,2,,,,,,,,1,52,64
1920,note_on,0,0,1,,,,,,,,0,67,64
1980,note_on,0,0,1,,,,,,,,0,70,64
1980,note_on,60,0,1,,,,,,,,0,67,0
2040,note_on,0,0,2,,,,,,,,1,48,64
2040,note_on,120,0,2,,,,,,,,1,52,0
2040,note_on,60,0,1,,,,,,,,0,70,0
2040,note_on,0,0,1,,,,,,,,0,69,64
2100,note_on,60,0,1,,,,,,,,0,69,0
2100,note_on,0,0,1,,,,,,,,0,67,64
2160,note_on,0,0,1,,,,,,,,0,69,64
2160,note_on,60,0,1,,,,,,,,0,67,0
2160,note_on,0,0,2,,,,,,,,1,53,64
2160,note_on,120,0,2,,,,,,,,1,48,0
2220,note_on,0,0,1,,,,,,,,0,67,64
2220,note_on,60,0,1,,,,,,,,0,69,0
2280,note_on,60,0,1,,,,,,,,0,67,0
2280,note_on,0,0,1,,,,,,,,0,65,64
2280,note_on,0,0,2,,,,,,,,1,57,64
2280,note_on,120,0,2,,,,,,,,1,53,0
2340,note_on,0,0,1,,,,,,,,0,64,64
2340,note_on,60,0,1,,,,,,,,0,65,0
2400,note_on,60,0,1,,,,,,,,0,64,0
2400,note_on,0,0,1,,,,,,,,0,65,64
2400,note_on,120,0,2,,,,,,,,1,57,0
2400,note_on,0,0,2,,,,,,,,1,53,64
2460,note_on,60,0,1,,,,,,,,0,65,0
2460,note_on,0,0,1,,,,,,,,0,69,64
2520,note_on,60,0,1,,,,,,,,0,69,0
2520,note_on,0,0,1,,,,,,,,0,60,64
2520,note_on,0,0,2,,,,,,,,1,41,64
2520,note_on,120,0,2,,,,,,,,1,53,0
2580,note_on,0,0,1,,,,,,,,0,64,64
2580,note_on,60,0,1,,,,,,,,0,60,0
2640,note_on,0,0,1,,,,,,,,0,65,64
2640,note_on,60,0,1,,,,,,,,0,64,0
2700,note_on,0,0,1,,,,,,,,0,69,64
2700,note_on,60,0,1,,,,,,,,0,65,0
2760,note_on,240,0,2,,,,,,,,1,41,0
2760,note_on,60,0,1,,,,,,,,0,69,0
2760,note_on,0,0,1,,,,,,,,0,67,64
2820,note_on,60,0,1,,,,,,,,0,67,0
2820,note_on,0,0,1,,,,,,,,0,65,64
2880,note_on,60,0,1,,,,,,,,0,65,0
2880,note_on,0,0,1,,,,,,,,0,69,72
2880,note_on,120,0,2,,,,,,,,1,53,64
2910,note_on,30,0,1,,,,,,,,0,71,64
2913,note_on,3,0,1,,,,,,,,0,69,0
2940,note_on,27,0,1,,,,,,,,0,72,72
2940,note_on,0,0,2,,,,,,,,1,50,64
2940,note_on,60,0,2,,,,,,,,1,53,0
2943,note_on,3,0,1,,,,,,,,0,71,0
2970,note_on,27,0,1,,,,,,,,0,71,40
2973,note_on,3,0,1,,,,,,,,0,72,0
3000,note_on,60,0,2,,,,,,,,1,50,0
3000,note_on,0,0,2,,,,,,,,1,47,64
3000,note_on,27,0,1,,,,,,,,0,72,40
3003,note_on,3,0,1,,,,,,,,0,71,0
3030,note_on,27,0,1,,,,,,,,0,71,41
3033,note_on,3,0,1,,,,,,,,0,72,0
3060,note_on,0,0,2,,,,,,,,1,45,64
3060,note_on,27,0,1,,,,,,,,0,72,42
3060,note_on,60,0,2,,,,,,,,1,47,0
3063,note_on,3,0,1,,,,,,,,0,71,0
