tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,,1,11,,
0,control_change,0,0,2,,,,,,,10,95,1,,,
0,control_change,0,0,2,,,,,,,7,98,1,,,
0,control_change,0,0,2,,,,,,,0,127,1,,,
0,program_change,0,0,1,,,,,,,,,0,11,,
0,control_change,0,0,1,,,,,,,32,127,0,,,
0,control_change,0,0,1,,,,,,,10,32,0,,,
0,control_change,0,0,1,,,,,,,7,105,0,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,
0,end_of_track,0,1,3,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,Eb,,,,,,,
0,set_tempo,0,1,0,,,,,,600000,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,
239,control_change,239,0,2,,,,,,,0,127,1,,,
239,control_change,239,0,1,,,,,,,0,127,0,,,
240,program_change,1,0,2,,,,,,,,,1,11,,
240,program_change,1,0,1,,,,,,,,,0,11,,
360,set_tempo,360,1,0,,,,,,444444,,,,,,
360,note_on,120,0,2,,,,,,,,,1,,51,100
360,note_on,120,0,1,,,,,,,,,0,,63,100
419,note_on,59,0,1,,,,,,,,,0,,63,0
420,note_on,1,0,1,,,,,,,,,0,,67,100
475,note_on,115,0,2,,,,,,,,,1,,51,0
479,note_on,59,0,1,,,,,,,,,0,,67,0
480,note_on,5,0,2,,,,,,,,,1,,55,100
480,note_on,1,0,1,,,,,,,,,0,,70,100
595,note_on,115,0,2,,,,,,,,,1,,55,0
599,note_on,119,0,1,,,,,,,,,0,,70,0
600,note_on,5,0,2,,,,,,,,,1,,56,100
600,note_on,1,0,1,,,,,,,,,0,,72,100
659,note_on,59,0,2,,,,,,,,,1,,56,0
659,note_on,59,0,1,,,,,,,,,0,,72,0
660,note_on,1,0,2,,,,,,,,,1,,53,100
660,note_on,1,0,1,,,,,,,,,0,,74,100
719,note_on,59,0,1,,,,,,,,,0,,74,0
719,note_on,59,0,2,,,,,,,,,1,,53,0
720,note_on,1,0,1,,,,,,,,,0,,75,100
720,note_on,1,0,2,,,,,,,,,1,,55,100
779,note_on,59,0,1,,,,,,,,,0,,75,0
780,note_on,1,0,1,,,,,,,,,0,,70,100
835,note_on,115,0,2,,,,,,,,,1,,55,0
839,note_on,59,0,1,,,,,,,,,0,,70,0
840,note_on,5,0,2,,,,,,,,,1,,51,100
840,note_on,1,0,1,,,,,,,,,0,,79,100
955,note_on,115,0,2,,,,,,,,,1,,51,0
959,note_on,119,0,1,,,,,,,,,0,,79,0
960,note_on,1,0,1,,,,,,,,,0,,79,100
960,note_on,5,0,2,,,,,,,,,1,,46,100
1019,note_on,59,0,1,,,,,,,,,0,,79,0
1020,note_on,1,0,1,,,,,,,,,0,,77,100
1075,note_on,115,0,2,,,,,,,,,1,,46,0
1079,note_on,59,0,1,,,,,,,,,0,,77,0
1080,note_on,1,0,1,,,,,,,,,0,,75,100
1080,note_on,5,0,2,,,,,,,,,1,,58,100
1139,note_on,59,0,1,,,,,,,,,0,,75,0
1140,note_on,1,0,1,,,,,,,,,0,,74,100
1195,note_on,115,0,2,,,,,,,,,1,,58,0
1199,note_on,59,0,1,,,,,,,,,0,,74,0
1200,note_on,1,0,1,,,,,,,,,0,,75,100
1200,note_on,5,0,2,,,,,,,,,1,,51,100
1315,note_on,115,0,2,,,,,,,,,1,,51,0
1319,note_on,119,0,1,,,,,,,,,0,,75,0
1320,note_on,0,0,1,,,,,,,,,0,,68,100
1320,note_on,1,0,1,,,,,,,,,0,,72,100
1320,note_on,5,0,2,,,,,,,,,1,,56,100
1370,note_on,50,0,1,,,,,,,,,0,,68,0
1370,note_on,0,0,1,,,,,,,,,0,,72,0
1435,note_on,115,0,2,,,,,,,,,1,,56,0
1440,note_on,0,0,1,,,,,,,,,0,,68,100
1440,note_on,70,0,1,,,,,,,,,0,,72,100
1440,note_on,5,0,2,,,,,,,,,1,,58,100
1559,note_on,119,0,1,,,,,,,,,0,,68,0
1559,note_on,0,0,1,,,,,,,,,0,,72,0
1560,note_on,0,0,1,,,,,,,,,0,,67,100
1560,note_on,1,0,1,,,,,,,,,0,,70,100
1675,note_on,235,0,2,,,,,,,,,1,,58,0
1680,note_on,5,0,2,,,,,,,,,1,,46,100
1799,note_on,0,0,1,,,,,,,,,0,,70,0
1799,note_on,239,0,1,,,,,,,,,0,,67,0
1800,note_on,0,0,1,,,,,,,,,0,,65,100
1800,note_on,1,0,1,,,,,,,,,0,,68,100
1850,note_on,0,0,1,,,,,,,,,0,,68,0
1850,note_on,50,0,1,,,,,,,,,0,,65,0
1915,note_on,235,0,2,,,,,,,,,1,,46,0
1920,note_on,5,0,2,,,,,,,,,1,,51,100
1920,note_on,70,0,1,,,,,,,,,0,,67,100
1959,note_on,39,0,1,,,,,,,,,0,,67,0
1960,note_on,1,0,1,,,,,,,,,0,,65,100
1999,note_on,39,0,1,,,,,,,,,0,,65,0
2000,note_on,1,0,1,,,,,,,,,0,,63,100
2035,note_on,115,0,2,,,,,,,,,1,,51,0
2039,note_on,39,0,1,,,,,,,,,0,,63,0
2040,note_on,5,0,2,,,,,,,,,1,,55,100
2040,note_on,1,0,1,,,,,,,,,0,,63,100
2099,note_on,59,0,2,,,,,,,,,1,,55,0
2100,note_on,1,0,2,,,,,,,,,1,,53,100
2159,note_on,59,0,2,,,,,,,,,1,,53,0
2160,note_on,1,0,2,,,,,,,,,1,,55,100
2275,note_on,115,0,2,,,,,,,,,1,,55,0
2279,note_on,239,0,1,,,,,,,,,0,,63,0
2280,note_on,5,0,2,,,,,,,,,1,,51,100
2280,note_on,1,0,1,,,,,,,,,0,,79,100
2395,note_on,115,0,2,,,,,,,,,1,,51,0
2399,note_on,119,0,1,,,,,,,,,0,,79,0
2400,note_on,1,0,1,,,,,,,,,0,,77,100
2400,note_on,5,0,2,,,,,,,,,1,,50,100
2439,note_on,39,0,1,,,,,,,,,0,,77,0
2440,note_on,1,0,1,,,,,,,,,0,,75,100
2479,note_on,39,0,1,,,,,,,,,0,,75,0
2480,note_on,1,0,1,,,,,,,,,0,,74,100
2515,note_on,115,0,2,,,,,,,,,1,,50,0
2519,note_on,39,0,1,,,,,,,,,0,,74,0
2520,note_on,1,0,1,,,,,,,,,0,,74,100
2520,note_on,5,0,2,,,,,,,,,1,,58,100
2545,note_on,25,0,1,,,,,,,,,0,,74,0
2580,note_on,35,0,1,,,,,,,,,0,,74,100
2605,note_on,25,0,1,,,,,,,,,0,,74,0
2635,note_on,115,0,2,,,,,,,,,1,,58,0
2640,note_on,35,0,1,,,,,,,,,0,,74,100
2640,note_on,5,0,2,,,,,,,,,1,,46,100
2699,note_on,59,0,1,,,,,,,,,0,,74,0
2700,note_on,1,0,1,,,,,,,,,0,,77,100
2755,note_on,115,0,2,,,,,,,,,1,,46,0
