tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,key_signature,,,,,0,1,0,Gm,,,,
0,set_tempo,,,,,0,1,0,,1395348,,,
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,1,,,,,
0,track_name,,,,,0,1,3,,,,,
0,track_name,,,,,0,1,2,,,,,
0,note_on,,,,,0,0,3,,,48,96,2
512,note_on,,,,,0,0,3,,,60,96,2
512,note_off,,,,,512,0,3,,,48,0,2
768,note_on,,,,,0,0,3,,,59,96,2
768,note_off,,,,,256,0,3,,,60,0,2
1024,note_on,,,,,1024,0,1,,,67,96,0
1024,note_on,,,,,0,0,3,,,60,96,2
1024,note_off,,,,,256,0,3,,,59,0,2
1536,note_on,,,,,0,0,3,,,55,96,2
1536,note_off,,,,,512,0,3,,,60,0,2
2048,note_off,,,,,1024,0,1,,,67,0,0
2048,note_on,,,,,0,0,1,,,72,96,0
2048,note_on,,,,,0,0,3,,,56,96,2
2048,note_off,,,,,512,0,3,,,55,0,2
2560,note_off,,,,,512,0,3,,,56,0,2
2560,note_on,,,,,0,0,3,,,56,96,2
2560,note_on,,,,,0,0,1,,,71,96,0
2560,note_off,,,,,512,0,1,,,72,0,0
2816,note_off,,,,,256,0,3,,,56,0,2
2816,note_on,,,,,0,0,3,,,55,96,2
3072,note_off,,,,,512,0,1,,,71,0,0
3072,note_on,,,,,0,0,3,,,56,96,2
3072,note_off,,,,,256,0,3,,,55,0,2
3072,note_on,,,,,0,0,1,,,72,96,0
3584,note_off,,,,,512,0,1,,,72,0,0
3584,note_on,,,,,0,0,3,,,53,96,2
3584,note_off,,,,,512,0,3,,,56,0,2
3584,note_on,,,,,0,0,1,,,74,96,0
4096,note_on,,,,,0,0,3,,,55,96,2
4096,note_off,,,,,512,0,3,,,53,0,2
4096,note_on,,,,,0,0,1,,,75,96,0
4096,note_off,,,,,512,0,1,,,74,0,0
4608,note_on,,,,,0,0,3,,,53,96,2
4608,note_off,,,,,512,0,1,,,75,0,0
4608,note_on,,,,,0,0,1,,,74,96,0
4608,note_off,,,,,512,0,3,,,55,0,2
4864,note_off,,,,,256,0,1,,,74,0,0
4864,note_on,,,,,0,0,1,,,72,96,0
4864,note_on,,,,,0,0,3,,,51,96,2
4864,note_off,,,,,256,0,3,,,53,0,2
5120,note_on,,,,,0,0,1,,,74,96,0
5120,note_on,,,,,0,0,3,,,53,96,2
5120,note_off,,,,,256,0,1,,,72,0,0
5120,note_off,,,,,256,0,3,,,51,0,2
5632,note_off,,,,,512,0,3,,,53,0,2
5632,note_on,,,,,0,0,1,,,71,96,0
5632,note_off,,,,,512,0,1,,,74,0,0
5632,note_on,,,,,0,0,3,,,50,96,2
6144,note_off,,,,,512,0,3,,,50,0,2
6144,note_on,,,,,0,0,3,,,51,96,2
6144,note_on,,,,,0,0,1,,,72,96,0
6144,note_off,,,,,512,0,1,,,71,0,0
6656,note_off,,,,,512,0,3,,,51,0,2
6656,note_on,,,,,0,0,3,,,51,96,2
6912,note_off,,,,,256,0,3,,,51,0,2
6912,note_on,,,,,0,0,3,,,50,96,2
7168,note_on,,,,,7168,0,2,,,60,96,1
7168,note_off,,,,,256,0,3,,,50,0,2
7168,note_on,,,,,0,0,3,,,51,96,2
7168,note_on,,,,,0,0,1,,,67,96,0
7168,note_off,,,,,1024,0,1,,,72,0,0
7680,note_off,,,,,512,0,3,,,51,0,2
7680,note_on,,,,,0,0,3,,,48,96,2
7680,note_on,,,,,0,0,1,,,75,96,0
7680,note_off,,,,,512,0,1,,,67,0,0
8192,note_on,,,,,0,0,3,,,46,96,2
8192,note_off,,,,,512,0,3,,,48,0,2
8192,note_off,,,,,512,0,1,,,75,0,0
8192,note_on,,,,,0,0,1,,,75,96,0
8192,note_on,,,,,0,0,2,,,67,96,1
8192,note_off,,,,,1024,0,2,,,60,0,1
8704,note_off,,,,,512,0,1,,,75,0,0
8704,note_on,,,,,0,0,1,,,74,96,0
8704,note_off,,,,,512,0,2,,,67,0,1
8704,note_on,,,,,0,0,2,,,66,96,1
8704,note_off,,,,,512,0,3,,,46,0,2
8704,note_on,,,,,0,0,3,,,46,96,2
8960,note_on,,,,,0,0,3,,,45,96,2
8960,note_off,,,,,256,0,3,,,46,0,2
9216,note_on,,,,,0,0,2,,,67,96,1
9216,note_off,,,,,512,0,2,,,66,0,1
9216,note_on,,,,,0,0,3,,,46,96,2
9216,note_on,,,,,0,0,1,,,74,96,0
9216,note_off,,,,,512,0,1,,,74,0,0
9216,note_off,,,,,256,0,3,,,45,0,2
9728,note_off,,,,,512,0,3,,,46,0,2
9728,note_on,,,,,0,0,3,,,42,96,2
9728,note_on,,,,,0,0,2,,,69,96,1
9728,note_off,,,,,512,0,2,,,67,0,1
10240,note_off,,,,,512,0,3,,,42,0,2
10240,note_on,,,,,0,0,2,,,70,96,1
10240,note_off,,,,,512,0,2,,,69,0,1
10240,note_on,,,,,0,0,3,,,43,96,2
10240,note_off,,,,,1024,0,1,,,74,0,0
10752,note_on,,,,,512,0,1,,,72,96,0
10752,note_on,,,,,0,0,2,,,69,96,1
10752,note_on,,,,,0,0,3,,,51,96,2
10752,note_off,,,,,512,0,2,,,70,0,1
10752,note_off,,,,,512,0,3,,,43,0,2
