tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,3,4,24,8,0,1,0,,,,,
0,track_name,,,,,0,1,5,,,,,
0,track_name,,,,,0,1,4,,,,,
0,note_on,,,,,0,0,8,,,53,96,7
0,track_name,,,,,0,1,8,,,,,
0,track_name,,,,,0,1,7,,,,,
0,track_name,,,,,0,1,3,,,,,
0,track_name,,,,,0,1,2,,,,,
0,track_name,,,,,0,1,6,,,,,
0,track_name,,,,,0,1,1,,,,,
0,set_tempo,,,,,0,1,0,,681818,,,
0,key_signature,,,,,0,1,0,F,,,,
512,note_on,,,,,512,0,5,,,72,96,4
512,note_on,,,,,0,0,5,,,69,96,4
768,note_off,,,,,256,0,5,,,72,0,4
768,note_on,,,,,0,0,5,,,70,96,4
768,note_on,,,,,0,0,5,,,67,96,4
768,note_off,,,,,0,0,5,,,69,0,4
1024,note_off,,,,,1024,0,8,,,53,0,7
1024,note_off,,,,,256,0,5,,,70,0,4
1024,note_on,,,,,0,0,5,,,72,96,4
1024,note_off,,,,,0,0,5,,,67,0,4
1024,note_on,,,,,0,0,5,,,69,96,4
1536,note_off,,,,,0,0,5,,,69,0,4
1536,note_off,,,,,512,0,5,,,72,0,4
1536,note_on,,,,,0,0,5,,,74,96,4
1536,note_on,,,,,0,0,5,,,70,96,4
1536,note_on,,,,,1536,0,7,,,65,96,6
1536,note_on,,,,,0,0,7,,,65,96,6
1536,note_on,,,,,0,0,7,,,65,96,6
1792,note_off,,,,,0,0,7,,,65,0,6
1792,note_on,,,,,0,0,7,,,64,96,6
1792,note_off,,,,,0,0,7,,,65,0,6
1792,note_off,,,,,256,0,7,,,65,0,6
1792,note_on,,,,,0,0,7,,,64,96,6
1792,note_on,,,,,0,0,7,,,64,96,6
2048,note_off,,,,,256,0,7,,,64,0,6
2048,note_on,,,,,0,0,5,,,70,96,4
2048,note_off,,,,,0,0,5,,,70,0,4
2048,note_on,,,,,0,0,5,,,74,96,4
2048,note_on,,,,,0,0,7,,,65,96,6
2048,note_on,,,,,0,0,7,,,65,96,6
2048,note_on,,,,,0,0,7,,,65,96,6
2048,note_off,,,,,0,0,7,,,64,0,6
2048,note_off,,,,,0,0,7,,,64,0,6
2048,note_off,,,,,512,0,5,,,74,0,4
2560,note_on,,,,,0,0,5,,,67,96,4
2560,note_off,,,,,0,0,5,,,70,0,4
2560,note_on,,,,,0,0,5,,,70,96,4
2560,note_off,,,,,512,0,5,,,74,0,4
2560,note_off,,,,,0,0,7,,,65,0,6
2560,note_off,,,,,0,0,7,,,65,0,6
2560,note_on,,,,,0,0,7,,,65,96,6
2560,note_on,,,,,0,0,7,,,65,96,6
2560,note_on,,,,,0,0,7,,,65,96,6
2560,note_off,,,,,512,0,7,,,65,0,6
3072,note_on,,,,,0,0,7,,,65,96,6
3072,note_on,,,,,2048,0,8,,,41,96,7
3072,note_on,,,,,0,0,5,,,72,96,4
3072,note_on,,,,,0,0,5,,,69,96,4
3072,note_off,,,,,0,0,5,,,67,0,4
3072,note_off,,,,,512,0,5,,,70,0,4
3072,note_off,,,,,512,0,7,,,65,0,6
3072,note_off,,,,,0,0,7,,,65,0,6
3072,note_off,,,,,0,0,7,,,65,0,6
3072,note_on,,,,,0,0,7,,,65,96,6
3072,note_on,,,,,0,0,7,,,65,96,6
3584,note_on,,,,,0,0,5,,,69,96,4
3584,note_off,,,,,0,0,5,,,69,0,4
3584,note_off,,,,,512,0,5,,,72,0,4
3584,note_on,,,,,0,0,5,,,65,96,4
3584,note_off,,,,,0,0,7,,,65,0,6
3584,note_off,,,,,512,0,7,,,65,0,6
3584,note_on,,,,,0,0,7,,,60,96,6
3584,note_on,,,,,0,0,7,,,60,96,6
3584,note_on,,,,,0,0,7,,,60,96,6
3584,note_off,,,,,0,0,7,,,65,0,6
4096,note_off,,,,,512,0,5,,,69,0,4
4096,note_on,,,,,0,0,5,,,69,96,4
4096,note_off,,,,,0,0,7,,,60,0,6
4096,note_on,,,,,0,0,5,,,65,96,4
4096,note_off,,,,,0,0,7,,,60,0,6
4096,note_off,,,,,512,0,7,,,60,0,6
4096,note_off,,,,,1024,0,8,,,41,0,7
4096,note_off,,,,,0,0,5,,,65,0,4
4608,note_off,,,,,512,0,5,,,69,0,4
4608,note_on,,,,,0,0,5,,,70,96,4
4608,note_off,,,,,0,0,5,,,65,0,4
4608,note_on,,,,,0,0,5,,,67,96,4
4608,note_on,,,,,512,0,7,,,60,96,6
4608,note_on,,,,,0,0,7,,,60,96,6
4608,note_on,,,,,0,0,7,,,60,96,6
4864,note_off,,,,,0,0,7,,,60,0,6
4864,note_off,,,,,256,0,7,,,60,0,6
4864,note_on,,,,,0,0,7,,,58,96,6
4864,note_on,,,,,0,0,7,,,58,96,6
4864,note_off,,,,,0,0,7,,,60,0,6
4864,note_on,,,,,0,0,7,,,58,96,6
5120,note_on,,,,,0,0,5,,,67,96,4
5120,note_on,,,,,0,0,5,,,70,96,4
5120,note_off,,,,,256,0,7,,,58,0,6
5120,note_on,,,,,0,0,7,,,60,96,6
5120,note_on,,,,,0,0,7,,,60,96,6
5120,note_on,,,,,0,0,7,,,60,96,6
5120,note_off,,,,,0,0,7,,,58,0,6
5120,note_off,,,,,0,0,7,,,58,0,6
5120,note_off,,,,,512,0,5,,,70,0,4
5120,note_off,,,,,0,0,5,,,67,0,4
5632,note_on,,,,,0,0,7,,,60,96,6
5632,note_off,,,,,0,0,7,,,60,0,6
5632,note_on,,,,,0,0,7,,,60,96,6
5632,note_on,,,,,0,0,5,,,67,96,4
5632,note_off,,,,,0,0,5,,,67,0,4
5632,note_on,,,,,0,0,5,,,60,96,4
5632,note_off,,,,,512,0,7,,,60,0,6
5632,note_on,,,,,0,0,7,,,60,96,6
5632,note_off,,,,,0,0,7,,,60,0,6
5632,note_off,,,,,512,0,5,,,70,0,4
6144,note_off,,,,,512,0,7,,,60,0,6
6144,note_off,,,,,0,0,7,,,60,0,6
6144,note_off,,,,,0,0,7,,,60,0,6
6144,note_on,,,,,0,0,7,,,60,96,6
6144,note_on,,,,,0,0,7,,,60,96,6
6144,note_on,,,,,2048,0,8,,,53,96,7
6144,note_on,,,,,0,0,7,,,60,96,6
6144,note_off,,,,,512,0,5,,,67,0,4
6144,note_off,,,,,0,0,5,,,60,0,4
6144,note_on,,,,,0,0,5,,,69,96,4
6144,note_on,,,,,0,0,5,,,65,96,4
6656,note_on,,,,,6656,0,6,,,77,96,5
6656,note_on,,,,,0,0,6,,,77,96,5
6656,note_off,,,,,512,0,8,,,53,0,7
6656,note_on,,,,,0,0,8,,,57,96,7
6656,note_off,,,,,0,0,7,,,60,0,6
6656,note_on,,,,,0,0,5,,,72,96,4
6656,note_off,,,,,0,0,7,,,60,0,6
6656,note_on,,,,,0,0,7,,,57,96,6
6656,note_off,,,,,512,0,7,,,60,0,6
6656,note_on,,,,,0,0,7,,,57,96,6
6656,note_on,,,,,0,0,7,,,57,96,6
6656,note_off,,,,,512,0,5,,,65,0,4
6912,note_off,,,,,256,0,5,,,72,0,4
6912,note_off,,,,,0,0,6,,,77,0,5
6912,note_on,,,,,0,0,6,,,76,96,5
6912,note_on,,,,,0,0,6,,,76,96,5
6912,note_off,,,,,256,0,6,,,77,0,5
6912,note_off,,,,,256,0,8,,,57,0,7
6912,note_on,,,,,0,0,5,,,70,96,4
