tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,3,8,12,8,0,1,0,,,,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,midi_port,,,,,0,1,3,,,0,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,program_change,,,,,0,0,2,,,,0,1,,,,
0,control_change,,,,,0,0,2,,,,,1,7,90,,
0,control_change,,,,,0,0,2,,,,,1,10,64,,
0,control_change,,,,,0,0,2,,,,,1,7,87,,
0,control_change,,,,,0,0,2,,,,,1,93,77,,
0,program_change,,,,,0,0,3,,,,2,2,,,,
0,note_on,,,,,0,0,1,,,,,0,,,62,65
0,control_change,,,,,0,0,1,,,,,0,93,84,,
0,control_change,,,,,0,0,3,,,,,2,7,103,,
0,control_change,,,,,0,0,1,,,,,0,10,108,,
0,key_signature,,,,,0,1,0,F,,,,,,,,
0,control_change,,,,,0,0,1,,,,,0,7,91,,
0,set_tempo,,,,,0,1,0,,789474,,,,,,,
0,marker,,,,,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,3,,,,,2,93,86,,
0,control_change,,,,,0,0,3,,,,,2,7,90,,
0,control_change,,,,,0,0,3,,,,,2,10,21,,
0,midi_port,,,,,0,1,1,,,0,,,,,,
0,control_change,,,,,0,0,1,,,,,0,7,121,,
0,program_change,,,,,0,0,1,,,,0,0,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
20,control_change,,,,,20,0,1,,,,,0,7,80,,
30,note_on,,,,,0,0,1,,,,,0,,,64,65
30,control_change,,,,,0,0,1,,,,,0,7,76,,
30,note_on,,,,,10,0,1,,,,,0,,,62,0
50,control_change,,,,,20,0,1,,,,,0,7,77,,
60,note_on,,,,,0,0,1,,,,,0,,,65,65
60,note_on,,,,,10,0,1,,,,,0,,,64,0
60,note_on,,,,,60,0,2,,,,,1,,,50,64
70,control_change,,,,,10,0,1,,,,,0,7,78,,
90,note_on,,,,,30,0,2,,,,,1,,,50,0
90,note_on,,,,,0,0,2,,,,,1,,,52,64
90,control_change,,,,,0,0,1,,,,,0,7,79,,
90,note_on,,,,,20,0,1,,,,,0,,,65,0
90,note_on,,,,,0,0,1,,,,,0,,,67,65
110,control_change,,,,,20,0,1,,,,,0,7,80,,
120,note_on,,,,,30,0,2,,,,,1,,,52,0
120,note_on,,,,,0,0,2,,,,,1,,,53,64
120,note_on,,,,,0,0,1,,,,,0,,,69,65
120,note_on,,,,,10,0,1,,,,,0,,,67,0
130,control_change,,,,,10,0,1,,,,,0,7,81,,
150,control_change,,,,,0,0,1,,,,,0,7,82,,
150,note_on,,,,,20,0,1,,,,,0,,,69,0
150,note_on,,,,,0,0,2,,,,,1,,,55,64
150,note_on,,,,,30,0,2,,,,,1,,,53,0
150,note_on,,,,,0,0,1,,,,,0,,,70,65
170,control_change,,,,,20,0,1,,,,,0,7,83,,
180,note_on,,,,,0,0,2,,,,,1,,,57,64
180,note_on,,,,,30,0,2,,,,,1,,,55,0
180,note_on,,,,,0,0,1,,,,,0,,,61,65
180,note_on,,,,,10,0,1,,,,,0,,,70,0
180,control_change,,,,,0,0,1,,,,,0,7,84,,
200,control_change,,,,,20,0,1,,,,,0,7,85,,
210,note_on,,,,,10,0,1,,,,,0,,,61,0
210,note_on,,,,,0,0,1,,,,,0,,,70,65
220,control_change,,,,,10,0,1,,,,,0,7,86,,
240,note_on,,,,,20,0,1,,,,,0,,,70,0
240,note_on,,,,,0,0,1,,,,,0,,,69,65
