tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
0,track_name,0,1,0,,,,,,,,,,
0,note_on,0,0,3,,,,,,,,0,55,64
0,program_change,0,0,3,,,,,,,0,0,,
0,track_name,0,1,3,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,0,59,64
0,program_change,0,0,2,,,,,,,0,0,,
0,track_name,0,1,2,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,0,67,64
0,end_of_track,0,1,4,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,
0,program_change,0,0,1,,,,,,,0,0,,
0,set_tempo,0,1,0,,,,,,504202,,,,
0,key_signature,0,1,0,,,,,G,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,
0,end_of_track,0,1,0,,,,,,,,,,
26,note_on,26,0,1,,,,,,,,0,67,0
30,note_on,4,0,1,,,,,,,,0,74,64
52,note_on,52,0,2,,,,,,,,0,59,0
56,note_on,26,0,1,,,,,,,,0,74,0
60,note_on,4,0,1,,,,,,,,0,66,64
60,note_on,8,0,2,,,,,,,,0,57,64
86,note_on,26,0,1,,,,,,,,0,66,0
90,note_on,4,0,1,,,,,,,,0,74,64
112,note_on,52,0,2,,,,,,,,0,57,0
116,note_on,26,0,1,,,,,,,,0,74,0
120,note_on,8,0,2,,,,,,,,0,59,64
120,note_on,4,0,1,,,,,,,,0,67,64
146,note_on,26,0,1,,,,,,,,0,67,0
150,note_on,4,0,1,,,,,,,,0,74,64
172,note_on,52,0,2,,,,,,,,0,59,0
176,note_on,26,0,1,,,,,,,,0,74,0
180,note_on,8,0,2,,,,,,,,0,60,64
180,note_on,4,0,1,,,,,,,,0,69,64
206,note_on,26,0,1,,,,,,,,0,69,0
210,note_on,4,0,1,,,,,,,,0,74,64
232,note_on,52,0,2,,,,,,,,0,60,0
236,note_on,26,0,1,,,,,,,,0,74,0
240,note_on,4,0,1,,,,,,,,0,71,64
240,note_on,8,0,2,,,,,,,,0,62,64
266,note_on,26,0,1,,,,,,,,0,71,0
270,note_on,4,0,1,,,,,,,,0,74,64
292,note_on,52,0,2,,,,,,,,0,62,0
296,note_on,26,0,1,,,,,,,,0,74,0
300,note_on,8,0,2,,,,,,,,0,64,64
300,note_on,4,0,1,,,,,,,,0,72,64
326,note_on,26,0,1,,,,,,,,0,72,0
330,note_on,4,0,1,,,,,,,,0,74,64
352,note_on,52,0,2,,,,,,,,0,64,0
356,note_on,26,0,1,,,,,,,,0,74,0
360,note_on,8,0,2,,,,,,,,0,62,64
360,note_on,4,0,1,,,,,,,,0,71,64
386,note_on,26,0,1,,,,,,,,0,71,0
390,note_on,4,0,1,,,,,,,,0,74,64
412,note_on,52,0,2,,,,,,,,0,62,0
416,note_on,26,0,1,,,,,,,,0,74,0
420,note_on,4,0,1,,,,,,,,0,69,64
420,note_on,8,0,2,,,,,,,,0,60,64
446,note_on,26,0,1,,,,,,,,0,69,0
450,note_on,4,0,1,,,,,,,,0,74,64
472,note_on,52,0,2,,,,,,,,0,60,0
476,note_on,26,0,1,,,,,,,,0,74,0
480,note_on,8,0,2,,,,,,,,0,59,64
480,note_on,4,0,1,,,,,,,,0,67,64
506,note_on,26,0,1,,,,,,,,0,67,0
510,note_on,4,0,1,,,,,,,,0,74,64
532,note_on,52,0,2,,,,,,,,0,59,0
536,note_on,26,0,1,,,,,,,,0,74,0
540,note_on,8,0,2,,,,,,,,0,64,64
540,note_on,4,0,1,,,,,,,,0,72,64
566,note_on,26,0,1,,,,,,,,0,72,0
570,note_on,4,0,1,,,,,,,,0,74,64
592,note_on,52,0,2,,,,,,,,0,64,0
596,note_on,26,0,1,,,,,,,,0,74,0
600,note_on,8,0,2,,,,,,,,0,62,64
600,note_on,4,0,1,,,,,,,,0,71,64
626,note_on,26,0,1,,,,,,,,0,71,0
630,note_on,4,0,1,,,,,,,,0,74,64
652,note_on,52,0,2,,,,,,,,0,62,0
656,note_on,26,0,1,,,,,,,,0,74,0
660,note_on,4,0,1,,,,,,,,0,69,64
660,note_on,8,0,2,,,,,,,,0,60,64
686,note_on,26,0,1,,,,,,,,0,69,0
690,note_on,4,0,1,,,,,,,,0,74,64
712,note_on,52,0,2,,,,,,,,0,60,0
716,note_on,26,0,1,,,,,,,,0,74,0
720,note_on,4,0,1,,,,,,,,0,71,64
720,note_on,8,0,2,,,,,,,,0,62,64
746,note_on,26,0,1,,,,,,,,0,71,0
750,note_on,4,0,1,,,,,,,,0,74,64
772,note_on,52,0,2,,,,,,,,0,62,0
776,note_on,26,0,1,,,,,,,,0,74,0
780,note_on,4,0,1,,,,,,,,0,69,64
780,note_on,8,0,2,,,,,,,,0,60,64
806,note_on,26,0,1,,,,,,,,0,69,0
810,note_on,4,0,1,,,,,,,,0,74,64
832,note_on,52,0,2,,,,,,,,0,60,0
836,note_on,26,0,1,,,,,,,,0,74,0
840,note_on,4,0,1,,,,,,,,0,67,64
840,note_on,8,0,2,,,,,,,,0,59,64
866,note_on,26,0,1,,,,,,,,0,67,0
870,note_on,4,0,1,,,,,,,,0,74,64
892,note_on,52,0,2,,,,,,,,0,59,0
896,note_on,26,0,1,,,,,,,,0,74,0
900,note_on,4,0,1,,,,,,,,0,71,64
900,note_on,8,0,2,,,,,,,,0,62,64
926,note_on,26,0,1,,,,,,,,0,71,0
930,note_on,4,0,1,,,,,,,,0,74,64
952,note_on,52,0,2,,,,,,,,0,62,0
956,note_on,26,0,1,,,,,,,,0,74,0
960,note_on,8,0,2,,,,,,,,0,60,64
960,note_on,4,0,1,,,,,,,,0,69,64
986,note_on,26,0,1,,,,,,,,0,69,0
990,note_on,4,0,1,,,,,,,,0,74,64
1012,note_on,52,0,2,,,,,,,,0,60,0
1016,note_on,26,0,1,,,,,,,,0,74,0
1020,note_on,8,0,2,,,,,,,,0,59,64
1020,note_on,4,0,1,,,,,,,,0,67,64
1046,note_on,26,0,1,,,,,,,,0,67,0
1050,note_on,4,0,1,,,,,,,,0,74,64
1065,note_on,1065,0,3,,,,,,,,0,55,0
1072,note_on,52,0,2,,,,,,,,0,59,0
1080,note_on,15,0,3,,,,,,,,0,50,64
1080,note_on,8,0,2,,,,,,,,0,66,64
1106,note_on,26,0,3,,,,,,,,0,50,0
1110,note_on,4,0,3,,,,,,,,0,57,64
1132,note_on,52,0,2,,,,,,,,0,66,0
1136,note_on,26,0,3,,,,,,,,0,57,0
1140,note_on,4,0,3,,,,,,,,0,49,64
1140,note_on,8,0,2,,,,,,,,0,64,64
1166,note_on,26,0,3,,,,,,,,0,49,0
1170,note_on,4,0,3,,,,,,,,0,57,64
1192,note_on,52,0,2,,,,,,,,0,64,0
1196,note_on,26,0,3,,,,,,,,0,57,0
1200,note_on,8,0,2,,,,,,,,0,66,64
1200,note_on,4,0,3,,,,,,,,0,50,64
1226,note_on,26,0,3,,,,,,,,0,50,0
1230,note_on,4,0,3,,,,,,,,0,57,64
1252,note_on,52,0,2,,,,,,,,0,66,0
1256,note_on,26,0,3,,,,,,,,0,57,0
1260,note_on,4,0,3,,,,,,,,0,52,64
1260,note_on,8,0,2,,,,,,,,0,67,64
1286,note_on,26,0,3,,,,,,,,0,52,0
1290,note_on,4,0,3,,,,,,,,0,57,64
1312,note_on,52,0,2,,,,,,,,0,67,0
1316,note_on,26,0,3,,,,,,,,0,57,0
1320,note_on,8,0,2,,,,,,,,0,69,64
1320,note_on,4,0,3,,,,,,,,0,54,64
1346,note_on,26,0,3,,,,,,,,0,54,0
1350,note_on,4,0,3,,,,,,,,0,57,64
1372,note_on,52,0,2,,,,,,,,0,69,0
1376,note_on,26,0,3,,,,,,,,0,57,0
1380,note_on,8,0,2,,,,,,,,0,71,64
1380,note_on,4,0,3,,,,,,,,0,55,64
1406,note_on,26,0,3,,,,,,,,0,55,0
1410,note_on,4,0,3,,,,,,,,0,57,64
1432,note_on,52,0,2,,,,,,,,0,71,0
1436,note_on,26,0,3,,,,,,,,0,57,0
1440,note_on,8,0,2,,,,,,,,0,69,64
1440,note_on,4,0,3,,,,,,,,0,54,64
1466,note_on,26,0,3,,,,,,,,0,54,0
1470,note_on,4,0,3,,,,,,,,0,57,64
1492,note_on,52,0,2,,,,,,,,0,69,0
1496,note_on,26,0,3,,,,,,,,0,57,0
1500,note_on,8,0,2,,,,,,,,0,67,64
1500,note_on,4,0,3,,,,,,,,0,52,64
1526,note_on,26,0,3,,,,,,,,0,52,0
1530,note_on,4,0,3,,,,,,,,0,57,64
1552,note_on,52,0,2,,,,,,,,0,67,0
1556,note_on,26,0,3,,,,,,,,0,57,0
1560,note_on,8,0,2,,,,,,,,0,66,64
1560,note_on,4,0,3,,,,,,,,0,50,64
1586,note_on,26,0,3,,,,,,,,0,50,0
1590,note_on,4,0,3,,,,,,,,0,57,64
1612,note_on,52,0,2,,,,,,,,0,66,0
1616,note_on,26,0,3,,,,,,,,0,57,0
1620,note_on,8,0,2,,,,,,,,0,71,64
1620,note_on,4,0,3,,,,,,,,0,55,64
1646,note_on,26,0,3,,,,,,,,0,55,0
1650,note_on,4,0,3,,,,,,,,0,57,64
1672,note_on,52,0,2,,,,,,,,0,71,0
1676,note_on,26,0,3,,,,,,,,0,57,0
1680,note_on,8,0,2,,,,,,,,0,69,64
1680,note_on,4,0,3,,,,,,,,0,54,64
1706,note_on,26,0,3,,,,,,,,0,54,0
1710,note_on,4,0,3,,,,,,,,0,57,64
1732,note_on,52,0,2,,,,,,,,0,69,0
1736,note_on,26,0,3,,,,,,,,0,57,0
1740,note_on,4,0,3,,,,,,,,0,52,64
1740,note_on,8,0,2,,,,,,,,0,67,64
1766,note_on,26,0,3,,,,,,,,0,52,0
1770,note_on,4,0,3,,,,,,,,0,57,64
