tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,note_on,,,,,0,0,2,,,64,96,1
0,track_name,,,,,0,1,3,,,,,
0,track_name,,,,,0,1,1,,,,,
0,track_name,,,,,0,1,2,,,,,
0,set_tempo,,,,,0,1,0,,1000000,,,
0,key_signature,,,,,0,1,0,C,,,,
0,track_name,,,,,0,1,4,,,,,
512,note_on,,,,,512,0,4,,,60,96,3
1024,note_on,,,,,0,0,4,,,59,96,3
1024,note_off,,,,,1024,0,2,,,64,0,1
1024,note_on,,,,,0,0,2,,,65,96,1
1024,note_off,,,,,512,0,4,,,60,0,3
1280,note_off,,,,,256,0,2,,,65,0,1
1280,note_on,,,,,0,0,2,,,64,96,1
1536,note_off,,,,,512,0,4,,,59,0,3
1536,note_on,,,,,0,0,4,,,57,96,3
1536,note_off,,,,,256,0,2,,,64,0,1
1536,note_on,,,,,0,0,2,,,62,96,1
1792,note_on,,,,,0,0,2,,,60,96,1
1792,note_off,,,,,256,0,2,,,62,0,1
2048,note_on,,,,,0,0,2,,,67,96,1
2048,note_off,,,,,256,0,2,,,60,0,1
2048,note_off,,,,,512,0,4,,,57,0,3
2048,note_on,,,,,0,0,4,,,59,96,3
2560,note_off,,,,,512,0,4,,,59,0,3
2560,note_on,,,,,2560,0,3,,,71,96,2
2560,note_on,,,,,0,0,4,,,55,96,3
3072,note_off,,,,,512,0,3,,,71,0,2
3072,note_on,,,,,0,0,3,,,69,96,2
3072,note_off,,,,,512,0,4,,,55,0,3
3072,note_on,,,,,0,0,4,,,57,96,3
3328,note_off,,,,,1280,0,2,,,67,0,1
3328,note_on,,,,,0,0,2,,,65,96,1
3584,note_off,,,,,512,0,4,,,57,0,3
3584,note_on,,,,,0,0,4,,,59,96,3
3584,note_on,,,,,0,0,3,,,67,96,2
3584,note_off,,,,,512,0,3,,,69,0,2
3584,note_off,,,,,256,0,2,,,65,0,1
3584,note_on,,,,,0,0,2,,,64,96,1
3840,note_off,,,,,256,0,2,,,64,0,1
3840,note_on,,,,,0,0,2,,,62,96,1
4096,note_on,,,,,0,0,3,,,69,96,2
4096,note_off,,,,,512,0,3,,,67,0,2
4096,note_on,,,,,0,0,2,,,64,96,1
4096,note_off,,,,,256,0,2,,,62,0,1
4096,note_on,,,,,0,0,4,,,60,96,3
4096,note_off,,,,,512,0,4,,,59,0,3
4224,note_off,,,,,128,0,2,,,64,0,1
4224,note_on,,,,,0,0,2,,,62,96,1
4352,note_off,,,,,128,0,2,,,62,0,1
4352,note_on,,,,,0,0,2,,,60,96,1
4608,note_off,,,,,256,0,2,,,60,0,1
4608,note_on,,,,,0,0,2,,,72,96,1
4608,note_on,,,,,0,0,4,,,57,96,3
4608,note_off,,,,,512,0,4,,,60,0,3
4608,note_on,,,,,0,0,3,,,66,96,2
4608,note_off,,,,,512,0,3,,,69,0,2
5120,note_off,,,,,512,0,2,,,72,0,1
5120,note_off,,,,,512,0,3,,,66,0,2
5120,note_on,,,,,0,0,3,,,67,96,2
5120,note_on,,,,,0,0,4,,,55,96,3
5120,note_off,,,,,512,0,4,,,57,0,3
5632,note_on,,,,,512,0,2,,,62,96,1
5632,note_off,,,,,512,0,4,,,55,0,3
5632,note_on,,,,,0,0,4,,,54,96,3
5632,note_on,,,,,0,0,3,,,69,96,2
5632,note_off,,,,,512,0,3,,,67,0,2
6144,note_off,,,,,512,0,4,,,54,0,3
6144,note_on,,,,,0,0,4,,,55,96,3
6144,note_off,,,,,512,0,3,,,69,0,2
6144,note_on,,,,,0,0,3,,,71,96,2
6400,note_on,,,,,0,0,2,,,67,96,1
6400,note_off,,,,,768,0,2,,,62,0,1
6656,note_on,,,,,0,0,2,,,70,96,1
6656,note_off,,,,,512,0,3,,,71,0,2
6656,note_on,,,,,0,0,3,,,67,96,2
6656,note_off,,,,,512,0,4,,,55,0,3
6656,note_on,,,,,0,0,4,,,52,96,3
6656,note_off,,,,,256,0,2,,,67,0,1
7168,note_on,,,,,0,0,3,,,65,96,2
7168,note_off,,,,,512,0,4,,,52,0,3
7168,note_on,,,,,0,0,4,,,53,96,3
7168,note_off,,,,,512,0,3,,,67,0,2
7424,note_on,,,,,0,0,2,,,69,96,1
7424,note_off,,,,,768,0,2,,,70,0,1
7680,note_on,,,,,0,0,4,,,55,96,3
7680,note_off,,,,,512,0,4,,,53,0,3
7680,note_on,,,,,0,0,2,,,69,96,1
7680,note_off,,,,,256,0,2,,,69,0,1
7680,note_on,,,,,0,0,3,,,64,96,2
7680,note_off,,,,,512,0,3,,,65,0,2
7936,note_off,,,,,256,0,2,,,69,0,1
7936,note_on,,,,,0,0,2,,,67,96,1
8192,note_off,,,,,256,0,2,,,67,0,1
8192,note_on,,,,,0,0,3,,,65,96,2
8192,note_off,,,,,512,0,3,,,64,0,2
8192,note_on,,,,,0,0,4,,,57,96,3
8192,note_on,,,,,0,0,2,,,65,96,1
8192,note_off,,,,,512,0,4,,,55,0,3
8320,note_on,,,,,0,0,2,,,67,96,1
8320,note_off,,,,,128,0,2,,,65,0,1
