tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity
0,track_name,0,1,0,,,,,,,,,,
0,note_on,0,0,3,,,,,,,,2,52,64
0,program_change,0,0,3,,,,,,,0,2,,
0,track_name,0,1,3,,,,,,,,,,
0,program_change,0,0,2,,,,,,,0,1,,
0,track_name,0,1,2,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,0,64,64
0,program_change,0,0,1,,,,,,,0,0,,
0,track_name,0,1,1,,,,,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,444444,,,,
0,key_signature,0,1,0,,,,,E,,,,,
0,time_signature,0,1,0,12,8,12,8,,,,,,
120,note_on,120,0,1,,,,,,,,0,68,64
135,note_on,15,0,1,,,,,,,,0,64,0
240,note_on,105,0,1,,,,,,,,0,68,0
240,note_on,0,0,1,,,,,,,,0,71,64
360,note_on,360,0,2,,,,,,,,1,56,64
360,note_on,120,0,1,,,,,,,,0,71,0
360,note_on,0,0,1,,,,,,,,0,76,64
480,note_on,120,0,1,,,,,,,,0,76,0
480,note_on,0,0,1,,,,,,,,0,75,64
600,note_on,0,0,1,,,,,,,,0,76,64
600,note_on,120,0,1,,,,,,,,0,75,0
720,note_on,0,0,2,,,,,,,,1,57,64
720,note_on,360,0,2,,,,,,,,1,56,0
720,note_on,0,0,1,,,,,,,,0,73,72
720,note_on,120,0,1,,,,,,,,0,76,0
750,note_on,30,0,1,,,,,,,,0,75,60
753,note_on,3,0,1,,,,,,,,0,73,0
780,note_on,27,0,1,,,,,,,,0,73,77
783,note_on,3,0,1,,,,,,,,0,75,0
840,note_on,0,0,1,,,,,,,,0,71,64
840,note_on,57,0,1,,,,,,,,0,73,0
960,note_on,0,0,1,,,,,,,,0,73,64
960,note_on,120,0,1,,,,,,,,0,71,0
1080,note_on,120,0,1,,,,,,,,0,73,0
1080,note_on,0,0,1,,,,,,,,0,76,64
1200,note_on,0,0,2,,,,,,,,1,56,64
1200,note_on,480,0,2,,,,,,,,1,57,0
1320,note_on,0,0,2,,,,,,,,1,54,64
1320,note_on,120,0,2,,,,,,,,1,56,0
1440,note_on,360,0,1,,,,,,,,0,76,0
1440,note_on,0,0,1,,,,,,,,0,71,72
1440,note_on,0,0,2,,,,,,,,1,56,64
1440,note_on,120,0,2,,,,,,,,1,54,0
1470,note_on,30,0,1,,,,,,,,0,73,60
1473,note_on,3,0,1,,,,,,,,0,71,0
1500,note_on,27,0,1,,,,,,,,0,71,64
1503,note_on,3,0,1,,,,,,,,0,73,0
1560,note_on,57,0,1,,,,,,,,0,71,0
1560,note_on,0,0,1,,,,,,,,0,69,64
1680,note_on,120,0,1,,,,,,,,0,69,0
1680,note_on,0,0,1,,,,,,,,0,71,64
1800,note_on,0,0,1,,,,,,,,0,76,64
1800,note_on,120,0,1,,,,,,,,0,71,0
1920,note_on,0,0,2,,,,,,,,1,57,64
1920,note_on,480,0,2,,,,,,,,1,56,0
2040,note_on,120,0,2,,,,,,,,1,57,0
