tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,,,,,,,0,,,,,,
0,control_change,0,0,2,,,,,,,,,,,,,,,1,10,64,,
0,control_change,0,0,2,,,,,,,,,,,,,,,1,7,100,,
0,program_change,0,0,2,,,,,,,,,,,,,,0,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,,,,,,,0,,,81,107
0,control_change,0,0,1,,,,,,,,,,,,,,,0,10,64,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,7,100,,
0,program_change,0,0,1,,,,,,,,,,,,,,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,,,,,,,,
0,smpte_offset,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,,,,,,,833333,,,,,,,
0,key_signature,0,1,0,,,,,,,,,,,C,,,,,,,,
0,time_signature,0,1,0,,,,,,,1,16,6,8,,,,,,,,,
48,note_on,48,0,1,,,,,,,,,,,,,,,0,,,81,0
60,time_signature,60,1,0,,,,,,,4,4,24,8,,,,,,,,,
60,note_on,12,0,1,,,,,,,,,,,,,,,0,,,81,107
120,note_on,120,0,2,,,,,,,,,,,,,,,1,,,57,107
180,note_on,60,0,2,,,,,,,,,,,,,,,1,,,61,107
240,note_on,60,0,2,,,,,,,,,,,,,,,1,,,64,107
252,note_on,192,0,1,,,,,,,,,,,,,,,0,,,81,0
300,note_on,48,0,1,,,,,,,,,,,,,,,0,,,69,107
360,note_on,60,0,1,,,,,,,,,,,,,,,0,,,73,107
408,note_on,48,0,1,,,,,,,,,,,,,,,0,,,73,0
420,note_on,12,0,1,,,,,,,,,,,,,,,0,,,76,107
468,note_on,48,0,1,,,,,,,,,,,,,,,0,,,76,0
480,note_on,12,0,1,,,,,,,,,,,,,,,0,,,81,107
492,note_on,12,0,1,,,,,,,,,,,,,,,0,,,69,0
492,note_on,0,0,2,,,,,,,,,,,,,,,1,,,61,0
492,note_on,252,0,2,,,,,,,,,,,,,,,1,,,64,0
540,note_on,48,0,1,,,,,,,,,,,,,,,0,,,71,107
540,note_on,48,0,2,,,,,,,,,,,,,,,1,,,62,107
588,note_on,48,0,1,,,,,,,,,,,,,,,0,,,81,0
600,note_on,12,0,1,,,,,,,,,,,,,,,0,,,81,107
648,note_on,48,0,1,,,,,,,,,,,,,,,0,,,81,0
660,note_on,12,0,1,,,,,,,,,,,,,,,0,,,80,107
708,note_on,48,0,1,,,,,,,,,,,,,,,0,,,80,0
720,note_on,12,0,1,,,,,,,,,,,,,,,0,,,78,107
768,note_on,48,0,1,,,,,,,,,,,,,,,0,,,78,0
780,note_on,12,0,1,,,,,,,,,,,,,,,0,,,80,107
828,note_on,48,0,1,,,,,,,,,,,,,,,0,,,80,0
840,note_on,12,0,1,,,,,,,,,,,,,,,0,,,83,107
888,note_on,48,0,1,,,,,,,,,,,,,,,0,,,83,0
900,note_on,12,0,1,,,,,,,,,,,,,,,0,,,76,107
924,note_on,24,0,1,,,,,,,,,,,,,,,0,,,71,0
924,note_on,384,0,2,,,,,,,,,,,,,,,1,,,62,0
948,note_on,24,0,1,,,,,,,,,,,,,,,0,,,76,0
960,note_on,12,0,1,,,,,,,,,,,,,,,0,,,78,107
1008,note_on,48,0,1,,,,,,,,,,,,,,,0,,,78,0
1020,note_on,96,0,2,,,,,,,,,,,,,,,1,,,64,107
1020,note_on,12,0,1,,,,,,,,,,,,,,,0,,,79,107
1080,note_on,60,0,1,,,,,,,,,,,,,,,0,,,76,107
1140,note_on,60,0,1,,,,,,,,,,,,,,,0,,,73,107
1200,note_on,60,0,1,,,,,,,,,,,,,,,0,,,69,107
1212,note_on,192,0,2,,,,,,,,,,,,,,,1,,,64,0
1260,note_on,48,0,2,,,,,,,,,,,,,,,1,,,66,107
1308,note_on,108,0,1,,,,,,,,,,,,,,,0,,,79,0
1356,note_on,48,0,1,,,,,,,,,,,,,,,0,,,76,0
1356,note_on,0,0,1,,,,,,,,,,,,,,,0,,,69,0
1356,note_on,0,0,1,,,,,,,,,,,,,,,0,,,73,0
1380,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,107
1380,note_on,24,0,1,,,,,,,,,,,,,,,0,,,78,107
1404,note_on,144,0,2,,,,,,,,,,,,,,,1,,,66,0
1440,note_on,36,0,2,,,,,,,,,,,,,,,1,,,68,107
1476,note_on,96,0,1,,,,,,,,,,,,,,,0,,,78,0
1488,note_on,48,0,2,,,,,,,,,,,,,,,1,,,68,0
1500,note_on,24,0,1,,,,,,,,,,,,,,,0,,,76,107
1500,note_on,12,0,2,,,,,,,,,,,,,,,1,,,69,107
1548,note_on,48,0,1,,,,,,,,,,,,,,,0,,,74,0
1560,note_on,12,0,1,,,,,,,,,,,,,,,0,,,74,107
1608,note_on,48,0,1,,,,,,,,,,,,,,,0,,,74,0
1620,note_on,12,0,1,,,,,,,,,,,,,,,0,,,73,107
1668,note_on,48,0,1,,,,,,,,,,,,,,,0,,,73,0
1680,note_on,12,0,1,,,,,,,,,,,,,,,0,,,71,107
1728,note_on,48,0,1,,,,,,,,,,,,,,,0,,,71,0
1740,note_on,12,0,1,,,,,,,,,,,,,,,0,,,73,107
1788,note_on,288,0,2,,,,,,,,,,,,,,,1,,,69,0
1800,note_on,12,0,2,,,,,,,,,,,,,,,1,,,71,107
1848,note_on,48,0,2,,,,,,,,,,,,,,,1,,,71,0
1860,note_on,12,0,2,,,,,,,,,,,,,,,1,,,64,107
1884,note_on,144,0,1,,,,,,,,,,,,,,,0,,,76,0
1908,note_on,48,0,2,,,,,,,,,,,,,,,1,,,64,0
1920,note_on,12,0,2,,,,,,,,,,,,,,,1,,,66,107
1968,note_on,48,0,2,,,,,,,,,,,,,,,1,,,66,0
1980,note_on,96,0,1,,,,,,,,,,,,,,,0,,,76,107
1980,note_on,12,0,2,,,,,,,,,,,,,,,1,,,67,107
2028,note_on,48,0,2,,,,,,,,,,,,,,,1,,,67,0
2040,note_on,12,0,2,,,,,,,,,,,,,,,1,,,64,107
2088,note_on,48,0,2,,,,,,,,,,,,,,,1,,,64,0
2100,note_on,12,0,2,,,,,,,,,,,,,,,1,,,61,107
2124,note_on,24,0,2,,,,,,,,,,,,,,,1,,,57,0
2160,note_on,36,0,2,,,,,,,,,,,,,,,1,,,57,107
2196,note_on,36,0,2,,,,,,,,,,,,,,,1,,,61,0
2220,note_on,24,0,2,,,,,,,,,,,,,,,1,,,66,107
2268,note_on,0,0,1,,,,,,,,,,,,,,,0,,,73,0
2268,note_on,288,0,1,,,,,,,,,,,,,,,0,,,76,0
2280,note_on,12,0,1,,,,,,,,,,,,,,,0,,,69,107
2316,note_on,96,0,2,,,,,,,,,,,,,,,1,,,66,0
2340,note_on,60,0,1,,,,,,,,,,,,,,,0,,,74,107
2340,note_on,24,0,2,,,,,,,,,,,,,,,1,,,65,107
2376,note_on,36,0,1,,,,,,,,,,,,,,,0,,,69,0
2400,note_on,24,0,1,,,,,,,,,,,,,,,0,,,68,107
2436,note_on,96,0,2,,,,,,,,,,,,,,,1,,,65,0
2448,note_on,48,0,1,,,,,,,,,,,,,,,0,,,68,0
2460,note_on,24,0,2,,,,,,,,,,,,,,,1,,,64,107
2460,note_on,12,0,1,,,,,,,,,,,,,,,0,,,69,107
2508,note_on,48,0,1,,,,,,,,,,,,,,,0,,,74,0
2520,note_on,12,0,1,,,,,,,,,,,,,,,0,,,74,107
2568,note_on,48,0,1,,,,,,,,,,,,,,,0,,,74,0
2580,note_on,12,0,1,,,,,,,,,,,,,,,0,,,73,107
2628,note_on,48,0,1,,,,,,,,,,,,,,,0,,,73,0
2640,note_on,12,0,1,,,,,,,,,,,,,,,0,,,71,107
2652,note_on,192,0,2,,,,,,,,,,,,,,,1,,,64,0
2652,note_on,12,0,1,,,,,,,,,,,,,,,0,,,69,0
2688,note_on,36,0,1,,,,,,,,,,,,,,,0,,,71,0
2700,note_on,12,0,1,,,,,,,,,,,,,,,0,,,69,107
2700,note_on,48,0,2,,,,,,,,,,,,,,,1,,,64,107
2700,note_on,0,0,1,,,,,,,,,,,,,,,0,,,73,107
2729,note_on,29,0,1,,,,,,,,,,,,,,,0,,,69,0
2730,note_on,1,0,1,,,,,,,,,,,,,,,0,,,68,107
2748,note_on,48,0,2,,,,,,,,,,,,,,,1,,,57,0
2759,note_on,29,0,1,,,,,,,,,,,,,,,0,,,68,0
2760,note_on,12,0,2,,,,,,,,,,,,,,,1,,,61,107
2760,note_on,1,0,1,,,,,,,,,,,,,,,0,,,69,107
2808,note_on,48,0,2,,,,,,,,,,,,,,,1,,,61,0
2820,note_on,12,0,2,,,,,,,,,,,,,,,1,,,54,107
2856,note_on,96,0,1,,,,,,,,,,,,,,,0,,,69,0
2868,note_on,48,0,2,,,,,,,,,,,,,,,1,,,54,0
2880,note_on,12,0,2,,,,,,,,,,,,,,,1,,,56,107
2892,note_on,36,0,1,,,,,,,,,,,,,,,0,,,73,0
2892,note_on,12,0,2,,,,,,,,,,,,,,,1,,,64,0
2928,note_on,36,0,2,,,,,,,,,,,,,,,1,,,56,0
2940,note_on,0,0,2,,,,,,,,,,,,,,,1,,,63,107
2940,note_on,12,0,2,,,,,,,,,,,,,,,1,,,57,107
2940,note_on,48,0,1,,,,,,,,,,,,,,,0,,,66,107
2940,note_on,0,0,1,,,,,,,,,,,,,,,0,,,71,107
2988,note_on,48,0,2,,,,,,,,,,,,,,,1,,,57,0
3000,note_on,12,0,2,,,,,,,,,,,,,,,1,,,54,107
3048,note_on,48,0,2,,,,,,,,,,,,,,,1,,,54,0
3060,note_on,12,0,2,,,,,,,,,,,,,,,1,,,51,107
3108,note_on,48,0,2,,,,,,,,,,,,,,,1,,,51,0
3120,note_on,12,0,2,,,,,,,,,,,,,,,1,,,47,107
3132,note_on,0,0,1,,,,,,,,,,,,,,,0,,,66,0
3132,note_on,12,0,2,,,,,,,,,,,,,,,1,,,63,0
3132,note_on,192,0,1,,,,,,,,,,,,,,,0,,,71,0
3168,note_on,36,0,2,,,,,,,,,,,,,,,1,,,47,0
3180,note_on,12,0,2,,,,,,,,,,,,,,,1,,,56,107
3180,note_on,48,0,1,,,,,,,,,,,,,,,0,,,71,107
3240,note_on,60,0,2,,,,,,,,,,,,,,,1,,,59,107
3300,note_on,120,0,1,,,,,,,,,,,,,,,0,,,64,107
3324,note_on,24,0,1,,,,,,,,,,,,,,,0,,,71,0
3336,note_on,96,0,2,,,,,,,,,,,,,,,1,,,59,0
3360,note_on,36,0,1,,,,,,,,,,,,,,,0,,,73,107
3372,note_on,36,0,2,,,,,,,,,,,,,,,1,,,56,0
3408,note_on,48,0,1,,,,,,,,,,,,,,,0,,,73,0
3420,note_on,0,0,2,,,,,,,,,,,,,,,1,,,61,107
3420,note_on,12,0,1,,,,,,,,,,,,,,,0,,,69,107
3420,note_on,48,0,2,,,,,,,,,,,,,,,1,,,54,107
3468,note_on,48,0,1,,,,,,,,,,,,,,,0,,,69,0
3480,note_on,12,0,1,,,,,,,,,,,,,,,0,,,73,107
3528,note_on,48,0,1,,,,,,,,,,,,,,,0,,,73,0
3540,note_on,12,0,1,,,,,,,,,,,,,,,0,,,66,107
3588,note_on,48,0,1,,,,,,,,,,,,,,,0,,,66,0
3600,note_on,12,0,1,,,,,,,,,,,,,,,0,,,68,107
3648,note_on,48,0,1,,,,,,,,,,,,,,,0,,,68,0
3660,note_on,12,0,1,,,,,,,,,,,,,,,0,,,69,107
3708,note_on,48,0,1,,,,,,,,,,,,,,,0,,,64,0
3720,note_on,12,0,1,,,,,,,,,,,,,,,0,,,66,107
3756,note_on,336,0,2,,,,,,,,,,,,,,,1,,,61,0
3768,note_on,48,0,1,,,,,,,,,,,,,,,0,,,66,0
3780,note_on,24,0,2,,,,,,,,,,,,,,,1,,,59,107
3780,note_on,12,0,1,,,,,,,,,,,,,,,0,,,63,107
3804,note_on,24,0,2,,,,,,,,,,,,,,,1,,,54,0
3828,note_on,24,0,2,,,,,,,,,,,,,,,1,,,59,0
3840,note_on,12,0,2,,,,,,,,,,,,,,,1,,,57,107
3852,note_on,72,0,1,,,,,,,,,,,,,,,0,,,69,0
3876,note_on,24,0,1,,,,,,,,,,,,,,,0,,,63,0
3888,note_on,48,0,2,,,,,,,,,,,,,,,1,,,57,0
3900,note_on,0,0,1,,,,,,,,,,,,,,,0,,,64,107
3900,note_on,12,0,2,,,,,,,,,,,,,,,1,,,59,107
3900,note_on,0,0,2,,,,,,,,,,,,,,,1,,,52,107
3900,note_on,24,0,1,,,,,,,,,,,,,,,0,,,69,107
3948,note_on,48,0,1,,,,,,,,,,,,,,,0,,,69,0
3960,note_on,12,0,1,,,,,,,,,,,,,,,0,,,69,107
4008,note_on,48,0,1,,,,,,,,,,,,,,,0,,,69,0
4020,note_on,12,0,1,,,,,,,,,,,,,,,0,,,68,107
4068,note_on,48,0,1,,,,,,,,,,,,,,,0,,,68,0
4080,note_on,12,0,1,,,,,,,,,,,,,,,0,,,66,107
4092,note_on,12,0,1,,,,,,,,,,,,,,,0,,,64,0
4092,note_on,192,0,2,,,,,,,,,,,,,,,1,,,59,0
4128,note_on,36,0,1,,,,,,,,,,,,,,,0,,,66,0
4140,note_on,12,0,1,,,,,,,,,,,,,,,0,,,64,107
4140,note_on,0,0,1,,,,,,,,,,,,,,,0,,,68,107
4140,note_on,48,0,2,,,,,,,,,,,,,,,1,,,59,107
4169,note_on,29,0,1,,,,,,,,,,,,,,,0,,,64,0
4170,note_on,1,0,1,,,,,,,,,,,,,,,0,,,63,107
4188,note_on,48,0,2,,,,,,,,,,,,,,,1,,,52,0
4194,note_on,24,0,1,,,,,,,,,,,,,,,0,,,63,0
4200,note_on,6,0,1,,,,,,,,,,,,,,,0,,,64,107
4200,note_on,12,0,2,,,,,,,,,,,,,,,1,,,54,107
4248,note_on,48,0,2,,,,,,,,,,,,,,,1,,,54,0
4260,note_on,12,0,2,,,,,,,,,,,,,,,1,,,47,107
4308,note_on,48,0,2,,,,,,,,,,,,,,,1,,,47,0
4320,note_on,12,0,2,,,,,,,,,,,,,,,1,,,49,107
4368,note_on,48,0,2,,,,,,,,,,,,,,,1,,,49,0
4380,note_on,12,0,2,,,,,,,,,,,,,,,1,,,50,107
4440,note_on,60,0,2,,,,,,,,,,,,,,,1,,,47,107
4500,note_on,60,0,2,,,,,,,,,,,,,,,1,,,44,107
4524,note_on,324,0,1,,,,,,,,,,,,,,,0,,,64,0
4524,note_on,0,0,1,,,,,,,,,,,,,,,0,,,68,0
4524,note_on,24,0,2,,,,,,,,,,,,,,,1,,,59,0
4560,note_on,36,0,2,,,,,,,,,,,,,,,1,,,40,107
4560,note_on,36,0,1,,,,,,,,,,,,,,,0,,,68,107
4608,note_on,48,0,2,,,,,,,,,,,,,,,1,,,40,0
4608,note_on,0,0,2,,,,,,,,,,,,,,,1,,,44,0
