tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,key_signature,,,,,0,1,0,C,,,,
0,set_tempo,,,,,0,1,0,,1000000,,,
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,1,,,,,
0,track_name,,,,,0,1,2,,,,,
0,track_name,,,,,0,1,3,,,,,
512,note_on,,,,,512,0,1,,,60,96,0
1024,note_off,,,,,512,0,1,,,60,0,0
1024,note_on,,,,,0,0,1,,,64,96,0
1024,note_on,,,,,1024,0,3,,,48,96,2
1536,note_off,,,,,512,0,1,,,64,0,0
1536,note_on,,,,,0,0,1,,,69,96,0
2048,note_on,,,,,0,0,3,,,52,96,2
2048,note_off,,,,,1024,0,3,,,48,0,2
2560,note_off,,,,,1024,0,1,,,69,0,0
2560,note_on,,,,,2560,0,2,,,55,96,1
2560,note_on,,,,,0,0,1,,,67,96,0
3072,note_off,,,,,1024,0,3,,,52,0,2
3072,note_on,,,,,0,0,3,,,57,96,2
3072,note_off,,,,,512,0,2,,,55,0,1
3072,note_on,,,,,0,0,2,,,60,96,1
3584,note_on,,,,,0,0,1,,,66,96,0
3584,note_off,,,,,512,0,2,,,60,0,1
3584,note_on,,,,,0,0,2,,,64,96,1
3584,note_off,,,,,1024,0,1,,,67,0,0
3840,note_on,,,,,0,0,1,,,64,96,0
3840,note_off,,,,,256,0,1,,,66,0,0
4096,note_off,,,,,256,0,1,,,64,0,0
4096,note_on,,,,,0,0,1,,,66,96,0
4096,note_off,,,,,512,0,2,,,64,0,1
4096,note_on,,,,,0,0,2,,,62,96,1
4224,note_on,,,,,0,0,1,,,67,96,0
4224,note_off,,,,,128,0,1,,,66,0,0
4352,note_off,,,,,128,0,1,,,67,0,0
4352,note_on,,,,,0,0,1,,,69,96,0
4480,note_off,,,,,128,0,1,,,69,0,0
4480,note_on,,,,,0,0,1,,,71,96,0
4608,note_on,,,,,0,0,1,,,72,96,0
4608,note_off,,,,,128,0,1,,,71,0,0
4864,note_off,,,,,768,0,2,,,62,0,1
4864,note_on,,,,,0,0,2,,,60,96,1
5120,note_off,,,,,256,0,2,,,60,0,1
5120,note_on,,,,,0,0,2,,,62,96,1
5120,note_off,,,,,2048,0,3,,,57,0,2
5120,note_on,,,,,0,0,3,,,55,96,2
5632,note_off,,,,,1024,0,1,,,72,0,0
5632,note_on,,,,,0,0,1,,,71,96,0
5888,note_on,,,,,0,0,1,,,69,96,0
5888,note_off,,,,,256,0,1,,,71,0,0
6144,note_on,,,,,0,0,1,,,71,96,0
6144,note_off,,,,,256,0,1,,,69,0,0
6400,note_on,,,,,0,0,1,,,67,96,0
6400,note_off,,,,,256,0,1,,,71,0,0
6656,note_off,,,,,1536,0,2,,,62,0,1
6656,note_on,,,,,0,0,2,,,60,96,1
6656,note_off,,,,,256,0,1,,,67,0,0
6656,note_on,,,,,0,0,1,,,64,96,0
6912,note_on,,,,,0,0,2,,,59,96,1
6912,note_off,,,,,256,0,2,,,60,0,1
7168,note_on,,,,,0,0,3,,,54,96,2
7168,note_off,,,,,256,0,2,,,59,0,1
7168,note_on,,,,,0,0,2,,,57,96,1
7168,note_off,,,,,2048,0,3,,,55,0,2
7680,note_off,,,,,1024,0,1,,,64,0,0
7680,note_on,,,,,0,0,1,,,62,96,0
7680,note_off,,,,,512,0,3,,,54,0,2
7680,note_on,,,,,0,0,3,,,52,96,2
7936,note_off,,,,,256,0,1,,,62,0,0
7936,note_on,,,,,0,0,1,,,60,96,0
8192,note_on,,,,,0,0,3,,,54,96,2
8192,note_off,,,,,512,0,3,,,52,0,2
8192,note_off,,,,,256,0,1,,,60,0,0
8192,note_on,,,,,0,0,1,,,62,96,0
8448,note_on,,,,,0,0,3,,,55,96,2
8448,note_off,,,,,256,0,3,,,54,0,2
8704,note_off,,,,,256,0,3,,,55,0,2
8704,note_off,,,,,512,0,1,,,62,0,0
8704,note_on,,,,,0,0,3,,,57,96,2
8704,note_off,,,,,1536,0,2,,,57,0,1
8960,note_on,,,,,0,0,3,,,59,96,2
8960,note_off,,,,,256,0,3,,,57,0,2
9216,note_off,,,,,256,0,3,,,59,0,2
9216,note_on,,,,,0,0,3,,,60,96,2
9472,note_on,,,,,768,0,1,,,62,96,0
9728,note_on,,,,,0,0,1,,,64,96,0
9728,note_off,,,,,256,0,1,,,62,0,0
