tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,note_on,0,0,5,,,,,,,,0,,,54,75
0,note_on,0,0,5,,,,,,,,0,,,57,117
0,note_on,0,0,5,,,,,,,,0,,,62,90
0,control_change,0,0,5,,,,,,,,0,7,115,,
0,program_change,0,0,5,,,,,,,6,0,,,,
0,end_of_track,0,1,16,,,,,,,,,,,,
0,note_on,0,0,4,,,,,,,,10,,,38,111
0,program_change,0,0,6,,,,,,,6,0,,,,
0,control_change,0,0,4,,,,,,,,10,7,127,,
0,track_name,0,1,4,,,,,,,,,,,,
0,note_on,0,0,3,,,,,,,,1,,,54,93
0,control_change,0,0,3,,,,,,,,1,7,127,,
0,program_change,0,0,3,,,,,,,41,1,,,,
0,track_name,0,1,3,,,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,1,,,57,111
0,control_change,0,0,2,,,,,,,,1,7,127,,
0,program_change,0,0,4,,,,,,,42,10,,,,
0,control_change,0,0,6,,,,,,,,0,7,115,,
0,note_on,0,0,6,,,,,,,,0,,,50,80
0,track_name,0,1,7,,,,,,,,,,,,
0,track_name,0,1,16,,,,,,,,,,,,
0,end_of_track,0,1,15,,,,,,,,,,,,
0,track_name,0,1,15,,,,,,,,,,,,
0,end_of_track,0,1,14,,,,,,,,,,,,
0,track_name,0,1,14,,,,,,,,,,,,
0,end_of_track,0,1,13,,,,,,,,,,,,
0,end_of_track,0,1,12,,,,,,,,,,,,
0,track_name,0,1,12,,,,,,,,,,,,
0,end_of_track,0,1,11,,,,,,,,,,,,
0,track_name,0,1,11,,,,,,,,,,,,
0,end_of_track,0,1,10,,,,,,,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,
0,end_of_track,0,1,9,,,,,,,,,,,,
0,track_name,0,1,9,,,,,,,,,,,,
0,end_of_track,0,1,8,,,,,,,,,,,,
0,track_name,0,1,8,,,,,,,,,,,,
0,end_of_track,0,1,7,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,40,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,end_of_track,0,1,17,,,,,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,
0,set_tempo,0,1,0,,,,,,666667,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,40,1,,,,
0,control_change,0,0,1,,,,,,,,1,7,127,,
0,note_on,0,0,1,,,,,,,,1,,,62,127
0,key_signature,0,1,0,,,,,C,,,,,,,
3,aftertouch,3,0,2,,,,,,,,1,,64,,
3,aftertouch,3,0,3,,,,,,,,1,,64,,
3,aftertouch,3,0,1,,,,,,,,1,,64,,
13,aftertouch,10,0,1,,,,,,,,1,,0,,
15,aftertouch,2,0,1,,,,,,,,1,,32,,
15,aftertouch,12,0,2,,,,,,,,1,,32,,
15,aftertouch,12,0,3,,,,,,,,1,,32,,
25,aftertouch,10,0,1,,,,,,,,1,,0,,
27,aftertouch,2,0,1,,,,,,,,1,,16,,
27,aftertouch,12,0,3,,,,,,,,1,,16,,
27,aftertouch,12,0,2,,,,,,,,1,,16,,
37,aftertouch,10,0,1,,,,,,,,1,,0,,
39,aftertouch,12,0,2,,,,,,,,1,,8,,
39,aftertouch,2,0,1,,,,,,,,1,,8,,
39,aftertouch,12,0,3,,,,,,,,1,,8,,
48,aftertouch,9,0,1,,,,,,,,1,,0,,
51,aftertouch,12,0,3,,,,,,,,1,,4,,
51,aftertouch,12,0,2,,,,,,,,1,,4,,
51,aftertouch,3,0,1,,,,,,,,1,,4,,
61,aftertouch,10,0,1,,,,,,,,1,,0,,
63,aftertouch,2,0,1,,,,,,,,1,,2,,
63,aftertouch,12,0,2,,,,,,,,1,,2,,
63,aftertouch,12,0,3,,,,,,,,1,,2,,
73,aftertouch,10,0,1,,,,,,,,1,,0,,
75,aftertouch,12,0,3,,,,,,,,1,,1,,
75,aftertouch,12,0,2,,,,,,,,1,,1,,
75,aftertouch,2,0,1,,,,,,,,1,,1,,
85,aftertouch,10,0,1,,,,,,,,1,,0,,
96,note_on,96,0,6,,,,,,,,0,,,50,0
113,note_on,38,0,2,,,,,,,,1,,,57,0
113,note_on,28,0,1,,,,,,,,1,,,62,0
113,note_on,38,0,3,,,,,,,,1,,,54,0
113,note_on,113,0,4,,,,,,,,10,,,38,0
123,aftertouch,0,0,5,,,,,,,,0,,64,,
123,aftertouch,123,0,5,,,,,,,,0,,64,,
134,aftertouch,11,0,5,,,,,,,,0,,32,,
135,aftertouch,1,0,5,,,,,,,,0,,32,,
146,aftertouch,11,0,5,,,,,,,,0,,16,,
147,aftertouch,1,0,5,,,,,,,,0,,16,,
159,aftertouch,12,0,5,,,,,,,,0,,8,,
159,aftertouch,0,0,5,,,,,,,,0,,8,,
170,aftertouch,11,0,5,,,,,,,,0,,4,,
170,aftertouch,0,0,5,,,,,,,,0,,4,,
183,aftertouch,13,0,5,,,,,,,,0,,2,,
183,aftertouch,0,0,5,,,,,,,,0,,2,,
194,aftertouch,11,0,5,,,,,,,,0,,1,,
194,aftertouch,0,0,5,,,,,,,,0,,1,,
216,note_on,0,0,5,,,,,,,,0,,,57,0
216,note_on,0,0,5,,,,,,,,0,,,62,0
216,note_on,22,0,5,,,,,,,,0,,,54,0
240,note_on,0,0,5,,,,,,,,0,,,57,117
240,note_on,24,0,5,,,,,,,,0,,,66,98
240,note_on,127,0,3,,,,,,,,1,,,57,102
240,note_on,144,0,6,,,,,,,,0,,,38,80
240,note_on,127,0,2,,,,,,,,1,,,62,127
240,note_on,127,0,1,,,,,,,,1,,,66,127
240,note_on,127,0,4,,,,,,,,10,,,26,108
