tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,
0,key_signature,,,,,0,1,0,C,,,,,,
0,set_tempo,,,,,0,1,0,,681818,,,,,
0,program_change,,,,,0,0,2,,,,6,1,,
0,track_name,,,,,0,1,2,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,track_name,,,,,0,1,1,,,,,,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,track_name,,,,,0,1,3,,,,,,,
0,program_change,,,,,0,0,3,,,,6,2,,
360,note_on,,,,,360,0,2,,,,,1,64,79
480,note_on,,,,,120,0,2,,,,,1,64,0
480,note_on,,,,,0,0,2,,,,,1,66,79
720,note_on,,,,,240,0,2,,,,,1,66,0
780,note_on,,,,,60,0,2,,,,,1,59,64
840,note_on,,,,,60,0,2,,,,,1,59,0
840,note_on,,,,,0,0,2,,,,,1,61,64
900,note_on,,,,,60,0,2,,,,,1,61,0
900,note_on,,,,,0,0,2,,,,,1,63,64
960,note_on,,,,,60,0,2,,,,,1,63,0
960,note_on,,,,,0,0,2,,,,,1,64,64
1020,note_on,,,,,60,0,2,,,,,1,64,0
1020,note_on,,,,,0,0,2,,,,,1,63,64
1080,note_on,,,,,60,0,2,,,,,1,63,0
1080,note_on,,,,,0,0,2,,,,,1,64,64
1140,note_on,,,,,0,0,2,,,,,1,66,64
1140,note_on,,,,,60,0,2,,,,,1,64,0
1200,note_on,,,,,60,0,2,,,,,1,66,0
1200,note_on,,,,,0,0,2,,,,,1,68,64
1260,note_on,,,,,60,0,2,,,,,1,68,0
1260,note_on,,,,,0,0,2,,,,,1,69,64
1320,note_on,,,,,1320,0,1,,,,,0,71,79
1320,note_on,,,,,60,0,2,,,,,1,69,0
1380,note_on,,,,,60,0,2,,,,,1,68,64
1440,note_on,,,,,0,0,1,,,,,0,73,79
1440,note_on,,,,,120,0,1,,,,,0,71,0
1440,note_on,,,,,0,0,2,,,,,1,64,64
1440,note_on,,,,,60,0,2,,,,,1,68,0
1500,note_on,,,,,60,0,2,,,,,1,64,0
1500,note_on,,,,,0,0,2,,,,,1,63,64
1560,note_on,,,,,60,0,2,,,,,1,63,0
1560,note_on,,,,,0,0,2,,,,,1,64,64
1620,note_on,,,,,60,0,2,,,,,1,64,0
1620,note_on,,,,,0,0,2,,,,,1,66,64
1680,note_on,,,,,240,0,1,,,,,0,73,0
1680,note_on,,,,,60,0,2,,,,,1,66,0
1680,note_on,,,,,0,0,2,,,,,1,64,64
1740,note_on,,,,,0,0,2,,,,,1,63,64
1740,note_on,,,,,60,0,2,,,,,1,64,0
1740,note_on,,,,,60,0,1,,,,,0,66,64
1800,note_on,,,,,0,0,2,,,,,1,64,64
1800,note_on,,,,,60,0,1,,,,,0,66,0
1800,note_on,,,,,0,0,1,,,,,0,68,64
1800,note_on,,,,,60,0,2,,,,,1,63,0
1860,note_on,,,,,0,0,1,,,,,0,70,64
1860,note_on,,,,,60,0,1,,,,,0,68,0
1860,note_on,,,,,60,0,2,,,,,1,64,0
1860,note_on,,,,,0,0,2,,,,,1,66,64
1920,note_on,,,,,0,0,1,,,,,0,71,64
1920,note_on,,,,,60,0,1,,,,,0,70,0
1920,note_on,,,,,60,0,2,,,,,1,66,0
1920,note_on,,,,,0,0,2,,,,,1,63,64
1980,note_on,,,,,60,0,2,,,,,1,63,0
1980,note_on,,,,,0,0,2,,,,,1,61,64
1980,note_on,,,,,60,0,1,,,,,0,71,0
1980,note_on,,,,,0,0,1,,,,,0,70,64
2040,note_on,,,,,60,0,1,,,,,0,70,0
2040,note_on,,,,,60,0,2,,,,,1,61,0
2040,note_on,,,,,0,0,2,,,,,1,63,64
2040,note_on,,,,,0,0,1,,,,,0,71,64
2100,note_on,,,,,60,0,1,,,,,0,71,0
2100,note_on,,,,,0,0,1,,,,,0,73,64
2100,note_on,,,,,60,0,2,,,,,1,63,0
2100,note_on,,,,,0,0,2,,,,,1,64,64
2160,note_on,,,,,60,0,2,,,,,1,64,0
2160,note_on,,,,,0,0,2,,,,,1,66,64
2160,note_on,,,,,60,0,1,,,,,0,73,0
2160,note_on,,,,,0,0,1,,,,,0,75,64
2220,note_on,,,,,60,0,1,,,,,0,75,0
2220,note_on,,,,,0,0,2,,,,,1,68,64
