tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,7,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,8,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,,,,,,,0,,,,,,
0,note_on,0,0,2,,,,,,,,,,,,,,,1,,,48,100
0,control_change,0,0,2,,,,,,,,,,,,,,,1,10,59,,
0,control_change,0,0,2,,,,,,,,,,,,,,,1,7,100,,
0,program_change,0,0,2,,,,,,,,,,,,,,24,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,8,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,8,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,9,,,,,,,,,,,,,0,,,,,,
0,midi_port,0,1,16,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,15,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,15,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,15,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,14,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,14,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,14,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,13,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,13,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,13,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,12,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,12,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,12,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,11,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,11,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,11,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,10,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,10,,,,,,,,,,,,,0,,,,,,
0,end_of_track,0,1,9,,,,,,,,,,,,,,,,,,,
0,track_name,0,1,9,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,,,,,,,0,,,,,,
0,track_name,0,1,16,,,,,,,,,,,,,,,,,,,
0,end_of_track,0,1,16,,,,,,,,,,,,,,,,,,,
0,time_signature,0,1,0,,,,,,,4,4,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,,,,,,,Eb,,,,,,,,
0,smpte_offset,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,10,69,,
0,control_change,0,0,1,,,,,,,,,,,,,,,0,7,100,,
0,text,0,1,0,,,,,,,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,,,,,,,24,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,,,,,,,0,,,,,,
0,set_tempo,0,1,0,,,,,,,,,,,,750000,,,,,,,
240,note_on,240,0,1,,,,,,,,,,,,,,,0,,,72,100
360,note_on,120,0,1,,,,,,,,,,,,,,,0,,,72,0
360,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,100
480,note_on,480,0,2,,,,,,,,,,,,,,,1,,,48,0
480,note_on,120,0,1,,,,,,,,,,,,,,,0,,,74,0
480,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,100
720,note_on,240,0,1,,,,,,,,,,,,,,,0,,,75,0
720,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,100
960,note_on,240,0,1,,,,,,,,,,,,,,,0,,,79,0
960,note_on,0,0,1,,,,,,,,,,,,,,,0,,,83,100
1200,note_on,240,0,1,,,,,,,,,,,,,,,0,,,83,0
1200,note_on,0,0,1,,,,,,,,,,,,,,,0,,,84,100
1440,note_on,960,0,2,,,,,,,,,,,,,,,1,,,46,100
1440,note_on,240,0,1,,,,,,,,,,,,,,,0,,,84,0
1680,note_on,240,0,1,,,,,,,,,,,,,,,0,,,84,100
1920,note_on,240,0,1,,,,,,,,,,,,,,,0,,,84,0
1920,note_on,480,0,2,,,,,,,,,,,,,,,1,,,46,0
1920,note_on,0,0,2,,,,,,,,,,,,,,,1,,,44,100
2160,note_on,240,0,1,,,,,,,,,,,,,,,0,,,72,100
2280,note_on,120,0,1,,,,,,,,,,,,,,,0,,,72,0
2280,note_on,0,0,1,,,,,,,,,,,,,,,0,,,74,100
2400,note_on,480,0,2,,,,,,,,,,,,,,,1,,,44,0
2400,note_on,0,0,1,,,,,,,,,,,,,,,0,,,75,100
2400,note_on,120,0,1,,,,,,,,,,,,,,,0,,,74,0
2640,note_on,240,0,1,,,,,,,,,,,,,,,0,,,75,0
2640,note_on,0,0,1,,,,,,,,,,,,,,,0,,,79,100
2880,note_on,240,0,1,,,,,,,,,,,,,,,0,,,79,0
2880,note_on,0,0,1,,,,,,,,,,,,,,,0,,,83,100
3120,note_on,240,0,1,,,,,,,,,,,,,,,0,,,83,0
3120,note_on,0,0,1,,,,,,,,,,,,,,,0,,,84,100
3360,note_on,960,0,2,,,,,,,,,,,,,,,1,,,43,100
3360,note_on,240,0,1,,,,,,,,,,,,,,,0,,,84,0
3600,note_on,240,0,1,,,,,,,,,,,,,,,0,,,84,100
3840,note_on,240,0,1,,,,,,,,,,,,,,,0,,,84,0
3840,note_on,0,0,2,,,,,,,,,,,,,,,1,,,41,100
3840,note_on,480,0,2,,,,,,,,,,,,,,,1,,,43,0
4080,note_on,240,0,1,,,,,,,,,,,,,,,0,,,72,100
4200,note_on,120,0,1,,,,,,,,,,,,,,,0,,,72,0
