tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,4,4,24,8,0,1,0,,,,,
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,3,,,,,
0,track_name,,,,,0,1,2,,,,,
0,track_name,,,,,0,1,5,,,,,
0,set_tempo,,,,,0,1,0,,833333,,,
0,track_name,,,,,0,1,6,,,,,
0,track_name,,,,,0,1,1,,,,,
0,key_signature,,,,,0,1,0,G,,,,
512,note_on,,,,,512,0,1,,,67,96,0
768,note_off,,,,,256,0,1,,,67,0,0
768,note_on,,,,,0,0,1,,,69,96,0
1024,note_off,,,,,256,0,1,,,69,0,0
1024,note_on,,,,,0,0,1,,,71,96,0
1280,note_off,,,,,256,0,1,,,71,0,0
1280,note_on,,,,,0,0,1,,,72,96,0
1536,note_off,,,,,256,0,1,,,72,0,0
1536,note_on,,,,,0,0,1,,,74,96,0
1792,note_off,,,,,256,0,1,,,74,0,0
1792,note_on,,,,,0,0,1,,,72,96,0
2048,note_off,,,,,256,0,1,,,72,0,0
2048,note_on,,,,,0,0,1,,,71,96,0
2560,note_on,,,,,0,0,1,,,74,96,0
2560,note_on,,,,,2560,0,2,,,67,96,1
2560,note_off,,,,,512,0,1,,,71,0,0
2816,note_on,,,,,0,0,2,,,69,96,1
2816,note_off,,,,,256,0,2,,,67,0,1
3072,note_off,,,,,256,0,2,,,69,0,1
3072,note_on,,,,,0,0,2,,,71,96,1
3072,note_off,,,,,512,0,1,,,74,0,0
3072,note_on,,,,,0,0,1,,,79,96,0
3328,note_on,,,,,0,0,2,,,72,96,1
3328,note_off,,,,,256,0,2,,,71,0,1
3584,note_off,,,,,256,0,2,,,72,0,1
3584,note_on,,,,,0,0,2,,,74,96,1
3584,note_on,,,,,0,0,1,,,78,96,0
3584,note_off,,,,,512,0,1,,,79,0,0
3840,note_off,,,,,256,0,2,,,74,0,1
3840,note_on,,,,,0,0,2,,,72,96,1
4096,note_off,,,,,256,0,2,,,72,0,1
4096,note_on,,,,,0,0,2,,,71,96,1
4096,note_off,,,,,512,0,1,,,78,0,0
4096,note_on,,,,,0,0,1,,,79,96,0
4608,note_on,,,,,0,0,2,,,74,96,1
4608,note_on,,,,,4608,0,4,,,31,96,3
4608,note_on,,,,,4608,0,3,,,43,96,2
4608,note_off,,,,,512,0,2,,,71,0,1
4608,note_off,,,,,512,0,1,,,79,0,0
4608,note_on,,,,,0,0,1,,,71,96,0
4864,note_on,,,,,0,0,1,,,72,96,0
4864,note_off,,,,,256,0,1,,,71,0,0
5120,note_on,,,,,0,0,2,,,79,96,1
5120,note_off,,,,,512,0,2,,,74,0,1
5120,note_off,,,,,512,0,4,,,31,0,3
5120,note_on,,,,,0,0,4,,,35,96,3
5120,note_off,,,,,256,0,1,,,72,0,0
5120,note_on,,,,,0,0,1,,,74,96,0
5120,note_off,,,,,512,0,3,,,43,0,2
5120,note_on,,,,,0,0,3,,,47,96,2
5376,note_off,,,,,256,0,1,,,74,0,0
5376,note_on,,,,,0,0,1,,,76,96,0
5632,note_on,,,,,0,0,4,,,38,96,3
5632,note_off,,,,,256,0,1,,,76,0,0
5632,note_on,,,,,0,0,1,,,74,96,0
5632,note_off,,,,,512,0,4,,,35,0,3
5632,note_on,,,,,0,0,2,,,78,96,1
5632,note_off,,,,,512,0,2,,,79,0,1
5632,note_on,,,,,0,0,3,,,50,96,2
5632,note_off,,,,,512,0,3,,,47,0,2
5888,note_on,,,,,0,0,1,,,76,96,0
5888,note_off,,,,,256,0,1,,,74,0,0
6144,note_on,,,,,0,0,2,,,79,96,1
6144,note_on,,,,,0,0,1,,,74,96,0
6144,note_off,,,,,256,0,1,,,76,0,0
6144,note_on,,,,,0,0,3,,,47,96,2
6144,note_on,,,,,0,0,4,,,35,96,3
6144,note_off,,,,,512,0,4,,,38,0,3
6144,note_off,,,,,512,0,2,,,78,0,1
6144,note_off,,,,,512,0,3,,,50,0,2
6400,note_off,,,,,256,0,1,,,74,0,0
6400,note_on,,,,,0,0,1,,,72,96,0
6656,note_off,,,,,512,0,4,,,35,0,3
6656,note_on,,,,,0,0,2,,,83,96,1
6656,note_on,,,,,0,0,3,,,43,96,2
6656,note_on,,,,,0,0,4,,,31,96,3
6656,note_on,,,,,0,0,1,,,74,96,0
6656,note_off,,,,,256,0,1,,,72,0,0
6656,note_off,,,,,512,0,2,,,79,0,1
6656,note_off,,,,,512,0,3,,,47,0,2
6912,note_on,,,,,0,0,1,,,79,96,0
6912,note_off,,,,,256,0,1,,,74,0,0
7168,note_off,,,,,512,0,3,,,43,0,2
7168,note_on,,,,,0,0,3,,,50,96,2
7168,note_off,,,,,512,0,4,,,31,0,3
7168,note_on,,,,,0,0,4,,,38,96,3
7168,note_on,,,,,0,0,2,,,81,96,1
7168,note_off,,,,,256,0,1,,,79,0,0
7168,note_on,,,,,0,0,1,,,78,96,0
7168,note_off,,,,,512,0,2,,,83,0,1
7424,note_off,,,,,256,0,1,,,78,0,0
7424,note_on,,,,,0,0,1,,,76,96,0
7680,note_off,,,,,512,0,2,,,81,0,1
7680,note_on,,,,,0,0,2,,,78,96,1
7680,note_off,,,,,512,0,3,,,50,0,2
7680,note_off,,,,,512,0,4,,,38,0,3
7680,note_off,,,,,256,0,1,,,76,0,0
7680,note_on,,,,,0,0,1,,,74,96,0
7936,note_off,,,,,256,0,1,,,74,0,0
7936,note_on,,,,,0,0,1,,,72,96,0
8192,note_off,,,,,256,0,1,,,72,0,0
8192,note_on,,,,,0,0,1,,,71,96,0
8192,note_on,,,,,0,0,2,,,79,96,1
8192,note_off,,,,,512,0,2,,,78,0,1
8704,note_off,,,,,512,0,2,,,79,0,1
8704,note_on,,,,,1024,0,3,,,43,96,2
8704,note_on,,,,,1024,0,4,,,31,96,3
8704,note_on,,,,,0,0,2,,,71,96,1
8704,note_off,,,,,512,0,1,,,71,0,0
8704,note_on,,,,,0,0,1,,,74,96,0
8960,note_off,,,,,256,0,2,,,71,0,1
8960,note_on,,,,,0,0,2,,,72,96,1
9216,note_off,,,,,256,0,2,,,72,0,1
9216,note_on,,,,,0,0,2,,,74,96,1
9216,note_on,,,,,0,0,4,,,35,96,3
9216,note_off,,,,,512,0,4,,,31,0,3
9216,note_on,,,,,0,0,3,,,47,96,2
9216,note_off,,,,,512,0,3,,,43,0,2
9216,note_off,,,,,512,0,1,,,74,0,0
9216,note_on,,,,,0,0,1,,,79,96,0
9472,note_off,,,,,256,0,2,,,74,0,1
9472,note_on,,,,,0,0,2,,,76,96,1
9728,note_off,,,,,256,0,2,,,76,0,1
9728,note_on,,,,,0,0,2,,,74,96,1
9728,note_on,,,,,0,0,1,,,78,96,0
9728,note_off,,,,,512,0,1,,,79,0,0
9728,note_off,,,,,512,0,3,,,47,0,2
9728,note_off,,,,,512,0,4,,,35,0,3
9728,note_on,,,,,0,0,4,,,38,96,3
9728,note_on,,,,,0,0,3,,,50,96,2
9984,note_on,,,,,0,0,2,,,76,96,1
9984,note_off,,,,,256,0,2,,,74,0,1
10240,note_on,,,,,0,0,2,,,74,96,1
10240,note_off,,,,,256,0,2,,,76,0,1
10240,note_off,,,,,512,0,4,,,38,0,3
10240,note_on,,,,,0,0,3,,,47,96,2
10240,note_on,,,,,0,0,4,,,35,96,3
10240,note_off,,,,,512,0,3,,,50,0,2
10240,note_off,,,,,512,0,1,,,78,0,0
10240,note_on,,,,,0,0,1,,,79,96,0
10496,note_off,,,,,256,0,2,,,74,0,1
10496,note_on,,,,,0,0,2,,,72,96,1
10752,note_off,,,,,512,0,4,,,35,0,3
10752,note_on,,,,,0,0,4,,,31,96,3
10752,note_off,,,,,512,0,1,,,79,0,0
10752,note_off,,,,,512,0,3,,,47,0,2
10752,note_on,,,,,0,0,3,,,43,96,2
10752,note_on,,,,,0,0,1,,,83,96,0
10752,note_on,,,,,0,0,2,,,74,96,1
10752,note_off,,,,,256,0,2,,,72,0,1
11008,note_on,,,,,0,0,2,,,79,96,1
11008,note_off,,,,,256,0,2,,,74,0,1
11264,note_off,,,,,256,0,2,,,79,0,1
11264,note_on,,,,,0,0,2,,,78,96,1
11264,note_on,,,,,0,0,1,,,81,96,0
11264,note_off,,,,,512,0,1,,,83,0,0
11264,note_off,,,,,512,0,3,,,43,0,2
11264,note_off,,,,,512,0,4,,,31,0,3
11264,note_on,,,,,0,0,4,,,38,96,3
11264,note_on,,,,,0,0,3,,,50,96,2
11520,note_on,,,,,0,0,2,,,76,96,1
11520,note_off,,,,,256,0,2,,,78,0,1
11776,note_on,,,,,0,0,2,,,74,96,1
11776,note_off,,,,,256,0,2,,,76,0,1
11776,note_off,,,,,512,0,1,,,81,0,0
11776,note_on,,,,,0,0,4,,,26,96,3
11776,note_on,,,,,0,0,3,,,38,96,2
11776,note_on,,,,,0,0,1,,,78,96,0
11776,note_off,,,,,512,0,3,,,50,0,2
11776,note_off,,,,,512,0,4,,,38,0,3
12032,note_off,,,,,256,0,2,,,74,0,1
12032,note_on,,,,,0,0,2,,,72,96,1
12288,note_off,,,,,512,0,3,,,38,0,2
12288,note_on,,,,,0,0,3,,,43,96,2
12288,note_on,,,,,0,0,4,,,31,96,3
12288,note_off,,,,,512,0,4,,,26,0,3
12288,note_on,,,,,0,0,2,,,71,96,1
12288,note_off,,,,,256,0,2,,,72,0,1
12288,note_off,,,,,512,0,1,,,78,0,0
12288,note_on,,,,,0,0,1,,,79,96,0
12544,note_on,,,,,0,0,1,,,81,96,0
12544,note_off,,,,,256,0,1,,,79,0,0
12800,note_on,,,,,0,0,1,,,83,96,0
12800,note_off,,,,,256,0,1,,,81,0,0
12800,note_off,,,,,512,0,2,,,71,0,1
12800,note_on,,,,,0,0,2,,,76,96,1
13056,note_off,,,,,256,0,2,,,76,0,1
13056,note_on,,,,,0,0,1,,,79,96,0
13056,note_off,,,,,256,0,1,,,83,0,0
13056,note_on,,,,,0,0,2,,,75,96,1
13312,note_on,,,,,0,0,2,,,76,96,1
13312,note_off,,,,,1024,0,3,,,43,0,2
13312,note_off,,,,,256,0,1,,,79,0,0
13312,note_on,,,,,0,0,1,,,76,96,0
13312,note_off,,,,,1024,0,4,,,31,0,3
13312,note_off,,,,,256,0,2,,,75,0,1
13568,note_off,,,,,256,0,1,,,76,0,0
13568,note_on,,,,,0,0,1,,,79,96,0
13824,note_on,,,,,512,0,3,,,55,96,2
13824,note_off,,,,,256,0,1,,,79,0,0
13824,note_on,,,,,512,0,4,,,43,96,3
13824,note_on,,,,,0,0,1,,,78,96,0
14080,note_on,,,,,0,0,1,,,76,96,0
14080,note_off,,,,,256,0,1,,,78,0,0
14336,note_off,,,,,512,0,3,,,55,0,2
14336,note_off,,,,,256,0,1,,,76,0,0
14336,note_off,,,,,512,0,4,,,43,0,3
14336,note_on,,,,,0,0,4,,,42,96,3
14336,note_on,,,,,0,0,3,,,54,96,2
14336,note_on,,,,,0,0,1,,,81,96,0
14592,note_on,,,,,0,0,1,,,76,96,0
14592,note_off,,,,,256,0,1,,,81,0,0
14848,note_off,,,,,256,0,1,,,76,0,0
14848,note_off,,,,,1536,0,2,,,76,0,1
14848,note_on,,,,,0,0,2,,,69,96,1
14848,note_on,,,,,0,0,1,,,78,96,0
