tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,channel,data,tempo,program,note,velocity
0,note_on,0,0,0,,,,,5,,,,50,96
0,channel_prefix,0,1,0,,,,,6,,,,,
0,track_name,0,1,0,,,,,,,,,,
0,channel_prefix,0,1,0,,,,,6,,,,,
0,instrument_name,0,1,0,,,,,,,,,,
0,program_change,0,0,0,,,,,6,,,43,,
0,note_on,0,0,0,,,,,6,,,,38,96
10,note_off,10,0,0,,,,,1,,,,62,0
10,note_off,0,0,0,,,,,3,,,,62,0
12,note_on,2,0,0,,,,,1,,,,64,96
12,note_on,0,0,0,,,,,3,,,,64,104
21,note_off,9,0,0,,,,,5,,,,50,0
21,note_off,0,0,0,,,,,6,,,,38,0
22,note_off,1,0,0,,,,,1,,,,64,0
22,note_off,0,0,0,,,,,3,,,,64,0
24,note_on,2,0,0,,,,,1,,,,65,96
24,note_on,0,0,0,,,,,3,,,,65,104
24,note_on,0,0,0,,,,,5,,,,62,96
24,note_on,0,0,0,,,,,6,,,,50,96
34,note_off,10,0,0,,,,,1,,,,65,0
34,note_off,0,0,0,,,,,3,,,,65,0
36,note_on,2,0,0,,,,,1,,,,67,96
36,note_on,0,0,0,,,,,3,,,,67,104
45,note_off,9,0,0,,,,,5,,,,62,0
45,note_off,0,0,0,,,,,6,,,,50,0
46,note_off,1,0,0,,,,,1,,,,67,0
46,note_off,0,0,0,,,,,3,,,,67,0
48,note_on,2,0,0,,,,,1,,,,69,96
48,note_on,0,0,0,,,,,3,,,,69,104
48,note_on,0,0,0,,,,,5,,,,60,96
48,note_on,0,0,0,,,,,6,,,,48,96
63,note_off,15,0,0,,,,,4,,,,65,0
69,note_off,6,0,0,,,,,1,,,,69,0
69,note_off,0,0,0,,,,,3,,,,69,0
69,note_off,0,0,0,,,,,5,,,,60,0
69,note_off,0,0,0,,,,,6,,,,48,0
72,note_on,3,0,0,,,,,1,,,,74,96
72,note_on,0,0,0,,,,,3,,,,74,104
72,note_on,0,0,0,,,,,4,,,,67,104
72,note_on,0,0,0,,,,,5,,,,58,96
72,note_on,0,0,0,,,,,6,,,,46,96
93,note_off,21,0,0,,,,,1,,,,74,0
93,note_off,0,0,0,,,,,3,,,,74,0
93,note_off,0,0,0,,,,,4,,,,67,0
93,note_off,0,0,0,,,,,5,,,,58,0
93,note_off,0,0,0,,,,,6,,,,46,0
96,note_on,3,0,0,,,,,1,,,,73,96
96,note_on,0,0,0,,,,,3,,,,73,104
96,note_on,0,0,0,,,,,4,,,,69,104
96,note_on,0,0,0,,,,,5,,,,57,96
96,note_on,0,0,0,,,,,6,,,,45,96
106,note_off,10,0,0,,,,,5,,,,57,0
106,note_off,0,0,0,,,,,6,,,,45,0
108,note_on,2,0,0,,,,,5,,,,55,96
108,note_on,0,0,0,,,,,6,,,,43,96
117,note_off,9,0,0,,,,,1,,,,73,0
117,note_off,0,0,0,,,,,3,,,,73,0
117,note_off,0,0,0,,,,,4,,,,69,0
118,note_off,1,0,0,,,,,5,,,,55,0
118,note_off,0,0,0,,,,,6,,,,43,0
120,note_on,2,0,0,,,,,1,,,,69,96
120,note_on,0,0,0,,,,,3,,,,69,104
120,note_on,0,0,0,,,,,4,,,,64,104
120,note_on,0,0,0,,,,,5,,,,57,96
120,note_on,0,0,0,,,,,6,,,,45,96
130,note_off,10,0,0,,,,,5,,,,57,0
130,note_off,0,0,0,,,,,6,,,,45,0
132,note_on,2,0,0,,,,,5,,,,58,96
132,note_on,0,0,0,,,,,6,,,,46,96
141,note_off,9,0,0,,,,,1,,,,69,0
141,note_off,0,0,0,,,,,3,,,,69,0
141,note_off,0,0,0,,,,,4,,,,64,0
142,note_off,1,0,0,,,,,5,,,,58,0
142,note_off,0,0,0,,,,,6,,,,46,0
144,note_on,2,0,0,,,,,1,,,,64,96
144,note_on,0,0,0,,,,,3,,,,64,104
144,note_on,0,0,0,,,,,4,,,,61,104
144,note_on,0,0,0,,,,,5,,,,57,96
144,note_on,0,0,0,,,,,6,,,,45,96
154,note_off,10,0,0,,,,,5,,,,57,0
154,note_off,0,0,0,,,,,6,,,,45,0
156,note_on,2,0,0,,,,,5,,,,55,96
156,note_on,0,0,0,,,,,6,,,,43,96
165,note_off,9,0,0,,,,,1,,,,64,0
165,note_off,0,0,0,,,,,3,,,,64,0
165,note_off,0,0,0,,,,,4,,,,61,0
166,note_off,1,0,0,,,,,5,,,,55,0
166,note_off,0,0,0,,,,,6,,,,43,0
168,note_on,2,0,0,,,,,1,,,,67,96
168,note_on,0,0,0,,,,,3,,,,67,104
168,note_on,0,0,0,,,,,5,,,,53,96
168,note_on,0,0,0,,,,,6,,,,41,96
178,note_off,10,0,0,,,,,5,,,,53,0
178,note_off,0,0,0,,,,,6,,,,41,0
180,note_on,2,0,0,,,,,5,,,,52,96
180,note_on,0,0,0,,,,,6,,,,40,96
189,note_off,9,0,0,,,,,1,,,,67,0
189,note_off,0,0,0,,,,,3,,,,67,0
190,note_off,1,0,0,,,,,5,,,,52,0
190,note_off,0,0,0,,,,,6,,,,40,0
192,note_on,2,0,0,,,,,1,,,,66,96
192,note_on,0,0,0,,,,,3,,,,66,104
192,note_on,0,0,0,,,,,5,,,,50,96
192,note_on,0,0,0,,,,,6,,,,38,96
202,note_off,10,0,0,,,,,5,,,,50,0
202,note_off,0,0,0,,,,,6,,,,38,0
204,note_on,2,0,0,,,,,5,,,,48,96
204,note_on,0,0,0,,,,,6,,,,36,96
213,note_off,9,0,0,,,,,1,,,,66,0
213,note_off,0,0,0,,,,,3,,,,66,0
214,note_off,1,0,0,,,,,5,,,,48,0
214,note_off,0,0,0,,,,,6,,,,36,0
216,note_on,2,0,0,,,,,1,,,,62,96
216,note_on,0,0,0,,,,,3,,,,62,104
216,note_on,0,0,0,,,,,4,,,,66,104
216,note_on,0,0,0,,,,,5,,,,50,96
216,note_on,0,0,0,,,,,6,,,,38,96
226,note_off,10,0,0,,,,,4,,,,66,0
226,note_off,0,0,0,,,,,5,,,,50,0
226,note_off,0,0,0,,,,,6,,,,38,0
228,note_on,2,0,0,,,,,4,,,,67,104
228,note_on,0,0,0,,,,,5,,,,51,96
228,note_on,0,0,0,,,,,6,,,,39,96
237,note_off,9,0,0,,,,,1,,,,62,0
237,note_off,0,0,0,,,,,3,,,,62,0
238,note_off,1,0,0,,,,,4,,,,67,0
238,note_off,0,0,0,,,,,5,,,,51,0
238,note_off,0,0,0,,,,,6,,,,39,0
240,note_on,2,0,0,,,,,1,,,,72,96
240,note_on,0,0,0,,,,,3,,,,72,104
240,note_on,0,0,0,,,,,4,,,,69,104
240,note_on,0,0,0,,,,,5,,,,50,96
240,note_on,0,0,0,,,,,6,,,,38,96
250,note_off,10,0,0,,,,,5,,,,50,0
250,note_off,0,0,0,,,,,6,,,,38,0
252,note_on,2,0,0,,,,,5,,,,48,96
252,note_on,0,0,0,,,,,6,,,,36,96
261,note_off,9,0,0,,,,,4,,,,69,0
262,note_off,1,0,0,,,,,5,,,,48,0
262,note_off,0,0,0,,,,,6,,,,36,0
264,note_on,2,0,0,,,,,4,,,,62,104
264,note_on,0,0,0,,,,,5,,,,47,96
264,note_on,0,0,0,,,,,6,,,,35,96
274,note_off,10,0,0,,,,,5,,,,47,0
274,note_off,0,0,0,,,,,6,,,,35,0
276,note_on,2,0,0,,,,,5,,,,45,96
276,note_on,0,0,0,,,,,6,,,,33,96
285,note_off,9,0,0,,,,,4,,,,62,0
286,note_off,1,0,0,,,,,5,,,,45,0
286,note_off,0,0,0,,,,,6,,,,33,0
288,note_on,2,0,0,,,,,4,,,,67,104
288,note_on,0,0,0,,,,,5,,,,43,96
288,note_on,0,0,0,,,,,6,,,,31,96
298,note_off,10,0,0,,,,,4,,,,67,0
300,note_on,2,0,0,,,,,4,,,,66,104
303,note_off,3,0,0,,,,,1,,,,72,0
303,note_off,0,0,0,,,,,3,,,,72,0
310,note_off,7,0,0,,,,,4,,,,66,0
312,note_on,2,0,0,,,,,1,,,,71,96
312,note_on,0,0,0,,,,,3,,,,71,104
312,note_on,0,0,0,,,,,4,,,,67,104
322,note_off,10,0,0,,,,,1,,,,71,0
322,note_off,0,0,0,,,,,3,,,,71,0
322,note_off,0,0,0,,,,,4,,,,67,0
324,note_on,2,0,0,,,,,1,,,,69,96
324,note_on,0,0,0,,,,,3,,,,69,104
324,note_on,0,0,0,,,,,4,,,,69,104
334,note_off,10,0,0,,,,,1,,,,69,0
334,note_off,0,0,0,,,,,3,,,,69,0
334,note_off,0,0,0,,,,,4,,,,69,0
336,note_on,2,0,0,,,,,1,,,,71,96
336,note_on,0,0,0,,,,,3,,,,71,104
336,note_on,0,0,0,,,,,4,,,,67,104
346,note_off,10,0,0,,,,,4,,,,67,0
348,note_on,2,0,0,,,,,4,,,,65,104
357,note_off,9,0,0,,,,,1,,,,71,0
357,note_off,0,0,0,,,,,3,,,,71,0
358,note_off,1,0,0,,,,,4,,,,65,0
360,note_on,2,0,0,,,,,1,,,,67,96
360,note_on,0,0,0,,,,,3,,,,67,104
360,note_on,0,0,0,,,,,4,,,,64,104
370,note_off,10,0,0,,,,,4,,,,64,0
372,note_on,2,0,0,,,,,4,,,,62,104
381,note_off,9,0,0,,,,,1,,,,67,0
381,note_off,0,0,0,,,,,3,,,,67,0
382,note_off,1,0,0,,,,,4,,,,62,0
384,note_on,2,0,0,,,,,1,,,,64,96
384,note_on,0,0,0,,,,,3,,,,64,104
384,note_on,0,0,0,,,,,4,,,,61,104
394,note_off,10,0,0,,,,,4,,,,61,0
396,note_on,2,0,0,,,,,4,,,,62,104
405,note_off,9,0,0,,,,,1,,,,64,0
405,note_off,0,0,0,,,,,3,,,,64,0
406,note_off,1,0,0,,,,,4,,,,62,0
408,note_on,2,0,0,,,,,1,,,,67,96
408,note_on,0,0,0,,,,,3,,,,67,104
408,note_on,0,0,0,,,,,4,,,,64,104
418,note_off,10,0,0,,,,,4,,,,64,0
420,note_on,2,0,0,,,,,4,,,,65,104
429,note_off,9,0,0,,,,,1,,,,67,0
429,note_off,0,0,0,,,,,3,,,,67,0
430,note_off,1,0,0,,,,,4,,,,65,0
432,note_on,2,0,0,,,,,1,,,,70,96
432,note_on,0,0,0,,,,,3,,,,70,104
432,note_on,0,0,0,,,,,4,,,,67,104
442,note_off,10,0,0,,,,,4,,,,67,0
444,note_on,2,0,0,,,,,4,,,,69,104
453,note_off,9,0,0,,,,,1,,,,70,0
453,note_off,0,0,0,,,,,3,,,,70,0
454,note_off,1,0,0,,,,,4,,,,69,0
456,note_on,2,0,0,,,,,1,,,,62,96
456,note_on,0,0,0,,,,,3,,,,62,104
456,note_on,0,0,0,,,,,4,,,,70,104
466,note_off,10,0,0,,,,,4,,,,70,0
468,note_on,2,0,0,,,,,4,,,,67,104
477,note_off,9,0,0,,,,,1,,,,62,0
477,note_off,0,0,0,,,,,3,,,,62,0
477,note_off,0,0,0,,,,,5,,,,43,0
477,note_off,0,0,0,,,,,6,,,,31,0
478,note_off,1,0,0,,,,,4,,,,67,0
480,note_on,2,0,0,,,,,1,,,,61,96
480,note_on,0,0,0,,,,,3,,,,61,104
480,note_on,0,0,0,,,,,4,,,,69,104
501,note_off,21,0,0,,,,,1,,,,61,0
501,note_off,0,0,0,,,,,3,,,,61,0
501,note_off,0,0,0,,,,,4,,,,69,0
504,note_on,3,0,0,,,,,1,,,,69,96
504,note_on,0,0,0,,,,,3,,,,69,104
504,note_on,0,0,0,,,,,4,,,,61,104
504,note_on,0,0,0,,,,,5,,,,41,96
504,note_on,0,0,0,,,,,6,,,,29,96
514,note_off,10,0,0,,,,,5,,,,41,0
514,note_off,0,0,0,,,,,6,,,,29,0
516,note_on,2,0,0,,,,,5,,,,40,96
516,note_on,0,0,0,,,,,6,,,,28,96
525,note_off,9,0,0,,,,,1,,,,69,0
525,note_off,0,0,0,,,,,3,,,,69,0
525,note_off,0,0,0,,,,,4,,,,61,0
526,note_off,1,0,0,,,,,5,,,,40,0
526,note_off,0,0,0,,,,,6,,,,28,0
528,note_on,2,0,0,,,,,1,,,,62,96
528,note_on,0,0,0,,,,,3,,,,62,104
528,note_on,0,0,0,,,,,4,,,,62,104
528,note_on,0,0,0,,,,,5,,,,41,96
528,note_on,0,0,0,,,,,6,,,,29,96
549,note_off,21,0,0,,,,,1,,,,62,0
549,note_off,0,0,0,,,,,3,,,,62,0
549,note_off,0,0,0,,,,,5,,,,41,0
549,note_off,0,0,0,,,,,6,,,,29,0
552,note_on,3,0,0,,,,,1,,,,67,96
552,note_on,0,0,0,,,,,3,,,,67,104
552,note_on,0,0,0,,,,,5,,,,46,96
552,note_on,0,0,0,,,,,6,,,,34,96
573,note_off,21,0,0,,,,,1,,,,67,0
573,note_off,0,0,0,,,,,3,,,,67,0
573,note_off,0,0,0,,,,,5,,,,46,0
573,note_off,0,0,0,,,,,6,,,,34,0
576,note_on,3,0,0,,,,,1,,,,65,96
576,note_on,0,0,0,,,,,3,,,,65,104
576,note_on,0,0,0,,,,,5,,,,45,96
576,note_on,0,0,0,,,,,6,,,,33,96
597,note_off,21,0,0,,,,,5,,,,45,0
597,note_off,0,0,0,,,,,6,,,,33,0
600,note_on,3,0,0,,,,,5,,,,43,96
600,note_on,0,0,0,,,,,6,,,,31,96
612,note_off,12,0,0,,,,,4,,,,62,0
618,note_off,6,0,0,,,,,1,,,,65,0
618,note_off,0,0,0,,,,,3,,,,65,0
621,note_off,3,0,0,,,,,5,,,,43,0
621,note_off,0,0,0,,,,,6,,,,31,0
624,note_on,3,0,0,,,,,1,,,,64,96
624,note_on,0,0,0,,,,,3,,,,64,104
624,note_on,0,0,0,,,,,4,,,,61,104
624,note_on,0,0,0,,,,,5,,,,45,96
624,note_on,0,0,0,,,,,6,,,,33,96
630,note_off,6,0,0,,,,,1,,,,64,0
630,note_on,0,0,0,,,,,1,,,,65,96
630,note_off,0,0,0,,,,,3,,,,64,0
630,note_on,0,0,0,,,,,3,,,,65,104
636,note_off,6,0,0,,,,,1,,,,65,0
636,note_on,0,0,0,,,,,1,,,,64,96
636,note_off,0,0,0,,,,,3,,,,65,0
636,note_on,0,0,0,,,,,3,,,,64,104
642,note_off,6,0,0,,,,,1,,,,64,0
642,note_on,0,0,0,,,,,1,,,,65,96
642,note_off,0,0,0,,,,,3,,,,64,0
642,note_on,0,0,0,,,,,3,,,,65,104
645,note_off,3,0,0,,,,,5,,,,45,0
645,note_off,0,0,0,,,,,6,,,,33,0
648,note_off,3,0,0,,,,,1,,,,65,0
648,note_on,0,0,0,,,,,1,,,,64,96
648,note_off,0,0,0,,,,,3,,,,65,0
648,note_on,0,0,0,,,,,3,,,,64,104
648,note_on,0,0,0,,,,,5,,,,45,96
648,note_on,0,0,0,,,,,6,,,,33,96
654,note_off,6,0,0,,,,,1,,,,64,0
654,note_on,0,0,0,,,,,1,,,,65,96
654,note_off,0,0,0,,,,,3,,,,64,0
654,note_on,0,0,0,,,,,3,,,,65,104
660,note_off,6,0,0,,,,,1,,,,65,0
660,note_on,0,0,0,,,,,1,,,,64,96
660,note_off,0,0,0,,,,,3,,,,65,0
660,note_on,0,0,0,,,,,3,,,,64,104
664,note_off,4,0,0,,,,,1,,,,64,0
664,note_on,0,0,0,,,,,1,,,,65,96
664,note_off,0,0,0,,,,,3,,,,64,0
664,note_on,0,0,0,,,,,3,,,,65,104
666,note_off,2,0,0,,,,,4,,,,61,0
668,note_off,2,0,0,,,,,1,,,,65,0
668,note_on,0,0,0,,,,,1,,,,64,96
668,note_off,0,0,0,,,,,3,,,,65,0
668,note_on,0,0,0,,,,,3,,,,64,104
669,note_off,1,0,0,,,,,5,,,,45,0
669,note_off,0,0,0,,,,,6,,,,33,0
671,note_off,2,0,0,,,,,1,,,,64,0
671,note_off,0,0,0,,,,,3,,,,64,0
672,note_on,1,0,0,,,,,1,,,,62,96
672,note_on,0,0,0,,,,,3,,,,62,104
672,note_on,0,0,0,,,,,4,,,,62,104
672,note_on,0,0,0,,,,,5,,,,38,96
672,note_on,0,0,0,,,,,6,,,,26,96
682,note_off,10,0,0,,,,,1,,,,62,0
682,note_off,0,0,0,,,,,3,,,,62,0
684,note_on,2,0,0,,,,,1,,,,61,96
684,note_on,0,0,0,,,,,3,,,,61,104
693,note_off,9,0,0,,,,,4,,,,62,0
693,note_off,0,0,0,,,,,5,,,,38,0
693,note_off,0,0,0,,,,,6,,,,26,0
694,note_off,1,0,0,,,,,1,,,,61,0
694,note_off,0,0,0,,,,,3,,,,61,0
696,note_on,2,0,0,,,,,1,,,,62,96
696,note_on,0,0,0,,,,,3,,,,62,104
696,note_on,0,0,0,,,,,4,,,,57,104
696,note_on,0,0,0,,,,,5,,,,50,96
696,note_on,0,0,0,,,,,6,,,,38,96
706,note_off,10,0,0,,,,,1,,,,62,0
706,note_off,0,0,0,,,,,3,,,,62,0
708,note_on,2,0,0,,,,,1,,,,64,96
708,note_on,0,0,0,,,,,3,,,,64,104
717,note_off,9,0,0,,,,,5,,,,50,0
717,note_off,0,0,0,,,,,6,,,,38,0
718,note_off,1,0,0,,,,,1,,,,64,0
718,note_off,0,0,0,,,,,3,,,,64,0
720,note_on,2,0,0,,,,,1,,,,66,96
720,note_on,0,0,0,,,,,3,,,,66,104
720,note_on,0,0,0,,,,,5,,,,48,96
720,note_on,0,0,0,,,,,6,,,,36,96
727,note_off,7,0,0,,,,,4,,,,57,0
730,note_off,3,0,0,,,,,1,,,,66,0
730,note_off,0,0,0,,,,,3,,,,66,0
732,note_on,2,0,0,,,,,1,,,,68,96
732,note_on,0,0,0,,,,,3,,,,68,104
732,note_on,0,0,0,,,,,4,,,,59,104
741,note_off,9,0,0,,,,,5,,,,48,0
741,note_off,0,0,0,,,,,6,,,,36,0
742,note_off,1,0,0,,,,,1,,,,68,0
742,note_off,0,0,0,,,,,3,,,,68,0
742,note_off,0,0,0,,,,,4,,,,59,0
744,note_on,2,0,0,,,,,1,,,,69,96
744,note_on,0,0,0,,,,,3,,,,69,104
744,note_on,0,0,0,,,,,4,,,,60,104
744,note_on,0,0,0,,,,,5,,,,47,96
744,note_on,0,0,0,,,,,6,,,,35,96
754,note_off,10,0,0,,,,,1,,,,69,0
754,note_off,0,0,0,,,,,3,,,,69,0
754,note_off,0,0,0,,,,,4,,,,60,0
756,note_on,2,0,0,,,,,1,,,,71,96
756,note_on,0,0,0,,,,,3,,,,71,104
756,note_on,0,0,0,,,,,4,,,,62,104
765,note_off,9,0,0,,,,,5,,,,47,0
765,note_off,0,0,0,,,,,6,,,,35,0
766,note_off,1,0,0,,,,,1,,,,71,0
766,note_off,0,0,0,,,,,3,,,,71,0
766,note_off,0,0,0,,,,,4,,,,62,0
768,note_on,2,0,0,,,,,0,,,,69,96
768,note_on,0,0,0,,,,,1,,,,72,96
768,note_on,0,0,0,,,,,2,,,,69,104
768,note_on,0,0,0,,,,,3,,,,72,104
768,note_on,0,0,0,,,,,4,,,,64,104
768,note_on,0,0,0,,,,,5,,,,45,96
768,note_on,0,0,0,,,,,6,,,,33,96
778,note_off,10,0,0,,,,,0,,,,69,0
778,note_off,0,0,0,,,,,1,,,,72,0
778,note_off,0,0,0,,,,,2,,,,69,0
778,note_off,0,0,0,,,,,3,,,,72,0
780,note_on,2,0,0,,,,,0,,,,71,96
780,note_on,0,0,0,,,,,1,,,,71,96
780,note_on,0,0,0,,,,,2,,,,71,104
780,note_on,0,0,0,,,,,3,,,,71,104
789,note_off,9,0,0,,,,,4,,,,64,0
789,note_off,0,0,0,,,,,5,,,,45,0
789,note_off,0,0,0,,,,,6,,,,33,0
790,note_off,1,0,0,,,,,0,,,,71,0
790,note_off,0,0,0,,,,,1,,,,71,0
790,note_off,0,0,0,,,,,2,,,,71,0
790,note_off,0,0,0,,,,,3,,,,71,0
792,note_on,2,0,0,,,,,0,,,,72,96
792,note_on,0,0,0,,,,,1,,,,69,96
792,note_on,0,0,0,,,,,2,,,,72,104
792,note_on,0,0,0,,,,,3,,,,69,104
792,note_on,0,0,0,,,,,4,,,,60,104
792,note_on,0,0,0,,,,,5,,,,57,96
792,note_on,0,0,0,,,,,6,,,,45,96
802,note_off,10,0,0,,,,,0,,,,72,0
802,note_off,0,0,0,,,,,1,,,,69,0
802,note_off,0,0,0,,,,,2,,,,72,0
802,note_off,0,0,0,,,,,3,,,,69,0
804,note_on,2,0,0,,,,,0,,,,74,96
804,note_on,0,0,0,,,,,1,,,,71,96
804,note_on,0,0,0,,,,,2,,,,74,104
804,note_on,0,0,0,,,,,3,,,,71,104
813,note_off,9,0,0,,,,,4,,,,60,0
813,note_off,0,0,0,,,,,5,,,,57,0
813,note_off,0,0,0,,,,,6,,,,45,0
814,note_off,1,0,0,,,,,0,,,,74,0
814,note_off,0,0,0,,,,,1,,,,71,0
814,note_off,0,0,0,,,,,2,,,,74,0
814,note_off,0,0,0,,,,,3,,,,71,0
816,note_on,2,0,0,,,,,0,,,,76,96
816,note_on,0,0,0,,,,,1,,,,72,96
816,note_on,0,0,0,,,,,2,,,,76,104
816,note_on,0,0,0,,,,,3,,,,72,104
816,note_on,0,0,0,,,,,4,,,,57,104
816,note_on,0,0,0,,,,,5,,,,55,96
816,note_on,0,0,0,,,,,6,,,,43,96
826,note_off,10,0,0,,,,,1,,,,72,0
826,note_off,0,0,0,,,,,3,,,,72,0
828,note_on,2,0,0,,,,,1,,,,71,96
828,note_on,0,0,0,,,,,3,,,,71,104
837,note_off,9,0,0,,,,,0,,,,76,0
837,note_off,0,0,0,,,,,2,,,,76,0
837,note_off,0,0,0,,,,,5,,,,55,0
837,note_off,0,0,0,,,,,6,,,,43,0
838,note_off,1,0,0,,,,,1,,,,71,0
838,note_off,0,0,0,,,,,3,,,,71,0
840,note_on,2,0,0,,,,,0,,,,81,96
840,note_on,0,0,0,,,,,1,,,,72,96
840,note_on,0,0,0,,,,,2,,,,81,104
840,note_on,0,0,0,,,,,3,,,,72,104
840,note_on,0,0,0,,,,,5,,,,53,96
840,note_on,0,0,0,,,,,6,,,,41,96
850,note_off,10,0,0,,,,,1,,,,72,0
850,note_off,0,0,0,,,,,3,,,,72,0
852,note_on,2,0,0,,,,,1,,,,74,96
852,note_on,0,0,0,,,,,3,,,,74,104
858,note_off,6,0,0,,,,,4,,,,57,0
861,note_off,3,0,0,,,,,0,,,,81,0
861,note_off,0,0,0,,,,,2,,,,81,0
861,note_off,0,0,0,,,,,5,,,,53,0
861,note_off,0,0,0,,,,,6,,,,41,0
862,note_off,1,0,0,,,,,1,,,,74,0
862,note_off,0,0,0,,,,,3,,,,74,0
864,note_on,2,0,0,,,,,0,,,,80,96
864,note_on,0,0,0,,,,,1,,,,76,96
864,note_on,0,0,0,,,,,2,,,,80,104
864,note_on,0,0,0,,,,,3,,,,76,104
864,note_on,0,0,0,,,,,4,,,,59,104
864,note_on,0,0,0,,,,,5,,,,52,96
864,note_on,0,0,0,,,,,6,,,,40,96
874,note_off,10,0,0,,,,,5,,,,52,0
874,note_off,0,0,0,,,,,6,,,,40,0
876,note_on,2,0,0,,,,,5,,,,50,96
876,note_on,0,0,0,,,,,6,,,,38,96
885,note_off,9,0,0,,,,,0,,,,80,0
885,note_off,0,0,0,,,,,2,,,,80,0
885,note_off,0,0,0,,,,,4,,,,59,0
886,note_off,1,0,0,,,,,5,,,,50,0
886,note_off,0,0,0,,,,,6,,,,38,0
888,note_on,2,0,0,,,,,0,,,,76,96
888,note_on,0,0,0,,,,,2,,,,76,104
888,note_on,0,0,0,,,,,4,,,,64,104
888,note_on,0,0,0,,,,,5,,,,52,96
888,note_on,0,0,0,,,,,6,,,,40,96
898,note_off,10,0,0,,,,,5,,,,52,0
898,note_off,0,0,0,,,,,6,,,,40,0
900,note_on,2,0,0,,,,,5,,,,53,96
900,note_on,0,0,0,,,,,6,,,,41,96
909,note_off,9,0,0,,,,,0,,,,76,0
909,note_off,0,0,0,,,,,2,,,,76,0
909,note_off,0,0,0,,,,,4,,,,64,0
910,note_off,1,0,0,,,,,5,,,,53,0
910,note_off,0,0,0,,,,,6,,,,41,0
912,note_on,2,0,0,,,,,0,,,,71,96
912,note_on,0,0,0,,,,,2,,,,71,104
912,note_on,0,0,0,,,,,4,,,,68,104
912,note_on,0,0,0,,,,,5,,,,52,96
912,note_on,0,0,0,,,,,6,,,,40,96
922,note_off,10,0,0,,,,,5,,,,52,0
922,note_off,0,0,0,,,,,6,,,,40,0
924,note_on,2,0,0,,,,,5,,,,50,96
924,note_on,0,0,0,,,,,6,,,,38,96
933,note_off,9,0,0,,,,,0,,,,71,0
933,note_off,0,0,0,,,,,2,,,,71,0
934,note_off,1,0,0,,,,,5,,,,50,0
934,note_off,0,0,0,,,,,6,,,,38,0
936,note_on,2,0,0,,,,,0,,,,74,96
936,note_on,0,0,0,,,,,2,,,,74,104
936,note_on,0,0,0,,,,,5,,,,48,96
936,note_on,0,0,0,,,,,6,,,,36,96
946,note_off,10,0,0,,,,,5,,,,48,0
946,note_off,0,0,0,,,,,6,,,,36,0
948,note_on,2,0,0,,,,,5,,,,47,96
948,note_on,0,0,0,,,,,6,,,,35,96
954,note_off,6,0,0,,,,,4,,,,68,0
957,note_off,3,0,0,,,,,0,,,,74,0
957,note_off,0,0,0,,,,,2,,,,74,0
958,note_off,1,0,0,,,,,1,,,,76,0
958,note_off,0,0,0,,,,,3,,,,76,0
958,note_off,0,0,0,,,,,5,,,,47,0
958,note_off,0,0,0,,,,,6,,,,35,0
960,note_on,2,0,0,,,,,0,,,,73,96
960,note_on,0,0,0,,,,,2,,,,73,104
960,note_on,0,0,0,,,,,4,,,,69,104
960,note_on,0,0,0,,,,,5,,,,45,96
960,note_on,0,0,0,,,,,6,,,,33,96
970,note_off,10,0,0,,,,,5,,,,45,0
