tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,2,,,,6,1,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,program_change,,,,,0,0,3,,,,6,2,,
0,midi_port,,,,,0,1,4,,,0,,,,
0,track_name,,,,,0,1,4,,,,,,,
0,program_change,,,,,0,0,4,,,,6,0,,
0,track_name,,,,,0,1,2,,,,,,,
0,program_change,,,,,0,0,1,,,,6,0,,
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,key_signature,,,,,0,1,0,C,,,,,,
0,set_tempo,,,,,0,1,0,,625000,,,,,
120,note_on,,,,,120,0,2,,,,,1,62,64
240,note_on,,,,,120,0,2,,,,,1,62,0
240,note_on,,,,,0,0,2,,,,,1,63,64
360,note_on,,,,,120,0,2,,,,,1,63,0
360,note_on,,,,,0,0,2,,,,,1,55,64
480,note_on,,,,,120,0,2,,,,,1,55,0
480,note_on,,,,,0,0,2,,,,,1,54,64
720,note_on,,,,,240,0,2,,,,,1,54,0
720,note_on,,,,,0,0,2,,,,,1,55,64
960,note_on,,,,,240,0,2,,,,,1,55,0
1080,note_on,,,,,120,0,2,,,,,1,57,64
1140,note_on,,,,,0,0,2,,,,,1,58,64
1140,note_on,,,,,60,0,2,,,,,1,57,0
1200,note_on,,,,,60,0,2,,,,,1,58,0
1200,note_on,,,,,0,0,2,,,,,1,60,64
1320,note_on,,,,,120,0,2,,,,,1,60,0
1320,note_on,,,,,0,0,2,,,,,1,58,64
1380,note_on,,,,,60,0,2,,,,,1,58,0
1380,note_on,,,,,0,0,2,,,,,1,57,64
1440,note_on,,,,,0,0,2,,,,,1,58,64
1440,note_on,,,,,60,0,2,,,,,1,57,0
1560,note_on,,,,,1560,0,1,,,,,0,67,64
1680,note_on,,,,,0,0,2,,,,,1,55,64
1680,note_on,,,,,240,0,2,,,,,1,58,0
1680,note_on,,,,,0,0,1,,,,,0,70,64
1680,note_on,,,,,120,0,1,,,,,0,67,0
1800,note_on,,,,,0,0,1,,,,,0,62,64
1800,note_on,,,,,120,0,1,,,,,0,70,0
1920,note_on,,,,,120,0,1,,,,,0,62,0
1920,note_on,,,,,240,0,2,,,,,1,55,0
1920,note_on,,,,,0,0,1,,,,,0,61,64
2040,note_on,,,,,120,0,2,,,,,1,57,64
2100,note_on,,,,,60,0,2,,,,,1,57,0
2100,note_on,,,,,0,0,2,,,,,1,55,64
2160,note_on,,,,,240,0,1,,,,,0,61,0
2160,note_on,,,,,60,0,2,,,,,1,55,0
2160,note_on,,,,,0,0,1,,,,,0,62,64
2160,note_on,,,,,0,0,2,,,,,1,53,64
2280,note_on,,,,,0,0,2,,,,,1,55,64
2280,note_on,,,,,120,0,2,,,,,1,53,0
2340,note_on,,,,,60,0,2,,,,,1,55,0
2340,note_on,,,,,0,0,2,,,,,1,57,64
2400,note_on,,,,,0,0,2,,,,,1,58,64
2400,note_on,,,,,240,0,1,,,,,0,62,0
2400,note_on,,,,,60,0,2,,,,,1,57,0
2520,note_on,,,,,0,0,2,,,,,1,55,64
2520,note_on,,,,,120,0,1,,,,,0,64,64
2520,note_on,,,,,120,0,2,,,,,1,58,0
2580,note_on,,,,,0,0,1,,,,,0,65,64
2580,note_on,,,,,60,0,1,,,,,0,64,0
2640,note_on,,,,,0,0,1,,,,,0,67,64
2640,note_on,,,,,60,0,1,,,,,0,65,0
2640,note_on,,,,,120,0,2,,,,,1,55,0
2640,note_on,,,,,0,0,2,,,,,1,52,64
2760,note_on,,,,,0,0,2,,,,,1,61,64
2760,note_on,,,,,120,0,2,,,,,1,52,0
2760,note_on,,,,,120,0,1,,,,,0,67,0
2760,note_on,,,,,0,0,1,,,,,0,65,64
2820,note_on,,,,,60,0,1,,,,,0,65,0
2820,note_on,,,,,0,0,1,,,,,0,64,64
2880,note_on,,,,,0,0,1,,,,,0,65,64
2880,note_on,,,,,120,0,2,,,,,1,61,0
2880,note_on,,,,,60,0,1,,,,,0,64,0
2880,note_on,,,,,0,0,2,,,,,1,62,64
3000,note_on,,,,,0,0,1,,,,,0,67,64
3000,note_on,,,,,120,0,1,,,,,0,65,0
3060,note_on,,,,,60,0,1,,,,,0,67,0
3060,note_on,,,,,0,0,1,,,,,0,69,64
3120,note_on,,,,,0,0,1,,,,,0,70,64
3120,note_on,,,,,60,0,1,,,,,0,69,0
3240,note_on,,,,,120,0,1,,,,,0,70,0
3240,note_on,,,,,0,0,1,,,,,0,69,64
3240,note_on,,,,,360,0,2,,,,,1,62,0
3240,note_on,,,,,0,0,2,,,,,1,64,64
3300,note_on,,,,,0,0,1,,,,,0,67,64
3300,note_on,,,,,60,0,1,,,,,0,69,0
3360,note_on,,,,,0,0,1,,,,,0,69,64
3360,note_on,,,,,60,0,1,,,,,0,67,0
3360,note_on,,,,,120,0,2,,,,,1,64,0
3360,note_on,,,,,0,0,2,,,,,1,65,64
3480,note_on,,,,,120,0,2,,,,,1,65,0
3480,note_on,,,,,0,0,1,,,,,0,70,64
3480,note_on,,,,,120,0,1,,,,,0,69,0
3480,note_on,,,,,0,0,2,,,,,1,64,64
3540,note_on,,,,,60,0,1,,,,,0,70,0
3540,note_on,,,,,0,0,1,,,,,0,72,64
3600,note_on,,,,,0,0,2,,,,,1,65,64
3600,note_on,,,,,60,0,1,,,,,0,72,0
3600,note_on,,,,,0,0,1,,,,,0,74,64
