tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,9,8,12,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,3,,,,6,2,,
0,program_change,,,,,0,0,2,,,,6,1,,
0,track_name,,,,,0,1,2,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,
0,track_name,,,,,0,1,3,,,,,,,
0,note_on,,,,,0,0,1,,,,,0,69,64
0,program_change,,,,,0,0,1,,,,6,0,,
0,track_name,,,,,0,1,1,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,midi_port,,,,,0,1,3,,,0,,,,
0,set_tempo,,,,,0,1,0,,560747,,,,,
0,key_signature,,,,,0,1,0,C,,,,,,
120,note_on,,,,,120,0,1,,,,,0,69,0
480,note_on,,,,,360,0,1,,,,,0,68,64
600,note_on,,,,,120,0,1,,,,,0,68,0
600,note_on,,,,,0,0,1,,,,,0,73,64
720,note_on,,,,,120,0,1,,,,,0,73,0
720,note_on,,,,,0,0,1,,,,,0,69,64
840,note_on,,,,,120,0,1,,,,,0,69,0
840,note_on,,,,,0,0,1,,,,,0,74,64
960,note_on,,,,,120,0,1,,,,,0,74,0
960,note_on,,,,,0,0,1,,,,,0,71,64
1080,note_on,,,,,1080,0,2,,,,,1,64,64
1080,note_on,,,,,120,0,1,,,,,0,71,0
1080,note_on,,,,,0,0,1,,,,,0,76,64
1200,note_on,,,,,0,0,1,,,,,0,73,64
1200,note_on,,,,,120,0,1,,,,,0,76,0
1200,note_on,,,,,120,0,2,,,,,1,64,0
1320,note_on,,,,,120,0,1,,,,,0,73,0
1320,note_on,,,,,0,0,1,,,,,0,78,64
1440,note_on,,,,,120,0,1,,,,,0,78,0
1440,note_on,,,,,0,0,1,,,,,0,76,64
1560,note_on,,,,,120,0,1,,,,,0,76,0
1560,note_on,,,,,0,0,1,,,,,0,81,64
1560,note_on,,,,,360,0,2,,,,,1,61,64
1680,note_on,,,,,120,0,1,,,,,0,81,0
1680,note_on,,,,,0,0,1,,,,,0,74,64
1680,note_on,,,,,0,0,2,,,,,1,66,64
1680,note_on,,,,,120,0,2,,,,,1,61,0
1800,note_on,,,,,120,0,2,,,,,1,66,0
1800,note_on,,,,,0,0,2,,,,,1,64,64
1920,note_on,,,,,0,0,2,,,,,1,69,64
1920,note_on,,,,,120,0,2,,,,,1,64,0
1920,note_on,,,,,0,0,1,,,,,0,73,64
1920,note_on,,,,,240,0,1,,,,,0,74,0
2040,note_on,,,,,120,0,1,,,,,0,73,0
2040,note_on,,,,,120,0,2,,,,,1,69,0
2040,note_on,,,,,0,0,1,,,,,0,75,64
2040,note_on,,,,,0,0,2,,,,,1,66,64
2160,note_on,,,,,0,0,2,,,,,1,71,64
2160,note_on,,,,,0,0,1,,,,,0,80,64
2160,note_on,,,,,120,0,1,,,,,0,75,0
2160,note_on,,,,,120,0,2,,,,,1,66,0
2280,note_on,,,,,120,0,1,,,,,0,80,0
2280,note_on,,,,,0,0,2,,,,,1,68,64
2280,note_on,,,,,120,0,2,,,,,1,71,0
2280,note_on,,,,,0,0,1,,,,,0,76,64
2400,note_on,,,,,0,0,1,,,,,0,81,64
2400,note_on,,,,,120,0,1,,,,,0,76,0
2400,note_on,,,,,0,0,2,,,,,1,73,64
2400,note_on,,,,,120,0,2,,,,,1,68,0
2520,note_on,,,,,120,0,1,,,,,0,81,0
2520,note_on,,,,,0,0,2,,,,,1,71,64
2520,note_on,,,,,0,0,1,,,,,0,80,64
2520,note_on,,,,,120,0,2,,,,,1,73,0
2640,note_on,,,,,120,0,2,,,,,1,71,0
2640,note_on,,,,,0,0,2,,,,,1,76,64
2760,note_on,,,,,0,0,2,,,,,1,69,64
2760,note_on,,,,,120,0,2,,,,,1,76,0
2760,note_on,,,,,0,0,1,,,,,0,78,64
2760,note_on,,,,,240,0,1,,,,,0,80,0
2880,note_on,,,,,120,0,1,,,,,0,78,0
2880,note_on,,,,,0,0,1,,,,,0,71,64
3000,note_on,,,,,0,0,1,,,,,0,76,64
3000,note_on,,,,,120,0,1,,,,,0,71,0
3000,note_on,,,,,240,0,2,,,,,1,69,0
3000,note_on,,,,,0,0,2,,,,,1,68,64
3120,note_on,,,,,120,0,2,,,,,1,68,0
3120,note_on,,,,,0,0,1,,,,,0,74,64
3120,note_on,,,,,0,0,2,,,,,1,71,64
3120,note_on,,,,,120,0,1,,,,,0,76,0
3240,note_on,,,,,0,0,2,,,,,1,64,64
3240,note_on,,,,,3240,0,3,,,,,2,57,64
3240,note_on,,,,,120,0,2,,,,,1,71,0
3360,note_on,,,,,0,0,2,,,,,1,69,64
3360,note_on,,,,,120,0,2,,,,,1,64,0
3360,note_on,,,,,120,0,3,,,,,2,57,0
3360,note_on,,,,,240,0,1,,,,,0,74,0
3360,note_on,,,,,0,0,1,,,,,0,73,64
3480,note_on,,,,,120,0,2,,,,,1,69,0
3480,note_on,,,,,0,0,2,,,,,1,66,64
