tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
0,time_signature,3,4,96,8,0,1,0,,,,,,,,,
0,program_change,,,,,0,0,6,,,,,3,48,,,
0,key_signature,,,,,0,1,6,,,,,,,Eb,,
0,note_on,,,,,0,0,6,,,,,3,,,75,96
0,key_signature,,,,,0,1,24,,,,,,,C,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,control_change,,,,,0,0,7,,,0,0,4,,,,
0,control_change,,,,,0,0,7,,,10,105,4,,,,
0,control_change,,,,,0,0,7,,,7,127,4,,,,
0,program_change,,,,,0,0,7,,,,,4,41,,,
0,key_signature,,,,,0,1,7,,,,,,,Eb,,
0,note_on,,,,,0,0,7,,,,,4,,,72,75
0,track_name,,,,,0,1,8,,,,,,,,,
0,control_change,,,,,0,0,8,,,0,0,5,,,,
0,control_change,,,,,0,0,6,,,7,127,3,,,,
0,control_change,,,,,0,0,8,,,10,21,5,,,,
0,program_change,,,,,0,0,8,,,,,5,42,,,
0,key_signature,,,,,0,1,8,,,,,,,Eb,,
0,note_on,,,,,0,0,8,,,,,5,,,36,75
0,note_on,,,,,0,0,8,,,,,5,,,48,75
0,track_name,,,,,0,1,9,,,,,,,,,
0,control_change,,,,,0,0,9,,,0,0,6,,,,
0,control_change,,,,,0,0,9,,,10,64,6,,,,
0,control_change,,,,,0,0,9,,,7,127,6,,,,
0,program_change,,,,,0,0,9,,,,,6,43,,,
0,key_signature,,,,,0,1,9,,,,,,,Eb,,
0,note_on,,,,,0,0,9,,,,,6,,,24,63
0,note_on,,,,,0,0,9,,,,,6,,,36,63
0,track_name,,,,,0,1,10,,,,,,,,,
0,control_change,,,,,0,0,8,,,7,127,5,,,,
0,control_change,,,,,0,0,6,,,10,109,3,,,,
0,control_change,,,,,0,0,6,,,0,0,3,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,control_change,,,,,0,0,2,,,10,84,1,,,,
0,control_change,,,,,0,0,2,,,7,127,1,,,,
0,program_change,,,,,0,0,2,,,,,1,74,,,
0,key_signature,,,,,0,1,2,,,,,,,Eb,,
0,note_on,,,,,0,0,2,,,,,1,,,75,75
0,track_name,,,,,0,1,3,,,,,,,,,
0,control_change,,,,,0,0,3,,,0,0,7,,,,
0,control_change,,,,,0,0,3,,,10,63,7,,,,
0,control_change,,,,,0,0,3,,,7,127,7,,,,
0,control_change,,,,,0,0,3,,,7,127,7,,,,
0,program_change,,,,,0,0,3,,,,,7,68,,,
0,key_signature,,,,,0,1,3,,,,,,,Eb,,
0,note_on,,,,,0,0,3,,,,,7,,,75,60
0,note_on,,,,,0,0,3,,,,,7,,,75,60
0,track_name,,,,,0,1,4,,,,,,,,,
0,control_change,,,,,0,0,4,,,0,0,8,,,,
0,control_change,,,,,0,0,4,,,10,64,8,,,,
0,control_change,,,,,0,0,4,,,7,127,8,,,,
0,program_change,,,,,0,0,4,,,,,8,70,,,
0,key_signature,,,,,0,1,4,,,,,,,Eb,,
0,note_on,,,,,0,0,4,,,,,8,,,36,63
0,note_on,,,,,0,0,4,,,,,8,,,48,63
0,track_name,,,,,0,1,5,,,,,,,,,
0,control_change,,,,,0,0,5,,,0,0,2,,,,
0,control_change,,,,,0,0,5,,,10,21,2,,,,
0,control_change,,,,,0,0,5,,,7,127,2,,,,
0,program_change,,,,,0,0,5,,,,,2,48,,,
0,key_signature,,,,,0,1,5,,,,,,,Eb,,
0,note_on,,,,,0,0,5,,,,,2,,,75,96
0,control_change,,,,,0,0,10,,,0,0,10,,,,
0,control_change,,,,,0,0,2,,,0,0,1,,,,
0,control_change,,,,,0,0,10,,,10,0,10,,,,
0,program_change,,,,,0,0,10,,,,,10,52,,,
0,control_change,,,,,0,0,16,,,10,0,11,,,,
0,control_change,,,,,0,0,16,,,7,127,11,,,,
0,program_change,,,,,0,0,16,,,,,11,52,,,
0,key_signature,,,,,0,1,16,,,,,,,Eb,,
0,track_name,,,,,0,1,17,,,,,,,,,
0,control_change,,,,,0,0,17,,,0,0,10,,,,
0,control_change,,,,,0,0,17,,,10,0,10,,,,
0,control_change,,,,,0,0,17,,,7,127,10,,,,
0,program_change,,,,,0,0,17,,,,,10,52,,,
0,key_signature,,,,,0,1,17,,,,,,,Eb,,
0,track_name,,,,,0,1,18,,,,,,,,,
0,key_signature,,,,,0,1,18,,,,,,,C,,
0,end_of_track,,,,,0,1,18,,,,,,,,,
0,control_change,,,,,0,0,16,,,0,0,11,,,,
0,track_name,,,,,0,1,19,,,,,,,,,
0,end_of_track,,,,,0,1,19,,,,,,,,,
0,track_name,,,,,0,1,20,,,,,,,,,
0,key_signature,,,,,0,1,20,,,,,,,C,,
0,end_of_track,,,,,0,1,20,,,,,,,,,
0,track_name,,,,,0,1,21,,,,,,,,,
0,key_signature,,,,,0,1,21,,,,,,,C,,
0,end_of_track,,,,,0,1,21,,,,,,,,,
0,track_name,,,,,0,1,22,,,,,,,,,
0,key_signature,,,,,0,1,22,,,,,,,C,,
0,end_of_track,,,,,0,1,22,,,,,,,,,
0,track_name,,,,,0,1,23,,,,,,,,,
0,key_signature,,,,,0,1,23,,,,,,,C,,
0,end_of_track,,,,,0,1,23,,,,,,,,,
0,key_signature,,,,,0,1,19,,,,,,,C,,
0,track_name,,,,,0,1,16,,,,,,,,,
0,key_signature,,,,,0,1,15,,,,,,,Eb,,
0,program_change,,,,,0,0,15,,,,,12,52,,,
0,key_signature,,,,,0,1,10,,,,,,,Eb,,
0,track_name,,,,,0,1,11,,,,,,,,,
0,control_change,,,,,0,0,11,,,0,0,11,,,,
0,control_change,,,,,0,0,11,,,10,0,11,,,,
0,control_change,,,,,0,0,11,,,7,127,11,,,,
0,program_change,,,,,0,0,11,,,,,11,52,,,
0,key_signature,,,,,0,1,11,,,,,,,Eb,,
0,track_name,,,,,0,1,12,,,,,,,,,
0,control_change,,,,,0,0,12,,,0,0,12,,,,
0,control_change,,,,,0,0,12,,,10,127,12,,,,
0,control_change,,,,,0,0,12,,,7,127,12,,,,
0,program_change,,,,,0,0,12,,,,,12,52,,,
0,key_signature,,,,,0,1,12,,,,,,,Eb,,
0,track_name,,,,,0,1,13,,,,,,,,,
0,control_change,,,,,0,0,13,,,0,0,13,,,,
0,control_change,,,,,0,0,13,,,10,127,13,,,,
0,control_change,,,,,0,0,13,,,7,127,13,,,,
0,program_change,,,,,0,0,13,,,,,13,52,,,
0,key_signature,,,,,0,1,13,,,,,,,Eb,,
0,track_name,,,,,0,1,14,,,,,,,,,
0,control_change,,,,,0,0,14,,,0,0,13,,,,
0,control_change,,,,,0,0,14,,,10,127,13,,,,
0,control_change,,,,,0,0,14,,,7,127,13,,,,
0,program_change,,,,,0,0,14,,,,,13,52,,,
0,key_signature,,,,,0,1,14,,,,,,,Eb,,
0,track_name,,,,,0,1,15,,,,,,,,,
0,control_change,,,,,0,0,15,,,0,0,12,,,,
0,control_change,,,,,0,0,15,,,10,127,12,,,,
0,control_change,,,,,0,0,15,,,7,127,12,,,,
0,control_change,,,,,0,0,10,,,7,127,10,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,end_of_track,,,,,0,1,24,,,,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,control_change,,,,,0,0,1,,,0,0,0,,,,
0,control_change,,,,,0,0,1,,,10,42,0,,,,
0,control_change,,,,,0,0,1,,,7,127,0,,,,
0,program_change,,,,,0,0,1,,,,,0,74,,,
0,key_signature,,,,,0,1,1,,,,,,,Eb,,
0,note_on,,,,,0,0,1,,,,,0,,,75,75
0,sequencer_specific,,,,,0,1,0,"(0, 0, 65)",,,,,,,,
0,set_tempo,,,,,0,1,0,,833333,,,,,,,
188,note_off,,,,,188,0,2,,,,,1,,,75,0
188,note_off,,,,,188,0,1,,,,,0,,,75,0
188,note_off,,,,,188,0,3,,,,,7,,,75,0
