tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,3,4,24,8,0,1,0,,,,,
0,note_on,,,,,0,0,8,,,72,96,7
0,track_name,,,,,0,1,8,,,,,
0,track_name,,,,,0,1,7,,,,,
0,note_on,,,,,0,0,7,,,76,96,6
0,note_on,,,,,0,0,6,,,79,96,5
0,track_name,,,,,0,1,3,,,,,
0,note_on,,,,,0,0,3,,,64,96,2
0,track_name,,,,,0,1,6,,,,,
0,note_on,,,,,0,0,5,,,48,96,4
0,note_on,,,,,0,0,4,,,48,96,3
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,2,,,,,
0,note_on,,,,,0,0,2,,,67,96,1
0,track_name,,,,,0,1,5,,,,,
0,key_signature,,,,,0,1,0,C,,,,
0,set_tempo,,,,,0,1,0,,576923,,,
0,track_name,,,,,0,1,1,,,,,
0,note_on,,,,,0,0,1,,,72,96,0
1024,note_off,,,,,1024,0,3,,,64,0,2
1024,note_on,,,,,0,0,3,,,64,96,2
1024,note_on,,,,,0,0,1,,,72,96,0
1024,note_off,,,,,1024,0,1,,,72,0,0
1024,note_off,,,,,1024,0,6,,,79,0,5
1024,note_on,,,,,0,0,5,,,48,96,4
1024,note_off,,,,,1024,0,4,,,48,0,3
1024,note_on,,,,,0,0,7,,,72,96,6
1024,note_off,,,,,1024,0,7,,,76,0,6
1024,note_off,,,,,1024,0,8,,,72,0,7
1024,note_off,,,,,1024,0,5,,,48,0,4
1024,note_on,,,,,0,0,6,,,79,96,5
1024,note_on,,,,,0,0,8,,,64,96,7
1024,note_on,,,,,0,0,4,,,60,96,3
1024,note_off,,,,,1024,0,2,,,67,0,1
1024,note_on,,,,,0,0,2,,,67,96,1
2048,note_off,,,,,1024,0,8,,,64,0,7
2048,note_on,,,,,0,0,6,,,79,96,5
2048,note_off,,,,,1024,0,6,,,79,0,5
2048,note_on,,,,,0,0,7,,,74,96,6
2048,note_off,,,,,1024,0,7,,,72,0,6
2048,note_on,,,,,0,0,2,,,67,96,1
2048,note_off,,,,,1024,0,2,,,67,0,1
2048,note_on,,,,,0,0,5,,,43,96,4
2048,note_on,,,,,0,0,8,,,67,96,7
2048,note_on,,,,,0,0,3,,,62,96,2
2048,note_off,,,,,1024,0,1,,,72,0,0
2048,note_off,,,,,1024,0,4,,,60,0,3
2048,note_on,,,,,0,0,1,,,79,96,0
2048,note_on,,,,,0,0,4,,,59,96,3
2048,note_off,,,,,1024,0,3,,,64,0,2
2048,note_off,,,,,1024,0,5,,,48,0,4
3072,note_on,,,,,0,0,7,,,76,96,6
3072,note_off,,,,,1024,0,5,,,43,0,4
3072,note_on,,,,,0,0,5,,,48,96,4
3072,note_off,,,,,1024,0,4,,,59,0,3
3072,note_off,,,,,1024,0,7,,,74,0,6
3072,note_on,,,,,0,0,4,,,60,96,3
3072,note_on,,,,,0,0,6,,,79,96,5
3072,note_off,,,,,1024,0,6,,,79,0,5
3072,note_on,,,,,0,0,2,,,67,96,1
3072,note_off,,,,,1024,0,2,,,67,0,1
3072,note_on,,,,,0,0,1,,,76,96,0
3072,note_off,,,,,1024,0,8,,,67,0,7
3072,note_off,,,,,1024,0,3,,,62,0,2
3072,note_off,,,,,1024,0,1,,,79,0,0
3072,note_on,,,,,0,0,3,,,60,96,2
3072,note_on,,,,,0,0,8,,,72,96,7
4608,note_off,,,,,1536,0,2,,,67,0,1
4608,note_on,,,,,0,0,4,,,59,96,3
4608,note_on,,,,,0,0,8,,,72,96,7
4608,note_off,,,,,1536,0,5,,,48,0,4
4608,note_on,,,,,0,0,6,,,79,96,5
4608,note_on,,,,,0,0,2,,,67,96,1
4608,note_off,,,,,1536,0,6,,,79,0,5
4608,note_on,,,,,0,0,5,,,48,96,4
4608,note_off,,,,,1536,0,8,,,72,0,7
4608,note_off,,,,,1536,0,4,,,60,0,3
4608,note_off,,,,,1536,0,3,,,60,0,2
4608,note_off,,,,,1536,0,1,,,76,0,0
4608,note_on,,,,,0,0,1,,,74,96,0
4608,note_off,,,,,1536,0,7,,,76,0,6
4608,note_on,,,,,0,0,7,,,76,96,6
4608,note_on,,,,,0,0,3,,,55,96,2
5120,note_on,,,,,0,0,4,,,57,96,3
5120,note_off,,,,,512,0,5,,,48,0,4
5120,note_on,,,,,0,0,5,,,48,96,4
5120,note_on,,,,,0,0,3,,,60,96,2
5120,note_on,,,,,0,0,2,,,66,96,1
5120,note_on,,,,,0,0,7,,,78,96,6
5120,note_off,,,,,512,0,7,,,76,0,6
5120,note_off,,,,,512,0,6,,,79,0,5
5120,note_on,,,,,0,0,6,,,81,96,5
5120,note_off,,,,,512,0,3,,,55,0,2
5120,note_off,,,,,512,0,4,,,59,0,3
5120,note_on,,,,,0,0,1,,,72,96,0
5120,note_off,,,,,512,0,2,,,67,0,1
5120,note_off,,,,,512,0,1,,,74,0,0
5120,note_off,,,,,512,0,8,,,72,0,7
5120,note_on,,,,,0,0,8,,,72,96,7
6144,note_on,,,,,0,0,4,,,55,96,3
6144,note_on,,,,,0,0,2,,,62,96,1
6144,note_on,,,,,0,0,1,,,71,96,0
6144,note_on,,,,,0,0,3,,,67,96,2
6144,note_off,,,,,1024,0,3,,,60,0,2
6144,note_off,,,,,1024,0,4,,,57,0,3
6144,note_on,,,,,0,0,8,,,74,96,7
6144,note_on,,,,,0,0,7,,,79,96,6
6144,note_on,,,,,0,0,5,,,43,96,4
6144,note_off,,,,,1024,0,7,,,78,0,6
6144,note_off,,,,,1024,0,6,,,81,0,5
6144,note_on,,,,,0,0,6,,,83,96,5
6144,note_off,,,,,1024,0,1,,,72,0,0
6144,note_off,,,,,1024,0,8,,,72,0,7
6144,note_off,,,,,1024,0,5,,,48,0,4
6144,note_off,,,,,1024,0,2,,,66,0,1
7168,note_off,,,,,1024,0,5,,,43,0,4
7168,note_on,,,,,0,0,2,,,67,96,1
7168,note_off,,,,,1024,0,2,,,62,0,1
7168,note_on,,,,,0,0,5,,,43,96,4
7168,note_off,,,,,1024,0,8,,,74,0,7
7168,note_off,,,,,1024,0,7,,,79,0,6
7168,note_off,,,,,1024,0,6,,,83,0,5
7168,note_off,,,,,1024,0,4,,,55,0,3
7168,note_on,,,,,0,0,7,,,79,96,6
7168,note_on,,,,,0,0,4,,,43,96,3
7168,note_off,,,,,1024,0,3,,,67,0,2
7168,note_on,,,,,0,0,3,,,55,96,2
7168,note_on,,,,,0,0,8,,,67,96,7
7168,note_on,,,,,0,0,6,,,79,96,5
7680,note_on,,,,,0,0,1,,,69,96,0
7680,note_off,,,,,1536,0,1,,,71,0,0
8192,note_off,,,,,1024,0,6,,,79,0,5
8192,note_on,,,,,0,0,5,,,43,96,4
8192,note_off,,,,,1024,0,4,,,43,0,3
8192,note_on,,,,,0,0,6,,,83,96,5
8192,note_off,,,,,1024,0,8,,,67,0,7
8192,note_on,,,,,0,0,8,,,74,96,7
8192,note_on,,,,,0,0,3,,,62,96,2
8192,note_off,,,,,1024,0,7,,,79,0,6
8192,note_on,,,,,0,0,7,,,79,96,6
8192,note_on,,,,,0,0,4,,,53,96,3
8192,note_off,,,,,512,0,1,,,69,0,0
8192,note_on,,,,,0,0,1,,,67,96,0
8192,note_on,,,,,0,0,2,,,67,96,1
8192,note_off,,,,,1024,0,2,,,67,0,1
8192,note_off,,,,,1024,0,5,,,43,0,4
8192,note_off,,,,,1024,0,3,,,55,0,2
9216,note_off,,,,,1024,0,8,,,74,0,7
9216,note_on,,,,,0,0,8,,,76,96,7
9216,note_off,,,,,1024,0,3,,,62,0,2
9216,note_on,,,,,0,0,3,,,60,96,2
9216,note_off,,,,,1024,0,4,,,53,0,3
9216,note_on,,,,,0,0,4,,,52,96,3
9216,note_off,,,,,1024,0,5,,,43,0,4
9216,note_on,,,,,0,0,5,,,48,96,4
9216,note_off,,,,,1024,0,2,,,67,0,1
9216,note_on,,,,,0,0,6,,,84,96,5
9216,note_on,,,,,0,0,1,,,72,96,0
9216,note_off,,,,,1024,0,6,,,83,0,5
9216,note_on,,,,,0,0,2,,,67,96,1
9216,note_off,,,,,1024,0,1,,,67,0,0
9216,note_on,,,,,0,0,7,,,79,96,6
9216,note_off,,,,,1024,0,7,,,79,0,6
10240,note_off,,,,,1024,0,1,,,72,0,0
10240,note_off,,,,,1024,0,6,,,84,0,5
10240,note_on,,,,,0,0,1,,,74,96,0
10240,note_off,,,,,1024,0,2,,,67,0,1
10240,note_on,,,,,0,0,2,,,71,96,1
10240,note_off,,,,,1024,0,8,,,76,0,7
10240,note_on,,,,,0,0,8,,,77,96,7
10240,note_off,,,,,1024,0,4,,,52,0,3
10240,note_on,,,,,0,0,4,,,50,96,3
10240,note_off,,,,,1024,0,7,,,79,0,6
10240,note_off,,,,,1024,0,5,,,48,0,4
10240,note_on,,,,,0,0,5,,,43,96,4
10240,note_on,,,,,0,0,7,,,79,96,6
10240,note_on,,,,,0,0,3,,,53,96,2
10240,note_off,,,,,1024,0,3,,,60,0,2
10240,note_on,,,,,0,0,6,,,83,96,5
11264,note_on,,,,,0,0,3,,,60,96,2
11264,note_on,,,,,0,0,8,,,76,96,7
11264,note_off,,,,,1024,0,8,,,77,0,7
11264,note_off,,,,,1024,0,7,,,79,0,6
11264,note_on,,,,,0,0,7,,,79,96,6
11264,note_off,,,,,1024,0,3,,,53,0,2
11264,note_on,,,,,0,0,1,,,76,96,0
11264,note_off,,,,,1024,0,1,,,74,0,0
11264,note_on,,,,,0,0,6,,,84,96,5
11264,note_off,,,,,1024,0,4,,,50,0,3
11264,note_on,,,,,0,0,4,,,48,96,3
11264,note_off,,,,,1024,0,2,,,71,0,1
11264,note_on,,,,,0,0,2,,,67,96,1
11264,note_on,,,,,0,0,5,,,48,96,4
11264,note_off,,,,,1024,0,5,,,43,0,4
11264,note_off,,,,,1024,0,6,,,83,0,5
11776,note_off,,,,,512,0,6,,,84,0,5
11776,note_off,,,,,512,0,1,,,76,0,0
11776,note_on,,,,,0,0,1,,,77,96,0
11776,note_on,,,,,0,0,6,,,81,96,5
11776,note_off,,,,,512,0,8,,,76,0,7
11776,note_on,,,,,0,0,8,,,72,96,7
12288,note_off,,,,,512,0,8,,,72,0,7
12288,note_off,,,,,1024,0,4,,,48,0,3
12288,note_off,,,,,512,0,6,,,81,0,5
12288,note_on,,,,,0,0,6,,,83,96,5
12288,note_off,,,,,512,0,1,,,77,0,0
12288,note_on,,,,,0,0,1,,,74,96,0
12288,note_on,,,,,0,0,5,,,43,96,4
12288,note_on,,,,,0,0,7,,,79,96,6
12288,note_off,,,,,1024,0,5,,,48,0,4
12288,note_off,,,,,1024,0,7,,,79,0,6
12288,note_on,,,,,0,0,2,,,67,96,1
12288,note_on,,,,,0,0,4,,,55,96,3
12288,note_off,,,,,1024,0,3,,,60,0,2
12288,note_on,,,,,0,0,3,,,62,96,2
12288,note_on,,,,,0,0,8,,,74,96,7
12288,note_off,,,,,1024,0,2,,,67,0,1
12800,note_off,,,,,512,0,5,,,43,0,4
12800,note_on,,,,,0,0,5,,,43,96,4
13056,note_off,,,,,256,0,5,,,43,0,4
13056,note_on,,,,,0,0,5,,,43,96,4
13312,note_on,,,,,0,0,4,,,43,96,3
13312,note_on,,,,,0,0,3,,,59,96,2
13312,note_off,,,,,1024,0,3,,,62,0,2
13312,note_off,,,,,1024,0,4,,,55,0,3
13312,note_on,,,,,0,0,5,,,43,96,4
13312,note_off,,,,,256,0,5,,,43,0,4
13312,note_off,,,,,1024,0,2,,,67,0,1
13312,note_on,,,,,0,0,2,,,65,96,1
13824,note_on,,,,,0,0,5,,,43,96,4
13824,note_off,,,,,512,0,5,,,43,0,4
14336,note_on,,,,,0,0,1,,,72,96,0
14336,note_off,,,,,512,0,5,,,43,0,4
14336,note_on,,,,,0,0,5,,,48,96,4
14336,note_off,,,,,1024,0,4,,,43,0,3
14336,note_on,,,,,0,0,4,,,36,96,3
14336,note_on,,,,,0,0,4,,,48,96,3
14336,note_on,,,,,0,0,2,,,64,96,1
14336,note_on,,,,,0,0,8,,,76,96,7
14336,note_off,,,,,2048,0,1,,,74,0,0
14336,note_on,,,,,0,0,3,,,55,96,2
14336,note_off,,,,,1024,0,3,,,59,0,2
14336,note_off,,,,,2048,0,8,,,74,0,7
14336,note_off,,,,,2048,0,6,,,83,0,5
14336,note_on,,,,,0,0,6,,,84,96,5
14336,note_off,,,,,2048,0,7,,,79,0,6
14336,note_on,,,,,0,0,7,,,79,96,6
14336,note_off,,,,,1024,0,2,,,65,0,1
15360,note_on,,,,,0,0,8,,,72,96,7
15360,note_off,,,,,1024,0,2,,,64,0,1
15360,note_off,,,,,0,0,4,,,48,0,3
15360,note_on,,,,,0,0,6,,,79,96,5
15360,note_off,,,,,1024,0,6,,,84,0,5
15360,note_off,,,,,1024,0,4,,,36,0,3
15360,note_on,,,,,0,0,2,,,67,96,1
15360,note_on,,,,,0,0,1,,,72,96,0
15360,note_on,,,,,0,0,7,,,76,96,6
15360,note_off,,,,,1024,0,1,,,72,0,0
15360,note_off,,,,,1024,0,5,,,48,0,4
15360,note_off,,,,,1024,0,8,,,76,0,7
15360,note_on,,,,,0,0,4,,,48,96,3
15360,note_off,,,,,1024,0,3,,,55,0,2
15360,note_on,,,,,0,0,3,,,64,96,2
15360,note_on,,,,,0,0,5,,,48,96,4
15360,note_off,,,,,1024,0,7,,,79,0,6
16384,note_on,,,,,0,0,7,,,72,96,6
16384,note_off,,,,,1024,0,7,,,76,0,6
16384,note_off,,,,,1024,0,8,,,72,0,7
16384,note_off,,,,,1024,0,6,,,79,0,5
16384,note_on,,,,,0,0,5,,,48,96,4
16384,note_off,,,,,1024,0,5,,,48,0,4
16384,note_off,,,,,1024,0,4,,,48,0,3
16384,note_on,,,,,0,0,6,,,79,96,5
16384,note_on,,,,,0,0,8,,,64,96,7
16384,note_on,,,,,0,0,4,,,60,96,3
16384,note_on,,,,,0,0,3,,,64,96,2
16384,note_off,,,,,1024,0,3,,,64,0,2
16384,note_off,,,,,1024,0,1,,,72,0,0
16384,note_on,,,,,0,0,1,,,72,96,0
16384,note_off,,,,,1024,0,2,,,67,0,1
16384,note_on,,,,,0,0,2,,,67,96,1
17408,note_off,,,,,1024,0,6,,,79,0,5
17408,note_on,,,,,0,0,3,,,62,96,2
17408,note_off,,,,,1024,0,3,,,64,0,2
17408,note_on,,,,,0,0,6,,,79,96,5
17408,note_off,,,,,1024,0,4,,,60,0,3
17408,note_on,,,,,0,0,4,,,59,96,3
17408,note_off,,,,,1024,0,8,,,64,0,7
17408,note_on,,,,,0,0,8,,,67,96,7
17408,note_on,,,,,0,0,5,,,43,96,4
17408,note_on,,,,,0,0,1,,,79,96,0
17408,note_off,,,,,1024,0,5,,,48,0,4
17408,note_on,,,,,0,0,7,,,74,96,6
17408,note_off,,,,,1024,0,2,,,67,0,1
17408,note_off,,,,,1024,0,1,,,72,0,0
17408,note_on,,,,,0,0,2,,,67,96,1
17408,note_off,,,,,1024,0,7,,,72,0,6
18432,note_off,,,,,1024,0,5,,,43,0,4
18432,note_on,,,,,0,0,5,,,48,96,4
18432,note_off,,,,,1024,0,3,,,62,0,2
18432,note_off,,,,,1024,0,6,,,79,0,5
18432,note_on,,,,,0,0,6,,,79,96,5
18432,note_on,,,,,0,0,7,,,76,96,6
18432,note_off,,,,,1024,0,7,,,74,0,6
18432,note_off,,,,,1024,0,4,,,59,0,3
18432,note_on,,,,,0,0,4,,,60,96,3
18432,note_off,,,,,1024,0,8,,,67,0,7
18432,note_off,,,,,1024,0,2,,,67,0,1
18432,note_on,,,,,0,0,2,,,67,96,1
18432,note_on,,,,,0,0,3,,,60,96,2
18432,note_off,,,,,1024,0,1,,,79,0,0
18432,note_on,,,,,0,0,1,,,76,96,0
18432,note_on,,,,,0,0,8,,,72,96,7
19968,note_off,,,,,1536,0,8,,,72,0,7
19968,note_off,,,,,1536,0,2,,,67,0,1
19968,note_off,,,,,1536,0,5,,,48,0,4
19968,note_on,,,,,0,0,5,,,48,96,4
19968,note_on,,,,,0,0,2,,,67,96,1
19968,note_off,,,,,1536,0,6,,,79,0,5
19968,note_on,,,,,0,0,6,,,79,96,5
19968,note_off,,,,,1536,0,1,,,76,0,0
19968,note_on,,,,,0,0,1,,,74,96,0
19968,note_off,,,,,1536,0,3,,,60,0,2
19968,note_off,,,,,1536,0,4,,,60,0,3
