tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,note,velocity,channel
0,time_signature,2,2,48,8,0,1,0,,,,,
0,track_name,,,,,0,1,3,,,,,
0,track_name,,,,,0,1,4,,,,,
0,track_name,,,,,0,1,1,,,,,
0,track_name,,,,,0,1,2,,,,,
0,key_signature,,,,,0,1,0,F,,,,
0,set_tempo,,,,,0,1,0,,340909,,,
2048,note_on,,,,,2048,0,4,,,57,96,3
2048,note_on,,,,,2048,0,2,,,60,96,1
2048,note_on,,,,,2048,0,1,,,65,96,0
2048,note_on,,,,,2048,0,3,,,60,96,2
4096,note_off,,,,,2048,0,4,,,57,0,3
4096,note_on,,,,,0,0,3,,,60,96,2
4096,note_off,,,,,2048,0,3,,,60,0,2
4096,note_on,,,,,0,0,1,,,69,96,0
4096,note_off,,,,,2048,0,1,,,65,0,0
4096,note_on,,,,,0,0,2,,,65,96,1
4096,note_off,,,,,2048,0,2,,,60,0,1
4096,note_on,,,,,0,0,4,,,53,96,3
6144,note_off,,,,,2048,0,3,,,60,0,2
6144,note_on,,,,,0,0,3,,,62,96,2
6144,note_on,,,,,0,0,4,,,50,96,3
6144,note_off,,,,,2048,0,4,,,53,0,3
6144,note_off,,,,,2048,0,1,,,69,0,0
6144,note_on,,,,,0,0,2,,,65,96,1
6144,note_off,,,,,2048,0,2,,,65,0,1
6144,note_on,,,,,0,0,1,,,70,96,0
8192,note_on,,,,,0,0,4,,,45,96,3
8192,note_off,,,,,2048,0,2,,,65,0,1
8192,note_on,,,,,0,0,2,,,65,96,1
8192,note_off,,,,,2048,0,1,,,70,0,0
8192,note_on,,,,,0,0,1,,,72,96,0
8192,note_off,,,,,2048,0,4,,,50,0,3
8192,note_on,,,,,0,0,3,,,60,96,2
8192,note_off,,,,,2048,0,3,,,62,0,2
10240,note_on,,,,,0,0,4,,,41,96,3
10240,note_off,,,,,2048,0,3,,,60,0,2
10240,note_on,,,,,0,0,3,,,65,96,2
10240,note_off,,,,,2048,0,2,,,65,0,1
10240,note_on,,,,,0,0,1,,,69,96,0
10240,note_off,,,,,2048,0,4,,,45,0,3
10240,note_on,,,,,0,0,2,,,65,96,1
10240,note_off,,,,,2048,0,1,,,72,0,0
12288,note_off,,,,,2048,0,2,,,65,0,1
12288,note_on,,,,,0,0,4,,,46,96,3
12288,note_off,,,,,2048,0,3,,,65,0,2
12288,note_on,,,,,0,0,1,,,74,96,0
12288,note_off,,,,,2048,0,1,,,69,0,0
12288,note_off,,,,,2048,0,4,,,41,0,3
12288,note_on,,,,,0,0,2,,,70,96,1
12288,note_on,,,,,0,0,3,,,65,96,2
14336,note_off,,,,,2048,0,2,,,70,0,1
14336,note_on,,,,,0,0,2,,,65,96,1
14336,note_off,,,,,2048,0,4,,,46,0,3
14336,note_on,,,,,0,0,3,,,65,96,2
14336,note_on,,,,,0,0,4,,,45,96,3
14336,note_off,,,,,2048,0,3,,,65,0,2
14336,note_on,,,,,0,0,1,,,72,96,0
14336,note_off,,,,,2048,0,1,,,74,0,0
16384,note_on,,,,,0,0,1,,,70,96,0
16384,note_off,,,,,2048,0,1,,,72,0,0
16384,note_off,,,,,2048,0,4,,,45,0,3
16384,note_on,,,,,0,0,4,,,43,96,3
16384,note_on,,,,,0,0,3,,,62,96,2
16384,note_off,,,,,2048,0,3,,,65,0,2
18432,note_off,,,,,2048,0,4,,,43,0,3
18432,note_on,,,,,0,0,2,,,64,96,1
18432,note_on,,,,,0,0,4,,,48,96,3
18432,note_on,,,,,0,0,3,,,60,96,2
18432,note_off,,,,,2048,0,3,,,62,0,2
18432,note_off,,,,,4096,0,2,,,65,0,1
20480,note_on,,,,,0,0,4,,,53,96,3
20480,note_off,,,,,2048,0,4,,,48,0,3
