tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,32,0,0,,,,
0,control_change,0,0,1,,,,,,,7,127,0,,,,
0,control_change,0,0,1,,,,,,,1,0,0,,,,
0,control_change,0,0,1,,,,,,,64,0,0,,,,
0,control_change,0,0,1,,,,,,,93,28,0,,,,
0,control_change,0,0,1,,,,,,,91,91,0,,,,
0,control_change,0,0,1,,,,,,,10,73,0,,,,
0,program_change,0,0,1,,,,,,,,,0,0,,,
0,pitchwheel,0,0,1,,,,,,,,,0,,0,,
0,control_change,0,0,4,,,,,,,7,122,3,,,,
0,pitchwheel,0,0,4,,,,,,,,,3,,0,,
0,control_change,0,0,4,,,,,,,1,0,3,,,,
0,control_change,0,0,4,,,,,,,64,0,3,,,,
0,control_change,0,0,4,,,,,,,93,28,3,,,,
0,control_change,0,0,4,,,,,,,91,91,3,,,,
0,control_change,0,0,4,,,,,,,10,55,3,,,,
0,program_change,0,0,4,,,,,,,,,3,0,,,
0,control_change,0,0,4,,,,,,,32,0,3,,,,
0,control_change,0,0,4,,,,,,,0,0,3,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,10,64,2,,,,
0,control_change,0,0,3,,,,,,,64,0,2,,,,
0,control_change,0,0,3,,,,,,,7,112,2,,,,
0,program_change,0,0,3,,,,,,,,,2,0,,,
0,control_change,0,0,3,,,,,,,32,0,2,,,,
0,control_change,0,0,3,,,,,,,0,0,2,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,600000,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,time_signature,0,1,0,2,2,24,8,,,,,,,,,
1920,note_on,1920,0,2,,,,,,,,,1,,,59,81
1920,note_on,0,0,2,,,,,,,,,1,,,62,81
1920,note_on,0,0,4,,,,,,,,,3,,,43,79
1920,note_on,1920,0,4,,,,,,,,,3,,,55,79
1920,note_on,1920,0,1,,,,,,,,,0,,,67,81
1920,set_tempo,1920,1,0,,,,,,434782,,,,,,,
1920,marker,0,1,0,,,,,,,,,,,,,
2880,note_off,960,0,1,,,,,,,,,0,,,67,0
2880,note_off,960,0,2,,,,,,,,,1,,,62,0
2880,note_off,960,0,4,,,,,,,,,3,,,43,0
2880,note_off,0,0,4,,,,,,,,,3,,,55,0
2880,set_tempo,960,1,0,,,,,,419580,,,,,,,
2880,note_on,0,0,1,,,,,,,,,0,,,62,77
2880,note_off,0,0,2,,,,,,,,,1,,,59,0
3040,note_on,0,0,1,,,,,,,,,0,,,67,76
3040,note_off,160,0,1,,,,,,,,,0,,,62,0
3200,note_on,0,0,1,,,,,,,,,0,,,71,75
3200,note_off,160,0,1,,,,,,,,,0,,,67,0
3360,note_on,0,0,1,,,,,,,,,0,,,74,75
3360,note_off,160,0,1,,,,,,,,,0,,,71,0
3520,note_on,0,0,1,,,,,,,,,0,,,72,74
3520,note_off,160,0,1,,,,,,,,,0,,,74,0
3680,note_on,0,0,1,,,,,,,,,0,,,69,73
3680,note_off,160,0,1,,,,,,,,,0,,,72,0
3840,note_off,160,0,1,,,,,,,,,0,,,69,0
3840,note_on,0,0,1,,,,,,,,,0,,,67,71
3840,marker,960,1,0,,,,,,,,,,,,,
4200,set_tempo,360,1,0,,,,,,425531,,,,,,,
4320,note_on,0,0,1,,,,,,,,,0,,,67,57
4320,note_off,480,0,1,,,,,,,,,0,,,67,0
4320,note_on,1440,0,4,,,,,,,,,3,,,59,55
4320,set_tempo,120,1,0,,,,,,419580,,,,,,,
4800,note_on,0,0,1,,,,,,,,,0,,,66,55
4800,note_off,480,0,4,,,,,,,,,3,,,59,0
4800,note_on,0,0,4,,,,,,,,,3,,,57,53
4800,note_off,480,0,1,,,,,,,,,0,,,67,0
5280,note_on,0,0,1,,,,,,,,,0,,,67,52
5280,note_off,480,0,1,,,,,,,,,0,,,66,0
5280,note_on,0,0,4,,,,,,,,,3,,,55,51
5280,note_off,480,0,4,,,,,,,,,3,,,57,0
5760,note_off,480,0,4,,,,,,,,,3,,,55,0
5760,marker,1440,1,0,,,,,,,,,,,,,
5760,note_on,0,0,1,,,,,,,,,0,,,69,50
5760,note_off,480,0,1,,,,,,,,,0,,,67,0
5760,note_on,0,0,4,,,,,,,,,3,,,54,48
6240,note_off,480,0,4,,,,,,,,,3,,,54,0
6240,note_on,0,0,4,,,,,,,,,3,,,50,50
6480,note_on,0,0,1,,,,,,,,,0,,,69,53
6480,note_off,720,0,1,,,,,,,,,0,,,69,0
6720,note_on,0,0,1,,,,,,,,,0,,,71,55
6720,note_off,480,0,4,,,,,,,,,3,,,50,0
6720,note_off,240,0,1,,,,,,,,,0,,,69,0
6720,note_on,0,0,4,,,,,,,,,3,,,55,51
7200,note_off,480,0,4,,,,,,,,,3,,,55,0
7200,note_on,0,0,4,,,,,,,,,3,,,53,53
7440,note_on,0,0,1,,,,,,,,,0,,,71,58
