tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,,,
0,program_change,,,,,0,0,3,,,,71,2,,,,
0,control_change,,,,,0,0,3,,,,,2,7,80,,
0,control_change,,,,,0,0,3,,,,,2,10,65,,
0,control_change,,,,,0,0,11,,,,,11,10,100,,
0,program_change,,,,,0,0,11,,,,48,11,,,,
0,track_name,,,,,0,1,11,,,,,,,,,
0,midi_port,,,,,0,1,11,,,0,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,control_change,,,,,0,0,2,,,,,1,7,80,,
0,control_change,,,,,0,0,2,,,,,1,10,65,,
0,midi_port,,,,,0,1,6,,,0,,,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,program_change,,,,,0,0,6,,,,56,5,,,,
0,control_change,,,,,0,0,6,,,,,5,7,105,,
0,control_change,,,,,0,0,6,,,,,5,10,85,,
0,midi_port,,,,,0,1,7,,,0,,,,,,
0,program_change,,,,,0,0,2,,,,68,1,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,midi_port,,,,,0,1,3,,,0,,,,,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,control_change,,,,,0,0,4,,,,,3,10,75,,
0,control_change,,,,,0,0,4,,,,,3,7,85,,
0,program_change,,,,,0,0,4,,,,70,3,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,midi_port,,,,,0,1,4,,,0,,,,,,
0,midi_port,,,,,0,1,5,,,0,,,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,program_change,,,,,0,0,5,,,,60,4,,,,
0,midi_port,,,,,0,1,9,,,0,,,,,,
0,control_change,,,,,0,0,5,,,,,4,7,115,,
0,midi_port,,,,,0,1,10,,,0,,,,,,
0,track_name,,,,,0,1,10,,,,,,,,,
0,program_change,,,,,0,0,10,,,,48,10,,,,
0,control_change,,,,,0,0,10,,,,,10,7,85,,
0,control_change,,,,,0,0,10,,,,,10,10,80,,
0,control_change,,,,,0,0,9,,,,,8,10,50,,
0,control_change,,,,,0,0,9,,,,,8,7,85,,
0,program_change,,,,,0,0,9,,,,48,8,,,,
0,control_change,,,,,0,0,5,,,,,4,10,45,,
0,program_change,,,,,0,0,7,,,,47,6,,,,
0,control_change,,,,,0,0,11,,,,,11,7,95,,
0,control_change,,,,,0,0,7,,,,,6,10,65,,
0,key_signature,,,,,0,1,0,A,,,,,,,,
0,set_tempo,,,,,0,1,0,,1000000,,,,,,,
0,marker,,,,,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,8,,,,,7,10,30,,
0,control_change,,,,,0,0,8,,,,,7,7,127,,
0,program_change,,,,,0,0,8,,,,48,7,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,control_change,,,,,0,0,7,,,,,6,7,127,,
0,midi_port,,,,,0,1,1,,,0,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,program_change,,,,,0,0,1,,,,73,0,,,,
0,control_change,,,,,0,0,1,,,,,0,7,100,,
0,control_change,,,,,0,0,1,,,,,0,10,50,,
0,midi_port,,,,,0,1,8,,,0,,,,,,
480,note_on,,,,,480,0,3,,,,,2,,,81,100
480,note_on,,,,,0,0,4,,,,,3,,,57,100
480,note_on,,,,,480,0,4,,,,,3,,,61,100
480,note_on,,,,,480,0,7,,,,,6,,,45,100
480,note_on,,,,,480,0,1,,,,,0,,,93,100
480,note_on,,,,,480,0,9,,,,,8,,,57,100
480,note_on,,,,,0,0,9,,,,,8,,,64,100
480,note_on,,,,,0,0,2,,,,,1,,,73,100
480,note_on,,,,,480,0,5,,,,,4,,,57,100
480,note_on,,,,,0,0,5,,,,,4,,,69,100
480,note_on,,,,,0,0,3,,,,,2,,,73,100
480,note_on,,,,,480,0,2,,,,,1,,,81,100
480,note_on,,,,,480,0,11,,,,,11,,,45,100
480,note_on,,,,,0,0,10,,,,,10,,,69,100
480,note_on,,,,,0,0,10,,,,,10,,,64,100
480,note_on,,,,,480,0,10,,,,,10,,,57,100
480,note_on,,,,,480,0,8,,,,,7,,,73,100
480,note_on,,,,,0,0,8,,,,,7,,,81,100
480,note_on,,,,,480,0,6,,,,,5,,,57,100
480,note_on,,,,,0,0,1,,,,,0,,,85,100
480,note_on,,,,,0,0,6,,,,,5,,,69,100
600,note_on,,,,,120,0,4,,,,,3,,,57,0
600,note_on,,,,,120,0,11,,,,,11,,,45,0
600,note_on,,,,,120,0,3,,,,,2,,,73,0
600,note_on,,,,,0,0,3,,,,,2,,,81,0
600,note_on,,,,,120,0,7,,,,,6,,,45,0
600,note_on,,,,,0,0,6,,,,,5,,,57,0
600,note_on,,,,,0,0,9,,,,,8,,,57,0
600,note_on,,,,,120,0,5,,,,,4,,,69,0
600,note_on,,,,,0,0,5,,,,,4,,,57,0
600,note_on,,,,,0,0,10,,,,,10,,,57,0
600,note_on,,,,,0,0,10,,,,,10,,,64,0
600,note_on,,,,,120,0,10,,,,,10,,,69,0
600,note_on,,,,,120,0,8,,,,,7,,,81,0
600,note_on,,,,,0,0,8,,,,,7,,,73,0
600,note_on,,,,,120,0,6,,,,,5,,,69,0
600,note_on,,,,,0,0,4,,,,,3,,,61,0
600,note_on,,,,,120,0,9,,,,,8,,,64,0
600,note_on,,,,,120,0,1,,,,,0,,,85,0
600,note_on,,,,,0,0,1,,,,,0,,,93,0
600,note_on,,,,,120,0,2,,,,,1,,,73,0
720,note_on,,,,,0,0,2,,,,,1,,,76,100
720,note_on,,,,,120,0,2,,,,,1,,,81,0
960,note_on,,,,,360,0,9,,,,,8,,,61,100
960,note_on,,,,,0,0,2,,,,,1,,,73,100
960,note_on,,,,,240,0,2,,,,,1,,,76,0
960,note_on,,,,,360,0,10,,,,,10,,,57,100
1200,note_on,,,,,0,0,2,,,,,1,,,78,100
1200,note_on,,,,,240,0,2,,,,,1,,,73,0
1440,note_on,,,,,840,0,3,,,,,2,,,76,100
1440,note_on,,,,,840,0,5,,,,,4,,,52,100
1440,note_on,,,,,840,0,7,,,,,6,,,52,100
1440,note_on,,,,,0,0,9,,,,,8,,,71,100
1440,note_on,,,,,0,0,9,,,,,8,,,64,100
1440,note_on,,,,,480,0,9,,,,,8,,,61,0
1440,note_on,,,,,840,0,1,,,,,0,,,88,100
1440,note_on,,,,,0,0,10,,,,,10,,,64,100
1440,note_on,,,,,0,0,10,,,,,10,,,59,100
1440,note_on,,,,,0,0,10,,,,,10,,,56,100
1440,note_on,,,,,0,0,4,,,,,3,,,56,100
1440,note_on,,,,,240,0,2,,,,,1,,,78,0
1440,note_on,,,,,0,0,2,,,,,1,,,76,100
1440,note_on,,,,,840,0,6,,,,,5,,,64,100
1440,note_on,,,,,840,0,11,,,,,11,,,44,100
1440,note_on,,,,,0,0,8,,,,,7,,,76,100
1440,note_on,,,,,0,0,5,,,,,4,,,64,100
1440,note_on,,,,,0,0,1,,,,,0,,,83,100
1440,note_on,,,,,840,0,8,,,,,7,,,71,100
1440,note_on,,,,,840,0,4,,,,,3,,,59,100
1440,note_on,,,,,480,0,10,,,,,10,,,57,0
1560,note_on,,,,,120,0,10,,,,,10,,,64,0
1560,note_on,,,,,0,0,10,,,,,10,,,59,0
1560,note_on,,,,,0,0,1,,,,,0,,,88,0
1560,note_on,,,,,0,0,4,,,,,3,,,59,0
1560,note_on,,,,,120,0,4,,,,,3,,,56,0
1560,note_on,,,,,0,0,10,,,,,10,,,56,0
1560,note_on,,,,,120,0,8,,,,,7,,,76,0
1560,note_on,,,,,120,0,9,,,,,8,,,71,0
1560,note_on,,,,,0,0,5,,,,,4,,,52,0
1560,note_on,,,,,120,0,11,,,,,11,,,44,0
1560,note_on,,,,,120,0,1,,,,,0,,,83,0
1560,note_on,,,,,0,0,8,,,,,7,,,71,0
1560,note_on,,,,,120,0,6,,,,,5,,,64,0
1560,note_on,,,,,120,0,7,,,,,6,,,52,0
1560,note_on,,,,,0,0,9,,,,,8,,,64,0
1560,note_on,,,,,120,0,5,,,,,4,,,64,0
1680,note_on,,,,,0,0,3,,,,,2,,,71,100
1680,note_on,,,,,240,0,3,,,,,2,,,76,0
1920,note_on,,,,,360,0,9,,,,,8,,,59,100
1920,note_on,,,,,0,0,3,,,,,2,,,64,100
1920,note_on,,,,,240,0,3,,,,,2,,,71,0
1920,note_on,,,,,360,0,10,,,,,10,,,56,100
2040,note_on,,,,,0,0,2,,,,,1,,,78,100
2040,note_on,,,,,600,0,2,,,,,1,,,76,0
2100,note_on,,,,,60,0,2,,,,,1,,,78,0
2100,note_on,,,,,0,0,2,,,,,1,,,76,100
2160,note_on,,,,,240,0,3,,,,,2,,,64,0
2160,note_on,,,,,0,0,3,,,,,2,,,74,100
2160,note_on,,,,,60,0,2,,,,,1,,,76,0
2160,note_on,,,,,0,0,2,,,,,1,,,76,100
2280,note_on,,,,,0,0,2,,,,,1,,,78,100
2280,note_on,,,,,120,0,2,,,,,1,,,76,0
2340,note_on,,,,,60,0,2,,,,,1,,,78,0
2340,note_on,,,,,0,0,2,,,,,1,,,76,100
2400,note_on,,,,,840,0,4,,,,,3,,,43,100
2400,note_on,,,,,0,0,8,,,,,7,,,73,100
2400,note_on,,,,,840,0,8,,,,,7,,,81,100
2400,note_on,,,,,0,0,1,,,,,0,,,85,100
2400,note_on,,,,,480,0,10,,,,,10,,,56,0
2400,note_on,,,,,0,0,4,,,,,3,,,55,100
2400,note_on,,,,,840,0,6,,,,,5,,,57,100
2400,note_on,,,,,0,0,6,,,,,5,,,69,100
2400,note_on,,,,,840,0,5,,,,,4,,,69,100
2400,note_on,,,,,60,0,2,,,,,1,,,76,0
2400,note_on,,,,,0,0,2,,,,,1,,,76,100
2400,note_on,,,,,240,0,3,,,,,2,,,74,0
2400,note_on,,,,,480,0,9,,,,,8,,,59,0
2400,note_on,,,,,0,0,9,,,,,8,,,64,100
2400,note_on,,,,,0,0,9,,,,,8,,,57,100
2400,note_on,,,,,0,0,3,,,,,2,,,73,100
2400,note_on,,,,,840,0,1,,,,,0,,,88,100
2400,note_on,,,,,0,0,10,,,,,10,,,55,100
2400,note_on,,,,,0,0,10,,,,,10,,,64,100
2400,note_on,,,,,0,0,10,,,,,10,,,69,100
2400,note_on,,,,,840,0,7,,,,,6,,,45,100
2400,note_on,,,,,840,0,11,,,,,11,,,43,100
2520,note_on,,,,,0,0,6,,,,,5,,,57,0
2520,note_on,,,,,0,0,8,,,,,7,,,81,0
2520,note_on,,,,,120,0,8,,,,,7,,,73,0
2520,note_on,,,,,120,0,6,,,,,5,,,69,0
2520,note_on,,,,,120,0,9,,,,,8,,,57,0
2520,note_on,,,,,0,0,9,,,,,8,,,64,0
2520,note_on,,,,,120,0,7,,,,,6,,,45,0
2520,note_on,,,,,120,0,4,,,,,3,,,55,0
2520,note_on,,,,,0,0,4,,,,,3,,,43,0
