tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,1,91,13,,
0,control_change,0,0,2,,,,,,,,1,93,23,,
0,control_change,0,0,2,,,,,,,,1,10,83,,
0,control_change,0,0,2,,,,,,,,1,7,127,,
0,program_change,0,0,2,,,,,,,0,1,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,0,91,17,,
0,control_change,0,0,1,,,,,,,,0,93,14,,
0,control_change,0,0,1,,,,,,,,0,10,45,,
0,control_change,0,0,1,,,,,,,,0,7,127,,
0,end_of_track,0,1,4,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,Eb,,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,
0,set_tempo,0,1,0,,,,,,444444,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,0,0,,,,
0,text,0,1,0,,,,,,,,,,,,
240,note_on,240,0,1,,,,,,,,0,,,58,90
360,note_on,360,0,2,,,,,,,,1,,,39,67
360,note_on,0,0,2,,,,,,,,1,,,51,67
360,note_on,0,0,1,,,,,,,,0,,,58,90
360,note_on,0,0,1,,,,,,,,0,,,67,90
360,note_on,0,0,1,,,,,,,,0,,,70,90
360,note_on,120,0,1,,,,,,,,0,,,58,0
480,note_on,0,0,1,,,,,,,,0,,,68,90
480,note_on,120,0,1,,,,,,,,0,,,67,0
480,note_on,0,0,1,,,,,,,,0,,,70,0
480,note_on,0,0,1,,,,,,,,0,,,65,90
600,note_on,0,0,1,,,,,,,,0,,,68,0
600,note_on,120,0,1,,,,,,,,0,,,65,0
600,note_on,0,0,1,,,,,,,,0,,,63,90
600,note_on,0,0,1,,,,,,,,0,,,67,90
720,note_on,0,0,2,,,,,,,,1,,,51,69
720,note_on,0,0,2,,,,,,,,1,,,39,69
720,note_on,0,0,2,,,,,,,,1,,,39,0
720,note_on,360,0,2,,,,,,,,1,,,51,0
720,note_on,0,0,1,,,,,,,,0,,,58,88
720,note_on,120,0,1,,,,,,,,0,,,63,0
720,note_on,0,0,1,,,,,,,,0,,,67,0
720,note_on,0,0,1,,,,,,,,0,,,63,88
720,note_on,0,0,1,,,,,,,,0,,,67,88
720,note_on,0,0,1,,,,,,,,0,,,58,0
840,note_on,0,0,2,,,,,,,,1,,,41,72
840,note_on,120,0,2,,,,,,,,1,,,51,0
840,note_on,0,0,2,,,,,,,,1,,,39,0
840,note_on,0,0,2,,,,,,,,1,,,53,72
960,note_on,0,0,1,,,,,,,,0,,,68,87
960,note_on,0,0,2,,,,,,,,1,,,41,0
960,note_on,0,0,2,,,,,,,,1,,,43,73
960,note_on,0,0,2,,,,,,,,1,,,55,73
960,note_on,0,0,1,,,,,,,,0,,,58,87
960,note_on,0,0,1,,,,,,,,0,,,63,87
960,note_on,0,0,1,,,,,,,,0,,,58,0
960,note_on,0,0,1,,,,,,,,0,,,67,0
960,note_on,240,0,1,,,,,,,,0,,,63,0
960,note_on,120,0,2,,,,,,,,1,,,53,0
1020,note_on,0,0,1,,,,,,,,0,,,67,87
1020,note_on,60,0,1,,,,,,,,0,,,68,0
1080,note_on,120,0,2,,,,,,,,1,,,55,0
1080,note_on,0,0,2,,,,,,,,1,,,56,74
1080,note_on,0,0,1,,,,,,,,0,,,67,88
1080,note_on,0,0,1,,,,,,,,0,,,60,88
1080,note_on,60,0,1,,,,,,,,0,,,67,0
1080,note_on,0,0,1,,,,,,,,0,,,58,0
1080,note_on,0,0,1,,,,,,,,0,,,63,0
1080,note_on,0,0,1,,,,,,,,0,,,63,88
1080,note_on,0,0,2,,,,,,,,1,,,44,74
1080,note_on,0,0,2,,,,,,,,1,,,43,0
1140,note_on,0,0,1,,,,,,,,0,,,65,90
1140,note_on,60,0,1,,,,,,,,0,,,67,0
1200,note_on,60,0,1,,,,,,,,0,,,65,0
1200,note_on,0,0,1,,,,,,,,0,,,65,97
1200,note_on,0,0,1,,,,,,,,0,,,63,0
1200,note_on,0,0,1,,,,,,,,0,,,60,0
1200,note_on,0,0,2,,,,,,,,1,,,44,74
1200,note_on,0,0,2,,,,,,,,1,,,56,74
1200,note_on,0,0,2,,,,,,,,1,,,44,0
1200,note_on,120,0,2,,,,,,,,1,,,56,0
1200,note_on,0,0,1,,,,,,,,0,,,60,97
1200,note_on,0,0,1,,,,,,,,0,,,63,97
1320,note_on,0,0,1,,,,,,,,0,,,63,0
1320,note_on,0,0,2,,,,,,,,1,,,56,0
1320,note_on,0,0,2,,,,,,,,1,,,56,74
1320,note_on,0,0,2,,,,,,,,1,,,44,74
1320,note_on,120,0,1,,,,,,,,0,,,65,0
1320,note_on,0,0,1,,,,,,,,0,,,60,0
1320,note_on,0,0,1,,,,,,,,0,,,60,105
1320,note_on,0,0,1,,,,,,,,0,,,63,105
1320,note_on,0,0,1,,,,,,,,0,,,65,105
1320,note_on,120,0,2,,,,,,,,1,,,44,0
1440,note_on,120,0,1,,,,,,,,0,,,65,0
1440,note_on,0,0,1,,,,,,,,0,,,63,0
1440,note_on,0,0,1,,,,,,,,0,,,60,113
1440,note_on,0,0,1,,,,,,,,0,,,63,113
1440,note_on,0,0,1,,,,,,,,0,,,65,113
1440,note_on,0,0,2,,,,,,,,1,,,56,100
1440,note_on,0,0,2,,,,,,,,1,,,44,100
1440,note_on,0,0,2,,,,,,,,1,,,56,0
1440,note_on,120,0,2,,,,,,,,1,,,44,0
1440,note_on,0,0,1,,,,,,,,0,,,60,0
1560,note_on,120,0,2,,,,,,,,1,,,56,0
1560,note_on,0,0,2,,,,,,,,1,,,44,0
1560,note_on,0,0,1,,,,,,,,0,,,60,0
1560,note_on,0,0,1,,,,,,,,0,,,63,0
1560,note_on,120,0,1,,,,,,,,0,,,65,0
1800,note_on,240,0,2,,,,,,,,1,,,46,74
1800,note_on,0,0,2,,,,,,,,1,,,58,74
1800,note_on,0,0,1,,,,,,,,0,,,65,75
1800,note_on,240,0,1,,,,,,,,0,,,68,75
1920,note_on,0,0,1,,,,,,,,0,,,68,0
1920,note_on,0,0,1,,,,,,,,0,,,63,76
1920,note_on,0,0,1,,,,,,,,0,,,67,76
1920,note_on,120,0,1,,,,,,,,0,,,65,0
2040,note_on,0,0,1,,,,,,,,0,,,62,76
2040,note_on,0,0,1,,,,,,,,0,,,65,76
2040,note_on,0,0,1,,,,,,,,0,,,67,0
2040,note_on,120,0,1,,,,,,,,0,,,63,0
2160,note_on,0,0,1,,,,,,,,0,,,58,77
2160,note_on,0,0,1,,,,,,,,0,,,62,77
2160,note_on,0,0,1,,,,,,,,0,,,65,0
2160,note_on,120,0,1,,,,,,,,0,,,62,0
2160,note_on,360,0,2,,,,,,,,1,,,58,0
2160,note_on,0,0,1,,,,,,,,0,,,70,77
2160,note_on,0,0,2,,,,,,,,1,,,34,72
2160,note_on,0,0,2,,,,,,,,1,,,46,72
2160,note_on,0,0,2,,,,,,,,1,,,46,0
2280,note_on,120,0,1,,,,,,,,0,,,62,0
2280,note_on,0,0,1,,,,,,,,0,,,63,77
2280,note_on,0,0,2,,,,,,,,1,,,48,72
2280,note_on,0,0,2,,,,,,,,1,,,34,0
2280,note_on,0,0,2,,,,,,,,1,,,36,72
2280,note_on,120,0,2,,,,,,,,1,,,46,0
2400,note_on,0,0,2,,,,,,,,1,,,38,72
2400,note_on,0,0,1,,,,,,,,0,,,58,77
2400,note_on,0,0,1,,,,,,,,0,,,65,77
2400,note_on,0,0,1,,,,,,,,0,,,68,77
2400,note_on,0,0,1,,,,,,,,0,,,58,0
2400,note_on,0,0,1,,,,,,,,0,,,70,0
2400,note_on,120,0,1,,,,,,,,0,,,63,0
2400,note_on,120,0,2,,,,,,,,1,,,48,0
2400,note_on,0,0,2,,,,,,,,1,,,36,0
2400,note_on,0,0,2,,,,,,,,1,,,50,72
2520,note_on,0,0,2,,,,,,,,1,,,51,70
2520,note_on,0,0,2,,,,,,,,1,,,39,70
2520,note_on,0,0,2,,,,,,,,1,,,38,0
2520,note_on,120,0,2,,,,,,,,1,,,50,0
2520,note_on,0,0,1,,,,,,,,0,,,68,0
2520,note_on,0,0,1,,,,,,,,0,,,63,77
2520,note_on,0,0,1,,,,,,,,0,,,68,77
2520,note_on,120,0,1,,,,,,,,0,,,58,0
2520,note_on,0,0,1,,,,,,,,0,,,65,0
2520,note_on,0,0,1,,,,,,,,0,,,58,77
2580,note_on,60,0,1,,,,,,,,0,,,68,0
2580,note_on,0,0,1,,,,,,,,0,,,67,77
2640,note_on,0,0,1,,,,,,,,0,,,58,0
2640,note_on,120,0,2,,,,,,,,1,,,51,0
2640,note_on,0,0,2,,,,,,,,1,,,39,0
2640,note_on,0,0,2,,,,,,,,1,,,51,70
2640,note_on,0,0,2,,,,,,,,1,,,39,70
2640,note_on,0,0,1,,,,,,,,0,,,58,109
2640,note_on,0,0,1,,,,,,,,0,,,63,0
2640,note_on,0,0,1,,,,,,,,0,,,63,109
2640,note_on,0,0,1,,,,,,,,0,,,67,109
2640,note_on,60,0,1,,,,,,,,0,,,67,0
2760,note_on,120,0,1,,,,,,,,0,,,67,0
2760,note_on,0,0,1,,,,,,,,0,,,58,109
2760,note_on,0,0,1,,,,,,,,0,,,63,109
2760,note_on,0,0,2,,,,,,,,1,,,39,70
2760,note_on,0,0,2,,,,,,,,1,,,51,70
2760,note_on,0,0,2,,,,,,,,1,,,51,0
2760,note_on,120,0,2,,,,,,,,1,,,39,0
2760,note_on,0,0,1,,,,,,,,0,,,67,109
2760,note_on,0,0,1,,,,,,,,0,,,63,0
2760,note_on,0,0,1,,,,,,,,0,,,58,0
2880,note_on,0,0,1,,,,,,,,0,,,63,0
2880,note_on,120,0,1,,,,,,,,0,,,58,0
2880,note_on,0,0,1,,,,,,,,0,,,67,0
2880,note_on,120,0,2,,,,,,,,1,,,39,0
2880,note_on,0,0,2,,,,,,,,1,,,51,0
2880,note_on,0,0,2,,,,,,,,1,,,39,100
2880,note_on,0,0,2,,,,,,,,1,,,51,100
2880,note_on,0,0,1,,,,,,,,0,,,58,109
2880,note_on,0,0,1,,,,,,,,0,,,67,109
2880,note_on,0,0,1,,,,,,,,0,,,63,109
3000,note_on,0,0,1,,,,,,,,0,,,63,0
3000,note_on,120,0,1,,,,,,,,0,,,67,0
3000,note_on,0,0,2,,,,,,,,1,,,39,0
3000,note_on,120,0,2,,,,,,,,1,,,51,0
3000,note_on,0,0,1,,,,,,,,0,,,58,0
3140,note_on,140,0,1,,,,,,,,0,,,58,76
3160,note_on,20,0,1,,,,,,,,0,,,58,0
3160,note_on,0,0,1,,,,,,,,0,,,60,77
3180,note_on,20,0,1,,,,,,,,0,,,60,0
3180,note_on,0,0,1,,,,,,,,0,,,62,79
3200,note_on,20,0,1,,,,,,,,0,,,62,0
3200,note_on,0,0,1,,,,,,,,0,,,63,80
3220,note_on,0,0,1,,,,,,,,0,,,65,81
3220,note_on,20,0,1,,,,,,,,0,,,63,0
3240,note_on,20,0,1,,,,,,,,0,,,65,0
3240,note_on,0,0,1,,,,,,,,0,,,67,82
3240,note_on,0,0,1,,,,,,,,0,,,63,82
3240,note_on,240,0,2,,,,,,,,1,,,39,100
3240,note_on,0,0,2,,,,,,,,1,,,51,100
3360,note_on,0,0,1,,,,,,,,0,,,65,91
3360,note_on,120,0,1,,,,,,,,0,,,63,0
3360,note_on,0,0,1,,,,,,,,0,,,67,0
3360,note_on,0,0,1,,,,,,,,0,,,68,91
3480,note_on,0,0,1,,,,,,,,0,,,67,96
3480,note_on,0,0,1,,,,,,,,0,,,68,0
3480,note_on,0,0,1,,,,,,,,0,,,70,96
3480,note_on,120,0,1,,,,,,,,0,,,65,0
3600,note_on,0,0,1,,,,,,,,0,,,72,116
3600,note_on,0,0,1,,,,,,,,0,,,69,116
3600,note_on,0,0,1,,,,,,,,0,,,65,116
3600,note_on,0,0,1,,,,,,,,0,,,60,116
3600,note_on,0,0,1,,,,,,,,0,,,70,0
3600,note_on,120,0,1,,,,,,,,0,,,67,0
3720,note_on,480,0,2,,,,,,,,1,,,51,0
3720,note_on,0,0,2,,,,,,,,1,,,39,100
3720,note_on,0,0,2,,,,,,,,1,,,51,100
3720,note_on,0,0,2,,,,,,,,1,,,39,0
3840,note_on,0,0,1,,,,,,,,0,,,74,100
3840,note_on,0,0,1,,,,,,,,0,,,70,100
3840,note_on,0,0,1,,,,,,,,0,,,65,100
3840,note_on,0,0,1,,,,,,,,0,,,62,100
3840,note_on,0,0,1,,,,,,,,0,,,69,0
3840,note_on,0,0,1,,,,,,,,0,,,60,0
3840,note_on,240,0,1,,,,,,,,0,,,72,0
3840,note_on,0,0,1,,,,,,,,0,,,65,0
3840,note_on,0,0,2,,,,,,,,1,,,39,0
3840,note_on,120,0,2,,,,,,,,1,,,51,0
3840,note_on,0,0,2,,,,,,,,1,,,38,89
3840,note_on,0,0,2,,,,,,,,1,,,50,89
3960,note_on,0,0,1,,,,,,,,0,,,69,100
3960,note_on,0,0,1,,,,,,,,0,,,65,100
3960,note_on,0,0,1,,,,,,,,0,,,63,100
3960,note_on,0,0,1,,,,,,,,0,,,70,0
3960,note_on,0,0,1,,,,,,,,0,,,62,0
3960,note_on,120,0,1,,,,,,,,0,,,74,0
3960,note_on,0,0,1,,,,,,,,0,,,65,0
3960,note_on,120,0,2,,,,,,,,1,,,38,0
3960,note_on,0,0,2,,,,,,,,1,,,50,0
3960,note_on,0,0,2,,,,,,,,1,,,36,85
3960,note_on,0,0,2,,,,,,,,1,,,48,85
3960,note_on,0,0,1,,,,,,,,0,,,75,100
4080,note_on,0,0,1,,,,,,,,0,,,65,0
4080,note_on,0,0,1,,,,,,,,0,,,75,100
4080,note_on,0,0,1,,,,,,,,0,,,69,100
4080,note_on,0,0,1,,,,,,,,0,,,65,100
4080,note_on,0,0,1,,,,,,,,0,,,63,0
4080,note_on,0,0,2,,,,,,,,1,,,53,83
4080,note_on,0,0,2,,,,,,,,1,,,41,83
4080,note_on,0,0,1,,,,,,,,0,,,63,100
4080,note_on,120,0,2,,,,,,,,1,,,48,0
4080,note_on,0,0,2,,,,,,,,1,,,36,0
4080,note_on,120,0,1,,,,,,,,0,,,75,0
4080,note_on,0,0,1,,,,,,,,0,,,69,0
4200,note_on,0,0,1,,,,,,,,0,,,62,100
4200,note_on,0,0,1,,,,,,,,0,,,63,0
4200,note_on,120,0,2,,,,,,,,1,,,41,0
4200,note_on,0,0,2,,,,,,,,1,,,53,0
4200,note_on,0,0,2,,,,,,,,1,,,34,80
4200,note_on,120,0,1,,,,,,,,0,,,75,0
4200,note_on,0,0,2,,,,,,,,1,,,46,80
4200,note_on,0,0,1,,,,,,,,0,,,65,0
4200,note_on,0,0,1,,,,,,,,0,,,69,0
4200,note_on,0,0,1,,,,,,,,0,,,65,100
4200,note_on,0,0,1,,,,,,,,0,,,70,100
4200,note_on,0,0,1,,,,,,,,0,,,74,100
4320,note_on,120,0,1,,,,,,,,0,,,74,0
4320,note_on,120,0,2,,,,,,,,1,,,46,0
4320,note_on,0,0,2,,,,,,,,1,,,34,0
4320,note_on,0,0,2,,,,,,,,1,,,39,77
4320,note_on,0,0,2,,,,,,,,1,,,51,77
4320,note_on,0,0,1,,,,,,,,0,,,75,100
4320,note_on,0,0,1,,,,,,,,0,,,79,100
4320,note_on,0,0,1,,,,,,,,0,,,70,100
4320,note_on,0,0,1,,,,,,,,0,,,67,100
4320,note_on,0,0,1,,,,,,,,0,,,70,0
