tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,
0,control_change,0,0,8,,,,,,,,,15,10,97,,,
0,program_change,0,0,8,,,,,,,,47,15,,,,,
0,track_name,0,1,8,,,,,,,,,,,,,,
0,midi_port,0,1,8,,,,,,,0,,,,,,,
0,control_change,0,0,7,,,,,,,,,6,10,77,,,
0,program_change,0,0,7,,,,,,,,56,6,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,,
0,control_change,0,0,6,,,,,,,,,5,10,28,,,
0,program_change,0,0,6,,,,,,,,60,5,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,,
0,control_change,0,0,5,,,,,,,,,4,10,24,,,
0,program_change,0,0,5,,,,,,,,60,4,,,,,
0,midi_port,0,1,9,,,,,,,0,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,,,3,10,80,,,
0,program_change,0,0,4,,,,,,,,70,3,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,,
0,control_change,0,0,3,,,,,,,,,2,10,65,,,
0,program_change,0,0,3,,,,,,,,71,2,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,,
0,control_change,0,0,2,,,,,,,,,1,10,72,,,
0,program_change,0,0,2,,,,,,,,68,1,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,,
0,control_change,0,0,1,,,,,,,,,0,10,52,,,
0,program_change,0,0,1,,,,,,,,73,0,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,,
0,track_name,0,1,9,,,,,,,,,,,,,,
0,program_change,0,0,9,,,,,,,,48,10,,,,,
0,control_change,0,0,9,,,,,,,,,10,10,12,,,
0,midi_port,0,1,18,,,,,,,0,,,,,,,
0,end_of_track,0,1,17,,,,,,,,,,,,,,
0,track_name,0,1,17,,,,,,,,,,,,,,
0,midi_port,0,1,17,,,,,,,0,,,,,,,
0,end_of_track,0,1,16,,,,,,,,,,,,,,
0,track_name,0,1,16,,,,,,,,,,,,,,
0,midi_port,0,1,16,,,,,,,0,,,,,,,
0,end_of_track,0,1,15,,,,,,,,,,,,,,
0,track_name,0,1,15,,,,,,,,,,,,,,
0,midi_port,0,1,15,,,,,,,0,,,,,,,
0,end_of_track,0,1,14,,,,,,,,,,,,,,
0,track_name,0,1,14,,,,,,,,,,,,,,
0,midi_port,0,1,14,,,,,,,0,,,,,,,
0,control_change,0,0,13,,,,,,,,,14,10,127,,,
0,program_change,0,0,13,,,,,,,,48,14,,,,,
0,track_name,0,1,13,,,,,,,,,,,,,,
0,midi_port,0,1,13,,,,,,,0,,,,,,,
0,control_change,0,0,9,,,,,,,,,10,121,0,,,
0,track_name,0,1,18,,,,,,,,,,,,,,
0,midi_port,0,1,10,,,,,,,0,,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,,
0,program_change,0,0,10,,,,,,,,48,11,,,,,
0,control_change,0,0,10,,,,,,,,,11,10,90,,,
0,track_name,0,1,1,,,,,,,,,,,,,,
0,midi_port,0,1,11,,,,,,,0,,,,,,,
0,program_change,0,0,11,,,,,,,,48,12,,,,,
0,control_change,0,0,11,,,,,,,,,12,10,40,,,
0,midi_port,0,1,12,,,,,,,0,,,,,,,
0,track_name,0,1,12,,,,,,,,,,,,,,
0,program_change,0,0,12,,,,,,,,48,13,,,,,
0,control_change,0,0,12,,,,,,,,,13,10,100,,,
0,track_name,0,1,11,,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,,
0,end_of_track,0,1,18,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,250000,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
1,control_change,1,0,1,,,,,,,,,0,121,0,,,
2,control_change,2,0,7,,,,,,,,,6,121,0,,,
3,control_change,3,0,5,,,,,,,,,4,121,0,,,
3,control_change,3,0,2,,,,,,,,,1,121,0,,,
3,control_change,3,0,10,,,,,,,,,11,121,0,,,
5,program_change,5,0,9,,,,,,,,48,10,,,,,
5,control_change,5,0,3,,,,,,,,,2,121,0,,,
6,control_change,6,0,6,,,,,,,,,5,121,0,,,
6,program_change,5,0,1,,,,,,,,73,0,,,,,
7,control_change,7,0,11,,,,,,,,,12,121,0,,,
7,program_change,5,0,7,,,,,,,,56,6,,,,,
8,program_change,5,0,2,,,,,,,,68,1,,,,,
8,control_change,8,0,12,,,,,,,,,13,121,0,,,
8,program_change,5,0,5,,,,,,,,60,4,,,,,
8,program_change,5,0,10,,,,,,,,48,11,,,,,
10,pitchwheel,5,0,9,,,,,,,,,10,,,100,,
10,program_change,5,0,3,,,,,,,,71,2,,,,,
10,control_change,10,0,8,,,,,,,,,15,121,0,,,
11,program_change,5,0,6,,,,,,,,60,5,,,,,
11,control_change,11,0,4,,,,,,,,,3,121,0,,,
11,control_change,11,0,13,,,,,,,,,14,121,0,,,
11,pitchwheel,5,0,1,,,,,,,,,0,,,0,,
12,program_change,5,0,11,,,,,,,,48,12,,,,,
12,pitchwheel,5,0,7,,,,,,,,,6,,,0,,
13,pitchwheel,5,0,2,,,,,,,,,1,,,0,,
13,pitchwheel,5,0,5,,,,,,,,,4,,,100,,
13,pitchwheel,5,0,10,,,,,,,,,11,,,-200,,
13,program_change,5,0,12,,,,,,,,48,13,,,,,
15,control_change,5,0,9,,,,,,,,,10,11,47,,,
15,program_change,5,0,8,,,,,,,,47,15,,,,,
15,pitchwheel,5,0,3,,,,,,,,,2,,,0,,
16,program_change,5,0,13,,,,,,,,48,14,,,,,
16,pitchwheel,5,0,6,,,,,,,,,5,,,-100,,
16,control_change,5,0,1,,,,,,,,,0,11,77,,,
16,program_change,5,0,4,,,,,,,,70,3,,,,,
17,pitchwheel,5,0,11,,,,,,,,,12,,,300,,
17,control_change,5,0,7,,,,,,,,,6,11,87,,,
18,pitchwheel,5,0,12,,,,,,,,,13,,,-300,,
18,control_change,5,0,5,,,,,,,,,4,11,87,,,
18,control_change,5,0,2,,,,,,,,,1,11,77,,,
18,control_change,5,0,10,,,,,,,,,11,11,47,,,
20,pitchwheel,5,0,8,,,,,,,,,15,,,0,,
20,control_change,5,0,3,,,,,,,,,2,11,77,,,
20,control_change,5,0,9,,,,,,,,,10,7,127,,,
21,control_change,5,0,1,,,,,,,,,0,7,127,,,
21,control_change,5,0,6,,,,,,,,,5,11,87,,,
21,pitchwheel,5,0,13,,,,,,,,,14,,,300,,
21,pitchwheel,5,0,4,,,,,,,,,3,,,0,,
22,control_change,5,0,7,,,,,,,,,6,7,127,,,
22,control_change,5,0,11,,,,,,,,,12,11,47,,,
23,control_change,5,0,5,,,,,,,,,4,7,127,,,
23,control_change,5,0,10,,,,,,,,,11,7,127,,,
23,control_change,5,0,2,,,,,,,,,1,7,127,,,
23,control_change,5,0,12,,,,,,,,,13,11,47,,,
25,control_change,5,0,9,,,,,,,,,10,91,32,,,
25,control_change,5,0,8,,,,,,,,,15,11,127,,,
25,control_change,5,0,3,,,,,,,,,2,7,127,,,
26,control_change,5,0,13,,,,,,,,,14,11,47,,,
26,control_change,5,0,1,,,,,,,,,0,91,54,,,
26,control_change,5,0,6,,,,,,,,,5,7,127,,,
26,control_change,5,0,4,,,,,,,,,3,11,87,,,
27,control_change,5,0,11,,,,,,,,,12,7,127,,,
27,control_change,5,0,7,,,,,,,,,6,91,80,,,
28,control_change,5,0,10,,,,,,,,,11,91,32,,,
28,control_change,5,0,2,,,,,,,,,1,91,54,,,
28,control_change,5,0,12,,,,,,,,,13,7,127,,,
28,control_change,5,0,5,,,,,,,,,4,91,80,,,
30,control_change,5,0,3,,,,,,,,,2,91,54,,,
30,control_change,5,0,9,,,,,,,,,10,93,0,,,
30,control_change,5,0,8,,,,,,,,,15,7,127,,,
31,control_change,5,0,1,,,,,,,,,0,93,0,,,
31,control_change,5,0,4,,,,,,,,,3,7,127,,,
31,control_change,5,0,13,,,,,,,,,14,7,127,,,
31,control_change,5,0,6,,,,,,,,,5,91,80,,,
32,control_change,5,0,11,,,,,,,,,12,91,25,,,
32,control_change,5,0,7,,,,,,,,,6,93,0,,,
33,control_change,5,0,12,,,,,,,,,13,91,35,,,
33,control_change,5,0,2,,,,,,,,,1,93,0,,,
33,control_change,5,0,10,,,,,,,,,11,93,0,,,
33,control_change,5,0,5,,,,,,,,,4,93,0,,,
35,control_change,5,0,9,,,,,,,,,10,10,12,,,
35,control_change,5,0,3,,,,,,,,,2,93,0,,,
35,control_change,5,0,8,,,,,,,,,15,91,89,,,
36,control_change,5,0,1,,,,,,,,,0,10,52,,,
36,control_change,5,0,13,,,,,,,,,14,91,75,,,
36,control_change,5,0,4,,,,,,,,,3,91,67,,,
36,control_change,5,0,6,,,,,,,,,5,93,0,,,
37,control_change,5,0,11,,,,,,,,,12,93,0,,,
37,control_change,5,0,7,,,,,,,,,6,10,77,,,
38,control_change,5,0,5,,,,,,,,,4,10,24,,,
38,control_change,5,0,12,,,,,,,,,13,93,0,,,
38,control_change,5,0,2,,,,,,,,,1,10,72,,,
38,control_change,5,0,10,,,,,,,,,11,10,90,,,
40,control_change,5,0,3,,,,,,,,,2,10,65,,,
40,control_change,5,0,8,,,,,,,,,15,93,0,,,
40,control_change,5,0,9,,,,,,,,,10,1,36,,,
41,control_change,5,0,4,,,,,,,,,3,93,0,,,
41,control_change,5,0,6,,,,,,,,,5,10,28,,,
41,control_change,5,0,13,,,,,,,,,14,93,0,,,
42,control_change,5,0,11,,,,,,,,,12,10,40,,,
43,control_change,5,0,12,,,,,,,,,13,10,100,,,
43,control_change,5,0,10,,,,,,,,,11,1,36,,,
45,control_change,5,0,8,,,,,,,,,15,10,97,,,
46,control_change,5,0,13,,,,,,,,,14,10,127,,,
46,control_change,5,0,4,,,,,,,,,3,10,80,,,
47,control_change,5,0,11,,,,,,,,,12,1,36,,,
48,control_change,5,0,12,,,,,,,,,13,1,36,,,
50,control_change,5,0,8,,,,,,,,,15,1,100,,,
51,control_change,5,0,13,,,,,,,,,14,1,36,,,
360,marker,0,1,0,,,,,,,,,,,,,,
360,set_tempo,360,1,0,,,,,,187500,,,,,,,,
600,control_change,0,0,9,,,,,,,,,10,11,37,,,
600,note_on,560,0,9,,,,,,,,,10,,,,67,118
603,note_on,0,0,10,,,,,,,,,11,,,,67,118
603,control_change,560,0,10,,,,,,,,,11,11,37,,,
607,control_change,560,0,11,,,,,,,,,12,11,37,,,
608,control_change,560,0,12,,,,,,,,,13,11,37,,,
611,control_change,560,0,13,,,,,,,,,14,11,37,,,
648,control_change,48,0,9,,,,,,,,,10,11,38,,,
651,control_change,48,0,10,,,,,,,,,11,11,38,,,
655,control_change,48,0,11,,,,,,,,,12,11,38,,,
656,control_change,48,0,12,,,,,,,,,13,11,38,,,
659,control_change,48,0,13,,,,,,,,,14,11,38,,,
660,note_on,12,0,9,,,,,,,,,10,,,,67,0
663,note_on,12,0,10,,,,,,,,,11,,,,67,0
696,control_change,36,0,9,,,,,,,,,10,11,39,,,
699,control_change,36,0,10,,,,,,,,,11,11,39,,,
703,control_change,48,0,11,,,,,,,,,12,11,39,,,
704,control_change,48,0,12,,,,,,,,,13,11,39,,,
707,control_change,48,0,13,,,,,,,,,14,11,39,,,
720,set_tempo,360,1,0,,,,,,196078,,,,,,,,
720,note_on,24,0,9,,,,,,,,,10,,,,69,108
723,note_on,24,0,10,,,,,,,,,11,,,,69,108
727,note_on,24,0,11,,,,,,,,,12,,,,48,106
728,note_on,24,0,12,,,,,,,,,13,,,,48,106
731,note_on,24,0,13,,,,,,,,,14,,,,36,104
744,control_change,24,0,9,,,,,,,,,10,11,40,,,
747,control_change,24,0,10,,,,,,,,,11,11,40,,,
751,control_change,24,0,11,,,,,,,,,12,11,40,,,
752,control_change,24,0,12,,,,,,,,,13,11,40,,,
755,control_change,24,0,13,,,,,,,,,14,11,40,,,
787,note_on,36,0,11,,,,,,,,,12,,,,48,0
788,note_on,36,0,12,,,,,,,,,13,,,,48,0
791,note_on,36,0,13,,,,,,,,,14,,,,36,0
792,control_change,48,0,9,,,,,,,,,10,11,41,,,
795,control_change,48,0,10,,,,,,,,,11,11,41,,,
799,control_change,12,0,11,,,,,,,,,12,11,41,,,
800,control_change,12,0,12,,,,,,,,,13,11,41,,,
803,control_change,12,0,13,,,,,,,,,14,11,41,,,
840,note_on,48,0,9,,,,,,,,,10,,,,69,0
840,control_change,0,0,9,,,,,,,,,10,11,42,,,
840,set_tempo,120,1,0,,,,,,180722,,,,,,,,
843,note_on,48,0,10,,,,,,,,,11,,,,69,0
843,control_change,0,0,10,,,,,,,,,11,11,42,,,
847,note_on,48,0,11,,,,,,,,,12,,,,60,106
847,control_change,0,0,11,,,,,,,,,12,11,42,,,
848,control_change,0,0,12,,,,,,,,,13,11,42,,,
848,note_on,48,0,12,,,,,,,,,13,,,,60,106
851,note_on,48,0,13,,,,,,,,,14,,,,48,104
851,control_change,0,0,13,,,,,,,,,14,11,42,,,
888,control_change,48,0,9,,,,,,,,,10,11,43,,,
891,control_change,48,0,10,,,,,,,,,11,11,43,,,
895,control_change,48,0,11,,,,,,,,,12,11,43,,,
896,control_change,48,0,12,,,,,,,,,13,11,43,,,
899,control_change,48,0,13,,,,,,,,,14,11,43,,,
907,note_on,12,0,11,,,,,,,,,12,,,,60,0
908,note_on,12,0,12,,,,,,,,,13,,,,60,0
911,note_on,12,0,13,,,,,,,,,14,,,,48,0
936,control_change,48,0,9,,,,,,,,,10,11,44,,,
939,control_change,48,0,10,,,,,,,,,11,11,44,,,
943,control_change,36,0,11,,,,,,,,,12,11,44,,,
944,control_change,36,0,12,,,,,,,,,13,11,44,,,
947,control_change,36,0,13,,,,,,,,,14,11,44,,,
960,note_on,24,0,9,,,,,,,,,10,,,,71,108
963,note_on,24,0,10,,,,,,,,,11,,,,62,108
967,note_on,24,0,11,,,,,,,,,12,,,,60,106
968,note_on,24,0,12,,,,,,,,,13,,,,60,106
971,note_on,24,0,13,,,,,,,,,14,,,,48,104
984,control_change,24,0,9,,,,,,,,,10,11,45,,,
987,control_change,24,0,10,,,,,,,,,11,11,45,,,
991,control_change,24,0,11,,,,,,,,,12,11,45,,,
992,control_change,24,0,12,,,,,,,,,13,11,45,,,
995,control_change,24,0,13,,,,,,,,,14,11,45,,,
1020,note_on,36,0,9,,,,,,,,,10,,,,71,0
1023,note_on,36,0,10,,,,,,,,,11,,,,62,0
1027,note_on,36,0,11,,,,,,,,,12,,,,60,0
1028,note_on,36,0,12,,,,,,,,,13,,,,60,0
1031,note_on,36,0,13,,,,,,,,,14,,,,48,0
1032,control_change,12,0,9,,,,,,,,,10,11,46,,,
1035,control_change,12,0,10,,,,,,,,,11,11,46,,,
1039,control_change,12,0,11,,,,,,,,,12,11,46,,,
1040,control_change,12,0,12,,,,,,,,,13,11,46,,,
1043,control_change,12,0,13,,,,,,,,,14,11,46,,,
1080,control_change,48,0,9,,,,,,,,,10,11,47,,,
1080,set_tempo,240,1,0,,,,,,196078,,,,,,,,
1080,note_on,0,0,9,,,,,,,,,10,,,,72,108
1083,note_on,48,0,10,,,,,,,,,11,,,,64,108
1083,control_change,0,0,10,,,,,,,,,11,11,47,,,
1087,note_on,0,0,11,,,,,,,,,12,,,,60,106
1087,control_change,48,0,11,,,,,,,,,12,11,47,,,
1088,note_on,0,0,12,,,,,,,,,13,,,,60,106
1088,control_change,48,0,12,,,,,,,,,13,11,47,,,
1091,note_on,0,0,13,,,,,,,,,14,,,,48,104
1091,control_change,48,0,13,,,,,,,,,14,11,47,,,
1147,note_on,60,0,11,,,,,,,,,12,,,,60,0
1148,note_on,60,0,12,,,,,,,,,13,,,,60,0
1151,note_on,60,0,13,,,,,,,,,14,,,,48,0
1200,set_tempo,120,1,0,,,,,,180722,,,,,,,,
1200,note_on,120,0,9,,,,,,,,,10,,,,72,0
1203,note_on,120,0,10,,,,,,,,,11,,,,64,0
1207,note_on,60,0,11,,,,,,,,,12,,,,60,106
1208,note_on,60,0,12,,,,,,,,,13,,,,60,106
1211,note_on,60,0,13,,,,,,,,,14,,,,48,104
1267,note_on,60,0,11,,,,,,,,,12,,,,60,0
1268,note_on,60,0,12,,,,,,,,,13,,,,60,0
1271,note_on,60,0,13,,,,,,,,,14,,,,48,0
1320,note_on,120,0,9,,,,,,,,,10,,,,74,108
1323,note_on,120,0,10,,,,,,,,,11,,,,62,108
1327,note_on,60,0,11,,,,,,,,,12,,,,59,106
1328,note_on,60,0,12,,,,,,,,,13,,,,59,106
1331,note_on,60,0,13,,,,,,,,,14,,,,47,104
1380,note_on,60,0,9,,,,,,,,,10,,,,74,0
1383,note_on,60,0,10,,,,,,,,,11,,,,62,0
1387,note_on,60,0,11,,,,,,,,,12,,,,59,0
1388,note_on,60,0,12,,,,,,,,,13,,,,59,0
1391,note_on,60,0,13,,,,,,,,,14,,,,47,0
1440,note_on,60,0,9,,,,,,,,,10,,,,76,108
1440,set_tempo,240,1,0,,,,,,196078,,,,,,,,
1443,note_on,60,0,10,,,,,,,,,11,,,,64,108
1447,note_on,60,0,11,,,,,,,,,12,,,,60,106
1448,note_on,60,0,12,,,,,,,,,13,,,,60,106
1451,note_on,60,0,13,,,,,,,,,14,,,,48,104
1500,note_on,60,0,9,,,,,,,,,10,,,,76,0
1503,note_on,60,0,10,,,,,,,,,11,,,,64,0
1507,note_on,60,0,11,,,,,,,,,12,,,,60,0
1508,note_on,60,0,12,,,,,,,,,13,,,,60,0
1511,note_on,60,0,13,,,,,,,,,14,,,,48,0
1560,note_on,60,0,9,,,,,,,,,10,,,,76,108
1560,set_tempo,120,1,0,,,,,,180722,,,,,,,,
1563,note_on,60,0,10,,,,,,,,,11,,,,64,108
1567,note_on,60,0,11,,,,,,,,,12,,,,57,106
1568,note_on,60,0,12,,,,,,,,,13,,,,57,106
1571,note_on,60,0,13,,,,,,,,,14,,,,45,104
1620,note_on,60,0,9,,,,,,,,,10,,,,76,0
1623,note_on,60,0,10,,,,,,,,,11,,,,64,0
1627,note_on,60,0,11,,,,,,,,,12,,,,57,0
1628,note_on,60,0,12,,,,,,,,,13,,,,57,0
1631,note_on,60,0,13,,,,,,,,,14,,,,45,0
1680,note_on,60,0,9,,,,,,,,,10,,,,78,108
1683,note_on,60,0,10,,,,,,,,,11,,,,66,108
1687,note_on,60,0,11,,,,,,,,,12,,,,62,106
1688,note_on,60,0,12,,,,,,,,,13,,,,62,106
1691,note_on,60,0,13,,,,,,,,,14,,,,50,104
1740,note_on,60,0,9,,,,,,,,,10,,,,78,0
1743,note_on,60,0,10,,,,,,,,,11,,,,66,0
1747,note_on,60,0,11,,,,,,,,,12,,,,62,0
1748,note_on,60,0,12,,,,,,,,,13,,,,62,0
1751,note_on,60,0,13,,,,,,,,,14,,,,50,0
1800,set_tempo,240,1,0,,,,,,196078,,,,,,,,
1800,note_on,60,0,9,,,,,,,,,10,,,,79,108
1803,note_on,60,0,10,,,,,,,,,11,,,,67,108
1807,note_on,60,0,11,,,,,,,,,12,,,,59,106
1808,note_on,60,0,12,,,,,,,,,13,,,,59,106
1811,note_on,60,0,13,,,,,,,,,14,,,,47,104
1867,note_on,60,0,11,,,,,,,,,12,,,,59,0
1868,note_on,60,0,12,,,,,,,,,13,,,,59,0
1871,note_on,60,0,13,,,,,,,,,14,,,,47,0
1920,note_on,120,0,9,,,,,,,,,10,,,,79,0
1920,set_tempo,120,1,0,,,,,,180722,,,,,,,,
1923,note_on,120,0,10,,,,,,,,,11,,,,67,0
1927,note_on,60,0,11,,,,,,,,,12,,,,55,106
1928,note_on,60,0,12,,,,,,,,,13,,,,55,106
1931,note_on,60,0,13,,,,,,,,,14,,,,43,104
1987,note_on,60,0,11,,,,,,,,,12,,,,55,0
1988,note_on,60,0,12,,,,,,,,,13,,,,55,0
1991,note_on,60,0,13,,,,,,,,,14,,,,43,0
2040,control_change,0,0,9,,,,,,,,,10,11,47,,,
2040,note_on,120,0,9,,,,,,,,,10,,,,80,108
2043,note_on,0,0,10,,,,,,,,,11,,,,68,108
2043,control_change,120,0,10,,,,,,,,,11,11,47,,,
2047,note_on,60,0,11,,,,,,,,,12,,,,64,106
2047,control_change,0,0,11,,,,,,,,,12,11,47,,,
2048,note_on,0,0,12,,,,,,,,,13,,,,52,106
2048,control_change,60,0,12,,,,,,,,,13,11,47,,,
2051,control_change,60,0,13,,,,,,,,,14,11,47,,,
2051,note_on,0,0,13,,,,,,,,,14,,,,40,104
2058,control_change,18,0,9,,,,,,,,,10,11,48,,,
2061,control_change,18,0,10,,,,,,,,,11,11,48,,,
2065,control_change,18,0,11,,,,,,,,,12,11,48,,,
2066,control_change,18,0,12,,,,,,,,,13,11,48,,,
2069,control_change,18,0,13,,,,,,,,,14,11,48,,,
2076,control_change,18,0,9,,,,,,,,,10,11,49,,,
2079,control_change,18,0,10,,,,,,,,,11,11,49,,,
2083,control_change,18,0,11,,,,,,,,,12,11,49,,,
2084,control_change,18,0,12,,,,,,,,,13,11,49,,,
2087,control_change,18,0,13,,,,,,,,,14,11,49,,,
2094,control_change,18,0,9,,,,,,,,,10,11,50,,,
