tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,91,100,4,,,,
0,control_change,0,0,4,,,,,,,91,100,4,,,,
0,control_change,0,0,4,,,,,,,91,100,4,,,,
0,control_change,0,0,4,,,,,,,91,100,4,,,,
0,control_change,0,0,4,,,,,,,10,55,4,,,,
0,control_change,0,0,4,,,,,,,10,55,4,,,,
0,control_change,0,0,4,,,,,,,93,28,4,,,,
0,control_change,0,0,4,,,,,,,10,55,4,,,,
0,control_change,0,0,4,,,,,,,7,122,4,,,,
0,control_change,0,0,4,,,,,,,7,122,4,,,,
0,control_change,0,0,2,,,,,,,0,0,2,,,,
0,pitchwheel,0,0,1,,,,,,,,,1,,0,,
0,pitchwheel,0,0,1,,,,,,,,,1,,0,,
0,program_change,0,0,1,,,,,,,,,1,0,,,
0,control_change,0,0,4,,,,,,,10,55,4,,,,
0,program_change,0,0,1,,,,,,,,,1,0,,,
0,control_change,0,0,4,,,,,,,93,28,4,,,,
0,control_change,0,0,4,,,,,,,93,28,4,,,,
0,control_change,0,0,4,,,,,,,7,120,4,,,,
0,control_change,0,0,4,,,,,,,7,120,4,,,,
0,pitchwheel,0,0,4,,,,,,,,,4,,0,,
0,pitchwheel,0,0,4,,,,,,,,,4,,0,,
0,pitchwheel,0,0,4,,,,,,,,,4,,0,,
0,pitchwheel,0,0,4,,,,,,,,,4,,0,,
0,control_change,0,0,4,,,,,,,93,28,4,,,,
0,control_change,0,0,4,,,,,,,1,0,4,,,,
0,control_change,0,0,4,,,,,,,1,0,4,,,,
0,control_change,0,0,4,,,,,,,1,0,4,,,,
0,control_change,0,0,4,,,,,,,64,0,4,,,,
0,control_change,0,0,4,,,,,,,64,0,4,,,,
0,control_change,0,0,4,,,,,,,64,0,4,,,,
0,control_change,0,0,4,,,,,,,64,0,4,,,,
0,control_change,0,0,4,,,,,,,1,0,4,,,,
0,control_change,0,0,1,,,,,,,7,127,1,,,,
0,control_change,0,0,1,,,,,,,7,127,1,,,,
0,control_change,0,0,1,,,,,,,1,0,1,,,,
0,program_change,0,0,5,,,,,,,,,5,0,,,
0,program_change,0,0,5,,,,,,,,,5,0,,,
0,control_change,0,0,5,,,,,,,7,125,5,,,,
0,control_change,0,0,5,,,,,,,7,125,5,,,,
0,pitchwheel,0,0,5,,,,,,,,,5,,0,,
0,pitchwheel,0,0,5,,,,,,,,,5,,0,,
0,control_change,0,0,5,,,,,,,32,0,5,,,,
0,control_change,0,0,5,,,,,,,1,0,5,,,,
0,control_change,0,0,5,,,,,,,64,0,5,,,,
0,control_change,0,0,5,,,,,,,64,0,5,,,,
0,control_change,0,0,5,,,,,,,93,28,5,,,,
0,control_change,0,0,5,,,,,,,93,28,5,,,,
0,control_change,0,0,5,,,,,,,91,100,5,,,,
0,control_change,0,0,5,,,,,,,91,100,5,,,,
0,control_change,0,0,5,,,,,,,1,0,5,,,,
0,control_change,0,0,5,,,,,,,32,0,5,,,,
0,control_change,0,0,5,,,,,,,0,0,5,,,,
0,control_change,0,0,5,,,,,,,0,0,5,,,,
0,control_change,0,0,1,,,,,,,1,0,1,,,,
0,control_change,0,0,1,,,,,,,64,0,1,,,,
0,control_change,0,0,1,,,,,,,64,0,1,,,,
0,control_change,0,0,1,,,,,,,93,28,1,,,,
0,control_change,0,0,1,,,,,,,93,28,1,,,,
0,control_change,0,0,1,,,,,,,91,100,1,,,,
0,control_change,0,0,1,,,,,,,91,100,1,,,,
0,control_change,0,0,1,,,,,,,10,73,1,,,,
0,control_change,0,0,1,,,,,,,10,73,1,,,,
0,control_change,0,0,1,,,,,,,32,0,1,,,,
0,control_change,0,0,1,,,,,,,32,0,1,,,,
0,control_change,0,0,1,,,,,,,0,0,1,,,,
0,control_change,0,0,1,,,,,,,0,0,1,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,,4,0,,,
0,control_change,0,0,5,,,,,,,10,55,5,,,,
0,program_change,0,0,4,,,,,,,,,4,0,,,
0,program_change,0,0,4,,,,,,,,,4,0,,,
0,control_change,0,0,2,,,,,,,10,73,2,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,0,0,3,,,,
0,control_change,0,0,3,,,,,,,0,0,3,,,,
0,control_change,0,0,3,,,,,,,0,0,3,,,,
0,control_change,0,0,3,,,,,,,0,0,3,,,,
0,control_change,0,0,2,,,,,,,10,73,2,,,,
0,control_change,0,0,3,,,,,,,32,0,3,,,,
0,control_change,0,0,3,,,,,,,32,0,3,,,,
0,control_change,0,0,3,,,,,,,32,0,3,,,,
0,program_change,0,0,3,,,,,,,,,3,0,,,
0,program_change,0,0,3,,,,,,,,,3,0,,,
0,program_change,0,0,3,,,,,,,,,3,0,,,
0,program_change,0,0,3,,,,,,,,,3,0,,,
0,control_change,0,0,3,,,,,,,32,0,3,,,,
0,control_change,0,0,3,,,,,,,7,120,3,,,,
0,control_change,0,0,2,,,,,,,91,100,2,,,,
0,control_change,0,0,2,,,,,,,93,28,2,,,,
0,control_change,0,0,2,,,,,,,0,0,2,,,,
0,control_change,0,0,2,,,,,,,32,0,2,,,,
0,control_change,0,0,2,,,,,,,32,0,2,,,,
0,program_change,0,0,2,,,,,,,,,2,0,,,
0,program_change,0,0,2,,,,,,,,,2,0,,,
0,control_change,0,0,2,,,,,,,7,122,2,,,,
0,control_change,0,0,2,,,,,,,91,100,2,,,,
0,control_change,0,0,2,,,,,,,7,122,2,,,,
0,pitchwheel,0,0,2,,,,,,,,,2,,0,,
0,control_change,0,0,2,,,,,,,1,0,2,,,,
0,control_change,0,0,2,,,,,,,1,0,2,,,,
0,control_change,0,0,2,,,,,,,64,0,2,,,,
0,control_change,0,0,2,,,,,,,64,0,2,,,,
0,control_change,0,0,2,,,,,,,93,28,2,,,,
0,pitchwheel,0,0,2,,,,,,,,,2,,0,,
0,pitchwheel,0,0,3,,,,,,,,,3,,0,,
0,pitchwheel,0,0,3,,,,,,,,,3,,0,,
0,pitchwheel,0,0,3,,,,,,,,,3,,0,,
0,control_change,0,0,3,,,,,,,10,55,3,,,,
0,control_change,0,0,3,,,,,,,7,122,3,,,,
0,control_change,0,0,3,,,,,,,7,122,3,,,,
0,control_change,0,0,3,,,,,,,10,64,3,,,,
0,control_change,0,0,3,,,,,,,7,112,3,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,control_change,0,0,3,,,,,,,10,55,3,,,,
0,control_change,0,0,4,,,,,,,0,0,4,,,,
0,control_change,0,0,4,,,,,,,0,0,4,,,,
0,control_change,0,0,4,,,,,,,0,0,4,,,,
0,control_change,0,0,4,,,,,,,32,0,4,,,,
0,control_change,0,0,4,,,,,,,32,0,4,,,,
0,control_change,0,0,4,,,,,,,32,0,4,,,,
0,control_change,0,0,4,,,,,,,32,0,4,,,,
0,control_change,0,0,4,,,,,,,0,0,4,,,,
0,control_change,0,0,3,,,,,,,10,55,3,,,,
0,control_change,0,0,3,,,,,,,91,100,3,,,,
0,control_change,0,0,3,,,,,,,91,100,3,,,,
0,pitchwheel,0,0,3,,,,,,,,,3,,0,,
0,control_change,0,0,3,,,,,,,1,0,3,,,,
0,control_change,0,0,3,,,,,,,1,0,3,,,,
0,control_change,0,0,3,,,,,,,1,0,3,,,,
0,control_change,0,0,3,,,,,,,1,0,3,,,,
0,control_change,0,0,3,,,,,,,64,0,3,,,,
0,control_change,0,0,3,,,,,,,64,0,3,,,,
0,control_change,0,0,3,,,,,,,64,0,3,,,,
0,control_change,0,0,3,,,,,,,64,0,3,,,,
0,control_change,0,0,3,,,,,,,93,28,3,,,,
0,control_change,0,0,3,,,,,,,93,28,3,,,,
0,control_change,0,0,3,,,,,,,93,28,3,,,,
0,control_change,0,0,3,,,,,,,93,28,3,,,,
0,control_change,0,0,3,,,,,,,91,100,3,,,,
0,control_change,0,0,3,,,,,,,91,100,3,,,,
0,program_change,0,0,4,,,,,,,,,4,0,,,
0,control_change,0,0,5,,,,,,,10,55,5,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,set_tempo,0,1,0,,,,,,600000,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
1440,control_change,1440,0,5,,,,,,,64,0,5,,,,
1440,note_on,0,0,2,,,,,,,,,2,,,67,47
1440,note_on,0,0,1,,,,,,,,,1,,,72,47
1440,note_on,0,0,1,,,,,,,,,1,,,60,47
1440,note_on,0,0,2,,,,,,,,,2,,,52,47
1440,control_change,1440,0,1,,,,,,,64,0,1,,,,
1440,control_change,1440,0,4,,,,,,,64,0,4,,,,
1440,set_tempo,1440,1,0,,,,,,508474,,,,,,,
1440,control_change,0,0,4,,,,,,,64,0,4,,,,
1440,control_change,1440,0,2,,,,,,,64,0,2,,,,
1674,note_off,234,0,1,,,,,,,,,1,,,72,0
1674,note_off,0,0,1,,,,,,,,,1,,,60,0
1674,note_off,0,0,2,,,,,,,,,2,,,52,0
1674,note_off,234,0,2,,,,,,,,,2,,,67,0
1800,note_on,0,0,2,,,,,,,,,2,,,55,49
1800,note_on,126,0,2,,,,,,,,,2,,,71,49
1800,note_on,126,0,1,,,,,,,,,1,,,74,49
1800,note_on,0,0,1,,,,,,,,,1,,,62,49
1870,set_tempo,430,1,0,,,,,,517241,,,,,,,
1878,note_off,0,0,1,,,,,,,,,1,,,74,0
1878,note_off,78,0,1,,,,,,,,,1,,,62,0
1878,note_off,78,0,2,,,,,,,,,2,,,55,0
1878,note_off,0,0,2,,,,,,,,,2,,,71,0
1920,note_on,42,0,1,,,,,,,,,1,,,76,50
1920,note_on,0,0,2,,,,,,,,,2,,,60,50
1920,note_on,0,0,1,,,,,,,,,1,,,64,50
1920,marker,0,1,0,,,,,,,,,,,,,
1920,set_tempo,50,1,0,,,,,,508474,,,,,,,
1920,note_on,42,0,2,,,,,,,,,2,,,72,50
2400,note_on,960,0,5,,,,,,,,,5,,,48,46
2400,note_on,0,0,5,,,,,,,,,5,,,36,46
2520,note_on,0,0,5,,,,,,,,,5,,,43,45
2520,note_on,0,0,5,,,,,,,,,5,,,31,45
2520,note_off,0,0,5,,,,,,,,,5,,,48,0
2520,note_off,120,0,5,,,,,,,,,5,,,36,0
2640,note_off,120,0,5,,,,,,,,,5,,,43,0
2640,note_on,0,0,5,,,,,,,,,5,,,48,43
2640,note_on,0,0,5,,,,,,,,,5,,,36,43
2640,note_off,0,0,5,,,,,,,,,5,,,31,0
2760,note_on,0,0,5,,,,,,,,,5,,,31,42
2760,note_off,0,0,5,,,,,,,,,5,,,36,0
2760,note_off,120,0,5,,,,,,,,,5,,,48,0
2760,note_on,0,0,5,,,,,,,,,5,,,43,42
2880,note_off,0,0,5,,,,,,,,,5,,,31,0
2880,note_off,120,0,5,,,,,,,,,5,,,43,0
2880,note_on,0,0,5,,,,,,,,,5,,,36,40
2880,note_on,0,0,5,,,,,,,,,5,,,48,40
3240,set_tempo,1320,1,0,,,,,,571428,,,,,,,
3240,note_off,360,0,5,,,,,,,,,5,,,48,0
3240,note_off,0,0,5,,,,,,,,,5,,,36,0
3360,set_tempo,120,1,0,,,,,,508474,,,,,,,
3360,note_off,1440,0,2,,,,,,,,,2,,,60,0
3360,note_off,0,0,2,,,,,,,,,2,,,72,0
3360,note_on,0,0,1,,,,,,,,,1,,,72,42
3360,note_on,0,0,1,,,,,,,,,1,,,60,42
3360,note_on,0,0,2,,,,,,,,,2,,,52,42
3360,note_off,1440,0,1,,,,,,,,,1,,,64,0
3360,note_off,0,0,1,,,,,,,,,1,,,76,0
3360,note_on,0,0,2,,,,,,,,,2,,,67,42
3594,note_off,234,0,2,,,,,,,,,2,,,52,0
3594,note_off,0,0,2,,,,,,,,,2,,,67,0
3594,note_off,0,0,1,,,,,,,,,1,,,60,0
3594,note_off,234,0,1,,,,,,,,,1,,,72,0
3720,note_on,126,0,2,,,,,,,,,2,,,71,44
3720,note_on,0,0,2,,,,,,,,,2,,,55,44
3720,note_on,0,0,1,,,,,,,,,1,,,62,44
3720,note_on,126,0,1,,,,,,,,,1,,,74,44
3790,set_tempo,430,1,0,,,,,,517241,,,,,,,
3798,note_off,0,0,1,,,,,,,,,1,,,74,0
3798,note_off,78,0,1,,,,,,,,,1,,,62,0
3798,note_off,0,0,2,,,,,,,,,2,,,71,0
3798,note_off,78,0,2,,,,,,,,,2,,,55,0
3840,marker,0,1,0,,,,,,,,,,,,,
3840,note_on,0,0,2,,,,,,,,,2,,,60,47
3840,note_on,42,0,2,,,,,,,,,2,,,72,47
3840,note_on,0,0,1,,,,,,,,,1,,,64,47
3840,note_on,42,0,1,,,,,,,,,1,,,76,47
3840,set_tempo,50,1,0,,,,,,508474,,,,,,,
4320,note_on,0,0,5,,,,,,,,,5,,,48,43
4320,note_on,1080,0,5,,,,,,,,,5,,,36,43
4440,note_off,120,0,5,,,,,,,,,5,,,48,0
4440,note_off,0,0,5,,,,,,,,,5,,,36,0
4440,note_on,0,0,5,,,,,,,,,5,,,31,42
4440,note_on,0,0,5,,,,,,,,,5,,,43,42
4560,note_on,0,0,5,,,,,,,,,5,,,36,41
4560,note_off,120,0,5,,,,,,,,,5,,,43,0
4560,note_off,0,0,5,,,,,,,,,5,,,31,0
4560,note_on,0,0,5,,,,,,,,,5,,,48,41
4680,note_off,120,0,5,,,,,,,,,5,,,48,0
4680,note_on,0,0,5,,,,,,,,,5,,,43,40
4680,note_on,0,0,5,,,,,,,,,5,,,31,40
4680,note_off,0,0,5,,,,,,,,,5,,,36,0
4800,note_on,0,0,5,,,,,,,,,5,,,48,38
4800,note_on,0,0,5,,,,,,,,,5,,,36,38
4800,note_off,0,0,5,,,,,,,,,5,,,31,0
4800,note_off,120,0,5,,,,,,,,,5,,,43,0
5160,note_off,0,0,5,,,,,,,,,5,,,36,0
5160,set_tempo,1320,1,0,,,,,,582524,,,,,,,
5160,note_off,360,0,5,,,,,,,,,5,,,48,0
5280,set_tempo,120,1,0,,,,,,508474,,,,,,,
5280,note_off,0,0,1,,,,,,,,,1,,,76,0
5280,note_off,1440,0,1,,,,,,,,,1,,,64,0
5280,note_on,120,0,5,,,,,,,,,5,,,48,49
5280,note_on,0,0,1,,,,,,,,,1,,,64,49
5280,note_on,3840,0,4,,,,,,,,,4,,,60,49
5280,note_off,1440,0,2,,,,,,,,,2,,,60,0
5280,note_off,0,0,2,,,,,,,,,2,,,72,0
5280,note_on,0,0,1,,,,,,,,,1,,,76,49
5514,note_off,234,0,1,,,,,,,,,1,,,76,0
5514,note_off,0,0,1,,,,,,,,,1,,,64,0
5514,note_off,234,0,4,,,,,,,,,4,,,60,0
5514,note_off,234,0,5,,,,,,,,,5,,,48,0
5640,note_on,0,0,1,,,,,,,,,1,,,77,51
5640,note_on,126,0,5,,,,,,,,,5,,,48,51
5640,note_on,126,0,4,,,,,,,,,4,,,62,51
5640,note_on,126,0,1,,,,,,,,,1,,,65,51
5715,set_tempo,435,1,0,,,,,,517241,,,,,,,
5718,note_off,0,0,1,,,,,,,,,1,,,65,0
5718,note_off,78,0,4,,,,,,,,,4,,,62,0
5718,note_off,78,0,5,,,,,,,,,5,,,48,0
5718,note_off,78,0,1,,,,,,,,,1,,,77,0
5760,note_on,42,0,4,,,,,,,,,4,,,64,52
5760,note_on,42,0,5,,,,,,,,,5,,,48,52
5760,marker,0,1,0,,,,,,,,,,,,,
5760,set_tempo,45,1,0,,,,,,508474,,,,,,,
5760,note_on,42,0,1,,,,,,,,,1,,,79,52
5760,note_on,0,0,1,,,,,,,,,1,,,67,52
6240,note_off,0,0,1,,,,,,,,,1,,,79,0
6240,note_off,480,0,1,,,,,,,,,1,,,67,0
6240,note_on,0,0,1,,,,,,,,,1,,,81,55
6240,note_on,0,0,5,,,,,,,,,5,,,48,55
6240,note_off,480,0,5,,,,,,,,,5,,,48,0
6240,note_off,480,0,4,,,,,,,,,4,,,64,0
6240,note_on,0,0,4,,,,,,,,,4,,,64,55
6240,note_on,0,0,1,,,,,,,,,1,,,69,55
6474,note_off,234,0,1,,,,,,,,,1,,,69,0
6474,note_off,234,0,4,,,,,,,,,4,,,64,0
6474,note_off,234,0,5,,,,,,,,,5,,,48,0
6474,note_off,0,0,1,,,,,,,,,1,,,81,0
6600,note_on,126,0,1,,,,,,,,,1,,,83,57
6600,note_on,0,0,1,,,,,,,,,1,,,71,57
6600,note_on,126,0,4,,,,,,,,,4,,,62,57
6600,note_on,126,0,5,,,,,,,,,5,,,47,57
6660,set_tempo,900,1,0,,,,,,517241,,,,,,,
6678,note_off,0,0,1,,,,,,,,,1,,,83,0
6678,note_off,78,0,4,,,,,,,,,4,,,62,0
6678,note_off,78,0,1,,,,,,,,,1,,,71,0
6678,note_off,78,0,5,,,,,,,,,5,,,47,0
6720,set_tempo,60,1,0,,,,,,508474,,,,,,,
6720,note_on,42,0,4,,,,,,,,,4,,,60,58
6720,note_on,42,0,5,,,,,,,,,5,,,45,58
6720,note_on,42,0,1,,,,,,,,,1,,,84,58
6720,note_on,0,0,1,,,,,,,,,1,,,72,58
7200,note_on,0,0,1,,,,,,,,,1,,,81,61
7200,note_on,0,0,1,,,,,,,,,1,,,69,61
7200,note_off,480,0,5,,,,,,,,,5,,,45,0
7200,note_on,0,0,5,,,,,,,,,5,,,50,61
7200,note_off,0,0,1,,,,,,,,,1,,,84,0
7200,note_off,480,0,1,,,,,,,,,1,,,72,0
7200,note_off,480,0,4,,,,,,,,,4,,,60,0
7200,note_on,0,0,4,,,,,,,,,4,,,60,61
7200,note_on,0,0,4,,,,,,,,,4,,,54,61
7434,note_off,234,0,4,,,,,,,,,4,,,60,0
7434,note_off,0,0,4,,,,,,,,,4,,,54,0
7434,note_off,234,0,5,,,,,,,,,5,,,50,0
7434,note_off,0,0,1,,,,,,,,,1,,,81,0
7434,note_off,234,0,1,,,,,,,,,1,,,69,0
7560,note_on,126,0,4,,,,,,,,,4,,,57,63
7560,note_on,0,0,4,,,,,,,,,4,,,60,63
7560,note_on,126,0,1,,,,,,,,,1,,,78,63
7560,note_on,126,0,5,,,,,,,,,5,,,50,63
7560,note_on,0,0,1,,,,,,,,,1,,,66,63
7638,note_off,78,0,5,,,,,,,,,5,,,50,0
7638,note_off,0,0,4,,,,,,,,,4,,,57,0
7638,note_off,78,0,4,,,,,,,,,4,,,60,0
7638,note_off,78,0,1,,,,,,,,,1,,,66,0
7638,note_off,0,0,1,,,,,,,,,1,,,78,0
7642,set_tempo,922,1,0,,,,,,517241,,,,,,,
7680,note_on,0,0,4,,,,,,,,,4,,,59,64
7680,note_on,42,0,4,,,,,,,,,4,,,55,64
7680,note_on,0,0,1,,,,,,,,,1,,,79,64
7680,marker,0,1,0,,,,,,,,,,,,,
7680,note_on,42,0,5,,,,,,,,,5,,,43,64
7680,set_tempo,38,1,0,,,,,,526315,,,,,,,
7680,note_on,42,0,1,,,,,,,,,1,,,67,64
8040,note_off,0,0,1,,,,,,,,,1,,,67,0
8040,note_off,360,0,5,,,,,,,,,5,,,43,0
8040,note_off,360,0,4,,,,,,,,,4,,,59,0
8040,note_off,0,0,4,,,,,,,,,4,,,55,0
8040,note_off,360,0,1,,,,,,,,,1,,,79,0
8160,note_on,0,0,2,,,,,,,,,2,,,62,59
8160,note_on,2880,0,2,,,,,,,,,2,,,71,59
8160,note_on,0,0,2,,,,,,,,,2,,,74,59
8160,note_on,0,0,4,,,,,,,,,4,,,59,59
8160,note_on,120,0,4,,,,,,,,,4,,,55,59
8160,note_on,0,0,4,,,,,,,,,4,,,50,59
8160,note_on,120,0,1,,,,,,,,,1,,,67,59
8160,note_on,0,0,1,,,,,,,,,1,,,79,59
8160,note_on,120,0,5,,,,,,,,,5,,,43,59
8520,note_off,0,0,4,,,,,,,,,4,,,55,0
8520,note_off,0,0,2,,,,,,,,,2,,,71,0
8520,note_off,0,0,2,,,,,,,,,2,,,74,0
8520,note_off,360,0,2,,,,,,,,,2,,,62,0
8520,note_off,360,0,5,,,,,,,,,5,,,43,0
8520,note_off,0,0,1,,,,,,,,,1,,,67,0
8520,note_off,360,0,1,,,,,,,,,1,,,79,0
8520,note_off,360,0,4,,,,,,,,,4,,,59,0
8520,note_off,0,0,4,,,,,,,,,4,,,50,0
8540,set_tempo,860,1,0,,,,,,550458,,,,,,,
8640,note_on,0,0,1,,,,,,,,,1,,,79,53
8640,note_on,120,0,2,,,,,,,,,2,,,71,53
8640,note_on,0,0,2,,,,,,,,,2,,,74,53
8640,note_on,0,0,2,,,,,,,,,2,,,62,53
8640,note_on,120,0,4,,,,,,,,,4,,,55,53
8640,note_on,120,0,1,,,,,,,,,1,,,67,53
8640,note_on,0,0,4,,,,,,,,,4,,,50,53
8640,note_on,120,0,5,,,,,,,,,5,,,43,53
8640,note_on,0,0,4,,,,,,,,,4,,,59,53
9000,note_off,0,0,1,,,,,,,,,1,,,67,0
9000,note_off,360,0,4,,,,,,,,,4,,,59,0
9000,note_off,0,0,4,,,,,,,,,4,,,50,0
9000,note_off,360,0,5,,,,,,,,,5,,,43,0
9000,note_off,0,0,4,,,,,,,,,4,,,55,0
9000,set_tempo,460,1,0,,,,,,769230,,,,,,,
9000,note_off,360,0,1,,,,,,,,,1,,,79,0
9000,note_off,360,0,2,,,,,,,,,2,,,62,0
9000,note_off,0,0,2,,,,,,,,,2,,,71,0
9000,note_off,0,0,2,,,,,,,,,2,,,74,0
9120,set_tempo,120,1,0,,,,,,508474,,,,,,,
9120,note_on,0,0,4,,,,,,,,,4,,,52,49
9120,note_on,120,0,4,,,,,,,,,4,,,55,49
9120,note_on,0,0,5,,,,,,,,,5,,,48,49
9120,note_on,120,0,5,,,,,,,,,5,,,36,49
9120,note_on,0,0,4,,,,,,,,,4,,,60,49
9480,note_off,360,0,4,,,,,,,,,4,,,60,0
9480,note_on,0,0,4,,,,,,,,,4,,,55,51
9480,note_off,0,0,4,,,,,,,,,4,,,55,0
9480,note_on,0,0,4,,,,,,,,,4,,,59,51
9480,note_on,0,0,4,,,,,,,,,4,,,62,51
9480,note_on,0,0,5,,,,,,,,,5,,,31,51
9480,note_off,0,0,5,,,,,,,,,5,,,36,0
9480,note_off,360,0,5,,,,,,,,,5,,,48,0
9480,note_off,0,0,4,,,,,,,,,4,,,52,0
9480,note_on,0,0,5,,,,,,,,,5,,,43,51
9547,set_tempo,427,1,0,,,,,,517241,,,,,,,
9600,note_on,0,0,5,,,,,,,,,5,,,48,53
9600,note_on,0,0,5,,,,,,,,,5,,,36,53
9600,note_off,0,0,5,,,,,,,,,5,,,31,0
9600,note_off,120,0,5,,,,,,,,,5,,,43,0
9600,note_off,0,0,4,,,,,,,,,4,,,59,0
9600,note_on,0,0,4,,,,,,,,,4,,,60,53
9600,note_off,120,0,4,,,,,,,,,4,,,62,0
9600,note_off,0,0,4,,,,,,,,,4,,,55,0
9600,note_on,0,0,4,,,,,,,,,4,,,64,53
9600,note_on,0,0,4,,,,,,,,,4,,,55,53
9600,set_tempo,53,1,0,,,,,,508474,,,,,,,
10080,note_on,1080,0,1,,,,,,,,,1,,,84,47
10080,note_on,1080,0,2,,,,,,,,,2,,,72,47
10200,note_on,0,0,1,,,,,,,,,1,,,79,46
10200,note_on,0,0,2,,,,,,,,,2,,,67,46
10200,note_off,120,0,2,,,,,,,,,2,,,72,0
10200,note_off,120,0,1,,,,,,,,,1,,,84,0
10320,note_on,0,0,2,,,,,,,,,2,,,72,45
10320,note_off,120,0,1,,,,,,,,,1,,,79,0
10320,note_off,120,0,2,,,,,,,,,2,,,67,0
10320,note_on,0,0,1,,,,,,,,,1,,,84,45
10440,note_off,120,0,1,,,,,,,,,1,,,84,0
10440,note_on,0,0,1,,,,,,,,,1,,,79,44
10440,note_on,0,0,2,,,,,,,,,2,,,67,44
10440,note_off,120,0,2,,,,,,,,,2,,,72,0
10560,note_off,120,0,1,,,,,,,,,1,,,79,0
10560,note_on,0,0,2,,,,,,,,,2,,,72,43
10560,note_off,120,0,2,,,,,,,,,2,,,67,0
10560,note_on,0,0,1,,,,,,,,,1,,,84,43
10920,note_off,360,0,2,,,,,,,,,2,,,72,0
10920,set_tempo,1320,1,0,,,,,,571428,,,,,,,
10920,note_off,360,0,1,,,,,,,,,1,,,84,0
11040,note_off,0,0,5,,,,,,,,,5,,,36,0
11040,set_tempo,120,1,0,,,,,,508474,,,,,,,
11040,note_on,0,0,4,,,,,,,,,4,,,60,44
11040,note_on,0,0,4,,,,,,,,,4,,,55,44
11040,note_on,0,0,4,,,,,,,,,4,,,52,44
11040,note_off,0,0,4,,,,,,,,,4,,,55,0
11040,note_off,1440,0,4,,,,,,,,,4,,,64,0
11040,note_off,0,0,4,,,,,,,,,4,,,60,0
11040,note_on,0,0,5,,,,,,,,,5,,,48,44
11040,note_on,0,0,5,,,,,,,,,5,,,36,44
11040,note_off,1440,0,5,,,,,,,,,5,,,48,0
11400,note_on,0,0,4,,,,,,,,,4,,,55,46
11400,note_on,0,0,5,,,,,,,,,5,,,43,46
11400,note_on,0,0,5,,,,,,,,,5,,,31,46
11400,note_off,0,0,5,,,,,,,,,5,,,36,0
11400,note_off,360,0,5,,,,,,,,,5,,,48,0
11400,note_off,360,0,4,,,,,,,,,4,,,60,0
11400,note_off,0,0,4,,,,,,,,,4,,,55,0
11400,note_on,0,0,4,,,,,,,,,4,,,62,46
11400,note_off,0,0,4,,,,,,,,,4,,,52,0
11400,note_on,0,0,4,,,,,,,,,4,,,59,46
11460,set_tempo,420,1,0,,,,,,517241,,,,,,,
11520,note_off,120,0,4,,,,,,,,,4,,,62,0
11520,note_off,0,0,4,,,,,,,,,4,,,55,0
11520,set_tempo,60,1,0,,,,,,508474,,,,,,,
11520,note_off,0,0,4,,,,,,,,,4,,,59,0
11520,note_on,0,0,4,,,,,,,,,4,,,60,49
11520,note_on,0,0,4,,,,,,,,,4,,,55,49
11520,note_on,0,0,5,,,,,,,,,5,,,48,49
11520,note_on,0,0,5,,,,,,,,,5,,,36,49
11520,note_on,0,0,4,,,,,,,,,4,,,64,49
11520,note_off,120,0,5,,,,,,,,,5,,,43,0
11520,note_off,0,0,5,,,,,,,,,5,,,31,0
12000,note_on,1080,0,1,,,,,,,,,1,,,84,46
12000,note_on,1080,0,2,,,,,,,,,2,,,72,46
12120,note_on,0,0,1,,,,,,,,,1,,,79,45
12120,note_off,120,0,1,,,,,,,,,1,,,84,0
12120,note_off,120,0,2,,,,,,,,,2,,,72,0
12120,note_on,0,0,2,,,,,,,,,2,,,67,45
12240,note_off,120,0,2,,,,,,,,,2,,,67,0
12240,note_on,0,0,2,,,,,,,,,2,,,72,44
