tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,
0,control_change,0,0,8,,,,,,,,,15,10,97,,,
0,program_change,0,0,8,,,,,,,,47,15,,,,,
0,track_name,0,1,8,,,,,,,,,,,,,,
0,midi_port,0,1,8,,,,,,,0,,,,,,,
0,control_change,0,0,7,,,,,,,,,6,10,77,,,
0,program_change,0,0,7,,,,,,,,56,6,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,,
0,control_change,0,0,6,,,,,,,,,5,10,28,,,
0,program_change,0,0,6,,,,,,,,60,5,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,,
0,control_change,0,0,5,,,,,,,,,4,10,24,,,
0,program_change,0,0,5,,,,,,,,60,4,,,,,
0,midi_port,0,1,9,,,,,,,0,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,,,3,10,80,,,
0,program_change,0,0,4,,,,,,,,70,3,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,,
0,control_change,0,0,3,,,,,,,,,2,10,65,,,
0,program_change,0,0,3,,,,,,,,71,2,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,,
0,control_change,0,0,2,,,,,,,,,1,10,72,,,
0,program_change,0,0,2,,,,,,,,68,1,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,,
0,control_change,0,0,1,,,,,,,,,0,10,52,,,
0,program_change,0,0,1,,,,,,,,73,0,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,,
0,track_name,0,1,9,,,,,,,,,,,,,,
0,program_change,0,0,9,,,,,,,,48,10,,,,,
0,control_change,0,0,9,,,,,,,,,10,10,12,,,
0,midi_port,0,1,18,,,,,,,0,,,,,,,
0,end_of_track,0,1,17,,,,,,,,,,,,,,
0,track_name,0,1,17,,,,,,,,,,,,,,
0,midi_port,0,1,17,,,,,,,0,,,,,,,
0,end_of_track,0,1,16,,,,,,,,,,,,,,
0,track_name,0,1,16,,,,,,,,,,,,,,
0,midi_port,0,1,16,,,,,,,0,,,,,,,
0,end_of_track,0,1,15,,,,,,,,,,,,,,
0,track_name,0,1,15,,,,,,,,,,,,,,
0,midi_port,0,1,15,,,,,,,0,,,,,,,
0,end_of_track,0,1,14,,,,,,,,,,,,,,
0,track_name,0,1,14,,,,,,,,,,,,,,
0,midi_port,0,1,14,,,,,,,0,,,,,,,
0,control_change,0,0,13,,,,,,,,,14,10,127,,,
0,program_change,0,0,13,,,,,,,,48,14,,,,,
0,track_name,0,1,13,,,,,,,,,,,,,,
0,midi_port,0,1,13,,,,,,,0,,,,,,,
0,control_change,0,0,9,,,,,,,,,10,121,0,,,
0,track_name,0,1,18,,,,,,,,,,,,,,
0,midi_port,0,1,10,,,,,,,0,,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,,
0,program_change,0,0,10,,,,,,,,48,11,,,,,
0,control_change,0,0,10,,,,,,,,,11,10,90,,,
0,track_name,0,1,1,,,,,,,,,,,,,,
0,midi_port,0,1,11,,,,,,,0,,,,,,,
0,program_change,0,0,11,,,,,,,,48,12,,,,,
0,control_change,0,0,11,,,,,,,,,12,10,40,,,
0,midi_port,0,1,12,,,,,,,0,,,,,,,
0,track_name,0,1,12,,,,,,,,,,,,,,
0,program_change,0,0,12,,,,,,,,48,13,,,,,
0,control_change,0,0,12,,,,,,,,,13,10,100,,,
0,track_name,0,1,11,,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,,
0,end_of_track,0,1,18,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,,,
0,key_signature,0,1,0,,,,,F,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,300000,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
1,control_change,1,0,1,,,,,,,,,0,121,0,,,
2,control_change,2,0,7,,,,,,,,,6,121,0,,,
3,control_change,3,0,5,,,,,,,,,4,121,0,,,
3,control_change,3,0,10,,,,,,,,,11,121,0,,,
4,control_change,4,0,2,,,,,,,,,1,121,0,,,
5,control_change,5,0,3,,,,,,,,,2,121,0,,,
5,program_change,5,0,9,,,,,,,,48,10,,,,,
6,program_change,5,0,1,,,,,,,,73,0,,,,,
7,control_change,7,0,6,,,,,,,,,5,121,0,,,
7,program_change,5,0,7,,,,,,,,56,6,,,,,
8,control_change,8,0,11,,,,,,,,,12,121,0,,,
8,program_change,5,0,5,,,,,,,,60,4,,,,,
8,program_change,5,0,10,,,,,,,,48,11,,,,,
9,program_change,5,0,2,,,,,,,,68,1,,,,,
9,control_change,9,0,4,,,,,,,,,3,121,0,,,
10,pitchwheel,5,0,9,,,,,,,,,10,,,300,,
10,program_change,5,0,3,,,,,,,,71,2,,,,,
11,pitchwheel,5,0,1,,,,,,,,,0,,,0,,
12,program_change,5,0,6,,,,,,,,60,5,,,,,
12,control_change,12,0,12,,,,,,,,,13,121,0,,,
12,pitchwheel,5,0,7,,,,,,,,,6,,,0,,
13,pitchwheel,5,0,5,,,,,,,,,4,,,100,,
13,program_change,5,0,11,,,,,,,,48,12,,,,,
13,pitchwheel,5,0,10,,,,,,,,,11,,,-300,,
14,pitchwheel,5,0,2,,,,,,,,,1,,,0,,
14,program_change,5,0,4,,,,,,,,70,3,,,,,
14,control_change,14,0,13,,,,,,,,,14,121,0,,,
15,control_change,15,0,8,,,,,,,,,15,121,0,,,
15,pitchwheel,5,0,3,,,,,,,,,2,,,0,,
15,control_change,5,0,9,,,,,,,,,10,11,87,,,
16,control_change,5,0,1,,,,,,,,,0,11,77,,,
17,program_change,5,0,12,,,,,,,,48,13,,,,,
17,control_change,5,0,7,,,,,,,,,6,11,87,,,
17,pitchwheel,5,0,6,,,,,,,,,5,,,-100,,
18,control_change,5,0,5,,,,,,,,,4,11,87,,,
18,pitchwheel,5,0,11,,,,,,,,,12,,,300,,
18,control_change,5,0,10,,,,,,,,,11,11,87,,,
19,control_change,5,0,2,,,,,,,,,1,11,77,,,
19,program_change,5,0,13,,,,,,,,48,14,,,,,
19,pitchwheel,5,0,4,,,,,,,,,3,,,0,,
20,control_change,5,0,3,,,,,,,,,2,11,77,,,
20,program_change,5,0,8,,,,,,,,47,15,,,,,
20,control_change,5,0,9,,,,,,,,,10,7,127,,,
21,control_change,5,0,1,,,,,,,,,0,7,127,,,
22,control_change,5,0,7,,,,,,,,,6,7,127,,,
22,pitchwheel,5,0,12,,,,,,,,,13,,,-300,,
22,control_change,5,0,6,,,,,,,,,5,11,87,,,
23,control_change,5,0,5,,,,,,,,,4,7,127,,,
23,control_change,5,0,11,,,,,,,,,12,11,87,,,
23,control_change,5,0,10,,,,,,,,,11,7,127,,,
24,pitchwheel,5,0,13,,,,,,,,,14,,,300,,
24,control_change,5,0,4,,,,,,,,,3,11,87,,,
24,control_change,5,0,2,,,,,,,,,1,7,127,,,
25,control_change,5,0,9,,,,,,,,,10,91,48,,,
25,control_change,5,0,3,,,,,,,,,2,7,127,,,
25,pitchwheel,5,0,8,,,,,,,,,15,,,0,,
26,control_change,5,0,1,,,,,,,,,0,91,54,,,
27,control_change,5,0,6,,,,,,,,,5,7,127,,,
27,control_change,5,0,7,,,,,,,,,6,91,80,,,
27,control_change,5,0,12,,,,,,,,,13,11,87,,,
28,control_change,5,0,10,,,,,,,,,11,91,48,,,
28,control_change,5,0,11,,,,,,,,,12,7,127,,,
28,control_change,5,0,5,,,,,,,,,4,91,80,,,
29,control_change,5,0,2,,,,,,,,,1,91,54,,,
29,control_change,5,0,13,,,,,,,,,14,11,87,,,
29,control_change,5,0,4,,,,,,,,,3,7,127,,,
30,control_change,5,0,9,,,,,,,,,10,93,0,,,
30,control_change,5,0,3,,,,,,,,,2,91,54,,,
30,control_change,5,0,8,,,,,,,,,15,11,127,,,
31,control_change,5,0,1,,,,,,,,,0,93,0,,,
32,control_change,5,0,7,,,,,,,,,6,93,0,,,
32,control_change,5,0,12,,,,,,,,,13,7,127,,,
32,control_change,5,0,6,,,,,,,,,5,91,80,,,
33,control_change,5,0,10,,,,,,,,,11,93,0,,,
33,control_change,5,0,5,,,,,,,,,4,93,0,,,
33,control_change,5,0,11,,,,,,,,,12,91,31,,,
34,control_change,5,0,4,,,,,,,,,3,91,67,,,
34,control_change,5,0,13,,,,,,,,,14,7,127,,,
34,control_change,5,0,2,,,,,,,,,1,93,0,,,
35,control_change,5,0,3,,,,,,,,,2,93,0,,,
35,control_change,5,0,8,,,,,,,,,15,7,127,,,
37,control_change,5,0,12,,,,,,,,,13,91,51,,,
37,control_change,5,0,6,,,,,,,,,5,93,0,,,
38,control_change,5,0,11,,,,,,,,,12,93,0,,,
39,control_change,5,0,4,,,,,,,,,3,93,0,,,
39,control_change,5,0,13,,,,,,,,,14,91,70,,,
40,control_change,5,0,8,,,,,,,,,15,91,89,,,
42,control_change,5,0,12,,,,,,,,,13,93,0,,,
44,control_change,5,0,13,,,,,,,,,14,93,0,,,
45,control_change,5,0,8,,,,,,,,,15,93,0,,,
360,note_on,330,0,9,,,,,,,,,10,,,,84,127
360,set_tempo,360,1,0,,,,,,375000,,,,,,,,
360,note_on,0,0,9,,,,,,,,,10,,,,69,112
360,marker,0,1,0,,,,,,,,,,,,,,
361,note_on,0,0,1,,,,,,,,,0,,,,84,86
361,note_on,330,0,1,,,,,,,,,0,,,,89,86
362,note_on,330,0,7,,,,,,,,,6,,,,60,117
362,note_on,0,0,7,,,,,,,,,6,,,,72,117
363,note_on,330,0,10,,,,,,,,,11,,,,84,127
363,note_on,0,0,10,,,,,,,,,11,,,,69,112
363,note_on,330,0,5,,,,,,,,,4,,,,60,100
364,note_on,0,0,2,,,,,,,,,1,,,,77,85
364,note_on,330,0,2,,,,,,,,,1,,,,81,85
365,note_on,0,0,3,,,,,,,,,2,,,,77,86
365,note_on,330,0,3,,,,,,,,,2,,,,69,86
367,note_on,330,0,6,,,,,,,,,5,,,,48,100
368,note_on,330,0,11,,,,,,,,,12,,,,53,112
369,note_on,0,0,4,,,,,,,,,3,,,,57,85
369,note_on,330,0,4,,,,,,,,,3,,,,60,85
372,note_on,330,0,12,,,,,,,,,13,,,,41,112
374,note_on,330,0,13,,,,,,,,,14,,,,29,112
375,note_on,330,0,8,,,,,,,,,15,,,,41,82
480,note_on,120,0,9,,,,,,,,,10,,,,84,0
480,note_on,0,0,9,,,,,,,,,10,,,,81,127
480,set_tempo,120,1,0,,,,,,342857,,,,,,,,
483,note_on,0,0,10,,,,,,,,,11,,,,81,127
483,note_on,120,0,10,,,,,,,,,11,,,,84,0
495,note_on,120,0,8,,,,,,,,,15,,,,41,0
540,note_on,0,0,9,,,,,,,,,10,,,,82,127
540,note_on,60,0,9,,,,,,,,,10,,,,81,0
543,note_on,0,0,10,,,,,,,,,11,,,,82,127
543,note_on,60,0,10,,,,,,,,,11,,,,81,0
600,note_on,0,0,9,,,,,,,,,10,,,,84,127
600,note_on,60,0,9,,,,,,,,,10,,,,82,0
600,note_on,0,0,9,,,,,,,,,10,,,,69,0
603,note_on,0,0,10,,,,,,,,,11,,,,84,127
603,note_on,60,0,10,,,,,,,,,11,,,,82,0
603,note_on,0,0,10,,,,,,,,,11,,,,69,0
630,note_on,30,0,9,,,,,,,,,10,,,,84,0
633,note_on,30,0,10,,,,,,,,,11,,,,84,0
660,note_on,30,0,9,,,,,,,,,10,,,,81,127
663,note_on,30,0,10,,,,,,,,,11,,,,81,127
690,note_on,30,0,9,,,,,,,,,10,,,,81,0
693,note_on,30,0,10,,,,,,,,,11,,,,81,0
720,set_tempo,240,1,0,,,,,,375000,,,,,,,,
720,note_on,30,0,9,,,,,,,,,10,,,,77,127
723,note_on,30,0,10,,,,,,,,,11,,,,77,127
840,set_tempo,120,1,0,,,,,,359281,,,,,,,,
960,note_on,240,0,9,,,,,,,,,10,,,,77,0
960,note_on,0,0,9,,,,,,,,,10,,,,72,112
961,note_on,0,0,1,,,,,,,,,0,,,,84,86
961,note_on,600,0,1,,,,,,,,,0,,,,84,0
961,note_on,0,0,1,,,,,,,,,0,,,,89,0
962,note_on,0,0,7,,,,,,,,,6,,,,72,117
962,note_on,0,0,7,,,,,,,,,6,,,,60,0
962,note_on,600,0,7,,,,,,,,,6,,,,72,0
962,note_on,0,0,7,,,,,,,,,6,,,,60,117
963,note_on,0,0,10,,,,,,,,,11,,,,72,112
963,note_on,600,0,5,,,,,,,,,4,,,,60,0
963,note_on,0,0,5,,,,,,,,,4,,,,60,100
963,note_on,240,0,10,,,,,,,,,11,,,,77,0
964,note_on,0,0,2,,,,,,,,,1,,,,81,85
964,note_on,0,0,2,,,,,,,,,1,,,,72,85
964,note_on,0,0,2,,,,,,,,,1,,,,81,0
964,note_on,600,0,2,,,,,,,,,1,,,,77,0
965,note_on,600,0,3,,,,,,,,,2,,,,77,0
965,note_on,0,0,3,,,,,,,,,2,,,,69,86
965,note_on,0,0,3,,,,,,,,,2,,,,69,0
965,note_on,0,0,3,,,,,,,,,2,,,,72,86
967,note_on,600,0,6,,,,,,,,,5,,,,48,0
967,note_on,0,0,6,,,,,,,,,5,,,,48,100
968,note_on,0,0,11,,,,,,,,,12,,,,57,112
968,note_on,600,0,11,,,,,,,,,12,,,,53,0
969,note_on,0,0,4,,,,,,,,,3,,,,57,85
969,note_on,600,0,4,,,,,,,,,3,,,,57,0
969,note_on,0,0,4,,,,,,,,,3,,,,60,0
969,note_on,0,0,4,,,,,,,,,3,,,,53,85
972,note_on,600,0,12,,,,,,,,,13,,,,41,0
972,note_on,0,0,12,,,,,,,,,13,,,,41,112
974,note_on,600,0,13,,,,,,,,,14,,,,29,0
974,note_on,0,0,13,,,,,,,,,14,,,,29,112
975,note_on,480,0,8,,,,,,,,,15,,,,41,74
990,note_on,30,0,9,,,,,,,,,10,,,,72,0
991,note_on,30,0,1,,,,,,,,,0,,,,84,0
993,note_on,30,0,10,,,,,,,,,11,,,,72,0
994,note_on,30,0,2,,,,,,,,,1,,,,81,0
994,note_on,0,0,2,,,,,,,,,1,,,,72,0
995,note_on,0,0,3,,,,,,,,,2,,,,72,0
995,note_on,30,0,3,,,,,,,,,2,,,,69,0
998,note_on,30,0,11,,,,,,,,,12,,,,57,0
999,note_on,0,0,4,,,,,,,,,3,,,,57,0
999,note_on,30,0,4,,,,,,,,,3,,,,53,0
1002,note_on,30,0,12,,,,,,,,,13,,,,41,0
1004,note_on,30,0,13,,,,,,,,,14,,,,29,0
1007,note_on,0,0,7,,,,,,,,,6,,,,72,0
1007,note_on,45,0,7,,,,,,,,,6,,,,60,0
1008,note_on,45,0,5,,,,,,,,,4,,,,60,0
1012,note_on,45,0,6,,,,,,,,,5,,,,48,0
1020,note_on,30,0,9,,,,,,,,,10,,,,77,112
1021,note_on,30,0,1,,,,,,,,,0,,,,89,86
1021,note_on,0,0,1,,,,,,,,,0,,,,84,86
1022,note_on,0,0,7,,,,,,,,,6,,,,72,117
1022,note_on,15,0,7,,,,,,,,,6,,,,60,117
1023,note_on,15,0,5,,,,,,,,,4,,,,60,100
1023,note_on,30,0,10,,,,,,,,,11,,,,77,112
1024,note_on,30,0,2,,,,,,,,,1,,,,77,85
1024,note_on,0,0,2,,,,,,,,,1,,,,81,85
1025,note_on,30,0,3,,,,,,,,,2,,,,77,86
1025,note_on,0,0,3,,,,,,,,,2,,,,69,86
1027,note_on,15,0,6,,,,,,,,,5,,,,48,100
1028,note_on,30,0,11,,,,,,,,,12,,,,57,112
1029,note_on,0,0,4,,,,,,,,,3,,,,53,85
1029,note_on,30,0,4,,,,,,,,,3,,,,57,85
1032,note_on,30,0,12,,,,,,,,,13,,,,41,112
1034,note_on,30,0,13,,,,,,,,,14,,,,29,112
1035,note_on,60,0,8,,,,,,,,,15,,,,41,0
1035,note_on,0,0,8,,,,,,,,,15,,,,41,74
1050,note_on,30,0,9,,,,,,,,,10,,,,77,0
1051,note_on,30,0,1,,,,,,,,,0,,,,84,0
1051,note_on,0,0,1,,,,,,,,,0,,,,89,0
1053,note_on,30,0,10,,,,,,,,,11,,,,77,0
1054,note_on,0,0,2,,,,,,,,,1,,,,77,0
1054,note_on,30,0,2,,,,,,,,,1,,,,81,0
1055,note_on,30,0,3,,,,,,,,,2,,,,69,0
1055,note_on,0,0,3,,,,,,,,,2,,,,77,0
1058,note_on,30,0,11,,,,,,,,,12,,,,57,0
1059,note_on,30,0,4,,,,,,,,,3,,,,53,0
1059,note_on,0,0,4,,,,,,,,,3,,,,57,0
1062,note_on,30,0,12,,,,,,,,,13,,,,41,0
1064,note_on,30,0,13,,,,,,,,,14,,,,29,0
1067,note_on,0,0,7,,,,,,,,,6,,,,60,0
1067,note_on,45,0,7,,,,,,,,,6,,,,72,0
1068,note_on,45,0,5,,,,,,,,,4,,,,60,0
1072,note_on,45,0,6,,,,,,,,,5,,,,48,0
1080,set_tempo,240,1,0,,,,,,375000,,,,,,,,
1080,note_on,30,0,9,,,,,,,,,10,,,,77,112
1081,note_on,0,0,1,,,,,,,,,0,,,,84,86
1081,note_on,30,0,1,,,,,,,,,0,,,,89,86
1082,note_on,15,0,7,,,,,,,,,6,,,,72,117
1082,note_on,0,0,7,,,,,,,,,6,,,,60,117
1083,note_on,15,0,5,,,,,,,,,4,,,,60,100
1083,note_on,30,0,10,,,,,,,,,11,,,,77,112
1084,note_on,30,0,2,,,,,,,,,1,,,,77,85
1084,note_on,0,0,2,,,,,,,,,1,,,,82,85
1085,note_on,0,0,3,,,,,,,,,2,,,,70,86
1085,note_on,30,0,3,,,,,,,,,2,,,,77,86
1087,note_on,15,0,6,,,,,,,,,5,,,,48,100
1088,note_on,30,0,11,,,,,,,,,12,,,,58,112
1089,note_on,0,0,4,,,,,,,,,3,,,,55,85
1089,note_on,30,0,4,,,,,,,,,3,,,,58,85
1092,note_on,30,0,12,,,,,,,,,13,,,,43,112
1094,note_on,30,0,13,,,,,,,,,14,,,,31,112
1095,note_on,0,0,8,,,,,,,,,15,,,,48,74
1095,note_on,60,0,8,,,,,,,,,15,,,,41,0
1140,note_on,60,0,9,,,,,,,,,10,,,,77,0
1140,note_on,0,0,9,,,,,,,,,10,,,,76,112
1141,note_on,60,0,1,,,,,,,,,0,,,,89,0
1141,note_on,0,0,1,,,,,,,,,0,,,,88,86
1143,note_on,55,0,11,,,,,,,,,12,,,,58,0
1143,note_on,0,0,10,,,,,,,,,11,,,,76,112
1143,note_on,60,0,10,,,,,,,,,11,,,,77,0
1144,note_on,0,0,2,,,,,,,,,1,,,,76,85
1144,note_on,60,0,2,,,,,,,,,1,,,,77,0
1145,note_on,60,0,3,,,,,,,,,2,,,,77,0
1145,note_on,0,0,3,,,,,,,,,2,,,,76,86
1147,note_on,55,0,12,,,,,,,,,13,,,,43,0
1148,note_on,5,0,11,,,,,,,,,12,,,,70,112
1149,note_on,55,0,13,,,,,,,,,14,,,,31,0
1152,note_on,5,0,12,,,,,,,,,13,,,,43,112
1154,note_on,5,0,13,,,,,,,,,14,,,,31,112
1200,note_on,60,0,9,,,,,,,,,10,,,,76,0
1200,note_on,0,0,9,,,,,,,,,10,,,,76,112
1200,set_tempo,120,1,0,,,,,,359281,,,,,,,,
1201,note_on,0,0,1,,,,,,,,,0,,,,84,0
1201,note_on,60,0,1,,,,,,,,,0,,,,88,0
1201,note_on,0,0,1,,,,,,,,,0,,,,84,86
1201,note_on,0,0,1,,,,,,,,,0,,,,88,86
1202,note_on,120,0,7,,,,,,,,,6,,,,60,0
1202,note_on,0,0,7,,,,,,,,,6,,,,72,0
1202,note_on,0,0,7,,,,,,,,,6,,,,72,117
1202,note_on,0,0,7,,,,,,,,,6,,,,60,117
1203,note_on,55,0,11,,,,,,,,,12,,,,70,0
1203,note_on,0,0,10,,,,,,,,,11,,,,64,112
1203,note_on,60,0,10,,,,,,,,,11,,,,76,0
1203,note_on,0,0,5,,,,,,,,,4,,,,60,100
1203,note_on,120,0,5,,,,,,,,,4,,,,60,0
1204,note_on,0,0,2,,,,,,,,,1,,,,82,85
1204,note_on,0,0,2,,,,,,,,,1,,,,76,85
1204,note_on,0,0,2,,,,,,,,,1,,,,82,0
1204,note_on,60,0,2,,,,,,,,,1,,,,76,0
1205,note_on,0,0,3,,,,,,,,,2,,,,70,0
1205,note_on,60,0,3,,,,,,,,,2,,,,76,0
1205,note_on,0,0,3,,,,,,,,,2,,,,64,86
1205,note_on,0,0,3,,,,,,,,,2,,,,72,86
1207,note_on,55,0,12,,,,,,,,,13,,,,43,0
1207,note_on,0,0,6,,,,,,,,,5,,,,48,100
1207,note_on,120,0,6,,,,,,,,,5,,,,48,0
1208,note_on,5,0,11,,,,,,,,,12,,,,58,112
1209,note_on,0,0,4,,,,,,,,,3,,,,55,85
1209,note_on,0,0,4,,,,,,,,,3,,,,58,85
1209,note_on,0,0,4,,,,,,,,,3,,,,58,0
1209,note_on,120,0,4,,,,,,,,,3,,,,55,0
1209,note_on,55,0,13,,,,,,,,,14,,,,31,0
1212,note_on,5,0,12,,,,,,,,,13,,,,43,112
1214,note_on,5,0,13,,,,,,,,,14,,,,31,112
