tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,1,93,84,,
0,control_change,0,0,2,,,,,,,,1,91,84,,
0,control_change,0,0,2,,,,,,,,1,10,9,,
0,control_change,0,0,2,,,,,,,,1,10,45,,
0,control_change,0,0,2,,,,,,,,1,7,127,,
0,control_change,0,0,2,,,,,,,,1,7,127,,
0,program_change,0,0,2,,,,,,,0,1,,,,
0,program_change,0,0,2,,,,,,,0,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,0,,,72,60
0,control_change,0,0,1,,,,,,,,0,93,84,,
0,control_change,0,0,1,,,,,,,,0,91,84,,
0,control_change,0,0,1,,,,,,,,0,10,110,,
0,end_of_track,0,1,3,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,0,7,127,,
0,key_signature,0,1,0,,,,,C,,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,333333,,,,,,
0,control_change,0,0,1,,,,,,,,0,10,82,,
0,track_name,0,1,1,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,0,0,,,,
0,program_change,0,0,1,,,,,,,0,0,,,,
0,control_change,0,0,1,,,,,,,,0,7,127,,
32,note_on,32,0,1,,,,,,,,0,,,72,0
144,note_on,112,0,1,,,,,,,,0,,,72,60
192,note_on,48,0,1,,,,,,,,0,,,72,0
192,note_on,0,0,1,,,,,,,,0,,,76,92
240,note_on,48,0,1,,,,,,,,0,,,76,0
384,note_on,384,0,2,,,,,,,,1,,,36,92
432,note_on,48,0,2,,,,,,,,1,,,36,0
576,note_on,336,0,1,,,,,,,,0,,,72,60
576,note_on,0,0,2,,,,,,,,1,,,67,60
576,note_on,144,0,2,,,,,,,,1,,,64,60
736,note_on,0,0,2,,,,,,,,1,,,64,0
736,note_on,160,0,2,,,,,,,,1,,,67,0
768,note_on,192,0,1,,,,,,,,0,,,72,0
768,note_on,32,0,2,,,,,,,,1,,,62,60
768,note_on,0,0,2,,,,,,,,1,,,65,60
768,note_on,0,0,1,,,,,,,,0,,,71,60
928,note_on,160,0,2,,,,,,,,1,,,65,0
928,note_on,0,0,2,,,,,,,,1,,,62,0
960,note_on,0,0,1,,,,,,,,0,,,72,60
960,note_on,192,0,1,,,,,,,,0,,,71,0
960,note_on,32,0,2,,,,,,,,1,,,60,60
960,note_on,0,0,2,,,,,,,,1,,,64,60
1120,note_on,160,0,2,,,,,,,,1,,,64,0
1120,note_on,0,0,2,,,,,,,,1,,,60,0
1120,note_on,160,0,1,,,,,,,,0,,,72,0
1152,note_on,0,0,2,,,,,,,,1,,,62,60
1152,note_on,32,0,2,,,,,,,,1,,,55,60
1152,note_on,32,0,1,,,,,,,,0,,,67,60
1152,note_on,0,0,1,,,,,,,,0,,,74,60
1152,note_on,0,0,2,,,,,,,,1,,,59,60
1200,note_on,0,0,1,,,,,,,,0,,,67,0
1200,note_on,48,0,1,,,,,,,,0,,,74,0
1200,note_on,0,0,2,,,,,,,,1,,,55,0
1200,note_on,48,0,2,,,,,,,,1,,,62,0
1200,note_on,0,0,2,,,,,,,,1,,,59,0
1344,note_on,0,0,2,,,,,,,,1,,,62,60
1344,note_on,0,0,2,,,,,,,,1,,,59,60
1344,note_on,144,0,2,,,,,,,,1,,,55,60
1344,note_on,0,0,1,,,,,,,,0,,,74,60
1344,note_on,144,0,1,,,,,,,,0,,,67,60
1392,note_on,48,0,1,,,,,,,,0,,,74,0
1392,note_on,48,0,2,,,,,,,,1,,,62,0
1392,note_on,0,0,2,,,,,,,,1,,,59,0
1392,note_on,0,0,2,,,,,,,,1,,,55,0
1392,note_on,0,0,1,,,,,,,,0,,,67,0
1536,note_on,0,0,2,,,,,,,,1,,,62,60
1536,note_on,144,0,2,,,,,,,,1,,,55,60
1536,note_on,0,0,2,,,,,,,,1,,,59,60
1536,note_on,0,0,1,,,,,,,,0,,,74,60
1536,note_on,144,0,1,,,,,,,,0,,,67,60
1584,note_on,0,0,2,,,,,,,,1,,,55,0
1584,note_on,0,0,1,,,,,,,,0,,,67,0
1584,note_on,48,0,1,,,,,,,,0,,,74,0
1584,note_on,48,0,2,,,,,,,,1,,,62,0
1584,note_on,0,0,2,,,,,,,,1,,,59,0
1728,note_on,0,0,1,,,,,,,,0,,,74,60
1728,note_on,144,0,2,,,,,,,,1,,,55,60
1728,note_on,144,0,1,,,,,,,,0,,,67,60
1728,note_on,0,0,2,,,,,,,,1,,,62,60
1728,note_on,0,0,2,,,,,,,,1,,,59,60
1776,note_on,48,0,2,,,,,,,,1,,,62,0
1776,note_on,0,0,2,,,,,,,,1,,,59,0
1776,note_on,0,0,2,,,,,,,,1,,,55,0
1776,note_on,48,0,1,,,,,,,,0,,,74,0
1776,note_on,0,0,1,,,,,,,,0,,,67,0
