tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,64,0,1,,,,
0,control_change,0,0,2,,,,,,,1,0,1,,,,
0,pitchwheel,0,0,2,,,,,,,,,1,,0,,
0,control_change,0,0,2,,,,,,,7,117,1,,,,
0,program_change,0,0,2,,,,,,,,,1,0,,,
0,control_change,0,0,2,,,,,,,32,0,1,,,,
0,control_change,0,0,2,,,,,,,0,0,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,93,28,1,,,,
0,control_change,0,0,4,,,,,,,0,0,3,,,,
0,program_change,0,0,1,,,,,,,,,0,0,,,
0,control_change,0,0,1,,,,,,,10,73,0,,,,
0,control_change,0,0,1,,,,,,,91,91,0,,,,
0,control_change,0,0,1,,,,,,,93,28,0,,,,
0,control_change,0,0,1,,,,,,,64,0,0,,,,
0,control_change,0,0,1,,,,,,,1,0,0,,,,
0,control_change,0,0,1,,,,,,,7,127,0,,,,
0,control_change,0,0,1,,,,,,,32,0,0,,,,
0,pitchwheel,0,0,1,,,,,,,,,0,,0,,
0,control_change,0,0,2,,,,,,,91,91,1,,,,
0,control_change,0,0,2,,,,,,,10,64,1,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,32,0,3,,,,
0,program_change,0,0,4,,,,,,,,,3,0,,,
0,control_change,0,0,4,,,,,,,10,55,3,,,,
0,control_change,0,0,4,,,,,,,91,91,3,,,,
0,control_change,0,0,4,,,,,,,93,28,3,,,,
0,control_change,0,0,4,,,,,,,64,0,3,,,,
0,control_change,0,0,4,,,,,,,1,0,3,,,,
0,pitchwheel,0,0,4,,,,,,,,,3,,0,,
0,control_change,0,0,4,,,,,,,7,122,3,,,,
0,control_change,0,0,3,,,,,,,10,64,2,,,,
0,control_change,0,0,3,,,,,,,91,91,2,,,,
0,control_change,0,0,3,,,,,,,93,28,2,,,,
0,control_change,0,0,3,,,,,,,64,0,2,,,,
0,control_change,0,0,3,,,,,,,1,0,2,,,,
0,pitchwheel,0,0,3,,,,,,,,,2,,0,,
0,control_change,0,0,3,,,,,,,7,112,2,,,,
0,program_change,0,0,3,,,,,,,,,2,0,,,
0,control_change,0,0,3,,,,,,,32,0,2,,,,
0,control_change,0,0,3,,,,,,,0,0,2,,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,set_tempo,0,1,0,,,,,,600000,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
1440,note_on,1440,0,1,,,,,,,,,0,,,79,77
1440,note_on,1440,0,3,,,,,,,,,2,,,59,64
1440,set_tempo,1440,1,0,,,,,,288461,,,,,,,
1440,note_on,1440,0,4,,,,,,,,,3,,,55,64
1440,marker,0,1,0,,,,,,,,,,,,,
1440,note_on,1440,0,2,,,,,,,,,1,,,67,77
1680,note_off,240,0,2,,,,,,,,,1,,,67,0
1680,note_off,240,0,1,,,,,,,,,0,,,79,0
1680,note_on,240,0,3,,,,,,,,,2,,,62,66
1920,note_off,240,0,3,,,,,,,,,2,,,62,0
1920,note_on,240,0,2,,,,,,,,,1,,,71,80
1920,note_on,0,0,3,,,,,,,,,2,,,59,67
1920,note_off,0,0,3,,,,,,,,,2,,,59,0
1920,note_on,0,0,4,,,,,,,,,3,,,55,67
1920,note_on,240,0,1,,,,,,,,,0,,,83,80
1920,note_off,480,0,4,,,,,,,,,3,,,55,0
2112,note_off,192,0,1,,,,,,,,,0,,,83,0
2160,note_off,240,0,2,,,,,,,,,1,,,71,0
2160,note_on,240,0,3,,,,,,,,,2,,,62,69
2400,note_on,0,0,4,,,,,,,,,3,,,55,70
2400,note_off,480,0,4,,,,,,,,,3,,,55,0
2400,note_on,288,0,1,,,,,,,,,0,,,79,82
2400,note_on,240,0,2,,,,,,,,,1,,,67,82
2400,note_off,0,0,3,,,,,,,,,2,,,59,0
2400,note_on,0,0,3,,,,,,,,,2,,,59,70
2400,note_off,240,0,3,,,,,,,,,2,,,62,0
2592,note_off,192,0,1,,,,,,,,,0,,,79,0
2640,note_off,240,0,2,,,,,,,,,1,,,67,0
2640,note_on,240,0,3,,,,,,,,,2,,,62,72
2830,set_tempo,1390,1,0,,,,,,289855,,,,,,,
2880,note_off,480,0,4,,,,,,,,,3,,,55,0
2880,note_on,240,0,2,,,,,,,,,1,,,74,88
2880,note_on,0,0,3,,,,,,,,,2,,,59,77
2880,note_off,0,0,3,,,,,,,,,2,,,59,0
2880,note_on,288,0,1,,,,,,,,,0,,,86,88
2880,set_tempo,50,1,0,,,,,,288461,,,,,,,
2880,marker,0,1,0,,,,,,,,,,,,,
2880,note_off,240,0,3,,,,,,,,,2,,,62,0
2880,note_on,0,0,4,,,,,,,,,3,,,55,77
3120,note_on,240,0,3,,,,,,,,,2,,,62,69
3360,note_on,0,0,3,,,,,,,,,2,,,59,69
3360,note_off,0,0,3,,,,,,,,,2,,,59,0
3360,note_on,0,0,4,,,,,,,,,3,,,55,69
3360,note_off,240,0,3,,,,,,,,,2,,,62,0
3360,note_off,480,0,4,,,,,,,,,3,,,55,0
3600,note_on,240,0,3,,,,,,,,,2,,,62,68
3840,note_off,480,0,4,,,,,,,,,3,,,55,0
3840,note_on,0,0,4,,,,,,,,,3,,,55,68
3840,note_on,0,0,3,,,,,,,,,2,,,59,68
3840,note_off,960,0,2,,,,,,,,,1,,,74,0
3840,note_off,0,0,3,,,,,,,,,2,,,59,0
3840,note_off,240,0,3,,,,,,,,,2,,,62,0
3840,note_off,960,0,1,,,,,,,,,0,,,86,0
3840,note_on,0,0,1,,,,,,,,,0,,,84,82
4080,note_on,240,0,3,,,,,,,,,2,,,62,68
4080,note_on,0,0,1,,,,,,,,,0,,,83,82
4080,note_off,240,0,1,,,,,,,,,0,,,84,0
4320,marker,1440,1,0,,,,,,,,,,,,,
4320,note_on,0,0,3,,,,,,,,,2,,,59,67
4320,note_off,0,0,3,,,,,,,,,2,,,59,0
4320,note_on,0,0,4,,,,,,,,,3,,,55,67
4320,note_off,480,0,4,,,,,,,,,3,,,55,0
4320,note_off,240,0,3,,,,,,,,,2,,,62,0
4320,note_on,0,0,1,,,,,,,,,0,,,81,82
4320,note_off,240,0,1,,,,,,,,,0,,,83,0
4560,note_off,240,0,1,,,,,,,,,0,,,81,0
4560,note_on,0,0,1,,,,,,,,,0,,,79,81
4560,note_on,240,0,3,,,,,,,,,2,,,62,67
4800,note_on,0,0,4,,,,,,,,,3,,,55,66
4800,note_off,480,0,4,,,,,,,,,3,,,55,0
4800,note_off,0,0,3,,,,,,,,,2,,,59,0
4800,note_on,0,0,3,,,,,,,,,2,,,59,66
4800,note_off,240,0,3,,,,,,,,,2,,,62,0
4800,note_on,0,0,1,,,,,,,,,0,,,78,81
4800,note_off,240,0,1,,,,,,,,,0,,,79,0
5040,note_on,240,0,3,,,,,,,,,2,,,62,66
5040,note_off,240,0,1,,,,,,,,,0,,,78,0
5040,note_on,0,0,1,,,,,,,,,0,,,79,81
5280,note_off,240,0,3,,,,,,,,,2,,,62,0
5280,note_off,0,0,3,,,,,,,,,2,,,59,0
5280,note_on,0,0,3,,,,,,,,,2,,,59,66
5280,note_off,240,0,1,,,,,,,,,0,,,79,0
5280,note_off,480,0,4,,,,,,,,,3,,,55,0
5280,note_on,0,0,4,,,,,,,,,3,,,55,66
5280,note_on,0,0,1,,,,,,,,,0,,,83,80
5520,note_on,0,0,1,,,,,,,,,0,,,79,80
5520,note_off,240,0,1,,,,,,,,,0,,,83,0
5520,note_on,240,0,3,,,,,,,,,2,,,62,65
5760,note_off,480,0,4,,,,,,,,,3,,,55,0
5760,note_on,0,0,4,,,,,,,,,3,,,55,65
5760,marker,1440,1,0,,,,,,,,,,,,,
5760,note_on,0,0,3,,,,,,,,,2,,,60,65
5760,note_off,240,0,1,,,,,,,,,0,,,79,0
5760,note_off,240,0,3,,,,,,,,,2,,,62,0
5760,note_off,0,0,3,,,,,,,,,2,,,59,0
5760,note_on,0,0,1,,,,,,,,,0,,,78,80
6000,note_on,240,0,3,,,,,,,,,2,,,64,65
6240,note_off,240,0,3,,,,,,,,,2,,,64,0
6240,note_off,0,0,3,,,,,,,,,2,,,60,0
6240,note_on,0,0,3,,,,,,,,,2,,,60,64
6240,note_on,0,0,4,,,,,,,,,3,,,55,64
6240,note_off,480,0,4,,,,,,,,,3,,,55,0
6240,note_on,0,0,1,,,,,,,,,0,,,76,76
6240,note_off,480,0,1,,,,,,,,,0,,,78,0
6480,note_on,240,0,3,,,,,,,,,2,,,64,64
6600,note_off,360,0,1,,,,,,,,,0,,,76,0
6720,note_off,0,0,3,,,,,,,,,2,,,60,0
6720,note_on,120,0,1,,,,,,,,,0,,,74,78
6720,note_off,480,0,4,,,,,,,,,3,,,55,0
6720,note_on,0,0,4,,,,,,,,,3,,,55,63
6720,note_off,240,0,3,,,,,,,,,2,,,64,0
6720,note_on,0,0,3,,,,,,,,,2,,,60,63
6960,note_on,240,0,3,,,,,,,,,2,,,64,63
6960,note_off,240,0,1,,,,,,,,,0,,,74,0
6960,note_on,0,0,1,,,,,,,,,0,,,72,78
7200,note_off,0,0,3,,,,,,,,,2,,,60,0
7200,note_on,0,0,3,,,,,,,,,2,,,60,63
7200,note_off,240,0,3,,,,,,,,,2,,,64,0
7200,marker,1440,1,0,,,,,,,,,,,,,
7200,note_on,0,0,4,,,,,,,,,3,,,55,63
7200,note_off,240,0,1,,,,,,,,,0,,,72,0
7200,note_on,0,0,1,,,,,,,,,0,,,71,78
7200,note_off,480,0,4,,,,,,,,,3,,,55,0
7440,note_on,0,0,1,,,,,,,,,0,,,69,77
7440,note_off,240,0,1,,,,,,,,,0,,,71,0
7440,note_on,240,0,3,,,,,,,,,2,,,64,62
7680,note_off,240,0,1,,,,,,,,,0,,,69,0
7680,note_off,0,0,3,,,,,,,,,2,,,60,0
7680,note_on,0,0,3,,,,,,,,,2,,,60,62
7680,note_on,0,0,4,,,,,,,,,3,,,55,62
7680,note_off,480,0,4,,,,,,,,,3,,,55,0
7680,note_on,0,0,1,,,,,,,,,0,,,68,77
7680,note_off,240,0,3,,,,,,,,,2,,,64,0
7920,note_on,0,0,1,,,,,,,,,0,,,69,77
7920,note_on,240,0,3,,,,,,,,,2,,,64,61
7920,note_off,240,0,1,,,,,,,,,0,,,68,0
8160,note_off,240,0,3,,,,,,,,,2,,,64,0
8160,note_off,480,0,4,,,,,,,,,3,,,55,0
8160,note_on,0,0,1,,,,,,,,,0,,,72,76
8160,note_off,240,0,1,,,,,,,,,0,,,69,0
8160,note_on,0,0,4,,,,,,,,,3,,,55,61
8160,note_off,0,0,3,,,,,,,,,2,,,60,0
8160,note_on,0,0,3,,,,,,,,,2,,,60,61
8400,note_on,0,0,1,,,,,,,,,0,,,69,76
8400,note_on,240,0,3,,,,,,,,,2,,,64,61
8400,note_off,240,0,1,,,,,,,,,0,,,72,0
8580,set_tempo,1380,1,0,,,,,,289855,,,,,,,
8640,set_tempo,60,1,0,,,,,,288461,,,,,,,
8640,note_off,480,0,4,,,,,,,,,3,,,55,0
8640,note_on,0,0,4,,,,,,,,,3,,,55,60
8640,note_off,240,0,1,,,,,,,,,0,,,69,0
8640,note_on,0,0,1,,,,,,,,,0,,,66,76
8640,note_off,0,0,3,,,,,,,,,2,,,60,0
8640,note_on,0,0,3,,,,,,,,,2,,,60,60
8640,note_on,0,0,3,,,,,,,,,2,,,57,60
8640,note_off,240,0,3,,,,,,,,,2,,,64,0
8880,note_on,240,0,3,,,,,,,,,2,,,62,60
9120,note_off,0,0,3,,,,,,,,,2,,,57,0
9120,note_off,240,0,3,,,,,,,,,2,,,62,0
9120,note_on,0,0,4,,,,,,,,,3,,,55,59
