tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,5,,,,,,,0,0,5,,,,
0,control_change,0,0,5,,,,,,,32,0,5,,,,
0,program_change,0,0,5,,,,,,,,,5,0,,,
0,control_change,0,0,5,,,,,,,10,55,5,,,,
0,control_change,0,0,5,,,,,,,91,100,5,,,,
0,control_change,0,0,5,,,,,,,93,28,5,,,,
0,control_change,0,0,5,,,,,,,64,0,5,,,,
0,control_change,0,0,5,,,,,,,1,0,5,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,pitchwheel,0,0,5,,,,,,,,,5,,0,,
0,control_change,0,0,2,,,,,,,7,122,2,,,,
0,pitchwheel,0,0,2,,,,,,,,,2,,0,,
0,control_change,0,0,2,,,,,,,1,0,2,,,,
0,control_change,0,0,2,,,,,,,64,0,2,,,,
0,control_change,0,0,2,,,,,,,93,28,2,,,,
0,control_change,0,0,2,,,,,,,91,100,2,,,,
0,control_change,0,0,2,,,,,,,10,64,2,,,,
0,program_change,0,0,2,,,,,,,,,2,0,,,
0,control_change,0,0,5,,,,,,,7,125,5,,,,
0,control_change,0,0,3,,,,,,,0,0,3,,,,
0,control_change,0,0,3,,,,,,,7,112,3,,,,
0,control_change,0,0,3,,,,,,,1,0,3,,,,
0,control_change,0,0,3,,,,,,,32,0,3,,,,
0,program_change,0,0,3,,,,,,,,,3,0,,,
0,control_change,0,0,3,,,,,,,10,64,3,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,0,0,4,,,,
0,control_change,0,0,4,,,,,,,32,0,4,,,,
0,program_change,0,0,4,,,,,,,,,4,0,,,
0,pitchwheel,0,0,3,,,,,,,,,3,,0,,
0,control_change,0,0,4,,,,,,,10,64,4,,,,
0,control_change,0,0,4,,,,,,,93,28,4,,,,
0,control_change,0,0,4,,,,,,,64,0,4,,,,
0,control_change,0,0,4,,,,,,,1,0,4,,,,
0,pitchwheel,0,0,4,,,,,,,,,4,,0,,
0,control_change,0,0,4,,,,,,,7,120,4,,,,
0,control_change,0,0,3,,,,,,,91,100,3,,,,
0,control_change,0,0,3,,,,,,,93,28,3,,,,
0,control_change,0,0,3,,,,,,,64,0,3,,,,
0,control_change,0,0,4,,,,,,,91,100,4,,,,
0,control_change,0,0,2,,,,,,,0,0,2,,,,
0,control_change,0,0,2,,,,,,,32,0,2,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,93,28,1,,,,
0,control_change,0,0,1,,,,,,,91,100,1,,,,
0,control_change,0,0,1,,,,,,,10,73,1,,,,
0,program_change,0,0,1,,,,,,,,,1,0,,,
0,pitchwheel,0,0,1,,,,,,,,,1,,0,,
0,control_change,0,0,1,,,,,,,64,0,1,,,,
0,control_change,0,0,1,,,,,,,7,127,1,,,,
0,control_change,0,0,1,,,,,,,32,0,1,,,,
0,control_change,0,0,1,,,,,,,0,0,1,,,,
0,control_change,0,0,1,,,,,,,1,0,1,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,600000,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
960,set_tempo,960,1,0,,,,,,413793,,,,,,,
1440,note_on,0,0,3,,,,,,,,,3,,,58,38
1440,control_change,1440,0,5,,,,,,,64,0,5,,,,
1440,note_on,0,0,1,,,,,,,,,1,,,62,38
1440,control_change,1440,0,4,,,,,,,64,0,4,,,,
1440,control_change,1440,0,3,,,,,,,64,0,3,,,,
1440,control_change,1440,0,1,,,,,,,64,0,1,,,,
1440,control_change,1440,0,2,,,,,,,64,0,2,,,,
1560,note_off,120,0,3,,,,,,,,,3,,,58,0
1560,note_on,0,0,3,,,,,,,,,3,,,57,40
1680,note_off,120,0,3,,,,,,,,,3,,,57,0
1680,note_on,0,0,3,,,,,,,,,3,,,58,41
1800,note_off,120,0,3,,,,,,,,,3,,,58,0
1800,note_on,0,0,3,,,,,,,,,3,,,53,43
1920,note_on,0,0,1,,,,,,,,,1,,,65,45
1920,note_on,0,0,3,,,,,,,,,3,,,62,45
1920,note_off,120,0,3,,,,,,,,,3,,,53,0
1920,note_off,480,0,1,,,,,,,,,1,,,62,0
1920,note_on,0,0,5,,,,,,,,,5,,,46,45
1920,note_on,480,0,5,,,,,,,,,5,,,34,45
1920,marker,960,1,0,,,,,,,,,,,,,
2112,note_off,192,0,1,,,,,,,,,1,,,65,0
2112,note_off,0,0,5,,,,,,,,,5,,,34,0
2112,note_off,192,0,5,,,,,,,,,5,,,46,0
2112,note_off,192,0,3,,,,,,,,,3,,,62,0
2400,note_on,288,0,3,,,,,,,,,3,,,58,39
2400,note_on,288,0,5,,,,,,,,,5,,,46,39
2400,note_on,0,0,5,,,,,,,,,5,,,34,39
2400,note_on,288,0,1,,,,,,,,,1,,,62,39
2592,note_off,192,0,5,,,,,,,,,5,,,34,0
2592,note_off,192,0,1,,,,,,,,,1,,,62,0
2592,note_off,0,0,5,,,,,,,,,5,,,46,0
2592,note_off,192,0,3,,,,,,,,,3,,,58,0
3240,set_tempo,1320,1,0,,,,,,419580,,,,,,,
3360,note_on,768,0,1,,,,,,,,,1,,,62,44
3360,set_tempo,120,1,0,,,,,,413793,,,,,,,
3360,note_on,768,0,3,,,,,,,,,3,,,58,44
3480,note_off,120,0,3,,,,,,,,,3,,,58,0
3480,note_on,0,0,3,,,,,,,,,3,,,57,46
3600,note_on,0,0,3,,,,,,,,,3,,,58,47
3600,note_off,120,0,3,,,,,,,,,3,,,57,0
3720,note_on,0,0,3,,,,,,,,,3,,,53,49
3720,note_off,120,0,3,,,,,,,,,3,,,58,0
3840,marker,480,1,0,,,,,,,,,,,,,
3840,note_on,0,0,5,,,,,,,,,5,,,34,49
3840,note_on,1248,0,5,,,,,,,,,5,,,46,49
3840,note_on,0,0,3,,,,,,,,,3,,,62,50
3840,note_off,120,0,3,,,,,,,,,3,,,53,0
3840,note_off,480,0,1,,,,,,,,,1,,,62,0
3840,note_on,0,0,1,,,,,,,,,1,,,65,50
4032,note_off,0,0,5,,,,,,,,,5,,,46,0
4032,note_off,192,0,1,,,,,,,,,1,,,65,0
4032,note_off,192,0,5,,,,,,,,,5,,,34,0
4032,note_off,192,0,3,,,,,,,,,3,,,62,0
4320,note_on,288,0,1,,,,,,,,,1,,,62,45
4320,note_on,288,0,3,,,,,,,,,3,,,58,45
