tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,
0,control_change,0,0,8,,,,,,,,,15,10,97,,,
0,program_change,0,0,8,,,,,,,,47,15,,,,,
0,track_name,0,1,8,,,,,,,,,,,,,,
0,midi_port,0,1,8,,,,,,,0,,,,,,,
0,control_change,0,0,7,,,,,,,,,6,10,77,,,
0,program_change,0,0,7,,,,,,,,56,6,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,,
0,control_change,0,0,6,,,,,,,,,5,10,28,,,
0,program_change,0,0,6,,,,,,,,60,5,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,,
0,control_change,0,0,5,,,,,,,,,4,10,24,,,
0,program_change,0,0,5,,,,,,,,60,4,,,,,
0,midi_port,0,1,9,,,,,,,0,,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,,,3,10,80,,,
0,program_change,0,0,4,,,,,,,,70,3,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,,
0,control_change,0,0,3,,,,,,,,,2,10,65,,,
0,program_change,0,0,3,,,,,,,,71,2,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,,
0,control_change,0,0,2,,,,,,,,,1,10,72,,,
0,program_change,0,0,2,,,,,,,,68,1,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,,
0,control_change,0,0,1,,,,,,,,,0,10,52,,,
0,program_change,0,0,1,,,,,,,,73,0,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,,
0,track_name,0,1,9,,,,,,,,,,,,,,
0,program_change,0,0,9,,,,,,,,48,10,,,,,
0,control_change,0,0,9,,,,,,,,,10,10,12,,,
0,midi_port,0,1,18,,,,,,,0,,,,,,,
0,end_of_track,0,1,17,,,,,,,,,,,,,,
0,track_name,0,1,17,,,,,,,,,,,,,,
0,midi_port,0,1,17,,,,,,,0,,,,,,,
0,end_of_track,0,1,16,,,,,,,,,,,,,,
0,track_name,0,1,16,,,,,,,,,,,,,,
0,midi_port,0,1,16,,,,,,,0,,,,,,,
0,end_of_track,0,1,15,,,,,,,,,,,,,,
0,track_name,0,1,15,,,,,,,,,,,,,,
0,midi_port,0,1,15,,,,,,,0,,,,,,,
0,end_of_track,0,1,14,,,,,,,,,,,,,,
0,track_name,0,1,14,,,,,,,,,,,,,,
0,midi_port,0,1,14,,,,,,,0,,,,,,,
0,control_change,0,0,13,,,,,,,,,14,10,127,,,
0,program_change,0,0,13,,,,,,,,48,14,,,,,
0,track_name,0,1,13,,,,,,,,,,,,,,
0,midi_port,0,1,13,,,,,,,0,,,,,,,
0,control_change,0,0,9,,,,,,,,,10,121,0,,,
0,track_name,0,1,18,,,,,,,,,,,,,,
0,midi_port,0,1,10,,,,,,,0,,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,,
0,program_change,0,0,10,,,,,,,,48,11,,,,,
0,control_change,0,0,10,,,,,,,,,11,10,90,,,
0,track_name,0,1,1,,,,,,,,,,,,,,
0,midi_port,0,1,11,,,,,,,0,,,,,,,
0,program_change,0,0,11,,,,,,,,48,12,,,,,
0,control_change,0,0,11,,,,,,,,,12,10,40,,,
0,midi_port,0,1,12,,,,,,,0,,,,,,,
0,track_name,0,1,12,,,,,,,,,,,,,,
0,program_change,0,0,12,,,,,,,,48,13,,,,,
0,control_change,0,0,12,,,,,,,,,13,10,100,,,
0,track_name,0,1,11,,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,,
0,end_of_track,0,1,18,,,,,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,428571,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,,
1,control_change,1,0,1,,,,,,,,,0,121,0,,,
2,control_change,2,0,5,,,,,,,,,4,121,0,,,
2,control_change,2,0,2,,,,,,,,,1,121,0,,,
3,control_change,3,0,10,,,,,,,,,11,121,0,,,
4,control_change,4,0,7,,,,,,,,,6,121,0,,,
4,control_change,4,0,3,,,,,,,,,2,121,0,,,
5,program_change,5,0,9,,,,,,,,48,10,,,,,
5,control_change,5,0,6,,,,,,,,,5,121,0,,,
6,program_change,5,0,1,,,,,,,,73,0,,,,,
6,control_change,6,0,11,,,,,,,,,12,121,0,,,
7,program_change,5,0,5,,,,,,,,60,4,,,,,
7,program_change,5,0,2,,,,,,,,68,1,,,,,
8,program_change,5,0,10,,,,,,,,50,11,,,,,
9,program_change,5,0,7,,,,,,,,56,6,,,,,
9,control_change,9,0,4,,,,,,,,,3,121,0,,,
9,program_change,5,0,3,,,,,,,,71,2,,,,,
10,pitchwheel,5,0,9,,,,,,,,,10,,,300,,
10,program_change,5,0,6,,,,,,,,60,5,,,,,
10,control_change,10,0,12,,,,,,,,,13,121,0,,,
11,pitchwheel,5,0,1,,,,,,,,,0,,,0,,
11,program_change,5,0,11,,,,,,,,50,12,,,,,
12,pitchwheel,5,0,5,,,,,,,,,4,,,100,,
12,pitchwheel,5,0,2,,,,,,,,,1,,,0,,
13,pitchwheel,5,0,10,,,,,,,,,11,,,-300,,
14,pitchwheel,5,0,7,,,,,,,,,6,,,0,,
14,pitchwheel,5,0,3,,,,,,,,,2,,,0,,
14,program_change,5,0,4,,,,,,,,70,3,,,,,
14,control_change,14,0,13,,,,,,,,,14,121,0,,,
15,control_change,5,0,9,,,,,,,,,10,11,102,,,
15,pitchwheel,5,0,6,,,,,,,,,5,,,-100,,
15,control_change,15,0,8,,,,,,,,,15,121,0,,,
15,program_change,5,0,12,,,,,,,,48,13,,,,,
16,control_change,5,0,1,,,,,,,,,0,11,76,,,
16,pitchwheel,5,0,11,,,,,,,,,12,,,300,,
17,control_change,5,0,5,,,,,,,,,4,11,102,,,
17,control_change,5,0,2,,,,,,,,,1,11,76,,,
18,control_change,5,0,10,,,,,,,,,11,11,102,,,
19,control_change,5,0,7,,,,,,,,,6,11,102,,,
19,control_change,5,0,3,,,,,,,,,2,11,76,,,
19,pitchwheel,5,0,4,,,,,,,,,3,,,150,,
19,program_change,5,0,13,,,,,,,,48,14,,,,,
20,pitchwheel,5,0,12,,,,,,,,,13,,,-300,,
20,control_change,5,0,9,,,,,,,,,10,7,127,,,
20,program_change,5,0,8,,,,,,,,47,15,,,,,
20,control_change,5,0,6,,,,,,,,,5,11,102,,,
21,control_change,5,0,11,,,,,,,,,12,11,102,,,
21,control_change,5,0,1,,,,,,,,,0,7,127,,,
22,control_change,5,0,5,,,,,,,,,4,7,127,,,
22,control_change,5,0,2,,,,,,,,,1,7,127,,,
23,control_change,5,0,10,,,,,,,,,11,7,127,,,
24,control_change,5,0,3,,,,,,,,,2,7,127,,,
24,control_change,5,0,4,,,,,,,,,3,11,102,,,
24,pitchwheel,5,0,13,,,,,,,,,14,,,300,,
24,control_change,5,0,7,,,,,,,,,6,7,127,,,
25,control_change,5,0,12,,,,,,,,,13,11,102,,,
25,control_change,5,0,9,,,,,,,,,10,91,48,,,
25,pitchwheel,5,0,8,,,,,,,,,15,,,0,,
25,control_change,5,0,6,,,,,,,,,5,7,127,,,
26,control_change,5,0,11,,,,,,,,,12,7,127,,,
26,control_change,5,0,1,,,,,,,,,0,91,54,,,
27,control_change,5,0,5,,,,,,,,,4,91,80,,,
27,control_change,5,0,2,,,,,,,,,1,91,54,,,
28,control_change,5,0,10,,,,,,,,,11,91,48,,,
29,control_change,5,0,4,,,,,,,,,3,7,127,,,
29,control_change,5,0,7,,,,,,,,,6,91,80,,,
29,control_change,5,0,13,,,,,,,,,14,11,102,,,
29,control_change,5,0,3,,,,,,,,,2,91,54,,,
30,control_change,5,0,8,,,,,,,,,15,11,127,,,
30,control_change,5,0,6,,,,,,,,,5,91,80,,,
30,control_change,5,0,9,,,,,,,,,10,93,0,,,
30,control_change,5,0,12,,,,,,,,,13,7,127,,,
31,control_change,5,0,1,,,,,,,,,0,93,0,,,
31,control_change,5,0,11,,,,,,,,,12,91,31,,,
32,control_change,5,0,2,,,,,,,,,1,93,0,,,
32,control_change,5,0,5,,,,,,,,,4,93,0,,,
33,control_change,5,0,10,,,,,,,,,11,93,0,,,
34,control_change,5,0,7,,,,,,,,,6,93,0,,,
34,control_change,5,0,3,,,,,,,,,2,93,0,,,
34,control_change,5,0,13,,,,,,,,,14,7,127,,,
34,control_change,5,0,4,,,,,,,,,3,91,67,,,
35,control_change,5,0,8,,,,,,,,,15,7,127,,,
35,control_change,5,0,12,,,,,,,,,13,91,51,,,
35,control_change,5,0,6,,,,,,,,,5,93,0,,,
35,control_change,5,0,9,,,,,,,,,10,1,36,,,
36,control_change,5,0,11,,,,,,,,,12,93,0,,,
38,control_change,5,0,10,,,,,,,,,11,1,36,,,
39,control_change,5,0,13,,,,,,,,,14,91,70,,,
39,control_change,5,0,4,,,,,,,,,3,93,0,,,
40,control_change,5,0,12,,,,,,,,,13,93,0,,,
40,control_change,5,0,8,,,,,,,,,15,91,100,,,
41,control_change,5,0,11,,,,,,,,,12,1,36,,,
44,control_change,5,0,13,,,,,,,,,14,93,0,,,
45,control_change,5,0,12,,,,,,,,,13,1,36,,,
45,control_change,5,0,8,,,,,,,,,15,93,90,,,
49,control_change,5,0,13,,,,,,,,,14,1,36,,,
480,set_tempo,480,1,0,,,,,,1052631,,,,,,,,
480,marker,0,1,0,,,,,,,,,,,,,,
480,control_change,445,0,9,,,,,,,,,10,11,62,,,
480,note_on,0,0,9,,,,,,,,,10,,,,55,120
483,control_change,445,0,10,,,,,,,,,11,11,62,,,
483,note_on,0,0,10,,,,,,,,,11,,,,55,120
484,control_change,4,0,9,,,,,,,,,10,11,66,,,
486,note_on,0,0,11,,,,,,,,,12,,,,55,120
486,control_change,445,0,11,,,,,,,,,12,11,62,,,
487,control_change,4,0,10,,,,,,,,,11,11,66,,,
488,control_change,4,0,9,,,,,,,,,10,11,69,,,
490,control_change,445,0,12,,,,,,,,,13,11,62,,,
490,control_change,4,0,11,,,,,,,,,12,11,66,,,
490,note_on,0,0,12,,,,,,,,,13,,,,43,118
491,control_change,4,0,10,,,,,,,,,11,11,69,,,
492,control_change,4,0,9,,,,,,,,,10,11,73,,,
494,control_change,4,0,12,,,,,,,,,13,11,66,,,
494,control_change,445,0,13,,,,,,,,,14,11,62,,,
494,control_change,4,0,11,,,,,,,,,12,11,69,,,
494,note_on,0,0,13,,,,,,,,,14,,,,31,117
495,control_change,4,0,10,,,,,,,,,11,11,73,,,
496,control_change,4,0,9,,,,,,,,,10,11,76,,,
498,control_change,4,0,12,,,,,,,,,13,11,69,,,
498,control_change,4,0,13,,,,,,,,,14,11,66,,,
498,control_change,4,0,11,,,,,,,,,12,11,73,,,
499,control_change,4,0,10,,,,,,,,,11,11,76,,,
500,control_change,4,0,9,,,,,,,,,10,11,80,,,
502,control_change,4,0,13,,,,,,,,,14,11,69,,,
502,control_change,4,0,11,,,,,,,,,12,11,76,,,
502,control_change,4,0,12,,,,,,,,,13,11,73,,,
503,control_change,4,0,10,,,,,,,,,11,11,80,,,
504,control_change,4,0,9,,,,,,,,,10,11,83,,,
506,control_change,4,0,11,,,,,,,,,12,11,80,,,
506,control_change,4,0,13,,,,,,,,,14,11,73,,,
506,control_change,4,0,12,,,,,,,,,13,11,76,,,
507,control_change,4,0,10,,,,,,,,,11,11,83,,,
508,control_change,4,0,9,,,,,,,,,10,11,87,,,
510,control_change,4,0,12,,,,,,,,,13,11,80,,,
510,control_change,4,0,11,,,,,,,,,12,11,83,,,
510,control_change,4,0,13,,,,,,,,,14,11,76,,,
511,control_change,4,0,10,,,,,,,,,11,11,87,,,
512,control_change,4,0,9,,,,,,,,,10,11,90,,,
514,control_change,4,0,13,,,,,,,,,14,11,80,,,
514,control_change,4,0,12,,,,,,,,,13,11,83,,,
514,control_change,4,0,11,,,,,,,,,12,11,87,,,
515,control_change,4,0,10,,,,,,,,,11,11,90,,,
516,control_change,4,0,9,,,,,,,,,10,11,94,,,
518,control_change,4,0,11,,,,,,,,,12,11,90,,,
518,control_change,4,0,13,,,,,,,,,14,11,83,,,
518,control_change,4,0,12,,,,,,,,,13,11,87,,,
519,control_change,4,0,10,,,,,,,,,11,11,94,,,
520,control_change,4,0,9,,,,,,,,,10,11,97,,,
522,control_change,4,0,11,,,,,,,,,12,11,94,,,
522,control_change,4,0,13,,,,,,,,,14,11,87,,,
522,control_change,4,0,12,,,,,,,,,13,11,90,,,
523,control_change,4,0,10,,,,,,,,,11,11,97,,,
526,control_change,4,0,11,,,,,,,,,12,11,97,,,
526,control_change,4,0,12,,,,,,,,,13,11,94,,,
526,control_change,4,0,13,,,,,,,,,14,11,90,,,
530,control_change,4,0,12,,,,,,,,,13,11,97,,,
530,control_change,4,0,13,,,,,,,,,14,11,94,,,
534,control_change,4,0,13,,,,,,,,,14,11,97,,,
535,control_change,15,0,9,,,,,,,,,10,11,94,,,
538,control_change,15,0,10,,,,,,,,,11,11,94,,,
541,control_change,15,0,11,,,,,,,,,12,11,94,,,
545,control_change,15,0,12,,,,,,,,,13,11,94,,,
549,control_change,15,0,13,,,,,,,,,14,11,94,,,
551,control_change,16,0,9,,,,,,,,,10,11,91,,,
554,control_change,16,0,10,,,,,,,,,11,11,91,,,
557,control_change,16,0,11,,,,,,,,,12,11,91,,,
561,control_change,16,0,12,,,,,,,,,13,11,91,,,
565,control_change,16,0,13,,,,,,,,,14,11,91,,,
567,control_change,16,0,9,,,,,,,,,10,11,88,,,
570,control_change,16,0,10,,,,,,,,,11,11,88,,,
573,control_change,16,0,11,,,,,,,,,12,11,88,,,
577,control_change,16,0,12,,,,,,,,,13,11,88,,,
581,control_change,16,0,13,,,,,,,,,14,11,88,,,
583,control_change,16,0,9,,,,,,,,,10,11,85,,,
586,control_change,16,0,10,,,,,,,,,11,11,85,,,
589,control_change,16,0,11,,,,,,,,,12,11,85,,,
593,control_change,16,0,12,,,,,,,,,13,11,85,,,
597,control_change,16,0,13,,,,,,,,,14,11,85,,,
599,control_change,16,0,9,,,,,,,,,10,11,82,,,
602,control_change,16,0,10,,,,,,,,,11,11,82,,,
605,control_change,16,0,11,,,,,,,,,12,11,82,,,
609,control_change,16,0,12,,,,,,,,,13,11,82,,,
613,control_change,16,0,13,,,,,,,,,14,11,82,,,
615,control_change,16,0,9,,,,,,,,,10,11,79,,,
618,control_change,16,0,10,,,,,,,,,11,11,79,,,
621,control_change,16,0,11,,,,,,,,,12,11,79,,,
625,control_change,16,0,12,,,,,,,,,13,11,79,,,
629,control_change,16,0,13,,,,,,,,,14,11,79,,,
631,control_change,16,0,9,,,,,,,,,10,11,76,,,
634,control_change,16,0,10,,,,,,,,,11,11,76,,,
637,control_change,16,0,11,,,,,,,,,12,11,76,,,
641,control_change,16,0,12,,,,,,,,,13,11,76,,,
645,control_change,16,0,13,,,,,,,,,14,11,76,,,
647,control_change,16,0,9,,,,,,,,,10,11,73,,,
650,control_change,16,0,10,,,,,,,,,11,11,73,,,
653,control_change,16,0,11,,,,,,,,,12,11,73,,,
657,control_change,16,0,12,,,,,,,,,13,11,73,,,
661,control_change,16,0,13,,,,,,,,,14,11,73,,,
663,control_change,16,0,9,,,,,,,,,10,11,70,,,
666,control_change,16,0,10,,,,,,,,,11,11,70,,,
669,control_change,16,0,11,,,,,,,,,12,11,70,,,
673,control_change,16,0,12,,,,,,,,,13,11,70,,,
677,control_change,16,0,13,,,,,,,,,14,11,70,,,
679,control_change,16,0,9,,,,,,,,,10,11,67,,,
682,control_change,16,0,10,,,,,,,,,11,11,67,,,
685,control_change,16,0,11,,,,,,,,,12,11,67,,,
689,control_change,16,0,12,,,,,,,,,13,11,67,,,
693,control_change,16,0,13,,,,,,,,,14,11,67,,,
695,control_change,16,0,9,,,,,,,,,10,11,64,,,
698,control_change,16,0,10,,,,,,,,,11,11,64,,,
701,control_change,16,0,11,,,,,,,,,12,11,64,,,
705,control_change,16,0,12,,,,,,,,,13,11,64,,,
709,control_change,16,0,13,,,,,,,,,14,11,64,,,
710,control_change,15,0,9,,,,,,,,,10,11,61,,,
713,control_change,15,0,10,,,,,,,,,11,11,61,,,
716,control_change,15,0,11,,,,,,,,,12,11,61,,,
720,control_change,15,0,12,,,,,,,,,13,11,61,,,
724,control_change,15,0,13,,,,,,,,,14,11,61,,,
726,control_change,16,0,9,,,,,,,,,10,11,58,,,
729,control_change,16,0,10,,,,,,,,,11,11,58,,,
732,control_change,16,0,11,,,,,,,,,12,11,58,,,
736,control_change,16,0,12,,,,,,,,,13,11,58,,,
740,control_change,16,0,13,,,,,,,,,14,11,58,,,
742,control_change,16,0,9,,,,,,,,,10,11,55,,,
745,control_change,16,0,10,,,,,,,,,11,11,55,,,
748,control_change,16,0,11,,,,,,,,,12,11,55,,,
752,control_change,16,0,12,,,,,,,,,13,11,55,,,
756,control_change,16,0,13,,,,,,,,,14,11,55,,,
758,control_change,16,0,9,,,,,,,,,10,11,52,,,
761,control_change,16,0,10,,,,,,,,,11,11,52,,,
764,control_change,16,0,11,,,,,,,,,12,11,52,,,
768,control_change,16,0,12,,,,,,,,,13,11,52,,,
772,control_change,16,0,13,,,,,,,,,14,11,52,,,
774,control_change,16,0,9,,,,,,,,,10,11,49,,,
777,control_change,16,0,10,,,,,,,,,11,11,49,,,
780,control_change,16,0,11,,,,,,,,,12,11,49,,,
784,control_change,16,0,12,,,,,,,,,13,11,49,,,
786,control_change,12,0,9,,,,,,,,,10,11,46,,,
788,control_change,16,0,13,,,,,,,,,14,11,49,,,
789,control_change,12,0,10,,,,,,,,,11,11,46,,,
790,control_change,4,0,9,,,,,,,,,10,11,43,,,
792,control_change,12,0,11,,,,,,,,,12,11,46,,,
793,control_change,4,0,10,,,,,,,,,11,11,43,,,
794,control_change,4,0,9,,,,,,,,,10,11,40,,,
796,control_change,12,0,12,,,,,,,,,13,11,46,,,
796,control_change,4,0,11,,,,,,,,,12,11,43,,,
797,control_change,4,0,10,,,,,,,,,11,11,40,,,
798,control_change,4,0,9,,,,,,,,,10,11,37,,,
800,control_change,12,0,13,,,,,,,,,14,11,46,,,
800,control_change,4,0,11,,,,,,,,,12,11,40,,,
800,control_change,4,0,12,,,,,,,,,13,11,43,,,
801,control_change,4,0,10,,,,,,,,,11,11,37,,,
801,control_change,3,0,9,,,,,,,,,10,11,34,,,
804,control_change,4,0,11,,,,,,,,,12,11,37,,,
804,control_change,3,0,10,,,,,,,,,11,11,34,,,
804,control_change,4,0,13,,,,,,,,,14,11,43,,,
804,control_change,4,0,12,,,,,,,,,13,11,40,,,
805,control_change,4,0,9,,,,,,,,,10,11,31,,,
807,control_change,3,0,11,,,,,,,,,12,11,34,,,
808,control_change,4,0,12,,,,,,,,,13,11,37,,,
808,control_change,4,0,13,,,,,,,,,14,11,40,,,
808,control_change,4,0,10,,,,,,,,,11,11,31,,,
809,control_change,4,0,9,,,,,,,,,10,11,28,,,
810,note_on,1,0,9,,,,,,,,,10,,,,55,0
810,set_tempo,330,1,0,,,,,,3750000,,,,,,,,
811,control_change,4,0,11,,,,,,,,,12,11,31,,,
811,control_change,3,0,12,,,,,,,,,13,11,34,,,
812,control_change,4,0,13,,,,,,,,,14,11,37,,,
812,control_change,4,0,10,,,,,,,,,11,11,28,,,
813,note_on,1,0,10,,,,,,,,,11,,,,55,0
814,note_on,2,0,13,,,,,,,,,14,,,,31,0
815,control_change,4,0,11,,,,,,,,,12,11,28,,,
815,control_change,0,0,12,,,,,,,,,13,11,31,,,
815,note_on,4,0,12,,,,,,,,,13,,,,43,0
815,control_change,1,0,13,,,,,,,,,14,11,34,,,
816,note_on,1,0,11,,,,,,,,,12,,,,55,0
819,control_change,4,0,12,,,,,,,,,13,11,28,,,
819,control_change,4,0,13,,,,,,,,,14,11,31,,,
823,control_change,4,0,13,,,,,,,,,14,11,28,,,
840,control_change,30,0,9,,,,,,,,,10,11,20,,,
840,control_change,0,0,9,,,,,,,,,10,94,100,,,
840,set_tempo,30,1,0,,,,,,1000000,,,,,,,,
840,control_change,0,0,9,,,,,,,,,10,92,100,,,
840,note_on,0,0,9,,,,,,,,,10,,,,67,100
850,control_change,10,0,9,,,,,,,,,10,11,23,,,
861,control_change,11,0,9,,,,,,,,,10,11,26,,,
872,control_change,11,0,9,,,,,,,,,10,11,29,,,
883,control_change,11,0,9,,,,,,,,,10,11,32,,,
894,control_change,11,0,9,,,,,,,,,10,11,35,,,
905,control_change,11,0,9,,,,,,,,,10,11,38,,,
916,control_change,11,0,9,,,,,,,,,10,11,41,,,
936,control_change,20,0,9,,,,,,,,,10,11,44,,,
952,control_change,16,0,9,,,,,,,,,10,11,46,,,
960,control_change,0,0,9,,,,,,,,,10,11,32,,,
960,note_on,0,0,9,,,,,,,,,10,,,,69,100
960,note_on,8,0,9,,,,,,,,,10,,,,67,0
963,control_change,3,0,9,,,,,,,,,10,11,35,,,
966,control_change,3,0,9,,,,,,,,,10,11,38,,,
969,control_change,3,0,9,,,,,,,,,10,11,41,,,
974,control_change,5,0,9,,,,,,,,,10,11,44,,,
980,control_change,6,0,9,,,,,,,,,10,11,47,,,
1080,note_on,0,0,9,,,,,,,,,10,,,,71,100
1080,note_on,100,0,9,,,,,,,,,10,,,,69,0
