tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,6,,,,,,,,,5,121,0,,
0,midi_port,0,1,7,,,,,,,0,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,
0,program_change,0,0,7,,,,,,,,56,6,,,,
0,control_change,0,0,7,,,,,,,,,6,7,109,,
0,control_change,0,0,7,,,,,,,,,6,10,45,,
0,control_change,0,0,7,,,,,,,,,6,121,0,,
0,midi_port,0,1,8,,,,,,,0,,,,,,
0,track_name,0,1,8,,,,,,,,,,,,,
0,program_change,0,0,8,,,,,,,,56,7,,,,
0,control_change,0,0,8,,,,,,,,,7,7,109,,
0,control_change,0,0,8,,,,,,,,,7,10,41,,
0,control_change,0,0,8,,,,,,,,,7,121,0,,
0,control_change,0,0,6,,,,,,,,,5,10,86,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,9,,,,,,,,,,,,,
0,program_change,0,0,9,,,,,,,,47,8,,,,
0,control_change,0,0,9,,,,,,,,,8,7,107,,
0,control_change,0,0,9,,,,,,,,,8,10,81,,
0,control_change,0,0,9,,,,,,,,,8,121,0,,
0,midi_port,0,1,10,,,,,,,0,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,
0,program_change,0,0,10,,,,,,,,48,10,,,,
0,control_change,0,0,10,,,,,,,,,10,7,127,,
0,control_change,0,0,10,,,,,,,,,10,10,57,,
0,control_change,0,0,10,,,,,,,,,10,121,0,,
0,midi_port,0,1,11,,,,,,,0,,,,,,
0,track_name,0,1,11,,,,,,,,,,,,,
0,midi_port,0,1,9,,,,,,,0,,,,,,
0,control_change,0,0,6,,,,,,,,,5,7,109,,
0,program_change,0,0,6,,,,,,,,60,5,,,,
0,track_name,0,1,6,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,68,0,,,,
0,control_change,0,0,1,,,,,,,,,0,7,107,,
0,control_change,0,0,1,,,,,,,,,0,10,71,,
0,control_change,0,0,1,,,,,,,,,0,121,0,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
