tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,,1,,55,100
0,program_change,0,0,2,,,,,,,,,1,0,,
0,control_change,0,0,2,,,,,,,10,95,1,,,
0,control_change,0,0,2,,,,,,,7,100,1,,,
0,control_change,0,0,2,,,,,,,32,0,1,,,
0,control_change,0,0,2,,,,,,,0,0,1,,,
0,note_on,0,0,1,,,,,,,,,0,,71,100
0,note_on,0,0,1,,,,,,,,,0,,79,100
0,program_change,0,0,1,,,,,,,,,0,0,,
0,control_change,0,0,1,,,,,,,10,32,0,,,
0,control_change,0,0,1,,,,,,,7,105,0,,,
0,end_of_track,0,1,3,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,time_signature,0,1,0,2,4,24,8,,,,,,,,
0,key_signature,0,1,0,,,,,G,,,,,,,
0,control_change,0,0,1,,,,,,,32,0,0,,,
0,track_name,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,521739,,,,,,
119,note_on,119,0,1,,,,,,,,,0,,71,0
119,note_on,119,0,2,,,,,,,,,1,,55,0
119,note_on,0,0,1,,,,,,,,,0,,79,0
120,note_on,1,0,2,,,,,,,,,1,,50,100
120,note_on,1,0,1,,,,,,,,,0,,79,100
149,note_on,29,0,1,,,,,,,,,0,,79,0
150,note_on,1,0,1,,,,,,,,,0,,78,100
179,note_on,29,0,1,,,,,,,,,0,,78,0
180,note_on,1,0,1,,,,,,,,,0,,76,100
209,note_on,29,0,1,,,,,,,,,0,,76,0
210,note_on,1,0,1,,,,,,,,,0,,74,100
239,note_on,119,0,2,,,,,,,,,1,,50,0
239,note_on,29,0,1,,,,,,,,,0,,74,0
240,note_on,1,0,2,,,,,,,,,1,,55,100
240,note_on,1,0,1,,,,,,,,,0,,79,100
299,note_on,59,0,1,,,,,,,,,0,,79,0
299,note_on,59,0,2,,,,,,,,,1,,55,0
300,note_on,1,0,1,,,,,,,,,0,,74,100
300,note_on,1,0,2,,,,,,,,,1,,50,100
359,note_on,59,0,2,,,,,,,,,1,,50,0
359,note_on,59,0,1,,,,,,,,,0,,74,0
360,note_on,1,0,2,,,,,,,,,1,,47,100
360,note_on,1,0,1,,,,,,,,,0,,71,100
419,note_on,59,0,2,,,,,,,,,1,,47,0
419,note_on,59,0,1,,,,,,,,,0,,71,0
420,note_on,1,0,2,,,,,,,,,1,,43,100
420,note_on,1,0,1,,,,,,,,,0,,67,100
479,note_on,59,0,2,,,,,,,,,1,,43,0
479,note_on,59,0,1,,,,,,,,,0,,67,0
480,note_on,1,0,1,,,,,,,,,0,,76,100
480,note_on,1,0,2,,,,,,,,,1,,55,100
480,note_on,0,0,1,,,,,,,,,0,,72,100
539,note_on,59,0,2,,,,,,,,,1,,55,0
540,note_on,1,0,2,,,,,,,,,1,,55,100
599,note_on,119,0,1,,,,,,,,,0,,72,0
599,note_on,59,0,2,,,,,,,,,1,,55,0
599,note_on,0,0,1,,,,,,,,,0,,76,0
600,note_on,1,0,1,,,,,,,,,0,,78,100
600,note_on,1,0,2,,,,,,,,,1,,55,100
600,note_on,0,0,1,,,,,,,,,0,,69,100
659,note_on,59,0,2,,,,,,,,,1,,55,0
660,note_on,1,0,2,,,,,,,,,1,,55,100
719,note_on,59,0,2,,,,,,,,,1,,55,0
719,note_on,119,0,1,,,,,,,,,0,,69,0
719,note_on,0,0,1,,,,,,,,,0,,78,0
720,note_on,1,0,2,,,,,,,,,1,,55,100
720,note_on,1,0,1,,,,,,,,,0,,79,100
720,note_on,0,0,1,,,,,,,,,0,,71,100
779,note_on,59,0,2,,,,,,,,,1,,55,0
779,note_on,0,0,1,,,,,,,,,0,,79,0
779,note_on,59,0,1,,,,,,,,,0,,71,0
780,note_on,1,0,2,,,,,,,,,1,,62,100
