tick,type,data,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,port,key,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,note,velocity
0,midi_port,,0,1,5,,,,,,,0,,,,,,,,,,,,
0,midi_port,,0,1,4,,,,,,,0,,,,,,,,,,,,
0,midi_port,,0,1,2,,,,,,,0,,,,,,,,,,,,
0,end_of_track,,0,1,1,,,,,,,,,,,,,,,,,,,
0,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,69,72
0,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,74,72
0,track_name,,0,1,0,,,,,,,,,,,,,,,,,,,
0,program_change,,0,0,5,,,,,,,,,,,,,,,,0,71,,
0,instrument_name,,0,1,0,,,,,,,,,,,,,,,,,,,
0,smpte_offset,,0,1,0,25,32,0,3,0,0,,,,,,,,,,,,,
0,midi_port,,0,1,0,,,,,,,0,,,,,,,,,,,,
119,note_on,,119,0,12,,,,,,,,,,,,,,,,8,,38,0
119,note_on,,119,0,11,,,,,,,,,,,,,,,,7,,50,0
119,note_on,,119,0,17,,,,,,,,,,,,,,,,14,,50,0
119,note_on,,119,0,18,,,,,,,,,,,,,,,,15,,50,0
120,note_on,,1,0,12,,,,,,,,,,,,,,,,8,,45,72
120,note_on,,1,0,18,,,,,,,,,,,,,,,,15,,57,72
120,note_on,,1,0,11,,,,,,,,,,,,,,,,7,,57,72
180,note_on,,61,0,17,,,,,,,,,,,,,,,,14,,50,72
194,note_on,,14,0,17,,,,,,,,,,,,,,,,14,,50,0
195,note_on,,1,0,17,,,,,,,,,,,,,,,,14,,50,72
209,note_on,,14,0,17,,,,,,,,,,,,,,,,14,,50,0
210,note_on,,1,0,17,,,,,,,,,,,,,,,,14,,50,72
224,note_on,,14,0,17,,,,,,,,,,,,,,,,14,,50,0
225,note_on,,1,0,17,,,,,,,,,,,,,,,,14,,50,72
239,note_on,,119,0,11,,,,,,,,,,,,,,,,7,,57,0
239,note_on,,119,0,12,,,,,,,,,,,,,,,,8,,45,0
239,note_on,,119,0,18,,,,,,,,,,,,,,,,15,,57,0
239,note_on,,14,0,17,,,,,,,,,,,,,,,,14,,50,0
240,note_on,,1,0,12,,,,,,,,,,,,,,,,8,,42,72
240,note_on,,1,0,18,,,,,,,,,,,,,,,,15,,54,72
240,note_on,,1,0,17,,,,,,,,,,,,,,,,14,,50,72
240,note_on,,1,0,11,,,,,,,,,,,,,,,,7,,54,72
359,note_on,,119,0,11,,,,,,,,,,,,,,,,7,,54,0
359,note_on,,119,0,17,,,,,,,,,,,,,,,,14,,50,0
359,note_on,,119,0,12,,,,,,,,,,,,,,,,8,,42,0
359,note_on,,119,0,18,,,,,,,,,,,,,,,,15,,54,0
360,note_on,,1,0,12,,,,,,,,,,,,,,,,8,,45,72
360,note_on,,1,0,18,,,,,,,,,,,,,,,,15,,57,72
360,note_on,,1,0,11,,,,,,,,,,,,,,,,7,,57,72
420,note_on,,61,0,17,,,,,,,,,,,,,,,,14,,50,72
434,note_on,,14,0,17,,,,,,,,,,,,,,,,14,,50,0
435,note_on,,1,0,17,,,,,,,,,,,,,,,,14,,50,72
449,note_on,,14,0,17,,,,,,,,,,,,,,,,14,,50,0
450,note_on,,1,0,17,,,,,,,,,,,,,,,,14,,50,72
464,note_on,,14,0,17,,,,,,,,,,,,,,,,14,,50,0
465,note_on,,1,0,17,,,,,,,,,,,,,,,,14,,50,72
479,note_on,,479,0,7,,,,,,,,,,,,,,,,2,,74,0
479,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,69,0
479,note_on,,479,0,5,,,,,,,,,,,,,,,,0,,74,0
479,note_on,,479,0,15,,,,,,,,,,,,,,,,12,,66,0
479,note_on,,479,0,13,,,,,,,,,,,,,,,,10,,74,0
479,note_on,,479,0,16,,,,,,,,,,,,,,,,13,,62,0
479,note_on,,479,0,14,,,,,,,,,,,,,,,,11,,69,0
479,note_on,,0,0,7,,,,,,,,,,,,,,,,2,,62,0
479,note_on,,14,0,17,,,,,,,,,,,,,,,,14,,50,0
479,note_on,,119,0,12,,,,,,,,,,,,,,,,8,,45,0
479,note_on,,119,0,18,,,,,,,,,,,,,,,,15,,57,0
479,note_on,,119,0,11,,,,,,,,,,,,,,,,7,,57,0
479,note_on,,479,0,6,,,,,,,,,,,,,,,,1,,62,0
479,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,66,0
480,note_on,,1,0,15,,,,,,,,,,,,,,,,12,,62,88
480,note_on,,480,0,10,,,,,,,,,,,,,,,,6,,50,72
480,note_on,,1,0,16,,,,,,,,,,,,,,,,13,,50,88
480,note_on,,1,0,12,,,,,,,,,,,,,,,,8,,38,72
480,note_on,,1,0,11,,,,,,,,,,,,,,,,7,,50,72
480,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,69,72
480,note_on,,1,0,14,,,,,,,,,,,,,,,,11,,66,88
480,note_on,,480,0,8,,,,,,,,,,,,,,,,4,,62,72
480,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,66,72
480,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,62,72
480,note_on,,1,0,7,,,,,,,,,,,,,,,,2,,69,72
480,note_on,,0,0,7,,,,,,,,,,,,,,,,2,,66,72
480,note_on,,480,0,9,,,,,,,,,,,,,,,,5,,62,72
480,note_on,,1,0,18,,,,,,,,,,,,,,,,15,,50,72
480,note_on,,1,0,17,,,,,,,,,,,,,,,,14,,50,72
480,note_on,,1,0,13,,,,,,,,,,,,,,,,10,,69,88
539,note_on,,59,0,9,,,,,,,,,,,,,,,,5,,62,0
539,note_on,,59,0,8,,,,,,,,,,,,,,,,4,,62,0
539,note_on,,59,0,10,,,,,,,,,,,,,,,,6,,50,0
540,note_on,,1,0,9,,,,,,,,,,,,,,,,5,,78,72
540,note_on,,1,0,8,,,,,,,,,,,,,,,,4,,81,72
540,note_on,,1,0,10,,,,,,,,,,,,,,,,6,,74,72
599,note_on,,59,0,10,,,,,,,,,,,,,,,,6,,74,0
599,note_on,,59,0,8,,,,,,,,,,,,,,,,4,,81,0
599,note_on,,59,0,9,,,,,,,,,,,,,,,,5,,78,0
599,note_on,,119,0,11,,,,,,,,,,,,,,,,7,,50,0
599,note_on,,119,0,12,,,,,,,,,,,,,,,,8,,38,0
599,note_on,,119,0,18,,,,,,,,,,,,,,,,15,,50,0
600,note_on,,1,0,8,,,,,,,,,,,,,,,,4,,81,72
600,note_on,,1,0,12,,,,,,,,,,,,,,,,8,,42,72
600,note_on,,1,0,18,,,,,,,,,,,,,,,,15,,54,72
600,note_on,,1,0,10,,,,,,,,,,,,,,,,6,,74,72
600,note_on,,1,0,11,,,,,,,,,,,,,,,,7,,54,72
600,note_on,,1,0,9,,,,,,,,,,,,,,,,5,,78,72
659,note_on,,59,0,9,,,,,,,,,,,,,,,,5,,78,0
659,note_on,,59,0,10,,,,,,,,,,,,,,,,6,,74,0
659,note_on,,59,0,8,,,,,,,,,,,,,,,,4,,81,0
660,note_on,,1,0,8,,,,,,,,,,,,,,,,4,,81,72
660,note_on,,1,0,10,,,,,,,,,,,,,,,,6,,74,72
660,note_on,,1,0,9,,,,,,,,,,,,,,,,5,,78,72
719,note_on,,119,0,12,,,,,,,,,,,,,,,,8,,42,0
719,note_on,,239,0,5,,,,,,,,,,,,,,,,0,,69,0
719,note_on,,239,0,16,,,,,,,,,,,,,,,,13,,50,0
719,note_on,,119,0,18,,,,,,,,,,,,,,,,15,,54,0
719,note_on,,239,0,14,,,,,,,,,,,,,,,,11,,66,0
719,note_on,,59,0,10,,,,,,,,,,,,,,,,6,,74,0
719,note_on,,0,0,7,,,,,,,,,,,,,,,,2,,66,0
719,note_on,,239,0,7,,,,,,,,,,,,,,,,2,,69,0
719,note_on,,59,0,8,,,,,,,,,,,,,,,,4,,81,0
719,note_on,,59,0,9,,,,,,,,,,,,,,,,5,,78,0
719,note_on,,119,0,11,,,,,,,,,,,,,,,,7,,54,0
719,note_on,,239,0,17,,,,,,,,,,,,,,,,14,,50,0
719,note_on,,239,0,13,,,,,,,,,,,,,,,,10,,69,0
719,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,62,0
719,note_on,,239,0,15,,,,,,,,,,,,,,,,12,,62,0
719,note_on,,239,0,6,,,,,,,,,,,,,,,,1,,66,0
720,note_on,,1,0,18,,,,,,,,,,,,,,,,15,,57,72
720,program_change,,1,0,9,,,,,,,,,,,,,,,,5,44,,
720,note_on,,0,0,9,,,,,,,,,,,,,,,,5,,78,72
720,program_change,,1,0,10,,,,,,,,,,,,,,,,6,44,,
720,note_on,,1,0,12,,,,,,,,,,,,,,,,8,,45,72
720,note_on,,1,0,11,,,,,,,,,,,,,,,,7,,57,72
720,program_change,,0,0,8,,,,,,,,,,,,,,,,4,44,,
720,note_on,,1,0,8,,,,,,,,,,,,,,,,4,,81,72
720,note_on,,0,0,10,,,,,,,,,,,,,,,,6,,74,72
839,note_on,,119,0,11,,,,,,,,,,,,,,,,7,,57,0
839,note_on,,119,0,12,,,,,,,,,,,,,,,,8,,45,0
839,note_on,,119,0,18,,,,,,,,,,,,,,,,15,,57,0
840,note_on,,1,0,18,,,,,,,,,,,,,,,,15,,62,72
840,note_on,,1,0,12,,,,,,,,,,,,,,,,8,,50,72
840,note_on,,1,0,11,,,,,,,,,,,,,,,,7,,62,72
959,note_on,,119,0,11,,,,,,,,,,,,,,,,7,,62,0
959,note_on,,239,0,9,,,,,,,,,,,,,,,,5,,78,0
959,note_on,,239,0,8,,,,,,,,,,,,,,,,4,,81,0
959,note_on,,119,0,18,,,,,,,,,,,,,,,,15,,66,0
959,note_on,,0,0,18,,,,,,,,,,,,,,,,15,,69,0
959,note_on,,0,0,18,,,,,,,,,,,,,,,,15,,74,0
959,note_on,,239,0,10,,,,,,,,,,,,,,,,6,,74,0
959,note_on,,0,0,18,,,,,,,,,,,,,,,,15,,62,0
959,note_on,,119,0,12,,,,,,,,,,,,,,,,8,,50,0
960,note_on,,0,0,7,,,,,,,,,,,,,,,,2,,71,72
960,program_change,,1,0,8,,,,,,,,,,,,,,,,4,48,,
960,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,61,72
960,note_on,,241,0,6,,,,,,,,,,,,,,,,1,,64,72
960,note_on,,241,0,17,,,,,,,,,,,,,,,,14,,45,72
960,note_on,,1,0,11,,,,,,,,,,,,,,,,7,,49,72
960,program_change,,1,0,10,,,,,,,,,,,,,,,,6,48,,
960,note_on,,241,0,13,,,,,,,,,,,,,,,,10,,76,88
960,note_on,,241,0,15,,,,,,,,,,,,,,,,12,,67,88
960,note_on,,241,0,7,,,,,,,,,,,,,,,,2,,76,72
960,program_change,,1,0,9,,,,,,,,,,,,,,,,5,48,,
960,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,67,72
960,note_on,,241,0,5,,,,,,,,,,,,,,,,0,,69,72
960,note_on,,241,0,16,,,,,,,,,,,,,,,,13,,61,88
960,note_on,,0,0,18,,,,,,,,,,,,,,,,15,,67,72
960,note_on,,0,0,18,,,,,,,,,,,,,,,,15,,66,72
960,note_on,,0,0,18,,,,,,,,,,,,,,,,15,,76,72
960,note_on,,1,0,18,,,,,,,,,,,,,,,,15,,49,72
960,note_on,,1,0,12,,,,,,,,,,,,,,,,8,,37,72
960,note_on,,241,0,14,,,,,,,,,,,,,,,,11,,69,88
1079,note_on,,119,0,11,,,,,,,,,,,,,,,,7,,49,0
1079,note_on,,119,0,18,,,,,,,,,,,,,,,,15,,49,0
1079,note_on,,119,0,17,,,,,,,,,,,,,,,,14,,45,0
1079,note_on,,119,0,12,,,,,,,,,,,,,,,,8,,37,0
1080,note_on,,1,0,11,,,,,,,,,,,,,,,,7,,57,72
1080,note_on,,1,0,18,,,,,,,,,,,,,,,,15,,57,72
1080,note_on,,1,0,12,,,,,,,,,,,,,,,,8,,45,72
1140,note_on,,61,0,17,,,,,,,,,,,,,,,,14,,45,72
1154,note_on,,14,0,17,,,,,,,,,,,,,,,,14,,45,0
1155,note_on,,1,0,17,,,,,,,,,,,,,,,,14,,45,72
1169,note_on,,14,0,17,,,,,,,,,,,,,,,,14,,45,0
1170,note_on,,1,0,17,,,,,,,,,,,,,,,,14,,45,72
1184,note_on,,14,0,17,,,,,,,,,,,,,,,,14,,45,0
1185,note_on,,1,0,17,,,,,,,,,,,,,,,,14,,45,72
1199,note_on,,119,0,11,,,,,,,,,,,,,,,,7,,57,0
1199,note_on,,14,0,17,,,,,,,,,,,,,,,,14,,45,0
1199,note_on,,119,0,18,,,,,,,,,,,,,,,,15,,57,0
1199,note_on,,119,0,12,,,,,,,,,,,,,,,,8,,45,0
1200,note_on,,1,0,11,,,,,,,,,,,,,,,,7,,52,72
1200,note_on,,1,0,12,,,,,,,,,,,,,,,,8,,40,72
1200,note_on,,1,0,18,,,,,,,,,,,,,,,,15,,52,72
1200,note_on,,1,0,17,,,,,,,,,,,,,,,,14,,45,72
1319,note_on,,119,0,18,,,,,,,,,,,,,,,,15,,52,0
1319,note_on,,119,0,17,,,,,,,,,,,,,,,,14,,45,0
1319,note_on,,119,0,11,,,,,,,,,,,,,,,,7,,52,0
1319,note_on,,119,0,12,,,,,,,,,,,,,,,,8,,40,0
1320,note_on,,1,0,11,,,,,,,,,,,,,,,,7,,57,72
1320,note_on,,1,0,18,,,,,,,,,,,,,,,,15,,57,72
1320,note_on,,1,0,12,,,,,,,,,,,,,,,,8,,45,72
1380,note_on,,61,0,17,,,,,,,,,,,,,,,,14,,45,72
1394,note_on,,14,0,17,,,,,,,,,,,,,,,,14,,45,0
1395,note_on,,1,0,17,,,,,,,,,,,,,,,,14,,45,72
1409,note_on,,14,0,17,,,,,,,,,,,,,,,,14,,45,0
1410,note_on,,1,0,17,,,,,,,,,,,,,,,,14,,45,72
1424,note_on,,14,0,17,,,,,,,,,,,,,,,,14,,45,0
1425,note_on,,1,0,17,,,,,,,,,,,,,,,,14,,45,72
1439,note_on,,119,0,18,,,,,,,,,,,,,,,,15,,57,0
1439,note_on,,479,0,13,,,,,,,,,,,,,,,,10,,76,0
1439,note_on,,479,0,6,,,,,,,,,,,,,,,,1,,64,0
1439,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,61,0
1439,note_on,,119,0,11,,,,,,,,,,,,,,,,7,,57,0
1439,note_on,,0,0,7,,,,,,,,,,,,,,,,2,,71,0
1439,note_on,,479,0,7,,,,,,,,,,,,,,,,2,,76,0
1439,note_on,,479,0,14,,,,,,,,,,,,,,,,11,,69,0
1439,note_on,,479,0,15,,,,,,,,,,,,,,,,12,,67,0
1439,note_on,,119,0,12,,,,,,,,,,,,,,,,8,,45,0
1439,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,67,0
1439,note_on,,479,0,5,,,,,,,,,,,,,,,,0,,69,0
1439,note_on,,479,0,16,,,,,,,,,,,,,,,,13,,61,0
1439,note_on,,14,0,17,,,,,,,,,,,,,,,,14,,45,0
1440,note_on,,1,0,5,,,,,,,,,,,,,,,,0,,69,72
1440,note_on,,1,0,12,,,,,,,,,,,,,,,,8,,37,72
1440,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,67,72
1440,note_on,,1,0,7,,,,,,,,,,,,,,,,2,,69,72
1440,note_on,,0,0,7,,,,,,,,,,,,,,,,2,,57,72
1440,note_on,,1,0,11,,,,,,,,,,,,,,,,7,,49,72
1440,note_on,,1,0,16,,,,,,,,,,,,,,,,13,,49,88
1440,note_on,,1,0,18,,,,,,,,,,,,,,,,15,,49,72
1440,note_on,,480,0,9,,,,,,,,,,,,,,,,5,,61,72
1440,note_on,,480,0,8,,,,,,,,,,,,,,,,4,,61,72
1440,note_on,,1,0,13,,,,,,,,,,,,,,,,10,,69,88
1440,note_on,,1,0,17,,,,,,,,,,,,,,,,14,,45,72
1440,note_on,,1,0,15,,,,,,,,,,,,,,,,12,,64,88
1440,note_on,,480,0,10,,,,,,,,,,,,,,,,6,,49,72
1440,note_on,,1,0,6,,,,,,,,,,,,,,,,1,,64,72
1440,note_on,,1,0,14,,,,,,,,,,,,,,,,11,,67,88
1440,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,61,72
1499,note_on,,59,0,10,,,,,,,,,,,,,,,,6,,49,0
1499,note_on,,59,0,8,,,,,,,,,,,,,,,,4,,61,0
1499,note_on,,59,0,9,,,,,,,,,,,,,,,,5,,61,0
1500,note_on,,1,0,10,,,,,,,,,,,,,,,,6,,76,72
1500,note_on,,1,0,8,,,,,,,,,,,,,,,,4,,81,72
1500,note_on,,1,0,9,,,,,,,,,,,,,,,,5,,79,72
1559,note_on,,119,0,12,,,,,,,,,,,,,,,,8,,37,0
1559,note_on,,119,0,18,,,,,,,,,,,,,,,,15,,49,0
1559,note_on,,119,0,11,,,,,,,,,,,,,,,,7,,49,0
1559,note_on,,59,0,8,,,,,,,,,,,,,,,,4,,81,0
1559,note_on,,59,0,9,,,,,,,,,,,,,,,,5,,79,0
1559,note_on,,59,0,10,,,,,,,,,,,,,,,,6,,76,0
1560,note_on,,1,0,18,,,,,,,,,,,,,,,,15,,52,72
1560,note_on,,1,0,10,,,,,,,,,,,,,,,,6,,76,72
1560,note_on,,1,0,9,,,,,,,,,,,,,,,,5,,79,72
1560,note_on,,1,0,11,,,,,,,,,,,,,,,,7,,52,72
1560,note_on,,1,0,8,,,,,,,,,,,,,,,,4,,81,72
1560,note_on,,1,0,12,,,,,,,,,,,,,,,,8,,40,72
1619,note_on,,59,0,10,,,,,,,,,,,,,,,,6,,76,0
1619,note_on,,59,0,8,,,,,,,,,,,,,,,,4,,81,0
1619,note_on,,59,0,9,,,,,,,,,,,,,,,,5,,79,0
1620,note_on,,1,0,10,,,,,,,,,,,,,,,,6,,76,72
1620,note_on,,1,0,8,,,,,,,,,,,,,,,,4,,81,72
1620,note_on,,1,0,9,,,,,,,,,,,,,,,,5,,79,72
1679,note_on,,239,0,16,,,,,,,,,,,,,,,,13,,49,0
1679,note_on,,119,0,18,,,,,,,,,,,,,,,,15,,52,0
1679,note_on,,239,0,17,,,,,,,,,,,,,,,,14,,45,0
1679,note_on,,0,0,6,,,,,,,,,,,,,,,,1,,61,0
1679,note_on,,0,0,7,,,,,,,,,,,,,,,,2,,57,0
1679,note_on,,59,0,8,,,,,,,,,,,,,,,,4,,81,0
1679,note_on,,239,0,13,,,,,,,,,,,,,,,,10,,69,0
1679,note_on,,239,0,15,,,,,,,,,,,,,,,,12,,64,0
1679,note_on,,239,0,6,,,,,,,,,,,,,,,,1,,64,0
1679,note_on,,239,0,14,,,,,,,,,,,,,,,,11,,67,0
1679,note_on,,239,0,5,,,,,,,,,,,,,,,,0,,69,0
1679,note_on,,239,0,7,,,,,,,,,,,,,,,,2,,69,0
1679,note_on,,59,0,10,,,,,,,,,,,,,,,,6,,76,0
1679,note_on,,59,0,9,,,,,,,,,,,,,,,,5,,79,0
1679,note_on,,119,0,12,,,,,,,,,,,,,,,,8,,40,0
1679,note_on,,0,0,5,,,,,,,,,,,,,,,,0,,67,0
1679,note_on,,119,0,11,,,,,,,,,,,,,,,,7,,52,0
1680,program_change,,1,0,9,,,,,,,,,,,,,,,,5,44,,
1680,program_change,,1,0,10,,,,,,,,,,,,,,,,6,44,,
1680,note_on,,1,0,18,,,,,,,,,,,,,,,,15,,57,72
1680,note_on,,1,0,11,,,,,,,,,,,,,,,,7,,57,72
1680,note_on,,0,0,8,,,,,,,,,,,,,,,,4,,81,72
1680,program_change,,1,0,8,,,,,,,,,,,,,,,,4,44,,
1680,note_on,,1,0,12,,,,,,,,,,,,,,,,8,,45,72
1680,note_on,,0,0,10,,,,,,,,,,,,,,,,6,,76,72
1680,note_on,,0,0,9,,,,,,,,,,,,,,,,5,,79,72
1799,note_on,,119,0,12,,,,,,,,,,,,,,,,8,,45,0
1799,note_on,,119,0,18,,,,,,,,,,,,,,,,15,,57,0
1799,note_on,,119,0,11,,,,,,,,,,,,,,,,7,,57,0
1800,note_on,,1,0,18,,,,,,,,,,,,,,,,15,,61,72
1800,note_on,,1,0,12,,,,,,,,,,,,,,,,8,,49,72
