tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,,
0,control_change,0,0,5,,,,,,,,,4,121,0,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,,
0,program_change,0,0,6,,,,,,,,56,5,,,,,
0,control_change,0,0,6,,,,,,,,,5,7,70,,,
0,control_change,0,0,6,,,,,,,,,5,10,90,,,
0,control_change,0,0,6,,,,,,,,,5,121,0,,,
0,control_change,0,0,5,,,,,,,,,4,10,40,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,,
0,program_change,0,0,7,,,,,,,,47,6,,,,,
0,control_change,0,0,7,,,,,,,,,6,7,75,,,
0,control_change,0,0,7,,,,,,,,,6,10,100,,,
0,control_change,0,0,7,,,,,,,,,6,121,0,,,
0,midi_port,0,1,8,,,,,,,0,,,,,,,
0,track_name,0,1,8,,,,,,,,,,,,,,
0,program_change,0,0,8,,,,,,,,48,7,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,,
0,control_change,0,0,5,,,,,,,,,4,7,70,,,
0,program_change,0,0,5,,,,,,,,60,4,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,68,1,,,,,
0,control_change,0,0,2,,,,,,,,,1,7,70,,,
0,control_change,0,0,2,,,,,,,,,1,10,30,,,
0,control_change,0,0,2,,,,,,,,,1,121,0,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,,
0,program_change,0,0,3,,,,,,,,71,2,,,,,
0,control_change,0,0,3,,,,,,,,,2,7,70,,,
0,control_change,0,0,3,,,,,,,,,2,10,50,,,
0,control_change,0,0,3,,,,,,,,,2,121,0,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,70,3,,,,,
0,control_change,0,0,4,,,,,,,,,3,7,70,,,
0,control_change,0,0,4,,,,,,,,,3,10,60,,,
0,control_change,0,0,4,,,,,,,,,3,121,0,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,,
0,control_change,0,0,8,,,,,,,,,7,7,75,,,
0,track_name,0,1,2,,,,,,,,,,,,,,
0,control_change,0,0,8,,,,,,,,,7,10,20,,,
0,track_name,0,1,17,,,,,,,,,,,,,,
0,control_change,0,0,12,,,,,,,,,12,7,60,,,
0,control_change,0,0,12,,,,,,,,,12,10,80,,,
0,control_change,0,0,12,,,,,,,,,12,121,0,,,
0,midi_port,0,1,13,,,,,,,0,,,,,,,
0,track_name,0,1,13,,,,,,,,,,,,,,
0,end_of_track,0,1,13,,,,,,,,,,,,,,
0,midi_port,0,1,14,,,,,,,0,,,,,,,
0,program_change,0,0,12,,,,,,,,48,12,,,,,
0,track_name,0,1,14,,,,,,,,,,,,,,
0,midi_port,0,1,15,,,,,,,0,,,,,,,
0,track_name,0,1,15,,,,,,,,,,,,,,
0,end_of_track,0,1,15,,,,,,,,,,,,,,
0,midi_port,0,1,16,,,,,,,0,,,,,,,
0,track_name,0,1,16,,,,,,,,,,,,,,
0,end_of_track,0,1,16,,,,,,,,,,,,,,
0,midi_port,0,1,17,,,,,,,0,,,,,,,
0,end_of_track,0,1,14,,,,,,,,,,,,,,
0,track_name,0,1,12,,,,,,,,,,,,,,
0,midi_port,0,1,12,,,,,,,0,,,,,,,
0,control_change,0,0,11,,,,,,,,,11,121,0,,,
0,midi_port,0,1,9,,,,,,,0,,,,,,,
0,track_name,0,1,9,,,,,,,,,,,,,,
0,program_change,0,0,9,,,,,,,,48,8,,,,,
0,control_change,0,0,9,,,,,,,,,8,7,70,,,
0,control_change,0,0,9,,,,,,,,,8,10,110,,,
0,control_change,0,0,9,,,,,,,,,8,121,0,,,
0,midi_port,0,1,10,,,,,,,0,,,,,,,
0,track_name,0,1,10,,,,,,,,,,,,,,
0,program_change,0,0,10,,,,,,,,48,10,,,,,
0,control_change,0,0,10,,,,,,,,,10,7,65,,,
0,control_change,0,0,10,,,,,,,,,10,10,120,,,
0,control_change,0,0,10,,,,,,,,,10,121,0,,,
0,midi_port,0,1,11,,,,,,,0,,,,,,,
0,track_name,0,1,11,,,,,,,,,,,,,,
0,program_change,0,0,11,,,,,,,,48,11,,,,,
0,control_change,0,0,11,,,,,,,,,11,7,60,,,
0,control_change,0,0,11,,,,,,,,,11,10,70,,,
0,control_change,0,0,8,,,,,,,,,7,121,0,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,,
0,end_of_track,0,1,17,,,,,,,,,,,,,,
0,control_change,0,0,1,,,,,,,,,0,121,0,,,
0,control_change,0,0,1,,,,,,,,,0,10,10,,,
0,control_change,0,0,1,,,,,,,,,0,7,85,,,
0,program_change,0,0,1,,,,,,,,73,0,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,,
0,set_tempo,0,1,0,,,,,,833333,,,,,,,,
0,key_signature,0,1,0,,,,,F,,,,,,,,,
0,time_signature,0,1,0,2,2,48,8,,,,,,,,,,
360,control_change,0,0,7,,,,,,,,,6,100,0,,,
360,control_change,0,0,6,,,,,,,,,5,100,0,,,
360,control_change,0,0,6,,,,,,,,,5,6,12,,,
360,control_change,0,0,6,,,,,,,,,5,38,0,,,
360,control_change,0,0,4,,,,,,,,,3,38,0,,,
360,control_change,0,0,4,,,,,,,,,3,6,12,,,
360,control_change,0,0,7,,,,,,,,,6,38,0,,,
360,control_change,360,0,4,,,,,,,,,3,101,0,,,
360,control_change,360,0,7,,,,,,,,,6,101,0,,,
360,control_change,0,0,7,,,,,,,,,6,6,12,,,
360,control_change,0,0,9,,,,,,,,,8,38,0,,,
360,control_change,0,0,12,,,,,,,,,12,38,0,,,
360,control_change,0,0,4,,,,,,,,,3,100,0,,,
360,control_change,0,0,9,,,,,,,,,8,6,12,,,
360,control_change,0,0,11,,,,,,,,,11,6,12,,,
360,control_change,360,0,9,,,,,,,,,8,101,0,,,
360,control_change,360,0,6,,,,,,,,,5,101,0,,,
360,control_change,0,0,11,,,,,,,,,11,38,0,,,
360,control_change,0,0,12,,,,,,,,,12,6,12,,,
360,control_change,0,0,5,,,,,,,,,4,38,0,,,
360,control_change,0,0,5,,,,,,,,,4,6,12,,,
360,control_change,0,0,5,,,,,,,,,4,100,0,,,
360,control_change,360,0,2,,,,,,,,,1,101,0,,,
360,control_change,0,0,2,,,,,,,,,1,100,0,,,
360,control_change,0,0,2,,,,,,,,,1,6,12,,,
360,control_change,0,0,2,,,,,,,,,1,38,0,,,
360,control_change,0,0,11,,,,,,,,,11,100,0,,,
360,control_change,360,0,11,,,,,,,,,11,101,0,,,
360,control_change,0,0,9,,,,,,,,,8,100,0,,,
360,control_change,0,0,12,,,,,,,,,12,100,0,,,
360,control_change,360,0,5,,,,,,,,,4,101,0,,,
360,control_change,0,0,1,,,,,,,,,0,100,0,,,
360,control_change,360,0,3,,,,,,,,,2,101,0,,,
360,control_change,0,0,10,,,,,,,,,10,38,0,,,
360,control_change,0,0,10,,,,,,,,,10,6,12,,,
360,control_change,0,0,10,,,,,,,,,10,100,0,,,
360,control_change,360,0,10,,,,,,,,,10,101,0,,,
360,control_change,0,0,3,,,,,,,,,2,100,0,,,
360,control_change,360,0,12,,,,,,,,,12,101,0,,,
360,control_change,0,0,3,,,,,,,,,2,6,12,,,
360,control_change,0,0,3,,,,,,,,,2,38,0,,,
360,control_change,360,0,8,,,,,,,,,7,101,0,,,
360,control_change,0,0,8,,,,,,,,,7,6,12,,,
360,control_change,0,0,8,,,,,,,,,7,38,0,,,
360,control_change,0,0,8,,,,,,,,,7,100,0,,,
360,control_change,360,0,1,,,,,,,,,0,101,0,,,
360,control_change,0,0,1,,,,,,,,,0,6,12,,,
360,control_change,0,0,1,,,,,,,,,0,38,0,,,
480,control_change,120,0,9,,,,,,,,,8,5,0,,,
480,control_change,120,0,8,,,,,,,,,7,5,0,,,
480,control_change,120,0,1,,,,,,,,,0,5,0,,,
480,control_change,120,0,7,,,,,,,,,6,5,0,,,
480,control_change,120,0,4,,,,,,,,,3,5,0,,,
480,control_change,120,0,3,,,,,,,,,2,5,0,,,
480,control_change,120,0,2,,,,,,,,,1,5,0,,,
480,control_change,120,0,11,,,,,,,,,11,5,0,,,
480,control_change,120,0,10,,,,,,,,,10,5,0,,,
480,control_change,120,0,6,,,,,,,,,5,5,0,,,
480,control_change,120,0,5,,,,,,,,,4,5,0,,,
480,control_change,120,0,12,,,,,,,,,12,5,0,,,
600,control_change,120,0,8,,,,,,,,,7,65,0,,,
600,control_change,120,0,11,,,,,,,,,11,65,0,,,
600,control_change,120,0,12,,,,,,,,,12,65,0,,,
600,control_change,120,0,9,,,,,,,,,8,65,0,,,
600,control_change,120,0,10,,,,,,,,,10,65,0,,,
600,control_change,120,0,5,,,,,,,,,4,65,0,,,
600,control_change,120,0,2,,,,,,,,,1,65,0,,,
600,control_change,120,0,1,,,,,,,,,0,65,0,,,
600,control_change,120,0,6,,,,,,,,,5,65,0,,,
600,control_change,120,0,4,,,,,,,,,3,65,0,,,
600,control_change,120,0,3,,,,,,,,,2,65,0,,,
600,control_change,120,0,7,,,,,,,,,6,65,0,,,
720,control_change,120,0,3,,,,,,,,,2,67,0,,,
720,control_change,120,0,5,,,,,,,,,4,67,0,,,
720,control_change,120,0,11,,,,,,,,,11,67,0,,,
720,control_change,120,0,2,,,,,,,,,1,67,0,,,
720,control_change,120,0,1,,,,,,,,,0,67,0,,,
720,control_change,120,0,9,,,,,,,,,8,67,0,,,
720,control_change,120,0,7,,,,,,,,,6,67,0,,,
720,control_change,120,0,4,,,,,,,,,3,67,0,,,
720,control_change,120,0,6,,,,,,,,,5,67,0,,,
720,control_change,120,0,8,,,,,,,,,7,67,0,,,
720,control_change,120,0,12,,,,,,,,,12,67,0,,,
720,control_change,120,0,10,,,,,,,,,10,67,0,,,
960,pitchwheel,240,0,1,,,,,,,,,0,,,0,,
960,pitchwheel,240,0,2,,,,,,,,,1,,,0,,
960,pitchwheel,240,0,11,,,,,,,,,11,,,0,,
960,pitchwheel,240,0,5,,,,,,,,,4,,,0,,
960,pitchwheel,240,0,9,,,,,,,,,8,,,0,,
960,pitchwheel,240,0,4,,,,,,,,,3,,,0,,
960,pitchwheel,240,0,6,,,,,,,,,5,,,0,,
960,pitchwheel,240,0,8,,,,,,,,,7,,,0,,
960,pitchwheel,240,0,7,,,,,,,,,6,,,0,,
960,pitchwheel,240,0,12,,,,,,,,,12,,,0,,
960,pitchwheel,240,0,10,,,,,,,,,10,,,0,,
960,pitchwheel,240,0,3,,,,,,,,,2,,,0,,
1080,control_change,120,0,11,,,,,,,,,11,64,0,,,
1080,control_change,120,0,4,,,,,,,,,3,64,0,,,
1080,control_change,120,0,3,,,,,,,,,2,64,0,,,
1080,control_change,120,0,1,,,,,,,,,0,64,0,,,
1080,control_change,120,0,12,,,,,,,,,12,64,0,,,
1080,control_change,120,0,5,,,,,,,,,4,64,0,,,
1080,control_change,120,0,7,,,,,,,,,6,64,0,,,
1080,control_change,120,0,6,,,,,,,,,5,64,0,,,
1080,control_change,120,0,2,,,,,,,,,1,64,0,,,
1080,control_change,120,0,8,,,,,,,,,7,64,0,,,
1080,control_change,120,0,10,,,,,,,,,10,64,0,,,
1080,control_change,120,0,9,,,,,,,,,8,64,0,,,
1200,control_change,120,0,5,,,,,,,,,4,11,127,,,
1200,control_change,120,0,7,,,,,,,,,6,11,127,,,
1200,control_change,120,0,3,,,,,,,,,2,11,127,,,
1200,control_change,120,0,6,,,,,,,,,5,11,127,,,
1200,control_change,120,0,4,,,,,,,,,3,11,127,,,
1200,control_change,120,0,8,,,,,,,,,7,11,127,,,
1200,control_change,120,0,10,,,,,,,,,10,11,127,,,
1200,control_change,120,0,11,,,,,,,,,11,11,127,,,
1200,control_change,120,0,12,,,,,,,,,12,11,127,,,
1200,control_change,120,0,2,,,,,,,,,1,11,127,,,
1200,control_change,120,0,9,,,,,,,,,8,11,127,,,
1200,control_change,120,0,1,,,,,,,,,0,11,127,,,
1320,control_change,120,0,6,,,,,,,,,5,1,0,,,
1320,control_change,120,0,2,,,,,,,,,1,1,0,,,
1320,control_change,120,0,8,,,,,,,,,7,1,0,,,
1320,control_change,120,0,3,,,,,,,,,2,1,0,,,
1320,control_change,120,0,9,,,,,,,,,8,1,0,,,
1320,control_change,120,0,7,,,,,,,,,6,1,0,,,
1320,control_change,120,0,10,,,,,,,,,10,1,0,,,
1320,control_change,120,0,12,,,,,,,,,12,1,0,,,
1320,control_change,120,0,5,,,,,,,,,4,1,0,,,
1320,control_change,120,0,1,,,,,,,,,0,1,0,,,
1320,control_change,120,0,11,,,,,,,,,11,1,0,,,
1320,control_change,120,0,4,,,,,,,,,3,1,0,,,
1560,control_change,240,0,1,,,,,,,,,0,91,100,,,
1560,control_change,240,0,12,,,,,,,,,12,91,100,,,
1560,control_change,240,0,3,,,,,,,,,2,91,100,,,
1560,control_change,240,0,7,,,,,,,,,6,91,100,,,
1560,control_change,240,0,2,,,,,,,,,1,91,100,,,
1560,control_change,240,0,8,,,,,,,,,7,91,100,,,
1560,control_change,240,0,6,,,,,,,,,5,91,100,,,
1560,control_change,240,0,9,,,,,,,,,8,91,100,,,
1560,control_change,240,0,5,,,,,,,,,4,91,100,,,
1560,control_change,240,0,10,,,,,,,,,10,91,100,,,
1560,control_change,240,0,11,,,,,,,,,11,91,100,,,
1560,control_change,240,0,4,,,,,,,,,3,91,100,,,
1680,control_change,120,0,8,,,,,,,,,7,93,50,,,
1680,control_change,120,0,10,,,,,,,,,10,93,30,,,
1680,control_change,120,0,7,,,,,,,,,6,93,5,,,
1680,control_change,120,0,1,,,,,,,,,0,93,10,,,
1680,control_change,120,0,4,,,,,,,,,3,93,10,,,
1680,control_change,120,0,3,,,,,,,,,2,93,10,,,
1680,control_change,120,0,5,,,,,,,,,4,93,10,,,
1680,control_change,120,0,11,,,,,,,,,11,93,30,,,
1680,control_change,120,0,2,,,,,,,,,1,93,10,,,
1680,control_change,120,0,6,,,,,,,,,5,93,10,,,
1680,control_change,120,0,9,,,,,,,,,8,93,50,,,
1680,control_change,120,0,12,,,,,,,,,12,93,20,,,
1920,note_on,240,0,10,,,,,,,,,10,,,,62,96
1920,note_on,240,0,5,,,,,,,,,4,,,,62,96
1920,note_on,0,0,5,,,,,,,,,4,,,,50,96
1920,note_on,240,0,11,,,,,,,,,11,,,,50,96
1920,note_on,240,0,1,,,,,,,,,0,,,,86,96
1920,note_on,0,0,6,,,,,,,,,5,,,,62,96
1920,note_on,240,0,4,,,,,,,,,3,,,,50,96
1920,note_on,240,0,8,,,,,,,,,7,,,,86,96
1920,note_on,0,0,8,,,,,,,,,7,,,,62,96
1920,note_on,240,0,7,,,,,,,,,6,,,,50,96
1920,note_on,0,0,3,,,,,,,,,2,,,,65,96
1920,note_on,240,0,3,,,,,,,,,2,,,,69,96
1920,note_on,0,0,1,,,,,,,,,0,,,,81,96
1920,note_on,240,0,6,,,,,,,,,5,,,,74,96
1920,note_on,0,0,8,,,,,,,,,7,,,,74,96
1920,note_on,0,0,2,,,,,,,,,1,,,,74,96
1920,note_on,240,0,2,,,,,,,,,1,,,,77,96
1920,note_on,240,0,9,,,,,,,,,8,,,,77,96
1920,note_on,0,0,9,,,,,,,,,8,,,,69,96
1920,note_on,0,0,9,,,,,,,,,8,,,,62,96
1920,note_on,240,0,12,,,,,,,,,12,,,,38,96
1950,note_on,30,0,7,,,,,,,,,6,,,,50,0
1950,note_on,0,0,7,,,,,,,,,6,,,,52,96
1980,note_on,30,0,7,,,,,,,,,6,,,,52,0
1980,note_on,0,0,7,,,,,,,,,6,,,,50,96
2010,note_on,30,0,7,,,,,,,,,6,,,,50,0
2010,note_on,0,0,7,,,,,,,,,6,,,,52,96
2040,note_on,30,0,7,,,,,,,,,6,,,,52,0
2040,note_on,0,0,7,,,,,,,,,6,,,,50,96
2070,note_on,0,0,7,,,,,,,,,6,,,,52,96
2070,note_on,30,0,7,,,,,,,,,6,,,,50,0
2100,note_on,30,0,7,,,,,,,,,6,,,,52,0
2100,note_on,0,0,7,,,,,,,,,6,,,,50,96
2130,note_on,30,0,7,,,,,,,,,6,,,,50,0
2130,note_on,0,0,7,,,,,,,,,6,,,,52,96
2160,note_on,30,0,7,,,,,,,,,6,,,,52,0
2160,note_on,0,0,7,,,,,,,,,6,,,,50,96
2190,note_on,30,0,7,,,,,,,,,6,,,,50,0
2190,note_on,0,0,7,,,,,,,,,6,,,,52,96
2220,note_on,30,0,7,,,,,,,,,6,,,,52,0
2220,note_on,0,0,7,,,,,,,,,6,,,,50,96
2250,note_on,30,0,7,,,,,,,,,6,,,,50,0
2250,note_on,0,0,7,,,,,,,,,6,,,,52,96
2280,note_on,30,0,7,,,,,,,,,6,,,,52,0
2280,note_on,0,0,7,,,,,,,,,6,,,,50,96
2300,note_on,0,0,8,,,,,,,,,7,,,,74,0
2300,note_on,380,0,9,,,,,,,,,8,,,,62,0
2300,note_on,0,0,9,,,,,,,,,8,,,,69,0
2300,note_on,0,0,9,,,,,,,,,8,,,,77,0
2300,note_on,380,0,8,,,,,,,,,7,,,,62,0
2300,note_on,0,0,8,,,,,,,,,7,,,,86,0
2310,note_on,0,0,7,,,,,,,,,6,,,,52,96
2310,note_on,30,0,7,,,,,,,,,6,,,,50,0
2340,note_on,0,0,7,,,,,,,,,6,,,,50,96
2340,note_on,30,0,7,,,,,,,,,6,,,,52,0
2370,note_on,0,0,7,,,,,,,,,6,,,,52,96
2370,note_on,30,0,7,,,,,,,,,6,,,,50,0
2400,note_on,0,0,9,,,,,,,,,8,,,,69,96
2400,note_on,30,0,7,,,,,,,,,6,,,,52,0
2400,note_on,0,0,7,,,,,,,,,6,,,,50,96
2400,note_on,0,0,8,,,,,,,,,7,,,,74,96
2400,note_on,100,0,8,,,,,,,,,7,,,,86,96
2400,note_on,100,0,9,,,,,,,,,8,,,,77,96
2430,note_on,30,0,7,,,,,,,,,6,,,,50,0
2430,note_on,0,0,7,,,,,,,,,6,,,,52,96
2460,note_on,30,0,7,,,,,,,,,6,,,,52,0
2460,note_on,0,0,7,,,,,,,,,6,,,,50,96
2490,note_on,0,0,7,,,,,,,,,6,,,,52,96
2490,note_on,30,0,7,,,,,,,,,6,,,,50,0
2520,note_on,0,0,7,,,,,,,,,6,,,,50,96
2520,note_on,30,0,7,,,,,,,,,6,,,,52,0
2550,note_on,30,0,7,,,,,,,,,6,,,,50,0
2550,note_on,0,0,7,,,,,,,,,6,,,,52,96
2580,note_on,0,0,7,,,,,,,,,6,,,,50,96
2580,note_on,30,0,7,,,,,,,,,6,,,,52,0
2610,note_on,0,0,7,,,,,,,,,6,,,,52,96
2610,note_on,30,0,7,,,,,,,,,6,,,,50,0
2640,note_on,30,0,7,,,,,,,,,6,,,,52,0
2640,note_on,0,0,7,,,,,,,,,6,,,,50,96
2670,note_on,30,0,7,,,,,,,,,6,,,,50,0
2670,note_on,0,0,7,,,,,,,,,6,,,,52,96
2680,note_on,760,0,10,,,,,,,,,10,,,,62,0
2680,note_on,760,0,11,,,,,,,,,11,,,,50,0
2680,note_on,760,0,12,,,,,,,,,12,,,,38,0
2680,note_on,760,0,4,,,,,,,,,3,,,,50,0
2700,note_on,0,0,7,,,,,,,,,6,,,,50,96
