tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,pitch,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,91,80,1,,,,
0,control_change,0,0,2,,,,,,,93,18,1,,,,
0,control_change,0,0,2,,,,,,,64,0,1,,,,
0,control_change,0,0,2,,,,,,,1,0,1,,,,
0,pitchwheel,0,0,2,,,,,,,,,1,,0,,
0,control_change,0,0,2,,,,,,,7,117,1,,,,
0,control_change,0,0,2,,,,,,,0,0,1,,,,
0,control_change,0,0,2,,,,,,,32,0,1,,,,
0,program_change,0,0,2,,,,,,,,,1,0,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,,
0,pitchwheel,0,0,1,,,,,,,,,0,,0,,
0,program_change,0,0,1,,,,,,,,,0,0,,,
0,control_change,0,0,1,,,,,,,10,73,0,,,,
0,control_change,0,0,1,,,,,,,91,80,0,,,,
0,control_change,0,0,1,,,,,,,93,18,0,,,,
0,control_change,0,0,1,,,,,,,64,0,0,,,,
0,control_change,0,0,1,,,,,,,1,0,0,,,,
0,control_change,0,0,1,,,,,,,7,127,0,,,,
0,control_change,0,0,1,,,,,,,32,0,0,,,,
0,control_change,0,0,2,,,,,,,10,73,1,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,time_signature,0,1,0,6,8,24,8,,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,,
0,set_tempo,0,1,0,,,,,,500000,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
1200,note_on,1200,0,2,,,,,,,,,1,,,45,75
1200,set_tempo,1200,1,0,,,,,,408163,,,,,,,
1200,note_on,1200,0,1,,,,,,,,,0,,,57,81
1356,note_off,156,0,1,,,,,,,,,0,,,57,0
1356,note_off,156,0,2,,,,,,,,,1,,,45,0
1440,note_on,84,0,1,,,,,,,,,0,,,62,79
1440,note_on,84,0,2,,,,,,,,,1,,,50,75
1440,marker,240,1,0,,,,,,,,,,,,,
1596,note_off,156,0,1,,,,,,,,,0,,,62,0
1596,note_off,156,0,2,,,,,,,,,1,,,50,0
1680,note_on,84,0,1,,,,,,,,,0,,,57,78
1680,note_on,84,0,2,,,,,,,,,1,,,45,74
1836,note_off,156,0,1,,,,,,,,,0,,,57,0
1836,note_off,156,0,2,,,,,,,,,1,,,45,0
1920,note_on,84,0,1,,,,,,,,,0,,,62,77
1920,note_on,84,0,2,,,,,,,,,1,,,50,74
2076,note_off,156,0,1,,,,,,,,,0,,,62,0
2076,note_off,156,0,2,,,,,,,,,1,,,50,0
2160,note_on,84,0,1,,,,,,,,,0,,,66,76
2160,note_on,84,0,2,,,,,,,,,1,,,54,73
2316,note_off,156,0,1,,,,,,,,,0,,,66,0
2316,note_off,156,0,2,,,,,,,,,1,,,54,0
2400,note_on,84,0,2,,,,,,,,,1,,,50,73
2400,note_on,84,0,1,,,,,,,,,0,,,62,75
2556,note_off,156,0,2,,,,,,,,,1,,,50,0
2556,note_off,156,0,1,,,,,,,,,0,,,62,0
2640,note_on,84,0,2,,,,,,,,,1,,,54,72
2640,note_on,84,0,1,,,,,,,,,0,,,66,75
2796,note_off,156,0,1,,,,,,,,,0,,,66,0
2796,note_off,156,0,2,,,,,,,,,1,,,54,0
2820,set_tempo,1380,1,0,,,,,,419580,,,,,,,
2880,marker,60,1,0,,,,,,,,,,,,,
2880,note_on,84,0,1,,,,,,,,,0,,,69,75
2880,note_on,84,0,2,,,,,,,,,1,,,57,73
3240,note_off,360,0,1,,,,,,,,,0,,,69,0
3240,note_off,360,0,2,,,,,,,,,1,,,57,0
3360,note_on,120,0,1,,,,,,,,,0,,,69,70
3360,note_on,120,0,2,,,,,,,,,1,,,57,70
3495,set_tempo,615,1,0,,,,,,428571,,,,,,,
3516,note_off,156,0,1,,,,,,,,,0,,,69,0
3516,note_off,156,0,2,,,,,,,,,1,,,57,0
3600,note_on,84,0,1,,,,,,,,,0,,,69,67
3600,note_on,84,0,2,,,,,,,,,1,,,57,69
3735,set_tempo,240,1,0,,,,,,434782,,,,,,,
3960,note_off,360,0,2,,,,,,,,,1,,,57,0
3960,note_off,360,0,1,,,,,,,,,0,,,69,0
4080,note_on,0,0,2,,,,,,,,,1,,,67,60
4080,note_on,120,0,2,,,,,,,,,1,,,69,60
4080,note_on,120,0,1,,,,,,,,,0,,,73,61
4120,note_off,40,0,1,,,,,,,,,0,,,73,0
4120,note_on,0,0,1,,,,,,,,,0,,,74,62
4160,note_off,40,0,1,,,,,,,,,0,,,74,0
4160,note_on,0,0,1,,,,,,,,,0,,,73,64
4200,note_off,40,0,1,,,,,,,,,0,,,73,0
4200,note_on,0,0,1,,,,,,,,,0,,,71,65
4260,note_on,0,0,1,,,,,,,,,0,,,73,67
4260,note_off,60,0,1,,,,,,,,,0,,,71,0
4320,marker,585,1,0,,,,,,,,,,,,,
4320,note_off,240,0,2,,,,,,,,,1,,,67,0
4320,note_on,0,0,2,,,,,,,,,1,,,66,63
4320,note_off,60,0,1,,,,,,,,,0,,,73,0
4320,note_on,0,0,1,,,,,,,,,0,,,74,68
4560,note_off,240,0,1,,,,,,,,,0,,,74,0
4560,note_off,240,0,2,,,,,,,,,1,,,66,0
4560,note_off,0,0,2,,,,,,,,,1,,,69,0
4575,set_tempo,255,1,0,,,,,,441176,,,,,,,
4800,note_on,0,0,2,,,,,,,,,1,,,69,61
4800,note_on,240,0,1,,,,,,,,,0,,,76,59
4800,note_on,240,0,2,,,,,,,,,1,,,61,61
4840,note_on,0,0,1,,,,,,,,,0,,,78,60
4840,note_off,40,0,1,,,,,,,,,0,,,76,0
4880,note_on,0,0,1,,,,,,,,,0,,,76,61
4880,note_off,40,0,1,,,,,,,,,0,,,78,0
4920,note_on,0,0,1,,,,,,,,,0,,,74,62
4920,note_off,40,0,1,,,,,,,,,0,,,76,0
4980,note_on,0,0,1,,,,,,,,,0,,,76,64
4980,note_off,60,0,1,,,,,,,,,0,,,74,0
5040,note_off,60,0,1,,,,,,,,,0,,,76,0
5040,note_on,0,0,1,,,,,,,,,0,,,78,66
5040,note_on,0,0,2,,,,,,,,,1,,,62,61
5040,note_off,240,0,2,,,,,,,,,1,,,61,0
5280,note_off,0,0,2,,,,,,,,,1,,,69,0
5280,set_tempo,705,1,0,,,,,,447761,,,,,,,
5280,note_off,240,0,1,,,,,,,,,0,,,78,0
5280,note_off,240,0,2,,,,,,,,,1,,,62,0
5520,note_on,240,0,2,,,,,,,,,1,,,64,58
5520,note_on,0,0,2,,,,,,,,,1,,,55,58
5520,note_on,240,0,1,,,,,,,,,0,,,81,56
5640,set_tempo,360,1,0,,,,,,454545,,,,,,,
5640,note_on,0,0,1,,,,,,,,,0,,,79,58
5640,note_off,120,0,1,,,,,,,,,0,,,81,0
5760,note_on,0,0,1,,,,,,,,,0,,,78,61
5760,note_off,120,0,1,,,,,,,,,0,,,79,0
5760,note_on,0,0,2,,,,,,,,,1,,,57,60
5760,note_on,0,0,2,,,,,,,,,1,,,62,60
5760,note_off,0,0,2,,,,,,,,,1,,,64,0
5760,note_off,240,0,2,,,,,,,,,1,,,55,0
5760,set_tempo,120,1,0,,,,,,447761,,,,,,,
5760,marker,0,1,0,,,,,,,,,,,,,
6255,set_tempo,495,1,0,,,,,,461538,,,,,,,
6480,note_on,0,0,1,,,,,,,,,0,,,76,54
6480,note_off,720,0,1,,,,,,,,,0,,,78,0
6480,note_off,720,0,2,,,,,,,,,1,,,62,0
6480,note_on,0,0,2,,,,,,,,,1,,,61,54
6720,note_off,240,0,1,,,,,,,,,0,,,76,0
6720,note_off,240,0,2,,,,,,,,,1,,,61,0
6720,note_off,0,0,2,,,,,,,,,1,,,57,0
6960,set_tempo,705,1,0,,,,,,408163,,,,,,,
6960,note_on,240,0,1,,,,,,,,,0,,,59,75
6960,note_on,240,0,2,,,,,,,,,1,,,47,73
7116,note_off,156,0,2,,,,,,,,,1,,,47,0
7116,note_off,156,0,1,,,,,,,,,0,,,59,0
7200,marker,240,1,0,,,,,,,,,,,,,
7200,note_on,84,0,2,,,,,,,,,1,,,52,73
7200,note_on,84,0,1,,,,,,,,,0,,,64,75
7356,note_off,156,0,2,,,,,,,,,1,,,52,0
7356,note_off,156,0,1,,,,,,,,,0,,,64,0
7440,note_on,84,0,1,,,,,,,,,0,,,59,74
7440,note_on,84,0,2,,,,,,,,,1,,,47,72
7596,note_off,156,0,2,,,,,,,,,1,,,47,0
7596,note_off,156,0,1,,,,,,,,,0,,,59,0
7680,note_on,84,0,1,,,,,,,,,0,,,64,74
7680,note_on,84,0,2,,,,,,,,,1,,,52,72
7836,note_off,156,0,2,,,,,,,,,1,,,52,0
7836,note_off,156,0,1,,,,,,,,,0,,,64,0
7920,note_on,84,0,2,,,,,,,,,1,,,55,71
7920,note_on,84,0,1,,,,,,,,,0,,,67,73
8076,note_off,156,0,2,,,,,,,,,1,,,55,0
8076,note_off,156,0,1,,,,,,,,,0,,,67,0
8160,note_on,84,0,2,,,,,,,,,1,,,52,70
8160,note_on,84,0,1,,,,,,,,,0,,,64,73
8316,note_off,156,0,2,,,,,,,,,1,,,52,0
8316,note_off,156,0,1,,,,,,,,,0,,,64,0
8400,note_on,84,0,1,,,,,,,,,0,,,67,72
8400,note_on,84,0,2,,,,,,,,,1,,,55,70
8556,note_off,156,0,2,,,,,,,,,1,,,55,0
8556,note_off,156,0,1,,,,,,,,,0,,,67,0
8580,set_tempo,1380,1,0,,,,,,419580,,,,,,,
8640,note_on,84,0,1,,,,,,,,,0,,,71,73
8640,note_on,84,0,2,,,,,,,,,1,,,59,69
9000,note_off,360,0,2,,,,,,,,,1,,,59,0
9000,note_off,360,0,1,,,,,,,,,0,,,71,0
9120,note_on,120,0,2,,,,,,,,,1,,,59,68
9120,note_on,120,0,1,,,,,,,,,0,,,71,70
9240,set_tempo,660,1,0,,,,,,425531,,,,,,,
9276,note_off,156,0,2,,,,,,,,,1,,,59,0
9276,note_off,156,0,1,,,,,,,,,0,,,71,0
9360,note_on,84,0,1,,,,,,,,,0,,,71,67
9360,note_on,84,0,2,,,,,,,,,1,,,59,68
9705,set_tempo,465,1,0,,,,,,428571,,,,,,,
9720,note_off,360,0,1,,,,,,,,,0,,,71,0
9720,note_off,360,0,2,,,,,,,,,1,,,59,0
9840,note_on,120,0,1,,,,,,,,,0,,,75,65
9840,note_on,0,0,2,,,,,,,,,1,,,66,60
9840,note_on,120,0,2,,,,,,,,,1,,,69,60
10032,note_off,192,0,1,,,,,,,,,0,,,75,0
10032,note_off,0,0,2,,,,,,,,,1,,,69,0
10032,note_off,192,0,2,,,,,,,,,1,,,66,0
10080,note_on,48,0,1,,,,,,,,,0,,,78,65
10080,note_on,0,0,2,,,,,,,,,1,,,67,62
10080,note_on,48,0,2,,,,,,,,,1,,,71,62
10200,note_on,0,0,1,,,,,,,,,0,,,76,64
10200,note_off,120,0,1,,,,,,,,,0,,,78,0
10320,note_off,120,0,1,,,,,,,,,0,,,76,0
10320,note_on,0,0,1,,,,,,,,,0,,,79,64
10440,note_off,120,0,1,,,,,,,,,0,,,79,0
10440,note_on,0,0,1,,,,,,,,,0,,,78,64
10560,note_on,0,0,1,,,,,,,,,0,,,81,63
10560,note_off,480,0,2,,,,,,,,,1,,,67,0
10560,note_off,0,0,2,,,,,,,,,1,,,71,0
10560,note_off,120,0,1,,,,,,,,,0,,,78,0
10680,note_on,0,0,1,,,,,,,,,0,,,79,63
10680,note_off,120,0,1,,,,,,,,,0,,,81,0
10800,set_tempo,1095,1,0,,,,,,434782,,,,,,,
10800,note_off,120,0,1,,,,,,,,,0,,,79,0
10800,note_on,0,0,1,,,,,,,,,0,,,83,63
11040,note_off,240,0,1,,,,,,,,,0,,,83,0
11280,note_on,720,0,2,,,,,,,,,1,,,57,56
11280,note_on,0,0,2,,,,,,,,,1,,,64,56
11280,note_on,240,0,1,,,,,,,,,0,,,73,59
11472,note_off,192,0,2,,,,,,,,,1,,,64,0
11472,note_off,0,0,2,,,,,,,,,1,,,57,0
11472,note_off,192,0,1,,,,,,,,,0,,,73,0
11520,note_on,48,0,2,,,,,,,,,1,,,67,58
11520,note_on,0,0,2,,,,,,,,,1,,,62,58
11520,note_on,48,0,1,,,,,,,,,0,,,76,61
12000,set_tempo,1200,1,0,,,,,,447761,,,,,,,
12240,note_on,0,0,2,,,,,,,,,1,,,66,54
12240,note_on,0,0,1,,,,,,,,,0,,,74,56
12240,note_off,720,0,1,,,,,,,,,0,,,76,0
12240,note_off,720,0,2,,,,,,,,,1,,,67,0
12240,set_tempo,240,1,0,,,,,,500000,,,,,,,
12480,note_off,240,0,1,,,,,,,,,0,,,74,0
12480,set_tempo,240,1,0,,,,,,408163,,,,,,,
12480,note_off,240,0,2,,,,,,,,,1,,,66,0
12480,note_off,0,0,2,,,,,,,,,1,,,62,0
12720,note_on,240,0,2,,,,,,,,,1,,,45,83
12876,note_off,156,0,2,,,,,,,,,1,,,45,0
12960,note_on,84,0,2,,,,,,,,,1,,,50,82
13116,note_off,156,0,2,,,,,,,,,1,,,50,0
13200,note_on,84,0,2,,,,,,,,,1,,,45,82
13200,note_on,720,0,1,,,,,,,,,0,,,74,85
13356,note_off,156,0,2,,,,,,,,,1,,,45,0
