tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,,1,,51,90
0,note_on,0,0,2,,,,,,,,,1,,55,90
0,program_change,0,0,2,,,,,,,,,1,0,,
0,control_change,0,0,2,,,,,,,10,95,1,,,
0,control_change,0,0,2,,,,,,,7,100,1,,,
0,control_change,0,0,2,,,,,,,0,0,1,,,
0,note_on,0,0,1,,,,,,,,,0,,70,100
0,program_change,0,0,1,,,,,,,,,0,0,,
0,control_change,0,0,1,,,,,,,10,32,0,,,
0,control_change,0,0,1,,,,,,,7,105,0,,,
0,control_change,0,0,1,,,,,,,32,0,0,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,
0,end_of_track,0,1,3,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,Eb,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,
0,time_signature,0,1,0,2,4,24,8,,,,,,,,
0,set_tempo,0,1,0,,,,,,1000000,,,,,,
89,note_on,89,0,1,,,,,,,,,0,,70,0
90,note_on,1,0,1,,,,,,,,,0,,75,100
119,note_on,29,0,1,,,,,,,,,0,,75,0
119,note_on,119,0,2,,,,,,,,,1,,51,0
119,note_on,0,0,2,,,,,,,,,1,,55,0
120,note_on,1,0,1,,,,,,,,,0,,75,100
120,note_on,1,0,2,,,,,,,,,1,,56,90
120,note_on,0,0,2,,,,,,,,,1,,53,90
179,note_on,59,0,1,,,,,,,,,0,,75,0
180,note_on,1,0,1,,,,,,,,,0,,74,100
239,note_on,0,0,2,,,,,,,,,1,,56,0
239,note_on,119,0,2,,,,,,,,,1,,53,0
239,note_on,59,0,1,,,,,,,,,0,,74,0
240,note_on,1,0,1,,,,,,,,,0,,70,100
240,note_on,1,0,2,,,,,,,,,1,,56,90
240,note_on,0,0,2,,,,,,,,,1,,53,90
329,note_on,89,0,1,,,,,,,,,0,,70,0
330,note_on,1,0,1,,,,,,,,,0,,77,100
359,note_on,119,0,2,,,,,,,,,1,,53,0
359,note_on,0,0,2,,,,,,,,,1,,56,0
359,note_on,29,0,1,,,,,,,,,0,,77,0
360,note_on,0,0,2,,,,,,,,,1,,55,90
360,note_on,1,0,2,,,,,,,,,1,,58,90
360,note_on,1,0,1,,,,,,,,,0,,77,100
419,note_on,59,0,1,,,,,,,,,0,,77,0
420,note_on,1,0,1,,,,,,,,,0,,75,100
479,note_on,0,0,2,,,,,,,,,1,,58,0
479,note_on,59,0,1,,,,,,,,,0,,75,0
479,note_on,119,0,2,,,,,,,,,1,,55,0
480,note_on,1,0,1,,,,,,,,,0,,75,100
480,note_on,1,0,2,,,,,,,,,1,,63,90
480,note_on,0,0,2,,,,,,,,,1,,55,90
569,note_on,89,0,1,,,,,,,,,0,,75,0
570,note_on,1,0,1,,,,,,,,,0,,73,100
599,note_on,0,0,2,,,,,,,,,1,,63,0
599,note_on,119,0,2,,,,,,,,,1,,55,0
599,note_on,29,0,1,,,,,,,,,0,,73,0
600,note_on,1,0,2,,,,,,,,,1,,63,90
600,note_on,0,0,2,,,,,,,,,1,,56,90
600,note_on,1,0,1,,,,,,,,,0,,72,100
659,note_on,59,0,1,,,,,,,,,0,,72,0
660,note_on,1,0,1,,,,,,,,,0,,80,100
689,note_on,29,0,1,,,,,,,,,0,,80,0
690,note_on,1,0,1,,,,,,,,,0,,79,100
719,note_on,119,0,2,,,,,,,,,1,,56,0
719,note_on,0,0,2,,,,,,,,,1,,63,0
719,note_on,29,0,1,,,,,,,,,0,,79,0
720,note_on,1,0,1,,,,,,,,,0,,79,100
720,note_on,1,0,2,,,,,,,,,1,,56,90
749,note_on,29,0,1,,,,,,,,,0,,79,0
750,note_on,1,0,1,,,,,,,,,0,,77,100
779,note_on,29,0,1,,,,,,,,,0,,77,0
779,note_on,59,0,2,,,,,,,,,1,,56,0
780,note_on,1,0,2,,,,,,,,,1,,57,90
780,note_on,1,0,1,,,,,,,,,0,,77,100
809,note_on,29,0,1,,,,,,,,,0,,77,0
810,note_on,1,0,1,,,,,,,,,0,,75,100
839,note_on,59,0,2,,,,,,,,,1,,57,0
839,note_on,29,0,1,,,,,,,,,0,,75,0
840,note_on,1,0,2,,,,,,,,,1,,58,90
840,note_on,1,0,1,,,,,,,,,0,,75,100
869,note_on,29,0,1,,,,,,,,,0,,75,0
870,note_on,1,0,1,,,,,,,,,0,,74,100
899,note_on,29,0,1,,,,,,,,,0,,74,0
900,note_on,1,0,1,,,,,,,,,0,,72,100
929,note_on,29,0,1,,,,,,,,,0,,72,0
930,note_on,1,0,1,,,,,,,,,0,,70,100
959,note_on,29,0,1,,,,,,,,,0,,70,0
959,note_on,119,0,2,,,,,,,,,1,,58,0
960,note_on,1,0,2,,,,,,,,,1,,55,90
960,note_on,0,0,2,,,,,,,,,1,,51,90
960,note_on,1,0,1,,,,,,,,,0,,70,100
1049,note_on,89,0,1,,,,,,,,,0,,70,0
1050,note_on,1,0,1,,,,,,,,,0,,75,100
1079,note_on,29,0,1,,,,,,,,,0,,75,0
1079,note_on,0,0,2,,,,,,,,,1,,55,0
1079,note_on,119,0,2,,,,,,,,,1,,51,0
1080,note_on,1,0,1,,,,,,,,,0,,75,100
1080,note_on,0,0,2,,,,,,,,,1,,53,90
1080,note_on,1,0,2,,,,,,,,,1,,56,90
1139,note_on,59,0,1,,,,,,,,,0,,75,0
1140,note_on,1,0,1,,,,,,,,,0,,74,100
1199,note_on,119,0,2,,,,,,,,,1,,53,0
1199,note_on,59,0,1,,,,,,,,,0,,74,0
1199,note_on,0,0,2,,,,,,,,,1,,56,0
1200,note_on,1,0,1,,,,,,,,,0,,70,100
1200,note_on,0,0,2,,,,,,,,,1,,53,90
1200,note_on,1,0,2,,,,,,,,,1,,56,90
1289,note_on,89,0,1,,,,,,,,,0,,70,0
1290,note_on,1,0,1,,,,,,,,,0,,77,100
1319,note_on,0,0,2,,,,,,,,,1,,56,0
1319,note_on,119,0,2,,,,,,,,,1,,53,0
1319,note_on,29,0,1,,,,,,,,,0,,77,0
1320,note_on,0,0,2,,,,,,,,,1,,55,90
1320,note_on,1,0,2,,,,,,,,,1,,58,90
1320,note_on,1,0,1,,,,,,,,,0,,77,100
1379,note_on,59,0,1,,,,,,,,,0,,77,0
1380,note_on,1,0,1,,,,,,,,,0,,75,100
1439,note_on,119,0,2,,,,,,,,,1,,55,0
1439,note_on,59,0,1,,,,,,,,,0,,75,0
1439,note_on,0,0,2,,,,,,,,,1,,58,0
1440,note_on,1,0,1,,,,,,,,,0,,75,100
1440,note_on,1,0,2,,,,,,,,,1,,63,90
1440,note_on,0,0,2,,,,,,,,,1,,55,90
1529,note_on,89,0,1,,,,,,,,,0,,75,0
1530,note_on,1,0,1,,,,,,,,,0,,73,100
1559,note_on,29,0,1,,,,,,,,,0,,73,0
1559,note_on,0,0,2,,,,,,,,,1,,63,0
1559,note_on,119,0,2,,,,,,,,,1,,55,0
1560,note_on,0,0,2,,,,,,,,,1,,56,90
1560,note_on,1,0,2,,,,,,,,,1,,63,90
1560,note_on,1,0,1,,,,,,,,,0,,72,100
1619,note_on,59,0,1,,,,,,,,,0,,72,0
1620,note_on,1,0,1,,,,,,,,,0,,80,100
1649,note_on,29,0,1,,,,,,,,,0,,80,0
1650,note_on,1,0,1,,,,,,,,,0,,79,100
1679,note_on,29,0,1,,,,,,,,,0,,79,0
1679,note_on,119,0,2,,,,,,,,,1,,56,0
1679,note_on,0,0,2,,,,,,,,,1,,63,0
1680,note_on,1,0,2,,,,,,,,,1,,58,90
1680,note_on,1,0,1,,,,,,,,,0,,77,100
1709,note_on,29,0,1,,,,,,,,,0,,77,0
1710,note_on,1,0,1,,,,,,,,,0,,75,100
1739,note_on,29,0,1,,,,,,,,,0,,75,0
1740,note_on,1,0,1,,,,,,,,,0,,75,100
1769,note_on,29,0,1,,,,,,,,,0,,75,0
1770,note_on,1,0,1,,,,,,,,,0,,74,100
1799,note_on,29,0,1,,,,,,,,,0,,74,0
1799,note_on,119,0,2,,,,,,,,,1,,58,0
1800,note_on,1,0,1,,,,,,,,,0,,75,100
1800,note_on,1,0,2,,,,,,,,,1,,51,90
1919,note_on,119,0,1,,,,,,,,,0,,75,0
1919,note_on,119,0,2,,,,,,,,,1,,51,0
1920,note_on,1,0,1,,,,,,,,,0,,82,100
1920,note_on,1,0,2,,,,,,,,,1,,63,90
1979,note_on,59,0,1,,,,,,,,,0,,82,0
1980,note_on,1,0,1,,,,,,,,,0,,79,100
2039,note_on,59,0,1,,,,,,,,,0,,79,0
2039,note_on,119,0,2,,,,,,,,,1,,63,0
2040,note_on,1,0,1,,,,,,,,,0,,82,100
2040,note_on,1,0,2,,,,,,,,,1,,62,90
2099,note_on,59,0,1,,,,,,,,,0,,82,0
2100,note_on,1,0,1,,,,,,,,,0,,77,100
2159,note_on,119,0,2,,,,,,,,,1,,62,0
2159,note_on,59,0,1,,,,,,,,,0,,77,0
2160,note_on,1,0,1,,,,,,,,,0,,77,100
2160,note_on,1,0,2,,,,,,,,,1,,62,90
2219,note_on,59,0,2,,,,,,,,,1,,62,0
2219,note_on,59,0,1,,,,,,,,,0,,77,0
2220,note_on,1,0,2,,,,,,,,,1,,60,90
2220,note_on,1,0,1,,,,,,,,,0,,75,100
2279,note_on,59,0,2,,,,,,,,,1,,60,0
2279,note_on,59,0,1,,,,,,,,,0,,75,0
2280,note_on,1,0,2,,,,,,,,,1,,60,90
2280,note_on,1,0,1,,,,,,,,,0,,75,100
2339,note_on,59,0,1,,,,,,,,,0,,75,0
2339,note_on,59,0,2,,,,,,,,,1,,60,0
2340,note_on,1,0,1,,,,,,,,,0,,74,100
2340,note_on,1,0,2,,,,,,,,,1,,58,90
2399,note_on,59,0,2,,,,,,,,,1,,58,0
2399,note_on,59,0,1,,,,,,,,,0,,74,0
2400,note_on,1,0,1,,,,,,,,,0,,82,100
2400,note_on,1,0,2,,,,,,,,,1,,63,90
2459,note_on,59,0,1,,,,,,,,,0,,82,0
2460,note_on,1,0,1,,,,,,,,,0,,79,100
2519,note_on,119,0,2,,,,,,,,,1,,63,0
2519,note_on,59,0,1,,,,,,,,,0,,79,0
2520,note_on,1,0,1,,,,,,,,,0,,77,100
2520,note_on,1,0,2,,,,,,,,,1,,62,90
2579,note_on,59,0,1,,,,,,,,,0,,77,0
2579,note_on,59,0,2,,,,,,,,,1,,62,0
2580,note_on,1,0,2,,,,,,,,,1,,63,90
2580,note_on,1,0,1,,,,,,,,,0,,77,100
2609,note_on,29,0,1,,,,,,,,,0,,77,0
2610,note_on,1,0,1,,,,,,,,,0,,79,100
2639,note_on,29,0,1,,,,,,,,,0,,79,0
2639,note_on,59,0,2,,,,,,,,,1,,63,0
2640,note_on,1,0,1,,,,,,,,,0,,77,100
2640,note_on,1,0,2,,,,,,,,,1,,65,90
2669,note_on,29,0,1,,,,,,,,,0,,77,0
2670,note_on,1,0,1,,,,,,,,,0,,75,100
2699,note_on,29,0,1,,,,,,,,,0,,75,0
2699,note_on,59,0,2,,,,,,,,,1,,65,0
2700,note_on,1,0,1,,,,,,,,,0,,74,100
2700,note_on,1,0,2,,,,,,,,,1,,53,90
2729,note_on,29,0,1,,,,,,,,,0,,74,0
2730,note_on,1,0,1,,,,,,,,,0,,72,100
2759,note_on,29,0,1,,,,,,,,,0,,72,0
2759,note_on,59,0,2,,,,,,,,,1,,53,0
2760,note_on,1,0,2,,,,,,,,,1,,58,90
2760,note_on,1,0,1,,,,,,,,,0,,70,100
2879,note_on,119,0,2,,,,,,,,,1,,58,0
2879,note_on,119,0,1,,,,,,,,,0,,70,0
2880,note_on,1,0,2,,,,,,,,,1,,55,90
2880,note_on,0,0,2,,,,,,,,,1,,51,90
2880,note_on,1,0,1,,,,,,,,,0,,70,100
2969,note_on,89,0,1,,,,,,,,,0,,70,0
2970,note_on,1,0,1,,,,,,,,,0,,75,100
2999,note_on,0,0,2,,,,,,,,,1,,55,0
2999,note_on,29,0,1,,,,,,,,,0,,75,0
2999,note_on,119,0,2,,,,,,,,,1,,51,0
3000,note_on,1,0,2,,,,,,,,,1,,56,90
3000,note_on,1,0,1,,,,,,,,,0,,75,100
3000,note_on,0,0,2,,,,,,,,,1,,53,90
3059,note_on,59,0,1,,,,,,,,,0,,75,0
3060,note_on,1,0,1,,,,,,,,,0,,74,100
3119,note_on,59,0,1,,,,,,,,,0,,74,0
3119,note_on,119,0,2,,,,,,,,,1,,53,0
3119,note_on,0,0,2,,,,,,,,,1,,56,0
3120,note_on,1,0,1,,,,,,,,,0,,70,100
3120,note_on,1,0,2,,,,,,,,,1,,56,90
3120,note_on,0,0,2,,,,,,,,,1,,53,90
3209,note_on,89,0,1,,,,,,,,,0,,70,0
3210,note_on,1,0,1,,,,,,,,,0,,77,100
3239,note_on,29,0,1,,,,,,,,,0,,77,0
3239,note_on,0,0,2,,,,,,,,,1,,56,0
3239,note_on,119,0,2,,,,,,,,,1,,53,0
3240,note_on,1,0,2,,,,,,,,,1,,58,90
3240,note_on,0,0,2,,,,,,,,,1,,55,90
3240,note_on,1,0,1,,,,,,,,,0,,77,100
3299,note_on,59,0,1,,,,,,,,,0,,77,0
3300,note_on,1,0,1,,,,,,,,,0,,75,100
3359,note_on,59,0,1,,,,,,,,,0,,75,0
3359,note_on,119,0,2,,,,,,,,,1,,55,0
3359,note_on,0,0,2,,,,,,,,,1,,58,0
3360,note_on,0,0,2,,,,,,,,,1,,55,90
3360,note_on,1,0,2,,,,,,,,,1,,63,90
3360,note_on,1,0,1,,,,,,,,,0,,75,100
3449,note_on,89,0,1,,,,,,,,,0,,75,0
3450,note_on,1,0,1,,,,,,,,,0,,73,100
3479,note_on,29,0,1,,,,,,,,,0,,73,0
3479,note_on,0,0,2,,,,,,,,,1,,63,0
3479,note_on,119,0,2,,,,,,,,,1,,55,0
3480,note_on,1,0,1,,,,,,,,,0,,72,100
3480,note_on,0,0,2,,,,,,,,,1,,56,90
3480,note_on,1,0,2,,,,,,,,,1,,63,90
3539,note_on,59,0,1,,,,,,,,,0,,72,0
3540,note_on,1,0,1,,,,,,,,,0,,80,100
3569,note_on,29,0,1,,,,,,,,,0,,80,0
3570,note_on,1,0,1,,,,,,,,,0,,79,100
3599,note_on,119,0,2,,,,,,,,,1,,56,0
3599,note_on,0,0,2,,,,,,,,,1,,63,0
3599,note_on,29,0,1,,,,,,,,,0,,79,0
3600,note_on,1,0,1,,,,,,,,,0,,79,100
3600,note_on,1,0,2,,,,,,,,,1,,56,90
3629,note_on,29,0,1,,,,,,,,,0,,79,0
3630,note_on,1,0,1,,,,,,,,,0,,77,100
3659,note_on,29,0,1,,,,,,,,,0,,77,0
3659,note_on,59,0,2,,,,,,,,,1,,56,0
3660,note_on,1,0,2,,,,,,,,,1,,57,90
3660,note_on,1,0,1,,,,,,,,,0,,77,100
3689,note_on,29,0,1,,,,,,,,,0,,77,0
3690,note_on,1,0,1,,,,,,,,,0,,75,100
3719,note_on,59,0,2,,,,,,,,,1,,57,0
3719,note_on,29,0,1,,,,,,,,,0,,75,0
3720,note_on,1,0,2,,,,,,,,,1,,58,90
3720,note_on,1,0,1,,,,,,,,,0,,75,100
3749,note_on,29,0,1,,,,,,,,,0,,75,0
3750,note_on,1,0,1,,,,,,,,,0,,74,100
3779,note_on,29,0,1,,,,,,,,,0,,74,0
3780,note_on,1,0,1,,,,,,,,,0,,72,100
3809,note_on,29,0,1,,,,,,,,,0,,72,0
3810,note_on,1,0,1,,,,,,,,,0,,70,100
3839,note_on,29,0,1,,,,,,,,,0,,70,0
3839,note_on,119,0,2,,,,,,,,,1,,58,0
3840,note_on,1,0,1,,,,,,,,,0,,70,100
3840,note_on,1,0,2,,,,,,,,,1,,55,90
3840,note_on,0,0,2,,,,,,,,,1,,51,90
3929,note_on,89,0,1,,,,,,,,,0,,70,0
3930,note_on,1,0,1,,,,,,,,,0,,75,100
3959,note_on,119,0,2,,,,,,,,,1,,51,0
3959,note_on,0,0,2,,,,,,,,,1,,55,0
3959,note_on,29,0,1,,,,,,,,,0,,75,0
3960,note_on,1,0,2,,,,,,,,,1,,56,90
3960,note_on,1,0,1,,,,,,,,,0,,75,100
3960,note_on,0,0,2,,,,,,,,,1,,53,90
4019,note_on,59,0,1,,,,,,,,,0,,75,0
4020,note_on,1,0,1,,,,,,,,,0,,74,100
4079,note_on,59,0,1,,,,,,,,,0,,74,0
4079,note_on,0,0,2,,,,,,,,,1,,56,0
4079,note_on,119,0,2,,,,,,,,,1,,53,0
4080,note_on,1,0,1,,,,,,,,,0,,70,100
4080,note_on,0,0,2,,,,,,,,,1,,53,90
4080,note_on,1,0,2,,,,,,,,,1,,56,90
4169,note_on,89,0,1,,,,,,,,,0,,70,0
4170,note_on,1,0,1,,,,,,,,,0,,77,100
4199,note_on,119,0,2,,,,,,,,,1,,53,0
4199,note_on,0,0,2,,,,,,,,,1,,56,0
4199,note_on,29,0,1,,,,,,,,,0,,77,0
4200,note_on,1,0,2,,,,,,,,,1,,58,90
4200,note_on,0,0,2,,,,,,,,,1,,55,90
4200,note_on,1,0,1,,,,,,,,,0,,77,100
4259,note_on,59,0,1,,,,,,,,,0,,77,0
4260,note_on,1,0,1,,,,,,,,,0,,75,100
4319,note_on,119,0,2,,,,,,,,,1,,55,0
4319,note_on,59,0,1,,,,,,,,,0,,75,0
4319,note_on,0,0,2,,,,,,,,,1,,58,0
4320,set_tempo,4320,1,0,,,,,,1000000,,,,,,
4320,note_on,1,0,2,,,,,,,,,1,,63,90
4320,note_on,0,0,2,,,,,,,,,1,,55,90
4320,note_on,1,0,1,,,,,,,,,0,,75,100
4338,set_tempo,18,1,0,,,,,,1016949,,,,,,
4356,set_tempo,18,1,0,,,,,,1034483,,,,,,
4374,set_tempo,18,1,0,,,,,,1052632,,,,,,
