tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,1,,,,
0,note_on,0,0,1,,,,,,,,,0,,,74,45
0,note_on,0,0,1,,,,,,,,,0,,,66,45
0,control_change,0,0,1,,,,,,,,,0,10,64,,
0,control_change,0,0,1,,,,,,,,,0,7,127,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,control_change,0,0,2,,,,,,,,,1,10,64,,
0,time_signature,0,1,0,,,4,4,24,8,,,,,,,
0,key_signature,0,1,0,,D,,,,,,,,,,,
0,set_tempo,0,1,0,857142,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,,,1,7,127,,
0,note_on,0,0,2,,,,,,,,,1,,,50,45
384,note_on,384,0,1,,,,,,,,,0,,,66,0
384,note_on,0,0,1,,,,,,,,,0,,,74,0
384,note_on,0,0,1,,,,,,,,,0,,,69,45
384,note_on,0,0,1,,,,,,,,,0,,,78,45
720,note_on,720,0,2,,,,,,,,,1,,,50,0
720,note_on,336,0,1,,,,,,,,,0,,,69,0
720,note_on,0,0,1,,,,,,,,,0,,,78,0
768,note_on,0,0,1,,,,,,,,,0,,,78,45
768,note_on,48,0,1,,,,,,,,,0,,,69,45
768,note_on,48,0,2,,,,,,,,,1,,,57,45
864,note_on,96,0,1,,,,,,,,,0,,,69,0
864,note_on,0,0,1,,,,,,,,,0,,,78,0
864,note_on,0,0,1,,,,,,,,,0,,,76,45
864,note_on,0,0,1,,,,,,,,,0,,,67,45
958,note_on,94,0,1,,,,,,,,,0,,,67,0
958,note_on,0,0,1,,,,,,,,,0,,,76,0
960,note_on,0,0,1,,,,,,,,,0,,,74,45
960,note_on,2,0,1,,,,,,,,,0,,,66,45
1104,note_on,336,0,2,,,,,,,,,1,,,57,0
1152,note_on,48,0,2,,,,,,,,,1,,,45,45
1344,note_on,384,0,1,,,,,,,,,0,,,66,0
1344,note_on,0,0,1,,,,,,,,,0,,,74,0
1344,note_on,0,0,1,,,,,,,,,0,,,64,45
1344,note_on,0,0,1,,,,,,,,,0,,,73,45
1488,note_on,336,0,2,,,,,,,,,1,,,45,0
1504,note_on,0,0,1,,,,,,,,,0,,,73,0
1504,note_on,160,0,1,,,,,,,,,0,,,64,0
1536,note_on,48,0,2,,,,,,,,,1,,,50,45
1536,note_on,0,0,1,,,,,,,,,0,,,76,45
1536,note_on,32,0,1,,,,,,,,,0,,,67,45
1632,note_on,0,0,1,,,,,,,,,0,,,74,45
1632,note_on,0,0,1,,,,,,,,,0,,,66,45
1632,note_on,0,0,1,,,,,,,,,0,,,76,0
1632,note_on,96,0,1,,,,,,,,,0,,,67,0
1726,note_on,94,0,1,,,,,,,,,0,,,66,0
1726,note_on,0,0,1,,,,,,,,,0,,,74,0
1728,note_on,2,0,1,,,,,,,,,0,,,66,45
1728,note_on,0,0,1,,,,,,,,,0,,,74,45
1728,note_on,0,0,2,,,,,,,,,1,,,45,45
1728,note_on,192,0,2,,,,,,,,,1,,,50,0
1920,note_on,0,0,2,,,,,,,,,1,,,42,45
1920,note_on,192,0,2,,,,,,,,,1,,,45,0
1984,note_on,0,0,1,,,,,,,,,0,,,74,0
1984,note_on,256,0,1,,,,,,,,,0,,,66,0
2016,note_on,32,0,1,,,,,,,,,0,,,69,45
2016,note_on,0,0,1,,,,,,,,,0,,,78,45
2110,note_on,94,0,1,,,,,,,,,0,,,69,0
2110,note_on,0,0,1,,,,,,,,,0,,,78,0
2112,note_on,0,0,2,,,,,,,,,1,,,38,45
2112,note_on,2,0,1,,,,,,,,,0,,,74,45
2112,note_on,192,0,2,,,,,,,,,1,,,42,0
2112,note_on,0,0,1,,,,,,,,,0,,,78,45
2208,note_on,0,0,1,,,,,,,,,0,,,81,45
