tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,control_change,0,0,4,,,,,,,7,127,3,,,
0,control_change,0,0,4,,,,,,,32,0,3,,,
0,control_change,0,0,4,,,,,,,0,0,3,,,
0,track_name,0,1,4,,,,,,,,,,,,
0,end_of_track,0,1,9,,,,,,,,,,,,
0,note_on,0,0,3,,,,,,,,,2,,62,88
0,program_change,0,0,3,,,,,,,,,2,48,,
0,control_change,0,0,3,,,,,,,91,64,2,,,
0,control_change,0,0,3,,,,,,,10,28,2,,,
0,control_change,0,0,4,,,,,,,10,44,3,,,
0,control_change,0,0,3,,,,,,,7,127,2,,,
0,control_change,0,0,3,,,,,,,0,0,2,,,
0,track_name,0,1,3,,,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,,1,,74,88
0,note_on,0,0,2,,,,,,,,,1,,62,88
0,program_change,0,0,2,,,,,,,,,1,60,,
0,control_change,0,0,2,,,,,,,91,91,1,,,
0,control_change,0,0,2,,,,,,,10,48,1,,,
0,control_change,0,0,2,,,,,,,7,70,1,,,
0,control_change,0,0,2,,,,,,,32,0,1,,,
0,control_change,0,0,3,,,,,,,32,0,2,,,
0,control_change,0,0,4,,,,,,,91,50,3,,,
0,program_change,0,0,4,,,,,,,,,3,48,,
0,note_on,0,0,4,,,,,,,,,3,,62,89
0,track_name,0,1,9,,,,,,,,,,,,
0,end_of_track,0,1,8,,,,,,,,,,,,
0,track_name,0,1,8,,,,,,,,,,,,
0,end_of_track,0,1,7,,,,,,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,
0,note_on,0,0,6,,,,,,,,,5,,38,90
0,program_change,0,0,6,,,,,,,,,5,48,,
0,control_change,0,0,6,,,,,,,91,72,5,,,
0,control_change,0,0,6,,,,,,,10,105,5,,,
0,control_change,0,0,6,,,,,,,7,127,5,,,
0,control_change,0,0,6,,,,,,,32,0,5,,,
0,control_change,0,0,6,,,,,,,0,0,5,,,
0,track_name,0,1,6,,,,,,,,,,,,
0,note_on,0,0,5,,,,,,,,,4,,62,89
0,program_change,0,0,5,,,,,,,,,4,48,,
0,control_change,0,0,5,,,,,,,91,71,4,,,
0,control_change,0,0,5,,,,,,,10,84,4,,,
0,control_change,0,0,5,,,,,,,7,127,4,,,
0,control_change,0,0,5,,,,,,,32,0,4,,,
0,control_change,0,0,5,,,,,,,0,0,4,,,
0,track_name,0,1,5,,,,,,,,,,,,
0,control_change,0,0,2,,,,,,,0,0,1,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,end_of_track,0,1,10,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,,0,68,,
0,control_change,0,0,1,,,,,,,91,76,0,,,
0,control_change,0,0,1,,,,,,,10,85,0,,,
0,control_change,0,0,1,,,,,,,7,80,0,,,
0,control_change,0,0,1,,,,,,,32,0,0,,,
0,control_change,0,0,1,,,,,,,0,0,0,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,end_of_track,0,1,0,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,500000,,,,,,
0,key_signature,0,1,0,,,,,D,,,,,,,
0,time_signature,0,1,0,3,8,12,8,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,62,90
54,note_on,54,0,6,,,,,,,,,5,,38,0
54,note_on,54,0,5,,,,,,,,,4,,62,0
54,note_on,54,0,1,,,,,,,,,0,,62,0
54,note_on,54,0,3,,,,,,,,,2,,62,0
54,note_on,54,0,2,,,,,,,,,1,,74,0
54,note_on,0,0,2,,,,,,,,,1,,62,0
54,note_on,54,0,4,,,,,,,,,3,,62,0
60,note_on,6,0,2,,,,,,,,,1,,62,93
60,note_on,0,0,2,,,,,,,,,1,,74,95
60,note_on,6,0,4,,,,,,,,,3,,62,94
60,note_on,6,0,1,,,,,,,,,0,,62,96
60,note_on,6,0,5,,,,,,,,,4,,62,94
60,note_on,6,0,6,,,,,,,,,5,,38,96
60,note_on,6,0,3,,,,,,,,,2,,62,93
114,note_on,54,0,1,,,,,,,,,0,,62,0
114,note_on,54,0,6,,,,,,,,,5,,38,0
114,note_on,54,0,4,,,,,,,,,3,,62,0
114,note_on,0,0,2,,,,,,,,,1,,62,0
114,note_on,54,0,2,,,,,,,,,1,,74,0
114,note_on,54,0,5,,,,,,,,,4,,62,0
114,note_on,54,0,3,,,,,,,,,2,,62,0
120,note_on,6,0,1,,,,,,,,,0,,62,94
