tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
0,time_signature,3,4,24,8,0,1,0,,,,,,,,,
0,control_change,,,,,0,0,9,,,,,8,7,105,,
0,control_change,,,,,0,0,9,,,,,8,10,120,,
0,control_change,,,,,0,0,4,,,,,3,10,31,,
0,control_change,,,,,0,0,4,,,,,3,7,85,,
0,program_change,,,,,0,0,4,,,,60,3,,,,
0,track_name,,,,,0,1,4,,,,,,,,,
0,midi_port,,,,,0,1,4,,,0,,,,,,
0,control_change,,,,,0,0,3,,,,,2,10,70,,
0,control_change,,,,,0,0,3,,,,,2,7,85,,
0,program_change,,,,,0,0,3,,,,70,2,,,,
0,track_name,,,,,0,1,3,,,,,,,,,
0,midi_port,,,,,0,1,3,,,0,,,,,,
0,control_change,,,,,0,0,2,,,,,1,10,40,,
0,control_change,,,,,0,0,2,,,,,1,7,85,,
0,program_change,,,,,0,0,2,,,,68,1,,,,
0,track_name,,,,,0,1,2,,,,,,,,,
0,midi_port,,,,,0,1,2,,,0,,,,,,
0,control_change,,,,,0,0,1,,,,,0,10,80,,
0,control_change,,,,,0,0,1,,,,,0,7,85,,
0,program_change,,,,,0,0,9,,,,48,8,,,,
0,program_change,,,,,0,0,1,,,,73,0,,,,
0,track_name,,,,,0,1,9,,,,,,,,,
0,midi_port,,,,,0,1,5,,,0,,,,,,
0,program_change,,,,,0,0,8,,,,48,7,,,,
0,control_change,,,,,0,0,8,,,,,7,7,105,,
0,control_change,,,,,0,0,8,,,,,7,10,105,,
0,control_change,,,,,0,0,7,,,,,6,10,86,,
0,control_change,,,,,0,0,7,,,,,6,7,105,,
0,program_change,,,,,0,0,7,,,,48,6,,,,
0,track_name,,,,,0,1,7,,,,,,,,,
0,midi_port,,,,,0,1,7,,,0,,,,,,
0,control_change,,,,,0,0,6,,,,,5,10,44,,
0,control_change,,,,,0,0,6,,,,,5,7,105,,
0,program_change,,,,,0,0,6,,,,48,5,,,,
0,track_name,,,,,0,1,6,,,,,,,,,
0,midi_port,,,,,0,1,6,,,0,,,,,,
0,track_name,,,,,0,1,8,,,,,,,,,
0,note_on,,,,,0,0,5,,,,,4,,,65,56
0,control_change,,,,,0,0,5,,,,,4,10,25,,
0,control_change,,,,,0,0,5,,,,,4,7,127,,
0,program_change,,,,,0,0,5,,,,48,4,,,,
0,track_name,,,,,0,1,5,,,,,,,,,
0,midi_port,,,,,0,1,9,,,0,,,,,,
0,track_name,,,,,0,1,1,,,,,,,,,
0,midi_port,,,,,0,1,8,,,0,,,,,,
0,key_signature,,,,,0,1,0,F,,,,,,,,
0,set_tempo,,,,,0,1,0,,1500000,,,,,,,
0,midi_port,,,,,0,1,1,,,0,,,,,,
90,note_on,,,,,0,0,5,,,,,4,,,60,56
90,note_on,,,,,90,0,5,,,,,4,,,65,0
120,note_on,,,,,0,0,5,,,,,4,,,69,56
120,note_on,,,,,30,0,5,,,,,4,,,60,0
240,note_on,,,,,240,0,6,,,,,5,,,57,54
240,note_on,,,,,240,0,8,,,,,7,,,53,54
240,note_on,,,,,240,0,9,,,,,8,,,41,54
240,note_on,,,,,240,0,7,,,,,6,,,60,54
329,note_on,,,,,209,0,5,,,,,4,,,69,0
330,note_on,,,,,1,0,5,,,,,4,,,67,56
344,note_on,,,,,14,0,5,,,,,4,,,67,0
345,note_on,,,,,1,0,5,,,,,4,,,65,56
359,note_on,,,,,14,0,5,,,,,4,,,65,0
360,note_on,,,,,0,0,8,,,,,7,,,55,54
360,note_on,,,,,120,0,9,,,,,8,,,41,0
360,note_on,,,,,0,0,9,,,,,8,,,43,53
360,note_on,,,,,120,0,8,,,,,7,,,53,0
360,note_on,,,,,0,0,6,,,,,5,,,58,54
360,note_on,,,,,120,0,6,,,,,5,,,57,0
360,note_on,,,,,1,0,5,,,,,4,,,64,56
420,note_on,,,,,60,0,9,,,,,8,,,43,0
420,note_on,,,,,60,0,5,,,,,4,,,64,0
420,note_on,,,,,60,0,6,,,,,5,,,58,0
420,note_on,,,,,60,0,8,,,,,7,,,55,0
420,note_on,,,,,180,0,7,,,,,6,,,60,0
480,note_on,,,,,480,0,2,,,,,1,,,79,53
480,note_on,,,,,480,0,1,,,,,0,,,82,53
480,note_on,,,,,60,0,8,,,,,7,,,48,59
480,note_on,,,,,60,0,7,,,,,6,,,48,56
480,note_on,,,,,60,0,5,,,,,4,,,70,62
480,note_on,,,,,480,0,3,,,,,2,,,64,53
480,note_on,,,,,0,0,3,,,,,2,,,58,53
480,note_on,,,,,60,0,9,,,,,8,,,36,59
480,note_on,,,,,480,0,4,,,,,3,,,60,55
480,note_on,,,,,0,0,4,,,,,3,,,67,55
480,note_on,,,,,60,0,6,,,,,5,,,55,58
480,note_on,,,,,0,0,2,,,,,1,,,76,53
480,note_on,,,,,0,0,6,,,,,5,,,64,59
520,note_on,,,,,40,0,1,,,,,0,,,82,0
520,note_on,,,,,40,0,2,,,,,1,,,76,0
520,note_on,,,,,0,0,2,,,,,1,,,79,0
520,note_on,,,,,40,0,8,,,,,7,,,48,0
520,note_on,,,,,40,0,7,,,,,6,,,48,0
520,note_on,,,,,0,0,3,,,,,2,,,64,0
520,note_on,,,,,40,0,3,,,,,2,,,58,0
520,note_on,,,,,40,0,5,,,,,4,,,70,0
520,note_on,,,,,40,0,4,,,,,3,,,67,0
520,note_on,,,,,0,0,4,,,,,3,,,60,0
520,note_on,,,,,40,0,6,,,,,5,,,64,0
520,note_on,,,,,0,0,6,,,,,5,,,55,0
520,note_on,,,,,40,0,9,,,,,8,,,36,0
720,note_on,,,,,200,0,5,,,,,4,,,67,56
810,note_on,,,,,90,0,5,,,,,4,,,67,0
810,note_on,,,,,0,0,5,,,,,4,,,60,56
840,note_on,,,,,30,0,5,,,,,4,,,60,0
840,note_on,,,,,0,0,5,,,,,4,,,70,56
960,note_on,,,,,440,0,6,,,,,5,,,64,53
960,note_on,,,,,440,0,7,,,,,6,,,60,53
960,note_on,,,,,440,0,9,,,,,8,,,46,53
960,note_on,,,,,440,0,8,,,,,7,,,58,53
