tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,,0,0,,,,
0,control_change,0,0,1,,,,,,,,,0,7,100,,
0,control_change,0,0,1,,,,,,,,,0,10,64,,
0,control_change,0,0,1,,,,,,,,,0,91,127,,
0,text,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,program_change,0,0,2,,,,,,,,0,0,,,,
0,control_change,0,0,2,,,,,,,,,0,7,100,,
0,control_change,0,0,2,,,,,,,,,0,10,64,,
0,control_change,0,0,2,,,,,,,,,0,64,0,,
0,control_change,0,0,2,,,,,,,,,0,64,0,,
0,control_change,0,0,2,,,,,,,,,0,91,127,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
0,end_of_track,0,1,3,,,,,,,,,,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,end_of_track,0,1,4,,,,,,,,,,,,,
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,track_name,0,1,5,,,,,,,,,,,,,
0,end_of_track,0,1,5,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,
0,end_of_track,0,1,6,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,end_of_track,0,1,7,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,1054852,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,key_signature,0,1,0,,,,,Eb,,,,,,,,
0,time_signature,0,1,0,3,4,24,8,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
1,note_on,0,0,1,,,,,,,,,0,,,67,59
1,note_on,1,0,1,,,,,,,,,0,,,70,59
1,note_on,1,0,2,,,,,,,,,0,,,51,51
480,note_on,479,0,1,,,,,,,,,0,,,68,55
480,note_on,0,0,1,,,,,,,,,0,,,65,55
481,note_on,1,0,1,,,,,,,,,0,,,67,0
481,note_on,0,0,1,,,,,,,,,0,,,70,0
720,note_on,239,0,1,,,,,,,,,0,,,63,53
720,note_on,0,0,1,,,,,,,,,0,,,67,53
740,note_on,0,0,1,,,,,,,,,0,,,65,0
740,note_on,20,0,1,,,,,,,,,0,,,68,0
960,note_on,0,0,1,,,,,,,,,0,,,72,54
960,note_on,220,0,1,,,,,,,,,0,,,68,54
960,set_tempo,960,1,0,,,,,,998502,,,,,,,
961,note_on,960,0,2,,,,,,,,,0,,,51,0
