tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,
0,note_on,0,0,5,,,,,,,,1,,,64,72
0,control_change,0,0,5,,,,,,,,1,10,76,,
0,control_change,0,0,5,,,,,,,,1,7,115,,
0,program_change,0,0,5,,,,,,,56,1,,,,
0,track_name,0,1,5,,,,,,,,,,,,
0,note_on,0,0,4,,,,,,,,7,,,60,76
0,note_on,0,0,4,,,,,,,,7,,,52,72
0,control_change,0,0,4,,,,,,,,7,10,49,,
0,program_change,0,0,4,,,,,,,60,7,,,,
0,track_name,0,1,4,,,,,,,,,,,,
0,note_on,0,0,3,,,,,,,,0,,,48,85
0,control_change,0,0,3,,,,,,,,0,10,81,,
0,control_change,0,0,3,,,,,,,,0,7,127,,
0,program_change,0,0,3,,,,,,,70,0,,,,
0,track_name,0,1,3,,,,,,,,,,,,
0,note_on,0,0,2,,,,,,,,6,,,76,70
0,note_on,0,0,2,,,,,,,,6,,,84,82
0,control_change,0,0,2,,,,,,,,6,10,77,,
0,control_change,0,0,2,,,,,,,,6,7,120,,
0,note_on,0,0,5,,,,,,,,1,,,72,76
0,track_name,0,1,6,,,,,,,,,,,,
0,program_change,0,0,6,,,,,,,47,4,,,,
0,note_on,0,0,6,,,,,,,,4,,,48,85
0,note_on,0,0,12,,,,,,,,15,,,48,82
0,control_change,0,0,12,,,,,,,,15,10,83,,
0,program_change,0,0,12,,,,,,,48,15,,,,
0,track_name,0,1,12,,,,,,,,,,,,
0,note_on,0,0,11,,,,,,,,14,,,60,82
0,control_change,0,0,11,,,,,,,,14,10,44,,
0,program_change,0,0,11,,,,,,,48,14,,,,
0,track_name,0,1,11,,,,,,,,,,,,
0,note_on,0,0,10,,,,,,,,13,,,60,82
0,program_change,0,0,2,,,,,,,68,6,,,,
0,control_change,0,0,10,,,,,,,,13,10,110,,
0,track_name,0,1,10,,,,,,,,,,,,
0,note_on,0,0,9,,,,,,,,12,,,67,78
0,control_change,0,0,9,,,,,,,,12,10,17,,
0,program_change,0,0,9,,,,,,,48,12,,,,
0,track_name,0,1,9,,,,,,,,,,,,
0,program_change,0,0,8,,,,,,,0,5,,,,
0,track_name,0,1,8,,,,,,,,,,,,
0,program_change,0,0,7,,,,,,,0,5,,,,
0,track_name,0,1,7,,,,,,,,,,,,
0,program_change,0,0,10,,,,,,,48,13,,,,
0,track_name,0,1,2,,,,,,,,,,,,
0,end_of_track,0,1,13,,,,,,,,,,,,
0,marker,0,1,0,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,3,,,84,66
0,control_change,0,0,1,,,,,,,,3,10,43,,
0,control_change,0,0,1,,,,,,,,3,7,111,,
0,text,0,1,0,,,,,,,,,,,,
0,track_name,0,1,1,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,program_change,0,0,1,,,,,,,73,3,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,
0,key_signature,0,1,0,,,,,C,,,,,,,
0,set_tempo,0,1,0,,,,,,535714,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,track_name,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,
14,note_on,14,0,10,,,,,,,,13,,,60,0
14,note_on,14,0,9,,,,,,,,12,,,67,0
15,note_on,1,0,9,,,,,,,,12,,,76,82
15,note_on,1,0,10,,,,,,,,13,,,67,70
29,note_on,14,0,10,,,,,,,,13,,,67,0
29,note_on,14,0,9,,,,,,,,12,,,76,0
30,note_on,1,0,9,,,,,,,,12,,,84,87
30,note_on,1,0,10,,,,,,,,13,,,76,87
120,note_on,120,0,6,,,,,,,,4,,,48,0
239,note_on,0,0,2,,,,,,,,6,,,84,0
239,note_on,239,0,2,,,,,,,,6,,,76,0
239,note_on,209,0,9,,,,,,,,12,,,84,0
239,note_on,239,0,1,,,,,,,,3,,,84,0
239,note_on,209,0,10,,,,,,,,13,,,76,0
239,note_on,239,0,12,,,,,,,,15,,,48,0
239,note_on,239,0,3,,,,,,,,0,,,48,0
239,note_on,239,0,11,,,,,,,,14,,,60,0
450,note_on,0,0,2,,,,,,,,6,,,76,70
450,note_on,211,0,11,,,,,,,,14,,,60,74
450,note_on,450,0,4,,,,,,,,7,,,60,80
450,note_on,0,0,4,,,,,,,,7,,,52,74
450,note_on,0,0,5,,,,,,,,1,,,64,74
450,note_on,211,0,12,,,,,,,,15,,,48,74
450,note_on,211,0,9,,,,,,,,12,,,79,85
450,note_on,211,0,2,,,,,,,,6,,,79,63
450,note_on,211,0,3,,,,,,,,0,,,48,82
450,note_on,211,0,10,,,,,,,,13,,,76,78
450,note_on,450,0,5,,,,,,,,1,,,72,80
479,note_on,29,0,12,,,,,,,,15,,,48,0
479,note_on,29,0,10,,,,,,,,13,,,76,0
479,note_on,29,0,2,,,,,,,,6,,,76,0
479,note_on,29,0,11,,,,,,,,14,,,60,0
479,note_on,29,0,9,,,,,,,,12,,,79,0
479,note_on,29,0,3,,,,,,,,0,,,48,0
479,note_on,0,0,2,,,,,,,,6,,,79,0
480,note_on,1,0,12,,,,,,,,15,,,48,68
480,note_on,1,0,11,,,,,,,,14,,,60,68
480,note_on,30,0,4,,,,,,,,7,,,60,0
480,note_on,0,0,4,,,,,,,,7,,,52,0
480,note_on,0,0,5,,,,,,,,1,,,72,78
480,note_on,0,0,5,,,,,,,,1,,,64,72
480,note_on,0,0,5,,,,,,,,1,,,64,0
480,note_on,30,0,5,,,,,,,,1,,,72,0
480,note_on,0,0,4,,,,,,,,7,,,52,72
480,note_on,0,0,4,,,,,,,,7,,,60,78
480,note_on,360,0,6,,,,,,,,4,,,48,85
480,note_on,1,0,3,,,,,,,,0,,,48,82
480,note_on,241,0,1,,,,,,,,3,,,88,78
480,note_on,0,0,2,,,,,,,,6,,,79,70
480,note_on,1,0,2,,,,,,,,6,,,76,70
480,note_on,1,0,9,,,,,,,,12,,,79,78
480,note_on,1,0,10,,,,,,,,13,,,76,85
600,note_on,120,0,6,,,,,,,,4,,,48,0
719,note_on,239,0,3,,,,,,,,0,,,48,0
719,note_on,0,0,2,,,,,,,,6,,,76,0
719,note_on,239,0,2,,,,,,,,6,,,79,0
719,note_on,239,0,9,,,,,,,,12,,,79,0
719,note_on,239,0,10,,,,,,,,13,,,76,0
719,note_on,239,0,12,,,,,,,,15,,,48,0
719,note_on,239,0,1,,,,,,,,3,,,88,0
719,note_on,239,0,11,,,,,,,,14,,,60,0
930,note_on,211,0,3,,,,,,,,0,,,48,82
930,note_on,211,0,10,,,,,,,,13,,,67,85
930,note_on,0,0,5,,,,,,,,1,,,64,0
930,note_on,0,0,4,,,,,,,,7,,,52,72
930,note_on,211,0,9,,,,,,,,12,,,76,80
930,note_on,0,0,4,,,,,,,,7,,,52,0
930,note_on,211,0,2,,,,,,,,6,,,76,85
930,note_on,0,0,2,,,,,,,,6,,,72,68
930,note_on,450,0,5,,,,,,,,1,,,72,0
930,note_on,211,0,11,,,,,,,,14,,,60,72
930,note_on,0,0,5,,,,,,,,1,,,64,72
930,note_on,0,0,5,,,,,,,,1,,,72,78
930,note_on,0,0,4,,,,,,,,7,,,60,78
930,note_on,211,0,1,,,,,,,,3,,,88,80
930,note_on,450,0,4,,,,,,,,7,,,60,0
930,note_on,211,0,12,,,,,,,,15,,,48,72
959,note_on,29,0,11,,,,,,,,14,,,60,0
959,note_on,29,0,10,,,,,,,,13,,,67,0
959,note_on,29,0,2,,,,,,,,6,,,72,0
959,note_on,0,0,2,,,,,,,,6,,,76,0
959,note_on,29,0,9,,,,,,,,12,,,76,0
959,note_on,29,0,1,,,,,,,,3,,,88,0
959,note_on,29,0,12,,,,,,,,15,,,48,0
959,note_on,29,0,3,,,,,,,,0,,,48,0
960,note_on,1,0,3,,,,,,,,0,,,48,80
960,note_on,0,0,5,,,,,,,,1,,,64,74
960,note_on,0,0,4,,,,,,,,7,,,52,74
960,note_on,30,0,4,,,,,,,,7,,,52,0
960,note_on,0,0,4,,,,,,,,7,,,60,70
960,note_on,1,0,10,,,,,,,,13,,,67,74
960,note_on,0,0,4,,,,,,,,7,,,60,0
960,note_on,1,0,9,,,,,,,,12,,,76,87
960,note_on,0,0,5,,,,,,,,1,,,72,70
960,note_on,360,0,6,,,,,,,,4,,,48,87
960,note_on,1,0,11,,,,,,,,14,,,60,76
960,note_on,30,0,5,,,,,,,,1,,,64,0
960,note_on,0,0,5,,,,,,,,1,,,72,0
960,note_on,1,0,1,,,,,,,,3,,,88,82
960,note_on,1,0,2,,,,,,,,6,,,72,66
960,note_on,0,0,2,,,,,,,,6,,,76,72
960,note_on,1,0,12,,,,,,,,15,,,48,76
1079,note_on,119,0,12,,,,,,,,15,,,48,0
1079,note_on,119,0,9,,,,,,,,12,,,76,0
1079,note_on,119,0,2,,,,,,,,6,,,76,0
1079,note_on,119,0,3,,,,,,,,0,,,48,0
1079,note_on,119,0,11,,,,,,,,14,,,60,0
1079,note_on,119,0,1,,,,,,,,3,,,88,0
1079,note_on,119,0,10,,,,,,,,13,,,67,0
1079,note_on,0,0,2,,,,,,,,6,,,72,0
1080,note_on,120,0,6,,,,,,,,4,,,48,0
1170,note_on,91,0,11,,,,,,,,14,,,60,68
1170,note_on,210,0,4,,,,,,,,7,,,52,68
