tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,note,velocity
0,track_name,0,1,0,,,,,,,,,,,,,
0,note_on,0,0,1,,,,,,,,,0,,,74,100
0,track_name,0,1,5,,,,,,,,,,,,,
0,program_change,0,0,5,,,,,,,,56,4,,,,
0,control_change,0,0,5,,,,,,,,,4,7,100,,
0,control_change,0,0,5,,,,,,,,,4,10,115,,
0,note_on,0,0,11,,,,,,,,,11,,,38,100
0,control_change,0,0,11,,,,,,,,,11,10,120,,
0,control_change,0,0,11,,,,,,,,,11,7,110,,
0,program_change,0,0,11,,,,,,,,48,11,,,,
0,midi_port,0,1,4,,,,,,,0,,,,,,
0,track_name,0,1,4,,,,,,,,,,,,,
0,midi_port,0,1,6,,,,,,,0,,,,,,
0,control_change,0,0,4,,,,,,,,,3,7,100,,
0,control_change,0,0,4,,,,,,,,,3,10,29,,
0,note_on,0,0,4,,,,,,,,,3,,,50,100
0,control_change,0,0,1,,,,,,,,,0,10,80,,
0,note_on,0,0,4,,,,,,,,,3,,,62,100
0,control_change,0,0,1,,,,,,,,,0,7,90,,
0,track_name,0,1,1,,,,,,,,,,,,,
0,track_name,0,1,6,,,,,,,,,,,,,
0,program_change,0,0,6,,,,,,,,47,5,,,,
0,control_change,0,0,6,,,,,,,,,5,7,127,,
0,control_change,0,0,6,,,,,,,,,5,10,64,,
0,note_on,0,0,6,,,,,,,,,5,,,50,100
0,track_name,0,1,9,,,,,,,,,,,,,
0,program_change,0,0,9,,,,,,,,48,8,,,,
0,control_change,0,0,9,,,,,,,,,8,7,110,,
0,control_change,0,0,9,,,,,,,,,8,10,86,,
0,note_on,0,0,9,,,,,,,,,8,,,62,100
0,program_change,0,0,8,,,,,,,,48,7,,,,
0,control_change,0,0,8,,,,,,,,,7,7,110,,
0,control_change,0,0,8,,,,,,,,,7,10,44,,
0,note_on,0,0,8,,,,,,,,,7,,,62,100
0,midi_port,0,1,1,,,,,,,0,,,,,,
0,program_change,0,0,1,,,,,,,,73,0,,,,
0,track_name,0,1,11,,,,,,,,,,,,,
0,program_change,0,0,4,,,,,,,,60,3,,,,
0,track_name,0,1,8,,,,,,,,,,,,,
0,program_change,0,0,7,,,,,,,,48,6,,,,
0,control_change,0,0,7,,,,,,,,,6,7,127,,
0,control_change,0,0,7,,,,,,,,,6,10,25,,
0,midi_port,0,1,11,,,,,,,0,,,,,,
0,control_change,0,0,2,,,,,,,,,1,10,40,,
0,note_on,0,0,2,,,,,,,,,1,,,74,100
0,note_on,0,0,5,,,,,,,,,4,,,62,100
0,note_on,0,0,5,,,,,,,,,4,,,74,100
0,midi_port,0,1,5,,,,,,,0,,,,,,
0,marker,0,1,0,,,,,,,,,,,,,
0,set_tempo,0,1,0,,,,,,1200000,,,,,,,
0,key_signature,0,1,0,,,,,D,,,,,,,,
0,time_signature,0,1,0,4,4,24,8,,,,,,,,,
0,text,0,1,0,,,,,,,,,,,,,
0,copyright,0,1,0,,,,,,,,,,,,,
0,track_name,0,1,7,,,,,,,,,,,,,
0,midi_port,0,1,7,,,,,,,0,,,,,,
0,note_on,0,0,7,,,,,,,,,6,,,62,100
0,program_change,0,0,2,,,,,,,,68,1,,,,
0,midi_port,0,1,8,,,,,,,0,,,,,,
0,midi_port,0,1,2,,,,,,,0,,,,,,
0,track_name,0,1,2,,,,,,,,,,,,,
0,note_on,0,0,3,,,,,,,,,2,,,50,100
0,control_change,0,0,3,,,,,,,,,2,10,70,,
0,control_change,0,0,2,,,,,,,,,1,7,90,,
0,control_change,0,0,3,,,,,,,,,2,7,90,,
0,program_change,0,0,3,,,,,,,,70,2,,,,
0,midi_port,0,1,9,,,,,,,0,,,,,,
0,midi_port,0,1,3,,,,,,,0,,,,,,
0,note_on,0,0,10,,,,,,,,,10,,,50,100
0,control_change,0,0,10,,,,,,,,,10,10,105,,
0,midi_port,0,1,10,,,,,,,0,,,,,,
0,control_change,0,0,10,,,,,,,,,10,7,110,,
0,program_change,0,0,10,,,,,,,,48,10,,,,
0,track_name,0,1,10,,,,,,,,,,,,,
0,track_name,0,1,3,,,,,,,,,,,,,
15,note_on,15,0,6,,,,,,,,,5,,,50,0
15,note_on,0,0,6,,,,,,,,,5,,,50,100
30,note_on,15,0,6,,,,,,,,,5,,,50,0
30,note_on,0,0,6,,,,,,,,,5,,,50,100
45,note_on,15,0,6,,,,,,,,,5,,,50,0
45,note_on,0,0,6,,,,,,,,,5,,,50,100
60,note_on,15,0,6,,,,,,,,,5,,,50,0
60,note_on,0,0,6,,,,,,,,,5,,,50,100
75,note_on,15,0,6,,,,,,,,,5,,,50,0
75,note_on,0,0,6,,,,,,,,,5,,,50,100
90,note_on,0,0,6,,,,,,,,,5,,,50,100
90,note_on,15,0,6,,,,,,,,,5,,,50,0
105,note_on,15,0,6,,,,,,,,,5,,,50,0
105,note_on,0,0,6,,,,,,,,,5,,,50,100
120,note_on,0,0,6,,,,,,,,,5,,,50,100
120,note_on,15,0,6,,,,,,,,,5,,,50,0
135,note_on,0,0,6,,,,,,,,,5,,,50,100
135,note_on,15,0,6,,,,,,,,,5,,,50,0
150,note_on,15,0,6,,,,,,,,,5,,,50,0
