tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity
0,time_signature,4,4,24,8,0,1,0,,,,,,,
0,program_change,,,,,0,0,1,,,,0,0,,
0,midi_port,,,,,0,1,1,,,0,,,,
0,key_signature,,,,,0,1,0,Eb,,,,,,
0,set_tempo,,,,,0,1,0,,1176471,,,,,
585,note_on,,,,,585,0,1,,,,,0,51,64
585,note_on,,,,,0,0,1,,,,,0,63,64
598,note_on,,,,,13,0,1,,,,,0,63,0
598,note_on,,,,,0,0,1,,,,,0,51,0
600,note_on,,,,,2,0,1,,,,,0,42,64
600,note_on,,,,,0,0,1,,,,,0,54,64
691,note_on,,,,,91,0,1,,,,,0,54,0
691,note_on,,,,,0,0,1,,,,,0,42,0
705,note_on,,,,,14,0,1,,,,,0,63,64
705,note_on,,,,,0,0,1,,,,,0,72,64
705,note_on,,,,,0,0,1,,,,,0,75,64
705,note_on,,,,,0,0,1,,,,,0,30,64
705,note_on,,,,,0,0,1,,,,,0,42,64
705,note_on,,,,,0,0,1,,,,,0,69,64
718,note_on,,,,,13,0,1,,,,,0,42,0
718,note_on,,,,,0,0,1,,,,,0,69,0
718,note_on,,,,,0,0,1,,,,,0,72,0
718,note_on,,,,,0,0,1,,,,,0,63,0
718,note_on,,,,,0,0,1,,,,,0,75,0
718,note_on,,,,,0,0,1,,,,,0,30,0
720,note_on,,,,,2,0,1,,,,,0,63,64
720,note_on,,,,,0,0,1,,,,,0,69,64
720,note_on,,,,,0,0,1,,,,,0,72,64
720,note_on,,,,,0,0,1,,,,,0,75,64
720,note_on,,,,,0,0,1,,,,,0,42,64
720,note_on,,,,,0,0,1,,,,,0,54,64
931,note_on,,,,,0,0,1,,,,,0,75,0
931,note_on,,,,,211,0,1,,,,,0,54,0
931,note_on,,,,,0,0,1,,,,,0,69,0
931,note_on,,,,,0,0,1,,,,,0,63,0
931,note_on,,,,,0,0,1,,,,,0,72,0
931,note_on,,,,,0,0,1,,,,,0,42,0
945,note_on,,,,,14,0,1,,,,,0,69,64
945,note_on,,,,,0,0,1,,,,,0,72,64
945,note_on,,,,,0,0,1,,,,,0,54,64
945,note_on,,,,,0,0,1,,,,,0,63,64
958,note_on,,,,,13,0,1,,,,,0,63,0
958,note_on,,,,,0,0,1,,,,,0,69,0
958,note_on,,,,,0,0,1,,,,,0,72,0
958,note_on,,,,,0,0,1,,,,,0,54,0
960,note_on,,,,,0,0,1,,,,,0,63,64
960,note_on,,,,,0,0,1,,,,,0,74,64
960,note_on,,,,,0,0,1,,,,,0,69,64
960,note_on,,,,,0,0,1,,,,,0,54,64
960,note_on,,,,,2,0,1,,,,,0,69,64
973,note_on,,,,,13,0,1,,,,,0,69,0
